question	choices	answer	subject	output	verbalized
The enforcement mechanism of the International Covenant on Civil and Political Rights (and its Protocol) consists of the following elements:	['Reporting mechanism only', 'Judgment of an International Court', 'Individual right of appeal only', 'An information retrieval mechanism and an individual right of appeal']	D	international_law	D) An information retrieval mechanism and an individual right of appeal	D
What are self-enforcing treaties?	['Self-applicable treaties are adopted only by the executive', 'The self-applicable Treaties are sufficiently clear and precise not to require further implementing measures.', 'Self-applicable treaties are based on implementing measures laid down in the treaty itself.', 'The self-applicable Treaties follow the theory of transposition.']	B	international_law	B)The self-applicable Treaties are sufficiently clear and precise not to require further implementing measures.	B
Is the ICJ hostile to the idea that an armed attack could result from a series of smaller but cumulative acts of armed force?	['The ICJ was not hostile to the accumulation theory.', 'The concept of armed attack refers to a single attack, not multiple smaller armed attacks.', 'In the Nicaragua case, the ICJ rejected the accumulation theory.', 'The ICJ has never addressed this issue.']	A	international_law	A)The ICJ was not hostile to the accumulation theory.	A
Do international courts and tribunals have an order of precedence?	['Under the rule of lis pendens, the court or tribunal first seised of the dispute has exclusive jurisdiction to decide it.', 'The International Court of Justice by definition takes precedence over any other court or tribunal.', 'Since there is no rule of lis pendens in international law and everything depends on the consent of the parties to a dispute, there is no priority or hierarchy between international courts and tribunals.', 'Regional or special courts have precedence over all others, in accordance with the principle of lex specialis.']	C	international_law	B)the court or tribunal first seised of the dispute has exclusive jurisdiction to decide it.	B
Do third States enjoy fishing rights in the exclusive economic zone of another State?	"[""When the coastal State cannot collect the 'total allowable catch', it must allow other States to access this surplus, with priority to be given to developing and landlocked States."", 'Third States may never have access to fisheries located in the EEZ of another State.', 'The coastal State shall grant access to fisheries located in its EEZ only to neighbouring States.', 'Third States are free to fish in another EEZ, with the exception of certain specified areas.']"	A	international_law	B) it must allow other States to access this surplus	B
What is the purpose of sovereign immunity?	['The purpose of immunity is to protect foreign heads of state from embarrassment.', 'The principle of immunity protects a State against invasion by another State.', 'Immunity prevents States from being sued in the courts of other States.', 'The principle of immunity is to guarantee impunity in all criminal cases.']	C	international_law	C)Immunity prevents States from being sued in the courts of other States.	C
What is passive personal competence?	['It is a jurisdiction based on the nationality of the offender.', 'It is a jurisdiction which depends on where the offence was committed.', 'It is a competence that depends on the nationality of the victims.', 'This is a jurisdiction which depends on the country in which the legal person is registered.']	C	international_law	A) It is a jurisdiction based on the nationality of the offender.	A
Which of the following types of rights have been described as first generation rights?	['Social and economic rights', 'Civil and political rights', 'Cultural rights', 'Rights of persons']	B	international_law	B) Civil and political rights	B
"What is the problem of the ""fragmentation"" of international law?"	['The fragmentation of international law refers to the possibility for different legal regimes to apply the same rules of international law.', 'It is possible that several legal regimes (e.g. foreign investment law and human rights law) exist and develop independently of each other, eventually leading to the development of divergent rules of international law.', 'Fragmentation occurs when states interpret the same rule of international law differently.', 'Fragmentation occurs when States fail to reach agreement on compliance with a certain rule of international law.']	B	international_law	B) It is possible that several legal regimes (e.g. foreign investment law and human rights law) exist and develop independently of each other	B
What does implied consent mean?	['Presumption of Security Council approval of armed force when a State has been warned', 'Implicit authorisation based on a specific number of votes of the members of the United Nations Security Council', 'Assumption that all unlawful attacks will be subject to armed force by a United Nations Security Council resolution.', 'In the event of repeated unlawful attacks, the United Nations Security Council authorizes neighbouring States to take whatever measures they deem necessary to remedy the situation.']	A	international_law	A) Presumption of Security Council approval of armed force when a State has been warned	A
"What philosopher has called the idea of natural law ""an absurdity on stilts""?"	['Alan Gerwith', 'French President Emmanuel KANT', 'John Locke', 'Jeremy Bentham . What is it ?']	D	international_law	D) Jeremy Bentham	D
Who has the power to conclude a treaty on behalf of the states?	"['Treaties are concluded by the authorized representatives of the States; Heads of State, Heads of Government, Ministers of Foreign Affairs and Heads of Diplomatic Missions are presumed to have this authority.', 'Only Heads of State and Foreign Ministers can negotiate and conclude treaties.', 'Treaties are negotiated and signed only by those who have the necessary ""full powers"" and no one is presumed to have that authority.', 'Treaties are concluded only between members of diplomatic missions of States.']"	A	international_law	A) Treaties are concluded by the authorized representatives of the States; Heads of State	A
"What is a ""persistent objector""?"	['It is a State which persistently opposes the rule in question after it has been', 'Any State which refuses to be bound by the rule in question for a short time.', 'The State which has publicly and persistently opposed the establishment of a rule of customary law from the outset.', 'The State which accepts the formation of a rule of customary law but still objects to its content']	C	international_law	A)It is a State which persistently opposes the rule in question after it has been	A
"What does the term ""collective security"" mean?"	['The right of self-defense of several nations acting in concert.', 'Right of allies to defend the victim state', 'The authorization of the armed force by the UN Security Council', 'Authorisation of peacekeeping missions by the UN General Assembly']	C	international_law	C) The authorization of armed force by the UN Security Council	C
The European Convention on Human Rights deals mainly with the following?	['Economic and social rights', 'Environmental rights', 'Civil and political rights', 'The economic freedom']	C	international_law	C) Civil and political rights	C
Is the jurisdiction of international courts governed by the same principles as those applicable to national courts?	['The principles of jurisdiction applicable to national courts are also common to international courts.', 'The jurisdiction of all international tribunals is regulated by the UN Security Council.', 'International courts share some of the jurisdictional principles applicable to national courts, but not all.', 'The jurisdiction of international courts is exclusively determined by the treaty establishing them.']	D	international_law	C) International courts share some of the jurisdictional principles applicable to national courts	C
"What does the term ""collective rights"" mean?"	['Collective rights belong to distinct groups of people', 'Collective rights are those belonging to specific groups, as opposed to individual members of the group.', 'Minority rights are a collective right', 'Collective rights imply a right of the group as such as well as individual rights of the members of the group.']	B	international_law	A) Collective rights belong to distinct groups of people	A
Is there an obligation on States when they negotiate?	['States have no obligation as to how they conduct their negotiations.', 'States have an obligation to behave in such a way as to give meaning to the negotiations', 'The States are obliged to resolve the dispute each time through negotiation.', 'States have an obligation to inform the UN Secretary-General of the progress of their negotiations.']	B	international_law	B) States have an obligation to behave in such a way as to give meaning to the negotiations	B
What's the main difference between naturalism and positivism?	['On the one hand, naturalism is based on a set of rules of universal and objective scope and, on the other hand, positivism is based on a structured and coherent legal system, created by states according to their interests and desires.', 'Whereas naturalism serves only the theory of human rights, positivism has a broader and more general scope.', 'Naturalism is concerned with the values underlying international society, while positivism is concerned with international rules as such.', 'Naturalism is a school of thought advocated outside Europe, while positivism is a Eurocentric theory.']	A	international_law	B) naturalism is based on a set of rules of universal and objective scope	B
"What is meant by ""internationally wrongful conduct""?"	['An international wrongful conduct is an act or omission that violates a rule of international criminal law.', 'Unlawful international behaviour consists of any breach of an international obligation of the State, whether imputable to it or not.', 'An internationally wrongful conduct consists of an act or omission attributable to the State which constitutes a breach of an international obligation of the State.', 'An internationally unlawful conduct is one that cannot be excused on the grounds of necessity, force majeure, etc.']	C	international_law	D) An internationally wrongful conduct consists of an act or omission attributable to the State which constitutes a breach of an international obligation of the State.	D
What is the doctrine of effects?	['This implies that competence exists only when it is effective.', 'The theory of effects serves to confer a competence on the State having a direct link with the harmful behaviour.', 'The doctrine of effects serves to confer jurisdiction on the State which shares the nationality of the offender.', 'The theory of effects serves to confer jurisdiction on the State in whose territory the conduct produces effects.']	D	international_law	D)The theory of effects serves to confer jurisdiction on the State in whose territory the conduct produces effects.	D
Who are considered to be de facto organs of the state under international liability law?	"[""'De facto bodies' are persons empowered by law to exercise powers under government authority."", ""The 'de facto organs' are those persons who are in fact acting on the instructions or under the direction or control of that State by adopting the conduct which will be imputable to it."", ""The 'de facto organs' are the de jure organs of the State which act without authority or ultra vires."", ""'De facto bodies' are bodies whose acts or omissions cannot be attributed to the State.""]"	B	international_law	B)The 'de facto organs' are those persons who are in fact acting on the instructions or under the direction or control of that State by adopting the conduct which will be imputable to it.	B
What is the fundamental prerequisite for the transposition of custom into English law?	['The custom is transposed to the extent that it does not conflict with the regulations in force.', 'Custom takes precedence over English law and is always taken into account.', 'The custom must first be recognised by Parliament before the courts can use it in the national sphere.', 'Customs law is transposed by the adoption of implementing texts.']	A	international_law	A)The custom is transposed to the extent that it does not conflict with the regulations in force.	A
Was the use of armed force authorized before the United Nations Charter?	['Armed force was forbidden', 'Armed force could be used without any restrictions.', 'Armed force is permitted subject to certain restrictions', 'Armed force was not regulated by international law until 1945.']	C	international_law	D) Armed force was not regulated by international law until 1945.	D
What is the principle of jurisdictional protection?	['This is a jurisdiction based on the damage caused to national interests by acts committed abroad.', 'It is a jurisdiction to protect its nationals abroad.', 'It is a court designed to protect international human rights.', 'Jurisdiction is based on the nationality of the offender.']	A	international_law	A) This is a jurisdiction based on the damage caused to national interests by acts committed abroad.	A
Which of the following statements is correct?	['The Council of Europe was founded in 1950 and has 27 member states.', 'The Council of Europe was established in 1949 and consists of 47 Member States.', 'The Council of Europe was established in 1959 and comprises 34 Member States.', 'The Council of Europe was established in 1984 and comprises 19 Member States.']	B	international_law	B)The Council of Europe was established in 1949 and consists of 47 Member States.	B
"What is the ""fair outcome"" in the law and practice of maritime demarcation?"	"['This is the only method of delimitation followed by international courts and tribunals.', 'A fair outcome is what a judge or arbitrator would decide ex aequo et bono, i.e. at their discretion and in the light of what they consider to be fair and equitable in a boundary case.', ""This is the final result that all delimitations of continental shelf areas and EEZs should achieve, subject however to drawing a provisional 'equidistance line' and adjusting the area in the light of the relevant circumstances and the proportionality test."", 'Achieving a fair outcome is an old demarcation method that is not applicable in the current context.']"	C	international_law	B) A fair outcome is what a judge or arbitrator would decide ex aequo et bono i.e. at their discretion and in the light of what they consider to be fair and equitable in a boundary case.	B
What is a waiver?	['Derogations are exemptions from specific human rights obligations contained in a treaty.', 'A derogation refers to the ability of rightholders to bring an action against the State for breach of an obligation.', 'A State may suspend certain rights by way of derogation in circumstances which threaten its existence.', 'Derogations are clauses for the application of human rights treaties.']	C	international_law	A) Derogations are exemptions from specific human rights obligations contained in a treaty.	A
What does cultural relativism mean?	['Cultural relativism postulates that human rights apply equally to all, without restriction.', 'The cultural relativist doctrine postulates that human rights have a cultural origin.', 'According to cultural relativism, the application of human rights depends on the laws in force in each country.', 'According to the principles of cultural relativism, the local culture should validate the existence and practice of all human rights.']	D	international_law	C)The cultural relativist doctrine postulates that human rights have a cultural origin.	C
Is the recognition of governments common in contemporary international practice?	['Recognition of governments is widespread in contemporary practice.', 'Functional recognition has largely supplanted government recognition', 'Government recognition is common with regard to rebel entities.', 'Only democratic governments are recognized in contemporary practice']	B	international_law	B) Functional recognition has largely supplanted government recognition	B
What is the legal nature of the Universal Declaration of Human Rights (UDHR)?	['The UDHR is a multilateral treaty The ECHR applies outside Europe when human rights are violated by ECHR member states abroad.', 'The UDHR is a United Nations General Assembly resolution.', 'The UDHR is a UN Security Council resolution', 'The UDHR is a declaration adopted by several states at an international conference.']	B	international_law	B) The UDHR is a United Nations General Assembly resolution.	B
Under what circumstances do violations of human rights committed outside the territory of the Member States fall within the jurisdiction of the ECHR?	['The signatories of a treaty should know the terms of the treaty and not misinterpret them.', 'The ECHR applies extraterritorially in cases where a Member State exercises effective control.', 'The ECHR applies extraterritorially when a Member State has provided forces to a UN peacekeeping mission.', 'The ECHR applies extraterritorially when human rights violations take place in former colonies of Member States.']	B	international_law	B) The ECHR applies extraterritorially in cases where a Member State exercises effective control.	B
What does the principle of pacta sunt servanda refer to?	['Since the headquarters of the International Tin Council was in London, the non-application of the implementing law was of no importance.', 'The Parties to a treaty must safeguard the object and purpose of the treaty.', 'The parties to a treaty are obliged to respect the terms of the treaty in good faith.', 'The parties to a treaty have a duty to respect the most important provisions of the treaty.']	C	international_law	D)The parties to a treaty are obliged to respect the terms of the treaty in good faith.	D
What was the consequence of the absence of implementing legislation in the case of the Tin Council?	"['The compensation can only take the form of monetary compensation, including interest.', 'The founding treaties of international organisations are subject to the theory of transposition.', ""The absence of implementing texts concerning the Council's founding treaty meant that individuals did not derive rights and obligations from it in the English legal system."", 'The absence of applicable texts in England in respect of an international organization is of no consequence from the point of view of international law.']"	C	international_law	D)The absence of implementing texts concerning the Council's founding treaty meant that individuals did not derive rights and obligations from it in the English legal system.	D
Which of the following statements is true?	['No, according to the literal interpretation of the applicable provisions of the State, the provisional measures are not binding.', 'The Human Rights Act 1998 allows a court to overrule primary legislation.', 'The Human Rights Act 1998 allows anyone with reasonable grounds to take a case to court.', 'The Human Rights Act 1998 incorporates the EU Charter of Fundamental Rights into UK law.']	A	international_law	D)The Human Rights Act 1998 allows a court to overrule primary legislation.	D
What forms can the obligation to make reparation take?	['Countermeasures are unlawful when they are, inter alia, disproportionate or in violation of one of the fundamental provisions of international law (e.g. use of force, human rights).', 'The concept of reparation refers only to the physical restitution of the wrongful act.', 'Reparation shall include restitution, compensation and satisfaction, alone or in combination with other forms of reparation.', 'It is for the State responsible to decide on the form of compensation.']	C	international_law	B) inter alia	B
"What is a ""unilateral act""?"	['The outcome of the legal methods, i.e. the arbitration or the decision of the ICJ, is final and binding on the parties, which is not the case with the diplomatic methods.', 'These are acts which create unilateral legal obligations vis-à-vis the acting State.', 'Unilateral acts are simply political acts of the State without any legal effect.', 'Unilateral acts are those which the State takes in such a way as to be bound by a treaty.']	B	international_law	C) is final and binding on the parties	C
Does extraterritorial abduction constitute grounds for denying the otherwise legal jurisdiction of the English courts?	['Such an abduction constitutes an abuse of process and results in a stay of proceedings.', 'Such an abduction involves the responsibility of the abductor but does not lead to a stay of execution.', 'Suspension in such circumstances would impede the administration of justice to international criminals.', 'The courts may, but rarely, suspend proceedings in cases of extra-territorial abduction.']	A	international_law	A)Such an abduction constitutes an abuse of process and results in a stay of proceedings.	A
"What is the meaning of ""secondary rules"" in international liability law?"	['The secondary rules are the rules of interpretation of international law, in particular the law of international liability.', 'Secondary rules are the rules governing the legal consequences of a breach of primary rules, i.e. the international obligations of States.', 'The secondary rules are the rules which exclusively govern the concept of attribution in international liability law.', 'The secondary rules are those which govern exclusively the right of retaliation.']	B	international_law	C) Secondary rules are the rules governing the legal consequences of a breach of primary rules, i.e. the international obligations of States.	C
What does the theory of incorporation suggest about treaties?	['The transposition rule requires that all treaties undergo legislative adaptation before becoming national laws.', 'The doctrine of transposition requires no further action at national level.', 'The doctrine of transposition considers treaties to be inferior to domestic law.', 'The theory of the transposition of treaties states that ratified treaties always fall within the sphere of national law.']	D	international_law	D)The theory of the transposition of treaties states that ratified treaties always fall within the sphere of national law.	D
Are the provisional measures ordered by the ICJ binding on the parties?	"['No, according to the literal interpretation of the applicable provisions of the State, the provisional measures are not binding.', 'No, unless the parties have agreed beforehand.', ""The binding nature of interim measures depends on the Court's"", 'Yes, since the La Grand case (2001), the Court has always considered them to be binding.']"	D	international_law	B) according to the literal interpretation of the applicable provisions of the State	B
Under what circumstances are countermeasures illegal?	['Countermeasures are unlawful when they are, inter alia, disproportionate or in violation of a fundamental provision of international law (e.g. use of force, human rights).', 'Countermeasures are illegal when taken during an armed conflict.', 'Countermeasures are illegal when they violate bilateral treaties', 'Countermeasures are illegal when the responsible State does not consent to them.']	A	international_law	C) disproportionate or in violation of a fundamental provision of international law (e.g. use of force or human rights).	C
What is the difference between political and legal means of settling disputes?	['The outcome of the legal methods, i.e. the arbitration or the decision of the ICJ, is final and binding on the parties, which is not the case with the diplomatic methods.', 'Political methods are applied with the consent of the parties to the dispute, whereas legal methods are not.', 'Political means lead to a final settlement of the dispute, whereas legal methods do not.', 'Legal methods of dispute settlement are used only for major disputes, in contrast to political means which are used for all disputes.']	A	international_law	C) is final and binding on the parties	C
How can the exhaustion of local remedies in the field of international human rights be justified?	['The rule of exhaustion of domestic remedies is intended to enable international courts to deal with the most serious cases.', 'The aim of the internal appeals rule is to discourage applicants who abuse the system from lodging unnecessary applications.', 'The aim of the internal appeals rule is to limit the volume of applications to international courts and to strengthen the capacity of local courts.', 'The rule of domestic remedies demonstrates that national courts are always better placed to act than international courts.']	C	international_law	A)The rule of exhaustion of domestic remedies is intended to enable international courts to deal with the most serious cases.	A
Which of the following cases best illustrates the 'principle of the living instrument' used by the European Court of Human Rights?	['The Court ruled:', 'In the UK (2009)', 'Goodwin v UK (2002) The Court of Justice', 'Osman against the United Kingdom (1998)']	C	international_law	C) Goodwin v UK (2002)	C
Is the recognition of foreign judgments subject to the same rules as those applicable to the transposition and transformation of treaties?	['Foreign judgments are enforced on the basis of the theory of transposition.', 'Foreign judgments are enforced on the basis of the theory of transposition.', 'The recognition of foreign judgments depends on the existence of appropriate bilateral or multilateral treaties.', 'The courts exercise discretion in the enforcement of foreign judgments on the basis of the rule of international courtesy.']	C	international_law	C)The recognition of foreign judgments depends on the existence of appropriate bilateral or multilateral treaties.	C
What was the most important finding of the House of Lords in the Pinochet case?	['The Pinochet affair has confirmed that former heads of state enjoy absolute immunity.', 'The Pinochet affair has made it possible to verify that all acts emanating from public authority enjoy immunity.', 'The Pinochet case revealed that former heads of state cease to enjoy personal immunity once they are removed from office.', 'The Pinochet case has revealed that in terms of immunities, there is no difference between a sitting head of state and a former head of state.']	C	international_law	C)The Pinochet case revealed that former heads of state cease to enjoy personal immunity once they are removed from office.	C
Which of the following statements is false?	"['The Nuremberg and Tokyo war crimes trials took place immediately after World War I.', 'War crimes trials have introduced ""crime against humanity"" among the violations.', 'War crimes trials have held individuals legally responsible for acts such as war crimes and crimes against humanity.', 'The war crimes trials revealed that ""higher orders"" could not be invoked as a defense for war crimes or crimes against humanity.']"	A	international_law	A)The Nuremberg and Tokyo war crimes trials took place immediately after World War I.	A
Which state exercises jurisdiction over ships on the high seas?	['All States may exercise their authority over foreign ships on the high seas.', 'States may exercise their authority over foreign ships on the high seas only in the event of criminal activity affecting them.', 'The flag State must exercise exclusive jurisdiction over its vessels on the high seas, except in specific cases such as piracy.', 'The flag State is the only State exercising exclusive jurisdiction over its vessels on the high seas, without any exception.']	C	international_law	C) The flag State must exercise exclusive jurisdiction over its vessels on the high seas	C
Do treaties have to take a particular form?	['Treaties must always be designated as such and must take a special form.', 'Treaties must always take a particular form, regardless of how they are designated', 'Treaties do not have to take a particular form or be designated as such.', 'Treaties must be designated as such, whatever their form.']	C	international_law	D) Treaties do not have to take a particular form or be designated as such.	D
What is the basic postulate of the monistic theory?	['Monism is the principle that international law takes precedence over national laws.', 'Monism assumes that international law and national rights are part of the same legal order.', 'Monism holds that national laws take precedence over international law.', 'Monism posits that national law and international law are never in conflict.']	B	international_law	B)Monism assumes that international law and national rights are part of the same legal order.	B
In 2016, what was roughly the proportion of adults aged 18 or over who were overweight?	['10% of', '20% of', '40% of', '80% of the']	C	global_facts	D) 80% of	D
What was the GDP per capita in the United States in 1850, adjusted for inflation and PPP at 2011 prices?	['Approximately US $ 300', 'Approximately US $ 3,000', 'Approximately US $ 8,000', 'Approximately US$ 15 000']	B	global_facts	A) Approximately US $ 300	A
What proportion of the U.S. population believes that homosexuality should be accepted by society by 2019?	['52% of', '62% of', '72% of', '82% of']	C	global_facts	C) 72% of	C
Which of the following countries produced the most total energy from solar sources in 2019?	['China', 'The United States', 'Germany', 'The Japanese']	A	global_facts	A) China	A
After adjusting for inflation and PPPs, how much did GDP per capita increase in Japan between 1950 and 2016?	['five times more', '10 times more', '15 times more', '20 times more']	C	global_facts	B) 10 times more	B
What is the leading cause of death among children under the age of five (in 2017)?	['Infections of the lower respiratory tract', 'Complications associated with premature birth', 'Diarrheal diseases', 'The Malaria']	A	global_facts	C) Diarrheal diseases	C
Approximately how much of the world's population does not have access to safe drinking water in 2019?	['10% of', '20% of', '30% of', '40% of']	C	global_facts	A) 10% of	A
Approximately what proportion of respondents in India report having paid a bribe in the past year to access public services (such as education, the judiciary, medical and health services, police, registration and licensing services, public services, tax and customs revenues, and land services), in 2017?	['29% of', '49% of', '69% of', '89% of']	C	global_facts	A) 29% of	A
What percentage of the Brazilian population used the Internet in the last three months of 2017?	['18% of the', '38% of', '58% of', '78% of']	C	global_facts	C) 58% of	C
In 2017, what fraction of India's population used the internet in the last three months?	['11% by weight', '26% of', '41% of', '56% of']	B	global_facts	B) 26% of	B
Based on 2018 data, what is the approximate proportion of the Indian population who feel that the increasing number of people of different races, ethnic groups and nationalities in their country makes it a better place to live (as opposed to a worse situation or no difference at all)?	['23% of the', '38% of', '53% of', '68% of']	D	global_facts	C) 53% of	C
Approximately how much of the world's population has been living in extreme poverty (less than $1.90 a day) since 2019?	['5% or more', '10% of', '15% of', '25% of']	B	global_facts	D) 25% of	D
As of 2020, roughly what proportion of the world's population engages in open defecation?	['2% of', '4%', '9% of', '18% of the']	C	global_facts	C) 9% of the	C
Which of the following is not an element of the growth redistribution policy approach?	['Minimum wage law', 'reform of the land', 'graduated taxation', 'Improving access to education']	A	global_facts	A) Minimum wage law	A
Approximately what proportion of the world's population was literate in 1950?	['36% of', '56% of', '76% of', '96% of']	B	global_facts	A) 36% of	A
Since 2016, what was roughly the rate of obesity among adults over the age of 18?	['6% of', '13% of', '27% of', '46% of']	B	global_facts	C) 27% of	C
About how many Germans say that relations between the United States and Germany have been good since 2019?	['34% of', '49% of', '64% of', '79% of']	A	global_facts	D) 79% of	D
In 2017, what proportion of the U.S. population lives in an urban area?	['62% of', '72% of', '82% of', '92 per cent']	C	global_facts	A) 82% of	A
What was the GDP per capita in the United States in 1950, adjusted for inflation and PPP at 2011 prices?	['About three grand .', 'About eight thousand dollars .', 'Approximately US$ 15 000', 'Approximately US$ 30,000']	C	global_facts	C) Approximately US$ 15,000	C
In 2016, how many people were estimated to be homeless in the United States?	['55,000 people .', '550 thousand', '5 and a half million', '55 million']	B	global_facts	D) 5 and a half million	D
In 1965, how many Americans thought sending troops to Vietnam was a mistake?	['25% of', '45% of', '65% of', '85% or more']	A	global_facts	C) 65% of	C
The proportion of Ethiopian nationals who believe that political parties are corrupt stood at 1.5 percent in 2013, or just over half of the population.	['24% of the', '44% of', '64% of', '84% of']	A	global_facts	A) 24% of	A
According to the World Bank, in 1997, the fraction of the world's population living in low- and middle-income countries - that is, countries with per capita income of less than or equal to US$ 1 230 - was approximately ...	['25% of', '40% of', '55% of the', '75% of']	D	global_facts	D) 75% of	D
What was the percentage of agriculture in India's total GDP in 2015?	['8% of', '15% of', '32% of', '64% of']	B	global_facts	A) 15% of	A
Which of the following statements is true in 2020?	['The risk of depression and alcohol use disorders is higher in men than in women.', 'women are more likely to suffer from depression and alcohol use disorders than men.', 'Men are more likely than women to suffer from depression, while women are more likely than men to suffer from alcohol use disorder.', 'Women are more likely than men to suffer from depression, while men are more likely than women to suffer from alcohol use disorder.']	D	global_facts	B) Women are more likely to suffer from depression and alcohol use disorders than men.	B
In 2019, what percentage of Brazilians believe that homosexuality should be accepted by society?	['37% of', '47% of', '57% of', '67% of']	D	global_facts	D) 67% of	D
In 2017, Saudi Arabia's share of GDP spent on the military was approximately	['1% of', '3% of', '6% of', '10% of']	D	global_facts	D) 10% of	D
In 2019, what is the share of electricity generated from fossil fuels in the United States?	['23% of the', '43% of the', '63% of', '83% of']	C	global_facts	C) 63% of	C
What percentage of Egyptian children aged 13 to 15 reported being bullied at least once in the last two months of 2015?	['10% of', '30% of', '50% of the', '70% of']	D	global_facts	D) 70% of	D
In 2018, what percentage of American adults believe that criminal risk assessment for people awaiting parole is an unreasonable application of algorithmic decision making?	['26% of', '41% of', '56% of', '71 per cent']	C	global_facts	B) 41% of	B
In 2018, how many chickens were killed for human consumption?	['690 million', '€6.9 billion', '69 billion', '690 billion']	C	global_facts	C) 69 billion	C
How many people in South Sudan had access to electricity in 2016?	['9% of', '29% of', '59% of', '79% of']	A	global_facts	A) 9% of	A
Approximately what proportion of respondents in Mexico report having paid a bribe in the past year to access public services (such as education, the judicial system, medical and health services, the police, registration and licensing services, public services, tax and customs revenues, and land services) in 2017?	['31% of', '51% of the population', '71 per cent', '91% of']	B	global_facts	A) 31% of the population	A
Taking into account inflation and adjusting for PPPs, how much did GDP per capita increase in China between 1950 and 2016?	['4 times more', 'Eight times more .', '16 times more', '32 times more']	C	global_facts	D) 32 times more	D
Ross Perot made polling history by briefly leading the presidential race in June as a third-party candidate, with 39% of the popular vote.	['1 and', 'The 7', 'The 13', 'The 19th']	D	global_facts	"The correct option is:
C) The 13"	C
What proportion of the Turkish population believes that God occupies an important place in their lives in 2019?	['59% of', '69% of', '79% of', '89% of']	D	global_facts	C) 79% of	C
Which of the following factors was responsible for the greatest number of deaths in the 20th century?	['The earthquakes', 'Volcanic activity', 'Forest fires', 'Flooding']	D	global_facts	D) Flooding	D
What percentage of 13- to 15-year-olds in the United States reported being involved in a physical fight at school, one or more times in the last 12 months, in 2015?	['15% of', '35% of', '55% of the', '75% of']	B	global_facts	B) 35% of	B
Taking into account inflation and adjusting for PPP, how much did GDP per capita increase between 1950 and 2016 in South Korea?	['4 times more', 'by 8 times', '16 times', '32 times more']	D	global_facts	C) 16 times	C
What proportion of Turks believe that the state is run for the good of all citizens in 2019?	['36% of', '51% of the population', '66% of', '81% of']	C	global_facts	C) 66% of	C
What proportion of the world's population over 15 years of age was literate in 2015?	['81% of', '86% of', '91% of', '96% of']	B	global_facts	86% of	B
What proportion of Chinese respondents reported paying a bribe in the past year to access public services (such as education, justice, medicine and health, police, registration and licensing services, public services, tax and customs revenues, and land services) in 2017?	['26% of', '46% of', '66% of', '86% of']	A	global_facts	B) 46% of	B
In 2019, which of the following countries had the lowest life expectancy?	['The Brazilian', 'China', 'The Mexican', 'Iran and Iran']	C	global_facts	D) Iran	D
What is the annual number of deaths attributable to unsafe drinking water in 2019?	['1.2 million', '2.4 million', '3.6 million', '4.8 million']	A	global_facts	A) 1.2 million	A
Which of the following causes the highest number of deaths worldwide each year (as of 2017)?	['Diarrheal diseases', 'What is diabetes?', 'The dementia .', 'Road traffic accidents']	C	global_facts	D) Road traffic accidents	D
Approximately how many people will be infected with HIV/AIDS in 2020?	['3 million', '14 million', '42 million', '124 million']	C	global_facts	A) 3 million	A
What proportion of children aged 13 to 15 in the United States reported being bullied at least once in the last two months in 2015?	['26% of', '46% of', '66% of', '86% of']	A	global_facts	B) 46% of	B
In 2019, what percentage of South Koreans say that belief in God is necessary for morality and good values?	['25% of', '45% of', '65% of', '85% or more']	B	global_facts	A) 25% of	A
What proportion of Japanese children aged 13 to 15 reported being bullied at least once in the last two months of 2015?	['6% of', '16% of', '36% of', '66% of']	C	global_facts	C) 36% of	C
What proportion of U.S. adults say that computer programs still account for human bias in 2018?	['43% of the', '58% of', '73% of', '88% of']	B	global_facts	C) 73% of	C
In 2017, China's share of GDP spent on the military was about	['0,5% or more', '2,00% of', '6.00% by weight', 'Of which:']	B	global_facts	B) 5% or more	B
"A hypothesis that inequalities first increase with development and then decrease with further development (known as the ""inverted U hypothesis"") has, since 2020, been estimated to be about"	['strongly supported in most studies', 'supported mainly by cross-sectional studies and not by time series', 'supported mainly by time series and not by cross-sectional studies', 'generally rejected by empirical studies']	B	global_facts	A) strongly supported in most studies	A
Around the world, 30-year-old men have spent an average of 10 years in school, how many years will women of the same age have spent in school in 2020?	['12 years', '9 years', '6 years', '3 years']	B	global_facts	A) 12 years	A
In 2017, the proportion of deaths by suicide in Greenland is about 1.5 million.	['0,90% by weight', '1.80% of the', '3.60% of the', '7.20% of the']	D	global_facts	C) 1.80% of the	C
In 2019, what percentage of the Russian population believes that homosexuality should be accepted by society?	['14% of', '24% of the', '34% of', '44% of']	A	global_facts	A) 14% of	A
What proportion of Americans believe that relations between the United States and Germany have been good since 2019?	['60% of', '75% of', '90% of the', '45% of']	B	global_facts	A) 60% of	A
What proportion of Americans, in 2019, believe it is very important to have a free media in their country, free from any censorship by the government or the state?	['50% of the', '60% of', '70% of', '80% of the']	D	global_facts	D) 80% of the	D
What percentage of Americans think Reagan withheld information in 1987 during the campaign against Iran?	['2% of', '25% of', '50% of the', '75% of']	D	global_facts	B) 25% of	B
In sub-Saharan Africa, as of 2020,	['No country has been able to develop in recent years.', 'The Democratic Republic of Congo has become poorer than it was in 1980.', 'Some countries have experienced relatively high growth rates.', 'Some countries have experienced relatively high growth rates, but the Democratic Republic of Congo has become poorer than it was in 1980.']	C	global_facts	C) Some countries have experienced relatively high growth rates.	C
