question	choices	answer	subject	output	verbalized
Which of the following statements is not typical of African cities?	['They live in a poisoned and unhealthy region', 'There are plenty of jobs for migrants who are moving from the cities to the big cities', 'There are three distinct categories of activities', 'They have an efficient system']	C	high_school_geography	A) They live in a poisoned and unhealthy region	A
Who doesn't make a lot of money in the stock market because of their location?	['The Republic of Singapore', 'Italian', 'Spain', 'Mongolia']	D	high_school_geography	D) Mongolia	D
In Burgess's survey, how would one identify luxury homes, single-family homes, or luxury condominiums?	['First things first', 'The second', 'For the third time', 'The Fourth']	C	high_school_geography	D)The Fourth	D
The concept of a five-step growth curve for any company is derived from the hwana	"['Rostow.', 'Ravenstein, for example.', 'What is the meaning of the word ""thun""?', 'Burgess, for example.']"	A	high_school_geography	A) Rostow.	A
Which of the following do you consider to be an obstacle to cultural diversity?	['Speaking', 'Serving', 'The Sea', 'Judges who save people']	D	high_school_geography	C) The Sea	C
The way in which a person invades another person's country and rules over them is a way of life that can best be described as	['And the new inhabitants will build, and they will tear down, and they will plant.', 'those of your new generation may live in peace with those of the old', 'the new arrivals are able to blend in well with the old ones', 'the new arrivals move to the places where the old ones live']	D	high_school_geography	B) and they will tear down	B
Which of the following describes the definition of a region of interest?	['A guide to Atlanta as a hub for Delta Airlines', 'A letter indicating the place he called the South', 'A guide to the 100 counties of North Carolina', 'An inscription indicating the place called the Holy Sepulchre']	A	high_school_geography	C) A guide to the 100 counties of North Carolina	C
What is the significance of the additional marketplaces at the entrance to the main gate?	['Gravitational force will cause objects to revolve around each other', 'Corruption at a distance', 'Assistants', 'Street injustice']	D	high_school_geography	C)Assistants	C
The birth of urban planning in Europe marked the beginning of the modernisation of cities.	['Agriculture The first revolution', 'Agriculture The second revolution', 'Agriculture The third revolution', 'Agriculture Fourth Amendment']	B	high_school_geography	A) Agriculture The first revolution	A
Which of the following topics pertains to the Asia-Pacific region?	"['Japan has a long tradition of ecological conservation', 'China lacks natural resources but has a population that is capable of producing food', 'China is rapidly expanding its manufacturing base', ""Taiwan doesn't have tech companies and educated scientists""]"	C	high_school_geography	A) Japan has a long tradition of ecological conservation	A
Which of the following statements is particularly troubling to the United Nations?	['The UN has a global police force.', 'members of the organization relinquish their authority to the UN', 'UN commits itself to international law', 'The UN does not intervene in world conflicts']	D	high_school_geography	D)The UN does not intervene in world conflicts	D
Which of the following is the smallest atom?	['The Dixie', 'Pennsylvania', 'Winn Dixie was born', 'Northeast Pacific']	B	high_school_geography	A) The Dixie	A
If all the activities are organized in such a way that they are not too distant from the human being, then what is the benefit to the worker?	['The basis for belief in reincarnation', 'Order of things', 'Collections of items', 'courtyard']	C	high_school_geography	B) Order of things	B
What language family is spoken in Italy, Spain, Portugal, and Romania?	['Europeans', 'Slavic language', 'Germanic', 'Romance']	D	high_school_geography	D) Romance	D
Ankara, Turkey and Islamabad, Pakistan are both exemplary	['A city on a hill', 'A floating capital', 'the capital of slavery is long gone', 'Isolated towns']	B	high_school_geography	C) the capital of slavery is long gone	C
Which of the following is NOT an example of how faith and common sense work together?	"['Halloween', ""Americans will love the foreign food you've changed"", 'Hasidic Judaism', 'Catholicism in Louisiana']"	C	high_school_geography	B) Americans will love the foreign food you've changed	B
What was the idea that every person who had power on the continent of Europe would rule the world?	"[""Power from a great man to a small man's imagination"", 'generational thought', 'heartland thought', 'the concept of rimland']"	C	high_school_geography	C) heartland thought	C
What group represents the Persian (Iranian) distinction in Islam between those who believe in the authority of Allah and those who do not believe that the Imam is a descendant of Ali?	['Sunni', 'Shiite', 'The Imam', 'Untouched by human hands']	B	high_school_geography	B)Shiite	B
What are the effects of the rain?	['They will be joined by workers who are not part of the foundation, and by workers who are part of the foundation of a large city.', 'Comparison of urban and metropolitan offices in the country', 'Differences between urban workers and peasants in the country', 'Public services, some of which have been affected by the urban economy']	A	high_school_geography	A)They will be joined by workers who are not part of the foundation	A
What do the sacred texts of Hinduism say?	['The Talmud.', 'The Voice of God', 'The Torah.', 'It is Veda.']	D	high_school_geography	D) It is Veda.	D
Which of the following is a typical feature of a Western European city?	['Center of the park', 'A comfortable place of worship', 'A great wall was in the midst of it, and a tower and a wall were round about it.', 'Years of hardship']	C	high_school_geography	A) Center of the park	A
Which of the following countries does the most to protect its language from any interference by English or any other language?	['Italian', 'Russia', 'Japan', 'Brazil']	C	high_school_geography	C) Japan	C
Which of the following is more likely to be a worker whose salary goes up?	['inheritance', 'He did not touch the bottle of wine', 'paper', 'copper']	B	high_school_geography	D)copper	D
Which of the following is not a characteristic of an Information Processing Zone (EPZ)?	['And the ransom of the soul, which thou hast heard,', 'Natural resources that you donated without paying for them', 'Remuneration for deleting content that exceeds a certain limit', 'Thou hast made thy commandments light, and hast ordained them for ever.']	D	high_school_geography	C) D)Natural resources that you donated without paying for them	C
Which of the following is not a true view of society?	['the place where it is located', 'all the nations will trust in him', 'Frontiers', 'national language']	D	high_school_geography	A) the place where it is located	A
You're thinking of moving from your hometown to Pittsburgh. On the way, you stop in Columbus, Ohio, to visit relatives, and you live in the city of nothing. You decide to stay there and make Columbus your new home.	['Opportunity to succeed', 'Corruption at a distance', 'Unwillingness to move', 'washing and drying']	A	high_school_geography	A) Opportunity to succeed	A
A concentrated industrial area is a commercial area that is not in the center of the city and has more businesses than a municipality	['Small town', 'First city', 'City', 'City at the entrance']	D	high_school_geography	A) Small town	A
What crops marked the beginning of the Third Industrial Revolution?	['rice', 'Copper', 'Cucumbers', 'Height']	A	high_school_geography	B)Copper	B
What was it in the last quarter of the century that laid the foundations of European civilization and led to the emergence of a number of civilized nations?	['Additional languages included', 'The end of the Cold War', 'The invasion of the Soviets', 'He welcomed western European countries into the EU']	B	high_school_geography	A) Additional languages included	A
If I wanted to buy a very valuable piece of jewelry for my uncle in Poughkeepsie, what would be the most practical and intelligent way to travel?	['A large ship', 'The World', 'ship', 'Railroad']	B	high_school_geography	D)Railroad	D
Which of the following is a functional region?	['The Dixie', 'Pennsylvania', 'Winn-Dixie was born', 'Northeast Pacific']	C	high_school_geography	A) The Dixie	A
How many cities have a distinct residential area that extends from the center to the streets and runs along the main streets of the city?	['This is Europe', 'Muslims', 'This is Sub-Saharan Africa', 'This is Latin America']	D	high_school_geography	D) This is Latin America	D
What is the family to which most European languages belong?	['Ural-Altaic', 'Basque', 'Indo-Europeans', 'The Phoenicians']	C	high_school_geography	C) Indo-Europeans	C
What is the relationship between apartheid, ethnic cleansing and integration?	['It all took place in Nazi Germany during World War I', 'They are all part of a conspiracy', 'It is a way of bringing together different groups in a single region', 'All have different translations of the same text']	B	high_school_geography	C)It is a way of bringing together different groups in a single region	C
Does the information below describe the situation of refugees living in Europe?	"['Many are weary of being judges in the nations that he saves.', 'Muslim immigrants from North Africa are becoming increasingly popular in France', ""Immigrants coming to Europe's cities to raise families"", 'Paying taxes in a province']"	D	high_school_geography	A)Many are weary of being judges in the nations that he saves.	A
Which of the following activities is NOT a secondary economic activity?	['Sail across the divide', 'Dress code', 'Copper cannon', 'Printing of books']	C	high_school_geography	A) Sail across the divide	A
Johnny and Susie are going to Scotland to live in their family's cottage. What is the cost of this trip?	"['Living on the Frontiers of a New World', 'They do not take anything with them', 'They are gone forever', ""They'll be gone for more than a year""]"	C	high_school_geography	B)They do not take anything with them	B
Which of the following is a nation?	['The Antarctic', 'American Samoa', 'Egypt', 'Marshall Islands']	C	high_school_geography	C) Egypt	C
What is the most common type of yeast?	['Phosphate', 'Oil', 'Fango', 'Bidie']	D	high_school_geography	A) Phosphate	A
What if they refuse or have no desire to serve anyone in a particular country?	['Polytheism', 'Worship of nature', 'News of the World', 'Monotheism']	C	high_school_geography	D) Monotheism	D
In a labor-intensive country, which of the following is considered to be the most important factor contributing to job growth?	"['Strength', 'Mining operations', 'Subject matter', ""you're focused on a specific goal""]"	C	high_school_geography	C) Subject matter	C
What city is more than twice the size of the largest city in a country?	['Universal city', 'Capital of the world', 'Largest city', 'First city']	D	high_school_geography	C) Largest city	C
Each coastal state has a separate economic zone, abbreviated as an EEZ by the UN Convention on the Law of the Sea. Which of the following statements about the law of the sea and the EEZ is NOT true?	['The EEZ extends up to 200 nautical miles (370 km) from the coast.', 'Countries have the right to mine natural resources within the EEZ', 'Countries have the right to transfer natural resources from the continental shelf to the 350-square-mile (560 km) area of the EEZ.', 'Countries do not have the right to mine natural resources within the EEZ']	D	high_school_geography	D)Countries do not have the right to mine natural resources within the EEZ	D
Which of the following is the most frequently seen order of magnitude?	"['Industrial companies with a lot of natural resources buy a lot of food', 'The most technologically advanced agriculture company', 'Where there is no human affection', ""A farmer's field is cut off, and his field is divided.""]"	D	high_school_geography	B)The most technologically advanced agriculture company	B
The border between the United States and Mexico is formed by the Rio Grande, the largest river in the world.	['Water balance', 'A waterway', 'The limitations of man', 'Limitations in nature']	D	high_school_geography	B) A waterway	B
What does it mean when we speak of the kingdom of heaven?	['Your destination', 'Where you come from', 'Areas along the main road', 'A place where everything comes together']	B	high_school_geography	A) Your destination	A
It's the road that connects the world's north and south	"['Global networking network', 'Changes at the center of the world', 'World map from right to left', ""the earth's rotation from top to bottom""]"	C	high_school_geography	A) Global networking network	A
Who is he that hears the words of the prophets concerning the evil that is done in the earth?	['Coastal areas', 'The Kingdom of France', 'All nations are entitled to that sovereignty', 'The International Tribunal for the Law of the Sea']	B	international_law	D)The International Tribunal for the Law of the Sea	D
How does the Responsibility to Protect, abbreviated as R2P, also come from the mediation of human compassion?	['R2P and human hurricane animals are the same thing', 'R2P needs a call from the host country for help', 'The development of R2P does not have the desired outcome and requires the approval of the UNSC and its main goal is to prevent a humanitarian catastrophe.', 'R2P uses military advice, not human sympathy']	C	international_law	C)The development of R2P does not have the desired outcome and requires the approval of the UNSC and its main goal is to prevent a humanitarian catastrophe.	C
What is Lot's example?	['The foundation of the Lotus faith is that it cannot be considered an obstacle in the path of the Gentiles, or, to put it another way, that it is not permitted in the law of the Gentiles.', 'The foundation of the Lotus faith is that nations have the right to take any court to which they may be tried.', 'The foundation of the Lotus belief is that nations should not create barriers to the application of the laws that protect their oceans.', 'The foundation of the Lotus doctrine of liberty is that the constitutional law is derived from the state and opinio juris combined.']	A	international_law	A)The foundation of the Lotus faith is that it cannot be considered an obstacle in the path of the Gentiles	A
Which of the following best describes the politics of the United Kingdom?	['The monarch is the head of state of the United Kingdom', 'UK constitutional law gives the court the power to reverse an act of parliament', 'The UK constitution is not written in one place and you will find it in many places', 'The UK constitution is based on the declaration of independence']	C	international_law	C)The UK constitution is not written in one place and you will find it in many places	C
What is the principle of peaceful dispute resolution?	['The resulting liability, i.e., States assume a minimum liability to resolve any dispute within a reasonable time', 'It is not a moral responsibility, just as nations have a moral responsibility to settle disputes peacefully. This does not mean that they have a moral responsibility to settle their own disputes.', 'It is the supreme law of international law and all nations have a legal obligation to protect the right to do business in any dispute', 'To be responsible for the administration of the affairs of nations']	B	international_law	C)States assume a minimum liability to resolve any dispute within a reasonable time	C
Which of the following statements is false?	['Article 14 changed the composition of the panel to hear appeals from a three-judge panel to a single judge panel', 'The 14th Amendment added a process of ratification', 'The 14th Amendment banned the human rights movement', 'Article 14 extends the term of office of the European Court of Human Rights']	C	international_law	C) The 14th Amendment banned the human rights movement	C
What is the UN Convention on the Law of the Sea, abbreviated UNCLOS?	['A stone is a square whose area is less than 10 square meters.', 'Stone is a form of pottery that is not found in any region', 'An island is a piece of land on which no human habitation or economic development can take place, and for the purposes of section 121 (3), does not belong to any separate economic region or continent.', 'A stone is a small bowl on which a person can sit']	C	international_law	D) and for the purposes of section 121 (3)	D
What is the meaning of the law of the nations?	"['He teaches the Gentiles to love one another and to be subject to the laws of the Gentiles,', 'Demonstrate that you have rights and responsibilities under international law and that you have the right to use the work for yourself or against someone else', ""Demonstrate the organization's ability to confront the powers of the nations"", 'I am speaking as one who teaches a commandment, not as one who is subject to the law of nations.']"	B	international_law	B)	B
Which of the following is a human rights treaty?	['UN Human Rights Council', 'UN Commission on Human Rights', 'UN Human Rights Worldwide condemns the investigation', 'UN special operations']	A	international_law	A) UN Human Rights Council	A
The UN Vienna Declaration of 1993 concluded:	['Three generations of independence has a priceless value', 'Social and political freedom are fundamental freedoms', 'All freedoms are inseparable, they are not mutually exclusive and depend on each other', 'Social and economic freedom are inseparable']	C	international_law	C) All freedoms are inseparable	C
What is the origin of the concept of forgiveness of sins in regard to the League of Nations, abbreviated as IOs?	"[""The foundation for forgiveness for IO's is the UN Charter"", ""The foundation of amnesty for IO's is the constitution of the institution and the multifaceted application that provides for specific amnesty."", ""The foundation for amnesty for IO's is constitutional law"", 'The foundation for amnesty for IOs is the Vienna Convention on the Suppression of Unlawful Acts of Violence.']"	B	international_law	B)The foundation of amnesty for IO's is the constitution of the institution and the multifaceted application that provides for specific amnesty.	B
Are there any limitations or requirements imposed by countries under international law?	['Yes, the member states of the United Nations are very powerful.', 'Yes, the five permanent members of the UN Security Council (UK, USA, France, Russia, China) are far more powerful than the others.', 'No, the nations grew up to be independent sovereign states (the foundation of the belief in sovereign states, written in part 2, paragraph 1 of the UN charter)', 'Whether there will be an elder among the nations is a matter that should be settled by an international organization']	C	international_law	A)Yes	A
What is his opinion of what we know?	['Education is essential for a nation to become a nation', 'Envy is something that is only said about politics and not taught', 'An exclamation is an expression of enthusiasm', 'Education needs to be promoted by the new nation']	B	international_law	A) Education is essential for a nation to become a nation	A
What is the role of the constitution in protecting human rights?	['Standardization refers to the application of legal norms to the design of a product', 'Standardization refers to the consideration of the development of legal norms', 'Standardization refers to the adoption of legal norms that are not binding', 'Standardization refers to the development of a set of standards that describe how human rights are applied.']	C	international_law	D) Standardization refers to the development of a set of standards that describe how human rights are applied.	D
What other ways did Kadi's arrest influence his involvement in the UN Security Council investigation?	['The court also asked that human rights be respected and that the UNSC be dissolved.', 'The Supreme Court asked for the inclusion of the entire UNSC tripartite body without any legislative provisions.', 'The Supreme Court asked whether the UNSC resolution should be amended and not merely added to it', 'The Kadi ruling stated that there was no violation of human rights in the UNSC resolution']	A	international_law	C)The Supreme Court asked whether the UNSC resolution should be amended and not merely added to it	C
And the Magna Carta was	"['Resolution of 1689 for the preservation of freedom of speech in the House of Commons', ""A conflict in 1215 between the king and his mother's council, which ensured the protection of certain people"", 'the nineteenth century constitution that guaranteed the right to vote', 'The Declaration of Independence of England']"	B	international_law	C) which ensured the protection of certain people	C
Do individuals benefit from the legal system of nations in the same way that nations and national groups do?	['Individuals learn the law of nations, but they are few.', 'Individuals enjoy the unfettered nature of international law', 'Individuals have no concept of international law', 'Individuals can only bring a case before an international court']	A	international_law	B)but they are few.	B
Are there any limitations or needs that preclude his methods of communicating in a peaceful manner?	"['Yes, all political processes (e.g. nomination, swearing in, research, and consultation) must be used before it can be legally adopted', 'The right to vote wins politically, because it puts pressure on the party', ""There is no order between these roads and he likes it in the countries he's visiting."", 'It is a third party that is not involved in the case and is standing in the way of gaining maturity in some way']"	C	international_law	A)Yes	A
Which of the following statements is false?	['In the 1990s, it became clear that the European Court of Human Rights needed to be reformed as it had not investigated many cases.', 'In 1990 it became clear that the European Commission for Human Rights was undergoing a transformation because of the increased workload', 'In 1990 it became clear that the European Court of Human Rights was undergoing a transformation as it became a permanent court and was unable to deal with many unresolved complaints', 'In 1990, it became clear that the European Court of Human Rights was undergoing a transformation as the number of people able to access the court increased as the number of member states increased.']	D	international_law	A) In the 1990s	A
What does it mean to compare the current state of the nation to that of the past?	['God can use the people he has chosen in the same way he has chosen them.', 'The enemy can take any means necessary to attack and defeat him.', 'The nation that is left will be able to defeat him by the necessary means.', 'A country that has been invaded cannot do anything without the consent of the security forces']	C	international_law	A) God can use the people he has chosen in the same way he has chosen them.	A
What is the earth to know of the judgment of the heavens?	['Snakes can walk the earth', 'Judgments are upon the great sea.', 'Judicial power is limited', 'The power of the courts rests where the offenders are.']	C	international_law	C) Judicial power is limited	C
What is the basis of the Law?	['Council on diplomacy, treaties and agreements', 'Civilization, the foundation of beliefs concerning law and ideology', 'the covenant, the law, the faith, the foundation of the law', 'covenants, diplomatic and conventional agreements']	C	international_law	B)treaties and agreements	B
What is the use of the foundations of the law of negation?	['Proposals for climate change mitigation address water scarcity in coastal states', 'The concept of continental drift is crucial to the formation of ocean basins, as it provides a starting point for considering the location of each major basin.', 'Environmental regulations are essential for the safe passage of ships on the high seas.', 'The founding treaty was signed in the sea disputes between the neighbouring states before the international court']	B	international_law	D)Environmental regulations are essential for the safe passage of ships on the high seas.	D
What is the difference between mediation and mediation?	['Negotiation is a process of mediation and the difference between negotiation and mediation is that negotiation does not produce results, whereas mediation does.', 'Negotiation is the responsibility of the representatives of the UN secretary-general, while mediation is the responsibility of the heads of third countries.', 'A person who is accepted by all parties and can act as a mediator, and if necessary a company, which will further investigate the dispute in an impartial manner and devise a solution.', 'A partnership is a way of covering up a breach of contract for the sake of the good of the partnership, and the partnership can be extended in the appropriate way for a particular situation.']	C	international_law	A)Negotiation is a process of mediation and the difference between negotiation and mediation is that negotiation does not produce results B)whereas mediation does.	A
In the case of Osman v. UK (1998), the European Court of Justice issued a judgment, which could impose a fine on the state. Which of the following is not part of the Osman judgment?	['The problem must be solved by doing something for the community', 'If the immediate problem is a potential problem (such as a near-death injury)', 'The community must take reasonable steps to prevent fatal injuries from occurring', 'the nation knows or should have known']	A	international_law	A)The problem must be solved by doing something for the community	A
Who is authorized to receive advice from the ICJ?	"['Consultations can only be requested by the relevant bodies of the UN (Committee of Enquiry, General Assembly, ECOSOC, Commission of Inquiry, Commission)', 'All international organizations may seek consultations', ""The General Assembly and the Security Council may consult each other on any legislative question, and 'the organs of the United Nations and the specialized agencies, which may at any time be authorized by the General Assembly, may also consult the Court on legislative questions arising from the exercise of their functions'"", 'The valuable parts of the UN will be able to consult with countries that the General Assembly has delegated authority to.']"	C	international_law	B) General Assembly	B
What's the benefit of international trade?	['Its goal is to standardize certain offences worldwide.', 'His purpose is to put an end to the transgressions of the nations.', 'Its purpose is to give jurisdiction to states to deal with specific violations of international law.', 'Its purpose is to give jurisdiction to the courts of nations to deal with international crimes.']	C	international_law	None of the options provided directly relate to the benefits of international trade. Please provide relevant options or ask a different question related to international trade benefits.	A
Do not the laws of the nations apply to the nations of the nations?	['The efforts of any nation will be considered as the actions of the nation itself, even when the actions were not authorized by the nation', 'Accept the actions that those in authority in the country can and will impose on you', 'Any action taken by the state shall be deemed to have been taken by the state to be intra vires a', 'Accept the act of working with the president in public and be considered as the act of the state']	A	international_law	A)The efforts of any nation will be considered as the actions of the nation itself	A
What is the Vienna Convention on the Law of Treaties abbreviated as the VCLT?	['A treaty is a formal agreement between states, international organizations, and non-governmental entities (such as corporations).', 'A treaty is an agreement between nations which you have written and which is governed by the laws of nations', 'The covenant is a written and oral agreement between nations.', 'A treaty is an agreement between nations that is written and enforced by the laws of nations or cities']	B	international_law	D) A treaty is an agreement between nations which you have written and which is governed by the laws of nations	D
What was the outcome of the European Court of Human Rights in the Al-Adsani case?	['The court ruled that he was taking advantage of the possibility of forgiveness of sins', 'The court ruled that the power of pardon overrides the right of every person to a fair trial.', 'The court held that the right to pardon and the right to a fair trial should not be contested.', 'The court held that the principle of human liberty is stronger than any contrary principle of international law, and does not exclude the forgiveness of many sins.']	C	international_law	B)The court ruled that the power of pardon overrides the right of every person to a fair trial.	B
How does the Intergovernmental Panel on Climate Change compare the Yugoslav countries?	['The group demanded a verdict and appealed to the ICJ.', 'The group wants to change the borders', 'The group called for a resolution on human rights and kabimamenkabi', 'The group wants the tribal community to change']	C	international_law	A)The group demanded a verdict and appealed to the ICJ.	A
How should a treaty be interpreted?	['The covenant must be signed in good faith in the interpretation given to the words of the covenant to ensure its fulfillment.', 'A contract should be interpreted according to its meaning.', 'A treaty must be signed in the presence of the trustee, as evidenced by the work done in preparing the treaty', 'A covenant must be defined in terms of the perfection of its nature and purpose']	A	international_law	A)The covenant must be signed in good faith in the interpretation given to the words of the covenant to ensure its fulfillment.	A
When will the coastal states implement their anti-terrorism laws in response to attacks from other countries at their ports?	['Port States shall not have jurisdiction over disputes arising out of disputes that do not violate their laws or that would jeopardize the peace and public order.', 'The port nations exercise their judicial authority in all matters involving rebellious ships.', 'Port states use their jurisdiction to prosecute serious offenses, such as drug smuggling', 'Port states do not have the right to exercise their jurisdiction over any vessel owned by another state.']	A	international_law	C) Port states use their jurisdiction to prosecute serious offenses	C
What is the purpose of the UN Human Rights Council to study international human rights law?	['The GA treaty is regarded as a new foundation for international law and therefore binding on states', 'The triangle of GA is like a covenant', 'The GA flag is a permanent symbol of national sovereignty', 'GA treats it as a recognizable language, in part because it can teach subjects related to customary law']	D	international_law	A)The GA treaty is regarded as a new foundation for international law and therefore binding on states	A
And he said unto them, Wherefore are ye afraid of me? for I am with you, saith the Lord.	['treaty gives independence to third countries', 'treaty gives responsibility and independence to third countries', 'Conciliation does not impose any responsibilities or freedoms on third parties without their prior knowledge.', 'treaty does not confer any responsibility or independence on third countries, unless they subsequently refuse to accept it']	C	international_law	C)Conciliation does not impose any responsibilities or freedoms on third parties without their prior knowledge.	C
Which of the following is not man's own freedom?	['Part of 3', 'Section 8', 'Section 9', 'Section 11']	A	international_law	C) Section 9	C
How does it compare with the source of international law?	"[""Didn't the Creator of the universe set the laws of the universe in order?"", 'A covenant is stronger than an oath', 'Words are more trustworthy than covenants', 'The principle that applies to all laws is more reliable than traditions and covenants']"	A	international_law	B)A covenant is stronger than an oath	B
What is the significance of UNSC Resolution 678 for the quantitative security measures imposed by the Article 51 UN protocol during the Gulf war?	['Resolution 678 encouraged the use of nuclear weapons by the coalition against Iraq', 'Resolution 678 is less than the right to self-defence under Article 51 of the UN Charter', 'Resolution 678 was too easy to accept and to challenge.', 'The Resistance was justified because it allowed the imposition of any threat to peace and security in the Gulf region.']	D	international_law	B)Resolution 678 is less than the right to self-defence under Article 51 of the UN Charter	B
What is the difference between the law of torture and the law of contract?	['Covenants may include laws derived from traditions', 'The law of nations is a new foundation for the law of the universe, and it cannot be incorporated into a treaty.', 'A treaty (1) establishes a treaty, (2) authorizes the publication of treaty-derived legislation, and (3) provides a legal basis for treaty-derived legislation', 'We get information about laws from a few international treaties']	C	international_law	A) Covenants may include laws derived from traditions	A
What does it mean when we say that a nation is independent?	['It shows that all nations have put their trust in him', 'It means that a nation can enter into treaties with other nations and then join the United Nations.', 'It means that the state has the freedom to compare and contrast things that no one can force', 'It shows that the state has the power to protect itself']	C	international_law	B)It means that a nation can enter into treaties with other nations and then join the United Nations.	B
What is a nutritionist?	"['Envy is action, not force', 'Monkeys migrate between two countries', ""News coverage focuses on a specific issue rather than on a nation's political agenda"", 'Politics is about the government, not the people']"	C	international_law	None of the options provided correctly define what a nutritionist is. A nutritionist is a person who advises on matters of food and nutrition and their impacts on health.	A
What is nationalism?	['The doctrine of patriotism holds that all actions of nations are above punishment', 'The doctrine of republicanism holds that the prosecution of a crime allegedly committed by a state is carried out by state authorities rather than a court of law.', 'The doctrine of patriotism holds that courts are justified in retaliating for crimes allegedly committed by the state', 'The doctrine of subsidiarity is a legal doctrine that allows courts to grant subsidiarity protection to new states.']	B	international_law	A)The doctrine of patriotism holds that all actions of nations are above punishment	A
How is world government manifested?	"['The assembly of the people cried out by the ordinance of the house, and they heard it.', 'The international community consists of groups of powerful nations and other international organizations that are separated by a system of power', 'There is confusion in the cosmic community where there is no hierarchy', ""The attitude of the international community is similar to that of the world's great powers""]"	B	international_law	C)The international community consists of groups of powerful nations and other international organizations that are separated by a system of power	C
Is there a statute of limitations for information offences under English law?	['There are no obstacles to the principle of reporting violations', 'The violations must be reported under an international treaty before they can be acknowledged', 'Courts are free to receive complaints of violations in addition to domestic ones', 'The matter will not be settled but will require a parliamentary act']	D	international_law	A)There are no obstacles to the principle of reporting violations	A
What role does water play?	"['It is a stronghold for the coastal nations,', ""It is a place where the coastal state can get the earth's treasures from"", 'It is a place where the coastal state can stop traffic and punish offenders', 'It is a place where the coastal state preserves its historical heritage']"	C	international_law	B) It is a place where the coastal state can get the earth's treasures from	B
Which of these has not been ruled by the European Court of Human Rights to be binding on the state to protect?	['When the plaintiff lies in the courtroom,', 'If these accusations are true, they ought to be examined by the Sanhedrin to see if they are true.', 'Legal framework for the protection of citizens', 'We willingly make room for those who have nowhere to go']	D	international_law	A) When the plaintiff lies in the courtroom	A
In what context was the doctrine of gratitude explained as applied by the European court of human rights?	['Goodwin v. the UK (2002)', 'Airey v Ireland (1979)', 'Osman v. the UK (1998)', 'Handyside v. the UK (1976)']	D	international_law	B) Airey v Ireland (1979)	B
How are people appointed to serve on the court?	['All members of the court are appointed by the council.', 'All members of the court are appointed by the council.', 'All members of the court are appointed by an impartial person such as the president of the ICJ', 'Few judges choose people to serve on the court']	A	international_law	A)All members of the court are appointed by the council.	A
What is the principle of civic engagement?	['From generation to generation', 'The treaty requires third countries to sign an international treaty.', 'Conscience requires that the society in which they are enrolled is committed to genuine human freedom', 'Nations that want to be recognized must have a sovereign society']	A	international_law	C)Conscience requires that the society in which they are enrolled is committed to genuine human freedom	C
The provisions of the international covenant on civil and political rights are as follows:	['Only the weather forecast', 'Judgment of the universal court', 'Opportunity only for private accusation', 'Opportunities for public policy and private prosecution']	D	international_law	D) Opportunities for public policy and private prosecution	D
What is a covenant that is self-sustaining?	['Only the elders of the people make a covenant that is binding on them.', 'Since the covenant itself is self-executing, there is no need to add any rules to it.', 'The covenant itself is based on the same arrangement of the covenant', 'The same covenant is fulfilled by the preaching of repentance']	B	international_law	B)Since the covenant itself is self-executing	B
Why does the ICJ not support the idea that arms control can gradually lead to arms control?	['The ICJ was not opposed to the assembly elections', 'An arms race is a single race and not a series of small races', 'In the case of Nicaragua, the ICJ adjourned the hearing', 'The ICA resolution never addressed this issue']	A	international_law	B)An arms race is a single race and not a series of small races	B
Did the international tribunal take the lead in matters?	['According to the principle of lis pendens, only the court or tribunal first seized of a dispute has jurisdiction to resolve it.', 'In its interpretation, the International Court of Justice takes precedence over any court or tribunal.', 'In international law, there is no statute governing pending cases, and all cases are subject to the consent of the parties. Thus, there is no census or system in international courts and tribunals.', 'Districts or autonomous districts take precedence over all others, and obey the laws of the lex specialis.']	C	international_law	A)According to the principle of lis pendens	A
Do other countries have the right to fish in another country's Exclusive Economic Zone?	"['If a country near the sea is not able to catch all the fish it is allowed to catch, it must give the other countries the surplus fish and let the poor and landless nations buy the fish first.', ""No other country has the right to fish in another country's Exclusive Economic Zone (EEZ)."", 'A landlocked country does not allow neighboring countries to fish in its Exclusive Economic Zone (EEZ).', 'Some countries are able to fish in the Exclusive Economic Zone (EEZ) of another country, but there are specific areas where this is not possible.']"	A	international_law	C)No other country has the right to fish in another country's Exclusive Economic Zone (EEZ).	C
Why do we have freedom with limits?	['Freedom helps to protect foreign leaders from embarrassment.', 'Freedom does not allow one nation to invade another.', 'The freedom of one country does not prevent them from being sued in another country.', 'Freedom does not excuse you from making mistakes.']	C	international_law	B)Freedom does not allow one nation to invade another.	B
What does an unrighteous person do?	['It means that the law is relative to the place where a person comes from.', 'It implies that the law operates according to the place where the crime occurred.', 'It means that the law is valid because of where people come from.', 'It means that the law applies to the country in which you wrote the law.']	C	international_law	B)It implies that the law operates according to the place where the crime occurred.	B
How many documents do you have that are required to be in the original language?	['Political and economic involvement.', 'Political and civil rights.', 'Cultural involvement.', 'Human rights are violated']	B	international_law	B) Political and civil rights.	B
"What is the matter with the ""division"" of international law?"	"['To speak of an international law that is ""equitable"" implies that legal systems can apply the same international law.', 'Different laws, such as the law of foreign property and the law of human rights, may have different origins. This may result in different international laws.', 'When nations agree on a common set of rules of international law, they become divided.', 'When nations are unable to agree on specific rules governing international law, they become divided.']"	B	international_law	D)may have different origins. This may result in different international laws.	D
