question	choices	answer	subject	command_r+	prompt	verbalized
Iluphi uhlobo lwemodeli yedolobha oluqukethe umgogodla wokuhlala ohlukile ophumela ngaphandle usuka enkabeni yedolobha eduze komgwaqo omkhulu?	['AmYurophu', 'Amasulumani', 'iSub-Saharan Afrika', 'iLatin American']	D	high_school_geography	iSub-Saharan Afrika	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Iluphi uhlobo lwemodeli yedolobha oluqukethe umgogodla wokuhlala ohlukile ophumela ngaphandle usuka enkabeni yedolobha eduze komgwaqo omkhulu?
 A)AmYurophu B)Amasulumani C)iSub-Saharan Afrika D)iLatin American"	A
Izilimi eziningi zaseYurophu zingezamuphi umndeni?	['i-Ural-Altaic', 'iBasque', 'i-Indo-European', 'iPhoenician']	C	high_school_geography	C) i-Indo-European	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Izilimi eziningi zaseYurophu zingezamuphi umndeni?
 A)i-Ural-Altaic B)iBasque C)i-Indo-European D)iPhoenician"	C
Ingabe amagama obandlululo, ukuhlanzwa kohlanga, kanye nokuhlanganiswa konke afana ngani?	['Zonke zenzeka eJalimane lamaNazi phakathi neMpi Yezwe I.', 'Zonke izinhlobo zokuhlukaniswa kwezindawo zokuhlala', 'Zonke ziyizindlela zokuhlanganisa izinhlanga ezahlukene ezindaweni ezingomakhelwane.', 'Ziyizinkulumo ezehlukene zomqondo ofanayo.']	B	high_school_geography	C)Ziyizindlela zokuhlanganisa izinhlanga ezahlukene ezindaweni ezingomakhelwane.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ingabe amagama obandlululo, ukuhlanzwa kohlanga, kanye nokuhlanganiswa konke afana ngani?
 A)Zonke zenzeka eJalimane lamaNazi phakathi neMpi Yezwe I. B)Zonke izinhlobo zokuhlukaniswa kwezindawo zokuhlala C)Zonke ziyizindlela zokuhlanganisa izinhlanga ezahlukene ezindaweni ezingomakhelwane. D)Ziyizinkulumo ezehlukene zomqondo ofanayo."	C
Isiphi isitatimende esingezansi esichaza kahle abokufika abahlala eYurophu?	['Abaningi bathola ubuzwe kulula ukubuthola emazweni abamba iqhaza.', 'AmaSulumane abokufika abavela eNyakatho Afrika bahlanganiswe kahle eFrance.', 'Abokufika emadolobheni aseYurophu abavamile ukuletha imindeni yabo.', 'Ngokuvamile zivinjelwe ezindaweni ezithile ezingomakhelwane.']	D	high_school_geography	A)Abaningi bathola ubuzwe kulula ukubuthola emazweni abamba iqhaza.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Isiphi isitatimende esingezansi esichaza kahle abokufika abahlala eYurophu?
 A)Abaningi bathola ubuzwe kulula ukubuthola emazweni abamba iqhaza. B)AmaSulumane abokufika abavela eNyakatho Afrika bahlanganiswe kahle eFrance. C)Abokufika emadolobheni aseYurophu abavamile ukuletha imindeni yabo. D)Ngokuvamile zivinjelwe ezindaweni ezithile ezingomakhelwane."	A
Yimiphi imisebenzi kule elandelayo OKUNGAYONA imisebenzi yezomnotho yesibili?	['Ukuhlanganisa izingxenye zezimoto', 'ukuthunga ishethi', 'ukumba ithusi', 'ukubopha izincwadi']	C	high_school_geography	A)Ukuhlanganisa izingxenye zezimoto	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Yimiphi imisebenzi kule elandelayo OKUNGAYONA imisebenzi yezomnotho yesibili?
 A)Ukuhlanganisa izingxenye zezimoto B)ukuthunga ishethi C)ukumba ithusi D)ukubopha izincwadi"	A
UJohnny noSusie bathuthela eScotland ukuze balungise futhi bahlale esigodlweni somndeni. Yini eyenza ukuthutha kwabo kube ukufuduka?	['Bawela imingcele yelinye izwe.', 'Bathatha konke bahamba nakho', 'bahamba unomphela ', 'bazahamba izikhathi esingaphezu konyaka']	C	high_school_geography	C) Bahamba unomphela	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: UJohnny noSusie bathuthela eScotland ukuze balungise futhi bahlale esigodlweni somndeni. Yini eyenza ukuthutha kwabo kube ukufuduka?
 A)Bawela imingcele yelinye izwe. B)Bathatha konke bahamba nakho C)bahamba unomphela  D)bazahamba izikhathi esingaphezu konyaka"	C
Iyiphi kwalezi zinhlangano ezilandelayo eyisifundazwe?	['i-Antarctica', 'i-American Samoa', 'IGibhithe', 'iMarshall Islands']	C	high_school_geography	i-American Samoa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Iyiphi kwalezi zinhlangano ezilandelayo eyisifundazwe?
 A)i-Antarctica B)i-American Samoa C)IGibhithe D)iMarshall Islands"	A
Iyiphi i-fossil fuel eningi kakhulu?	['iphosphate', 'amafutha', 'uphethiloli', 'amalahle']	D	high_school_geography	D)amalahle	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Iyiphi i-fossil fuel eningi kakhulu?
 A)iphosphate B)amafutha C)uphethiloli D)amalahle"	D
Ukulahla noma ukungabi nandaba nenkolo ezweni kubizwa	['ipolytheism', 'ubulwane', 'isecularism', 'imonotheism']	C	high_school_geography	C)isecularism	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ukulahla noma ukungabi nandaba nenkolo ezweni kubizwa
 A)ipolytheism B)ubulwane C)isecularism D)imonotheism"	C
Emnothweni wangemuva kwezimboni, iyiphi kulezi zinsiza ezilandelayo ethathwa njengebaluleke kakhulu ukukhulisa umkhiqizo?	['amandla', 'umsebenzi', 'ulwazi', 'ubuchwepheshe']	C	high_school_geography	C)ulwazi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Emnothweni wangemuva kwezimboni, iyiphi kulezi zinsiza ezilandelayo ethathwa njengebaluleke kakhulu ukukhulisa umkhiqizo?
 A)amandla B)umsebenzi C)ulwazi D)ubuchwepheshe"	C
Idolobha elikhulu ngokuphindwe kabili kunedolobha elikhulu elilandelayo ezweni libizwa ngokuthi a	['idolobha lomhlaba wonke', 'idolobha elidala emhlabeni', 'imegalopolis', 'idolobha lezinyamazane']	D	high_school_geography	C)imegalopolis	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Idolobha elikhulu ngokuphindwe kabili kunedolobha elikhulu elilandelayo ezweni libizwa ngokuthi a
 A)idolobha lomhlaba wonke B)idolobha elidala emhlabeni C)imegalopolis D)idolobha lezinyamazane"	C
Izwe ngalinye elinogu lolwandle linendawo yezomnotho ekhethekile (EEZ) ngaphansi kweNgqungquthela ye-UN yoMthetho Wolwandle. Yisiphi kwezilandelayo izitatimende mayelana noMthetho Wasolwandle kanye ne-EEZ EKUNGEYONA?	['I-EEZ inweba amamayela angama-200 we-nautical (370 km) ukusuka ogwini.', 'Amazwe anelungelo lokuxhaphaza imithombo yemvelo ku-EEZ yawo.', 'Amazwe angasebenzisa izinsiza eshalofini lezwekazi elifinyelela ku-350 nautical miles (560 km) ngale kwe-EEZ yawo.', 'Izwe alinalo ilungelo lokuxhaphaza izinsiza eziphilayo ku-EEZ yalo.']	D	high_school_geography	D)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Izwe ngalinye elinogu lolwandle linendawo yezomnotho ekhethekile (EEZ) ngaphansi kweNgqungquthela ye-UN yoMthetho Wolwandle. Yisiphi kwezilandelayo izitatimende mayelana noMthetho Wasolwandle kanye ne-EEZ EKUNGEYONA?
 A)I-EEZ inweba amamayela angama-200 we-nautical (370 km) ukusuka ogwini. B)Amazwe anelungelo lokuxhaphaza imithombo yemvelo ku-EEZ yawo. C)Amazwe angasebenzisa izinsiza eshalofini lezwekazi elifinyelela ku-350 nautical miles (560 km) ngale kwe-EEZ yawo. D)Izwe alinalo ilungelo lokuxhaphaza izinsiza eziphilayo ku-EEZ yalo."	D
Yikuphi kokulandelayo okungenzeka kakhulu ukuthi kube nengcindezi yabantu?	['Umphakathi wezimboni onezinsiza zemvelo eziningi kanye nokudla okuthengwa kwamanye amazwe', 'Umphakathi onomkhakha wezolimo onemishini eminingi', 'Umuntu ongeyena i-ecumene', 'Umphakathi wezolimo wokusika nokushiswa']	D	high_school_geography	A)Umphakathi wezimboni onezinsiza zemvelo eziningi kanye nokudla okuthengwa kwamanye amazwe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Yikuphi kokulandelayo okungenzeka kakhulu ukuthi kube nengcindezi yabantu?
 A)Umphakathi wezimboni onezinsiza zemvelo eziningi kanye nokudla okuthengwa kwamanye amazwe B)Umphakathi onomkhakha wezolimo onemishini eminingi C)Umuntu ongeyena i-ecumene D)Umphakathi wezolimo wokusika nokushiswa"	A
Ingxenye yomngcele phakathi kwe-United States neMexico yiRio Grande, isibonelo	['isihlukanisi samanzi', 'umsele wamanzi', 'imingcele yokuzakhelwa', 'imingcele yemvelo']	D	high_school_geography	isihlukanisi samanzi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ingxenye yomngcele phakathi kwe-United States neMexico yiRio Grande, isibonelo
 A)isihlukanisi samanzi B)umsele wamanzi C)imingcele yokuzakhelwa D)imingcele yemvelo"	A
Uma sikhuluma ngokusatshalaliswa kobunjal bamasiko, sisho ukuthini ngokuthi “izwe”?	['indawo ekuyiwa kuyo', 'umsuka', 'Zonke izindawo ezisendleleni yokusabalalisa', 'iphoyinti le-Axis']	B	high_school_geography	A) indawo ekuyiwa kuyo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Uma sikhuluma ngokusatshalaliswa kobunjal bamasiko, sisho ukuthini ngokuthi “izwe”?
 A)indawo ekuyiwa kuyo B)umsuka C)Zonke izindawo ezisendleleni yokusabalalisa D)iphoyinti le-Axis"	A
Ibanga elisenyakatho naseningizimu yenkabazwe yi	['isistimu yegridi yomhlaba wonke.', 'iPrime Meridian', 'ububanzi', 'ubude']	C	high_school_geography	B)iPrime Meridian	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ibanga elisenyakatho naseningizimu yenkabazwe yi
 A)isistimu yegridi yomhlaba wonke. B)iPrime Meridian C)ububanzi D)ubude"	B
Yimuphi uMbuso ovamise ukusebenzisa amandla maqondana nobugebengu obenziwa emikhunjini?	['Umbuso wasogwini', 'ifulegi lombuso', 'Wonke Amazwe ajabulela igunya elinjalo', 'I-International Tribunal for the Law of the Sea']	B	international_law	D)I-International Tribunal for the Law of the Sea	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yimuphi uMbuso ovamise ukusebenzisa amandla maqondana nobugebengu obenziwa emikhunjini?
 A)Umbuso wasogwini B)ifulegi lombuso C)Wonke Amazwe ajabulela igunya elinjalo D)I-International Tribunal for the Law of the Sea"	D
Ngabe iyiphi indlela ekuba umthwalo ukuvikela phecelezi Responsibility to Protect (R2P) ihluke kanjani ekungeneleleni kosizo lwabantu?	['I-R2P empeleni iyafana nokungenelela kosizo lwabantu', 'I-R2P idinga ucingo losizo loMbuso ososizini', 'I-R2P ayinakunakwa ngoba idinga imibono ye-UNSC futhi inhloso yayo eyinhloko ukugwema inkinga yobuntu.', 'I-R2P ihlale ibandakanya amabutho ahlomile, kuyilapho ukungenelela kokusiza abantu kungakwenzi lokho']	C	international_law	C)I-R2P ayinakunakwa ngoba idinga imibono ye-UNSC futhi inhloso yayo eyinhloko ukugwema inkinga yobuntu.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ngabe iyiphi indlela ekuba umthwalo ukuvikela phecelezi Responsibility to Protect (R2P) ihluke kanjani ekungeneleleni kosizo lwabantu?
 A)I-R2P empeleni iyafana nokungenelela kosizo lwabantu B)I-R2P idinga ucingo losizo loMbuso ososizini C)I-R2P ayinakunakwa ngoba idinga imibono ye-UNSC futhi inhloso yayo eyinhloko ukugwema inkinga yobuntu. D)I-R2P ihlale ibandakanya amabutho ahlomile"	C
Uyini 'umgomo weLotus'?	"[""Isimiso esibizwa nge-Lotus sithi 'imikhawulo ekuzimeleni kwemibuso ayinakucatshangwa', noma, njengoba kuhunyushwa, 'noma yini engavinjelwe ivunyelwe emthethweni wamazwe ngamazwe'"", 'Isimiso esibizwa nge-Lotus ukuthi imibuso ikhululekile ukukhetha iNkantolo ukuthi izohambisa izingxabano zabo', 'Isimiso esibizwa nge-Lotus ukuthi izifundazwe azinqatshelwe ukuthi ziveze amandla azo okuphoqelela olwandle.', 'Isimiso esibizwa nge-Lotus ukuthi umthetho wesintu usuka ekuhlanganiseni umkhuba woMbuso kanye ne-opinio juris.']"	A	international_law	D) noma yini engavinjelwe ivunyelwe emthethweni wamazwe ngamazwe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Uyini 'umgomo weLotus'?
 A)Isimiso esibizwa nge-Lotus sithi 'imikhawulo ekuzimeleni kwemibuso ayinakucatshangwa B)noma C)njengoba kuhunyushwa D)noma yini engavinjelwe ivunyelwe emthethweni wamazwe ngamazwe"	D
Yiziphi kulezi zitatimende ezichaza kangcono uMthethosisekelo wase-UK?	['Okuwukuphela komthombo wamandla kuMthethosisekelo wase-UK yileso sobukhosi', 'Umthethosisekelo wase-UK unikeza abomthetho amandla okuchitha izenzo zephalamende', 'Umthethosisekelo wase-UK awukhokhiwe futhi ungatholakala emithonjeni eminingi', 'Umthethosisekelo wase-UK usekelwe kuMqulu Wamalungelo']	C	international_law	A)Okuwukuphela komthombo wamandla kuMthethosisekelo wase-UK yileso sobukhosi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yiziphi kulezi zitatimende ezichaza kangcono uMthethosisekelo wase-UK?
 A)Okuwukuphela komthombo wamandla kuMthethosisekelo wase-UK yileso sobukhosi B)Umthethosisekelo wase-UK unikeza abomthetho amandla okuchitha izenzo zephalamende C)Umthethosisekelo wase-UK awukhokhiwe futhi ungatholakala emithonjeni eminingi D)Umthethosisekelo wase-UK usekelwe kuMqulu Wamalungelo"	A
Siyini isibopho sokuxazulula izingxabano ngokuthula?	['Kuyisibopho somphumela, okungukuthi, Amazwe angaphansi kwesibopho esiqinile sokuxazulula izingxabano zawo ngokushesha ngangokunokwenzeka.', 'Kuyisibopho sokuziphatha, okungukuthi Amazwe anesibopho sokuzama ukuxazulula izingxabano zawo ngezindlela ezinokuthula. Lokhu akubandakanyi isibopho sokuxazulula izingxabano zabo', 'Kuyinkambiso yomthetho wamazwe ngamazwe futhi zonke izifundazwe zinentshisekelo yomthetho ukuvikela isicelo sawo kunoma iyiphi ingxabano enikeziwe.', 'Kuyisibopho esithinta kuphela izinkantolo zamazwe ngamazwe kanye nezinkantolo']	B	international_law	A)Kuyisibopho somphumela	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Siyini isibopho sokuxazulula izingxabano ngokuthula?
 A)Kuyisibopho somphumela B)okungukuthi C)Amazwe angaphansi kwesibopho esiqinile sokuxazulula izingxabano zawo ngokushesha ngangokunokwenzeka. D)Kuyisibopho sokuziphatha"	A
Isiphi isitatimende kulezi ezilandelayo esingamanga?	['Umgomo 14 yashintsha ikomiti elilalela amacala okuvunyelwa lisuka kumajaji amathathu laya ekubeni yijaji elilodwa.', 'Umgomo 14 yengeze umbandela omusha wokwamukelwa', 'Umgomo 14 yaqeda iKhomishini Yamalungelo Abantu', 'Umgomo 14 yandisa isikhathi sokwahlulela seNkantolo YaseYurophu Yamalungelo Abantu']	C	international_law	D)Umgomo 14 yandisa isikhathi sokwahlulela seNkantolo YaseYurophu Yamalungelo Abantu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Isiphi isitatimende kulezi ezilandelayo esingamanga?
 A)Umgomo 14 yashintsha ikomiti elilalela amacala okuvunyelwa lisuka kumajaji amathathu laya ekubeni yijaji elilodwa. B)Umgomo 14 yengeze umbandela omusha wokwamukelwa C)Umgomo 14 yaqeda iKhomishini Yamalungelo Abantu D)Umgomo 14 yandisa isikhathi sokwahlulela seNkantolo YaseYurophu Yamalungelo Abantu"	D
Iliphi 'idwala' ngaphansi kwe-UN Convention of the Law of the Sea (UNCLOS)?	['Amadwala yiziqhingi ezingaphansi kwamakhilomitha-skwele ayi-10', 'Amadwala yiziqhingi ezingenayo indawo yasolwandle', 'Amadwala ayiziqhingi ezingakwazi ukusekela ukuhlala kwabantu noma ukuphila kwezomnotho ngokwazo futhi ngokwesigaba 121 (3) azinayo i-Exclusive Economic Zone noma ishalofu lezwekazi.', 'Amadwala ayiziqhingi ezincane ezikwazi ukusekela ukuhlala kwabantu']	C	international_law	A)Amadwala yiziqhingi ezingaphansi kwamakhilomitha-skwele ayi-10	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Iliphi 'idwala' ngaphansi kwe-UN Convention of the Law of the Sea (UNCLOS)?
 A)Amadwala yiziqhingi ezingaphansi kwamakhilomitha-skwele ayi-10 B)Amadwala yiziqhingi ezingenayo indawo yasolwandle C)Amadwala ayiziqhingi ezingakwazi ukusekela ukuhlala kwabantu noma ukuphila kwezomnotho ngokwazo futhi ngokwesigaba 121 (3) azinayo i-Exclusive Economic Zone noma ishalofu lezwekazi. D)Amadwala ayiziqhingi ezincane ezikwazi ukusekela ukuhlala kwabantu"	A
Ithini incazelo yomuntu osemthethweni wamazwe ngamazwe?	['Kusho ukuthi amazwe kuphela athathwa njengezihloko zomthetho wamazwe ngamazwe', 'Kusho ukuba namalungelo kanye nemisebenzi ngaphansi komthetho wamazwe ngamazwe kanye namandla okuphoqelela lokhu ngokuphikisana nomlingisi ofanele', 'Kusho ukuthi inkampane ingase inselele igunya leMibuso', 'Kuyitemu elihloselwe ukusho okusemthethweni, ngokuphambene, kubantu benyama ngaphansi komthetho wamazwe ngamazwe']	B	international_law	B)Kusho ukuba namalungelo kanye nemisebenzi ngaphansi komthetho wamazwe ngamazwe kanye namandla okuphoqelela lokhu ngokuphikisana nomlingisi ofanele	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ithini incazelo yomuntu osemthethweni wamazwe ngamazwe?
 A)Kusho ukuthi amazwe kuphela athathwa njengezihloko zomthetho wamazwe ngamazwe B)Kusho ukuba namalungelo kanye nemisebenzi ngaphansi komthetho wamazwe ngamazwe kanye namandla okuphoqelela lokhu ngokuphikisana nomlingisi ofanele C)Kusho ukuthi inkampane ingase inselele igunya leMibuso D)Kuyitemu elihloselwe ukusho okusemthethweni"	B
Yikuphi kokulandelayo okuyindlela yamalungelo abantu esekwe esivumelwaneni?	['I-UN Human Rights Committee', 'I-UN Human Rights Council', 'I-UN Universal Periodic Review', 'Iziyalezo ezikhethekile ze-UN']	A	international_law	A)I-UN Human Rights Committee	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Yikuphi kokulandelayo okuyindlela yamalungelo abantu esekwe esivumelwaneni?
 A)I-UN Human Rights Committee B)I-UN Human Rights Council C)I-UN Universal Periodic Review D)Iziyalezo ezikhethekile ze-UN"	A
I-UN Vienna Declaration 1993 yamemezela lokho	['Amalungelo esizukulwane sesithathu abaluleke kakhulu', 'Amalungelo omphakathi nawepolitiki angamalungelo asemqoka', 'Zonke izinhlobo zamalungelo azihlukaniseki, zihlobene futhi zincike kwelinye', 'Amalungelo ezenhlalo nezomnotho awasebenziseki']	C	international_law	D)zihlobene futhi zincike kwelinye	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: I-UN Vienna Declaration 1993 yamemezela lokho
 A)Amalungelo esizukulwane sesithathu abaluleke kakhulu B)Amalungelo omphakathi nawepolitiki angamalungelo asemqoka C)Zonke izinhlobo zamalungelo azihlukaniseki D)zihlobene futhi zincike kwelinye"	D
Imuphi umthombo oyinhloko wokugomela ngokuphathelene nezinhlangano zamazwe ngamazwe (ama-IO)?	['Umthombo oyinhloko wokugomela ama-IO yi-UN Charter', 'Imithombo eyinhloko yokuvikeleka kwama-IO yizivumelwano zendlunkulu kanye nezivumelwano zamazwe amaningi ezihlinzeka ngokuzivikela okuthile.', 'Umthombo oyinhloko wokuvikeleka kwama-IO umthetho wesintu', 'Umthombo oyinhloko wokuvikeleka kwama-IO yi-Vienna Convention on Diplomatic Immunities']	B	international_law	A)Umthombo oyinhloko wokugomela ama-IO yi-UN Charter	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Imuphi umthombo oyinhloko wokugomela ngokuphathelene nezinhlangano zamazwe ngamazwe (ama-IO)?
 A)Umthombo oyinhloko wokugomela ama-IO yi-UN Charter B)Imithombo eyinhloko yokuvikeleka kwama-IO yizivumelwano zendlunkulu kanye nezivumelwano zamazwe amaningi ezihlinzeka ngokuzivikela okuthile. C)Umthombo oyinhloko wokuvikeleka kwama-IO umthetho wesintu D)Umthombo oyinhloko wokuvikeleka kwama-IO yi-Vienna Convention on Diplomatic Immunities"	A
Ingabe kukhona ukubusa noma okubalulekile phakathi kwamazwe ngaphansi komthetho wamazwe ngamazwe?	['Yebo, amazwe ayengamalungu asungula iZizwe Ezihlangene anikezwe amandla negunya engeziwe', 'Yebo, Amalungu Ahlala Phakade Ezinhlanu ZoMkhandlu Wezokuphepha we-UN (UK, USA, France, Russia, China) asesimweni esiphakeme kunamanye amazwe.', 'Cha, zonke izifundazwe zithathwa njengezilinganayo njengamaZwe azimele (umgomo wokulingana okuzimele, obhalwe ku-athikili 2, para 1 UN Charter)', 'Ukuthi kuzoba khona yini ukubusa phakathi kwaMazwe kuyindaba yenhlangano ngayinye yamazwe ngamazwe okufanele inqume']	C	international_law	A)Yebo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Ingabe kukhona ukubusa noma okubalulekile phakathi kwamazwe ngaphansi komthetho wamazwe ngamazwe?
 A)Yebo B)amazwe ayengamalungu asungula iZizwe Ezihlangene anikezwe amandla negunya engeziwe C)Yebo D)Amalungu Ahlala Phakade Ezinhlanu ZoMkhandlu Wezokuphepha we-UN (UK"	A
Iyini i-declaratory theory of recognition?	['Ukuqashelwa kunqunyelwe ukuba khona kwe-statehood', 'Ukuqashelwa kumane nje kuwukumenyezelwa kombuso kodwa akunqunyelwe', 'Ukuqashelwa kumane kuwukumenyezelwa kwentshisekelo', 'Ukuqashelwa kudinga isimemezelo soMbuso osanda kwakhiwa']	B	international_law	A)Ukuqashelwa kunqunyelwe ukuba khona kwe-statehood	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Iyini i-declaratory theory of recognition?
 A)Ukuqashelwa kunqunyelwe ukuba khona kwe-statehood B)Ukuqashelwa kumane nje kuwukumenyezelwa kombuso kodwa akunqunyelwe C)Ukuqashelwa kumane kuwukumenyezelwa kwentshisekelo D)Ukuqashelwa kudinga isimemezelo soMbuso osanda kwakhiwa"	A
"Uyini umsebenzi ""wokumisa okujwayelekile ekukhulumeni kwamalungelo abantu?"	['Ukusetha okujwayelekile kusho ukubeka phambili izindinganiso ezisemthethweni ezibophayo ', 'Ukusetha okujwayelekile kusho ukuphakamisa nje izindinganiso zomthetho ezibophayo', 'Ukusetha okujwayelekile kusho ukubeka phambili izindinganiso zomthetho ezingabophi', 'Ukubeka izinga kusho ukubeka izindinganiso ezithile zokuziphatha ezivumelwaneni zamalungelo abantu']	C	international_law	A)Ukusetha okujwayelekile kusho ukubeka phambili izindinganiso ezisemthethweni ezibophayo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Uyini umsebenzi ""wokumisa okujwayelekile ekukhulumeni kwamalungelo abantu?
 A)Ukusetha okujwayelekile kusho ukubeka phambili izindinganiso ezisemthethweni ezibophayo  B)Ukusetha okujwayelekile kusho ukuphakamisa nje izindinganiso zomthetho ezibophayo C)Ukusetha okujwayelekile kusho ukubeka phambili izindinganiso zomthetho ezingabophi D)Ukubeka izinga kusho ukubeka izindinganiso ezithile zokuziphatha ezivumelwaneni zamalungelo abantu"	A
Isiphi isici esabekwa isahlulelo sikaKadi mayelana nokufakwa kwezinqumo zoMkhandlu Wezokuphepha we-UN?	['Isinqumo seKadi sifuna ukuthi izinqumo ze-UNSC zichazwe ngokuhambisana namalungelo abantu', 'Isinqumo seKadi safuna ukuthi zonke izinqumo ze-UNSC zifakwe ngaphandle kweminye imithetho esebenzayo', 'Isinqumo seKadi sasidinga ukuthi izinqumo ezibalulekile ze-UNSC ziguqulwe futhi zingagcini nje ukufakwa', 'Isinqumo sikaKadi sathi izinqumo ze-UNSC azibophezeli uma zephula amalungelo abantu']	A	international_law	D)Isinqumo sikaKadi sathi izinqumo ze-UNSC azibophezeli uma zephula amalungelo abantu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Isiphi isici esabekwa isahlulelo sikaKadi mayelana nokufakwa kwezinqumo zoMkhandlu Wezokuphepha we-UN?
 A)Isinqumo seKadi sifuna ukuthi izinqumo ze-UNSC zichazwe ngokuhambisana namalungelo abantu B)Isinqumo seKadi safuna ukuthi zonke izinqumo ze-UNSC zifakwe ngaphandle kweminye imithetho esebenzayo C)Isinqumo seKadi sasidinga ukuthi izinqumo ezibalulekile ze-UNSC ziguqulwe futhi zingagcini nje ukufakwa D)Isinqumo sikaKadi sathi izinqumo ze-UNSC azibophezeli uma zephula amalungelo abantu"	D
UMagna Carta wayenjalo	['Isivumelwano ngo-1689 esaqinisekisa inkululeko yokukhuluma ePhalamende', 'Isivumelwano ngo-1215 phakathi kweNkosi nezinduna zayo, esaqinisekisa ukuvikelwa okuthile kwabathile', 'Umbhalo womthethosisekelo wekhulunyaka le-19 oqinisekisa ilungelo lokuvota', 'Idokhumenti ebeka uMthethosivivinywa Wamalungelo ophelele waseNgilandi']	B	international_law	B) Isivumelwano ngo-1215 phakathi kweNkosi nezinduna zayo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: UMagna Carta wayenjalo
 A)Isivumelwano ngo-1689 esaqinisekisa inkululeko yokukhuluma ePhalamende B)Isivumelwano ngo-1215 phakathi kweNkosi nezinduna zayo C)esaqinisekisa ukuvikelwa okuthile kwabathile D)Umbhalo womthethosisekelo wekhulunyaka le-19 oqinisekisa ilungelo lokuvota"	B
