question	choices	answer	subject	command_r+	prompt	verbalized
Ndechipi zvitendero chakave chekutanga kusimukira pane zvinotevera?	['chiBhudha', 'Chikirisitu', 'ChiIslam', 'ChiHindu']	D	high_school_geography	D)ChiHindu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndechipi zvitendero chakave chekutanga kusimukira pane zvinotevera?
 A)chiBhudha B)Chikirisitu C)ChiIslam D)ChiHindu"	D
Ndechipi chezvinotevera chisiri chimiro chamaguta enyika?	['maguta emunyika yose ane muzinda wema transnational corporations akawanda', 'maguta enyika yose ane mubatanidzwa wemaguta echikamu chepasi ', 'maguta enyika yose anemahofisi akawanda ema muultinational organisations', 'Maguta epasi rose anowanikwa chete kuchamhembe nekumadokero kwenyika']	D	high_school_geography	A)maguta emunyika yose ane muzinda wema transnational corporations akawanda	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndechipi chezvinotevera chisiri chimiro chamaguta enyika?
 A)maguta emunyika yose ane muzinda wema transnational corporations akawanda B)maguta enyika yose ane mubatanidzwa wemaguta echikamu chepasi  C)maguta enyika yose anemahofisi akawanda ema muultinational organisations D)Maguta epasi rose anowanikwa chete kuchamhembe nekumadokero kwenyika"	A
Nderupi rudzi rwezvifambiso rwakagadzira chimiro che star-shaped pattern yedhorobha	['Nzira dzinoenda kunokwirwa ndege dzichibatanidza maguta', 'Nzira dzino batanidza matunhu nemaguta', 'Nzira dzinotenderedza maguta', 'Zvitima nemabhazi emumaguta anowedzera kufamba kubva mumaguta']	D	high_school_geography	A)Nzira dzinoenda kunokwirwa ndege dzichibatanidza maguta	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nderupi rudzi rwezvifambiso rwakagadzira chimiro che star-shaped pattern yedhorobha
 A)Nzira dzinoenda kunokwirwa ndege dzichibatanidza maguta B)Nzira dzino batanidza matunhu nemaguta C)Nzira dzinotenderedza maguta D)Zvitima nemabhazi emumaguta anowedzera kufamba kubva mumaguta"	A
Ndeapi madhorobha ekuUS pane ari pasi kwaungawana nharaunda dzakarongwa?	['maghetto', 'Masabhabha', 'CBDs', 'Transition Zones']	B	high_school_geography	A) Maghetto	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndeapi madhorobha ekuUS pane ari pasi kwaungawana nharaunda dzakarongwa?
 A)maghetto B)Masabhabha C)CBDs D)Transition Zones"	A
Latitude nelongitude coordinates enzvimbo meunzaniso we	['Dunhu rakarongeka', 'dunhu rinoshandika', 'nzvimbo yakakwana', 'nzvimbo yekuenzanisa']	C	high_school_geography	A)Dunhu rakarongeka	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Latitude nelongitude coordinates enzvimbo meunzaniso we
 A)Dunhu rakarongeka B)dunhu rinoshandika C)nzvimbo yakakwana D)nzvimbo yekuenzanisa"	A
Mubatanidzwa wokuzvidira wenyika nhatu kanakupfuura dzinodisa kurega mwero wakati wokuzvitonga unonzi	['kuzivikanwa nenyika yako uye kutsigira zvido zvayo,', 'kubvisa kwemasimba kubva kuhurumende yepakati yenyika inozvitonga kuenda kudanho repasi sedunhu', 'kushandidzana kwenyika pamwe chete nekupa mwero wehuchangamire kuti dzive nhengo yesangano repasi rose', 'hukama kana mamiriro evanhu kana nyika  mbiri kana kupfuura dzakasiyana anovandudzwa']	C	high_school_geography	A) kuzivikanwa nenyika yako uye kutsigira zvido zvayo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Mubatanidzwa wokuzvidira wenyika nhatu kanakupfuura dzinodisa kurega mwero wakati wokuzvitonga unonzi
 A)kuzivikanwa nenyika yako uye kutsigira zvido zvayo B) C)kubvisa kwemasimba kubva kuhurumende yepakati yenyika inozvitonga kuenda kudanho repasi sedunhu D)kushandidzana kwenyika pamwe chete nekupa mwero wehuchangamire kuti dzive nhengo yesangano repasi rose"	A
Chinhu chakakosha Thomas Malthus akatadza kuziva mudzidziso yake yehuwandu  chaive	['uwanndu hwevanhu hwakaganurirwa nezvavano rarama nazvo', 'Uwandu hwevanhu hune mukana wekuwedzera kupfuura mwero wekuwedzera chaiwo', 'hondo nenzara zvinokanganisa kuberekana', 'tekinoroji inogona kusimudzira zvinogonekwa kutakurwa nePasi rose.']	D	high_school_geography	A)uwanndu hwevanhu hwakaganurirwa nezvavano rarama nazvo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Chinhu chakakosha Thomas Malthus akatadza kuziva mudzidziso yake yehuwandu  chaive
 A)uwanndu hwevanhu hwakaganurirwa nezvavano rarama nazvo B)Uwandu hwevanhu hune mukana wekuwedzera kupfuura mwero wekuwedzera chaiwo C)hondo nenzara zvinokanganisa kuberekana D)tekinoroji inogona kusimudzira zvinogonekwa kutakurwa nePasi rose."	A
Ndezvipi zvitendero zviviri munyika dzakwanda?	['chiIslam ne Judaism', 'Judaism ne chiBhudha', 'chiHindu nechiBhudha.', 'Chikirisity nechiBhudha']	D	high_school_geography	C)chiHindu nechiBhudha.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndezvipi zvitendero zviviri munyika dzakwanda?
 A)chiIslam ne Judaism B)Judaism ne chiBhudha C)chiHindu nechiBhudha. D)Chikirisity nechiBhudha"	C
Ndeyipi mhando ye urban model  inofungidzira kuti nzvimbo dzekugara dzekurenda zvonodhura dzinokura kunze kubva pakati peguta pamwe nemigwagwa mikuru apo vanorenda mari shoma vachitora nzvimbo zvishoma nezvishoma	['Concentric zonemodel', 'Central place model', 'Urban realms model', 'sector model']	D	high_school_geography	A)Concentric zone model	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndeyipi mhando ye urban model  inofungidzira kuti nzvimbo dzekugara dzekurenda zvonodhura dzinokura kunze kubva pakati peguta pamwe nemigwagwa mikuru apo vanorenda mari shoma vachitora nzvimbo zvishoma nezvishoma
 A)Concentric zonemodel B)Central place model C)Urban realms model D)sector model"	A
Kana nyika ika sanganisa chinamato ne hurument zvinonzi	[' udzvinyiriri', 'theocracy', 'democracy', 'umbimbindoga']	B	high_school_geography	C) democracy	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kana nyika ika sanganisa chinamato ne hurument zvinonzi
 A) udzvinyiriri B)theocracy C)democracy D)umbimbindoga"	C
Chinamato chikuru chinoitwa mu Europe ndechipi	['Chikirisitu', 'Isiramu', 'ChiHindu', 'ChiAnimism']	A	high_school_geography	B)Isiramu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Chinamato chikuru chinoitwa mu Europe ndechipi
 A)Chikirisitu B)Isiramu C)ChiHindu D)ChiAnimism"	B
Iboka ripi rakagadza nzvimbo yokutanga inobudirira yekugara kumabvazuva kweUnited States?	['French', 'British( English, Scotch-Irish, Welsh, Scottish)', 'Russian', 'Chinese']	B	high_school_geography	British (English)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Iboka ripi rakagadza nzvimbo yokutanga inobudirira yekugara kumabvazuva kweUnited States?
 A)French B)British( English C)Scotch-Irish D)Welsh"	unknown
Piramidhi yehuwandu kana chimiro chezera nekuti uri murume here kanamukadzi rinoratidza zvese zvinotevera pamusoro pehuwandu kunze kwe...	"['Ramangwana revanhu rekushandisa zvinodiwa nehuwandu', 'kukanganisa kwe ""kuwanza vana vadiki"" muuwandu wevanhu', 'kukanganisa kwehondo muuhwandu hwevanhu', 'kukurumidza kuona kuratidzwa kwehuwandu hwevanhu']"	B	high_school_geography	D)kukurumidza kuona kuratidzwa kwehuwandu hwevanhu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Piramidhi yehuwandu kana chimiro chezera nekuti uri murume here kanamukadzi rinoratidza zvese zvinotevera pamusoro pehuwandu kunze kwe...
 A)Ramangwana revanhu rekushandisa zvinodiwa nehuwandu B)kukanganisa kwe ""kuwanza vana vadiki"" muuwandu wevanhu C)kukanganisa kwehondo muuhwandu hwevanhu D)kukurumidza kuona kuratidzwa kwehuwandu hwevanhu"	D
Rhine River muenzaniso upi  werudzi rwe miganhu 	['geometric', 'aina kusikwa akadaro', 'masikirwo', 'ekare.']	C	high_school_geography	B)aina kusikwa akadaro	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Rhine River muenzaniso upi  werudzi rwe miganhu 
 A)geometric B)aina kusikwa akadaro C)masikirwo D)ekare."	B
Ndeipi mhando yechiitiko cheupfumi chinonyanya  kusungirirwa munharaunda	['primary', 'Secondary', 'Tertiary', 'Quaternary']	A	high_school_geography	Quaternary	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndeipi mhando yechiitiko cheupfumi chinonyanya  kusungirirwa munharaunda
 A)primary B)Secondary C)Tertiary D)Quaternary"	D
Ruzhinji rwevashandi vari munyika dzakaganhurana vangango shanda mumhando dzipi dzeziitwa zveupfumi	['primary', 'secondary', 'Tertiary', 'Quaternary']	A	high_school_geography	Quaternary	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ruzhinji rwevashandi vari munyika dzakaganhurana vangango shanda mumhando dzipi dzeziitwa zveupfumi
 A)primary B)secondary C)Tertiary D)Quaternary"	D
Ose anotevera mabasa asiri ekutanga muguta kunze kwe..	['mudzimi wemoto muguta', 'mushandi wevanhu', 'mugezesi wembatya', 'mushandi wekugadzira machira']	D	high_school_geography	D)mushandi wekugadzira machira	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ose anotevera mabasa asiri ekutanga muguta kunze kwe..
 A)mudzimi wemoto muguta B)mushandi wevanhu C)mugezesi wembatya D)mushandi wekugadzira machira"	D
Transitional corporations vanogovera mashandiro avo	['kugadzira zvinhu uko mutengo wekugadzira uri wepamusoro.', 'kuita accounting uye masevhisi ekutsvagisa uko kune hupfumi.', 'kubva pakuenzanisa mukana.', 'vane mahofisi makuru ekambani ari mumaLDCs.']	C	high_school_geography	A)kugadzira zvinhu uko mutengo wekugadzira uri wepamusoro.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Transitional corporations vanogovera mashandiro avo
 A)kugadzira zvinhu uko mutengo wekugadzira uri wepamusoro. B)kuita accounting uye masevhisi ekutsvagisa uko kune hupfumi. C)kubva pakuenzanisa mukana. D)vane mahofisi makuru ekambani ari mumaLDCs."	A
Ndechipi chezvinotevera chisinganyanyo dyidzane nekuvandudzwa kwenzvimbo dzose	['Chifukidzo chakadzika chezvinhu zvakasununguka', 'Kuwanda kwemateru akapfava', 'Mafashamo anoitika kazhinji', 'Kutsemuka kwakadzika uye kukukurwa kweivhu.']	D	high_school_geography	A)Chifukidzo chakadzika chezvinhu zvakasununguka	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndechipi chezvinotevera chisinganyanyo dyidzane nekuvandudzwa kwenzvimbo dzose
 A)Chifukidzo chakadzika chezvinhu zvakasununguka B)Kuwanda kwemateru akapfava C)Mafashamo anoitika kazhinji D)Kutsemuka kwakadzika uye kukukurwa kweivhu."	A
ndechipi chezvinotevera chisinganyanyi kuzviriritira mune zvakasikwa zviwanikwa zvinodiwa kuindasitiri yechizvino zvino.	['United States', 'Japan', 'France', 'United Kingdom']	B	high_school_geography	A) United States	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: ndechipi chezvinotevera chisinganyanyi kuzviriritira mune zvakasikwa zviwanikwa zvinodiwa kuindasitiri yechizvino zvino.
 A)United States B)Japan C)France D)United Kingdom"	A
Imwe yemhedzisiro yekumabva zuva-kumadokero kutaridzika kwegomo re Alpine system uye mapani ekuchamhembe kwekumadokero nepakati peEurope ndiko kuti	['inodzikamisa mamiriro ekunze emugungwa eEurope kunzvimbo dzemahombekombe', 'inopa mukoto wekutaurirana pakati pekumaodzanyemba nekuchamhembe kweEurope', 'inogonesa mamiriro ekunze emugungwa kuti awedzere kumabvazuva kuGermany nePoland', 'zvinobudirira kudzivirira kufamba kwevanhu pakati pezvikamu zvenharaunda yeMediterranean']	C	high_school_geography	A)inodzikamisa mamiriro ekunze emugungwa eEurope kunzvimbo dzemahombekombe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Imwe yemhedzisiro yekumabva zuva-kumadokero kutaridzika kwegomo re Alpine system uye mapani ekuchamhembe kwekumadokero nepakati peEurope ndiko kuti
 A)inodzikamisa mamiriro ekunze emugungwa eEurope kunzvimbo dzemahombekombe B)inopa mukoto wekutaurirana pakati pekumaodzanyemba nekuchamhembe kweEurope C)inogonesa mamiriro ekunze emugungwa kuti awedzere kumabvazuva kuGermany nePoland D)zvinobudirira kudzivirira kufamba kwevanhu pakati pezvikamu zvenharaunda yeMediterranean"	A
Temberi yechiHindu yakakurisa mukuvakwa kwayo pasi rino rese inwanikwa ku	['Calcutta.', 'Bombay.', 'Cambodia.', 'Bali.']	C	high_school_geography	B)Bombay.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Temberi yechiHindu yakakurisa mukuvakwa kwayo pasi rino rese inwanikwa ku
 A)Calcutta. B)Bombay. C)Cambodia. D)Bali."	B
Nderipi izwi rino tsanangura masimba anobatanidza nekusimbisa nyika?	['Diffusion', 'Centrifigal', 'Centripetal', 'Ethnocentric']	C	high_school_geography	A) Diffusion	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nderipi izwi rino tsanangura masimba anobatanidza nekusimbisa nyika?
 A)Diffusion B)Centrifigal C)Centripetal D)Ethnocentric"	A
Ndezvipi zvinyorwa zvinonyatso tsanangudza mashandiro eS-curve?	['Girafu rekutama kwemaBantu', 'Girafu rekukwirira kwehuwandu hwevanhu kubva pavakawonekwa panyika', 'chati rokuratidza kuti maguta anobatana zvichienderana nekukura kweuwandu hwevanhu', 'Model yekuratidza kudzika kwekukura kwehuwandu munyika dzakawanda mushure mekuve nemaindasitiri']	D	high_school_geography	D)Model yekuratidza kudzika kwekukura kwehuwandu munyika dzakawanda mushure mekuve nemaindasitiri	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndezvipi zvinyorwa zvinonyatso tsanangudza mashandiro eS-curve?
 A)Girafu rekutama kwemaBantu B)Girafu rekukwirira kwehuwandu hwevanhu kubva pavakawonekwa panyika C)chati rokuratidza kuti maguta anobatana zvichienderana nekukura kweuwandu hwevanhu D)Model yekuratidza kudzika kwekukura kwehuwandu munyika dzakawanda mushure mekuve nemaindasitiri"	D
Ndechipi chezvinotevera chisiri dambudziko kuhurumende	['Transnational Corporations', 'EU', 'World Trade organisation', 'Network yakanaka yekufambisa']	D	high_school_geography	D)Network yakanaka yekufambisa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndechipi chezvinotevera chisiri dambudziko kuhurumende
 A)Transnational Corporations B)EU C)World Trade organisation D)Network yakanaka yekufambisa"	D
Zvikwata zvemitambo yenyika, mireza, nziyo uye mazororo enyika zvose  zvinosimudzira	['kuzivikanwa nenyika yako uye kutsigira zvido zvayo,', 'sectrianism', 'kusagadzikana kwematongerwo enyika', 'Kukakavadzana kunoshanda']	A	high_school_geography	A) kuzivikanwa nenyika yako uye kutsigira zvido zvayo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Zvikwata zvemitambo yenyika, mireza, nziyo uye mazororo enyika zvose  zvinosimudzira
 A)kuzivikanwa nenyika yako uye kutsigira zvido zvayo B) C)sectrianism D)kusagadzikana kwematongerwo enyika"	A
Nzira iyo vanhu vanobva kunedzimwe nyika vanobatana nayo tsika, mutauro uye tsika dzenyika yavo itsva inonzi?	['assimilation', 'acculturation', 'adaptation', 'amalgamation']	B	high_school_geography	acculturation	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nzira iyo vanhu vanobva kunedzimwe nyika vanobatana nayo tsika, mutauro uye tsika dzenyika yavo itsva inonzi?
 A)assimilation B)acculturation C)adaptation D)amalgamation"	B
Panechipi chezvinotevera panogona kunyatso ratidza  chinhambo chechokwadi chenzvimbogwara rechokwadi saizi yechokwadi uye chimiro chechokwadii	['A Mercator projection', 'A globe', 'A conic projection', 'A gnomonic projection']	B	high_school_geography	B) A globe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Panechipi chezvinotevera panogona kunyatso ratidza  chinhambo chechokwadi chenzvimbogwara rechokwadi saizi yechokwadi uye chimiro chechokwadii
 A)A Mercator projection B)A globe C)A conic projection D)A gnomonic projection"	B
Ndechipi chezvinotevera chinogona kutorwa sechinhu choshanda zvemhando yepapamusoro soro?	['Chitoro chaWinn-Dixie', 'Chitoro chemaMercedes- Benz ', 'chitoro chebhutsu', 'Chiremba wemhuri']	B	high_school_geography	D)Chiremba wemhuri	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndechipi chezvinotevera chinogona kutorwa sechinhu choshanda zvemhando yepapamusoro soro?
 A)Chitoro chaWinn-Dixie B)Chitoro chemaMercedes- Benz  C)chitoro chebhutsu D)Chiremba wemhuri"	D
Ndeupi geographer akawona nharaunda yemadhorobha mu US kuma 1921s semhete dzakasimba dzinopenya kunze kubva pakati nepakati	['Rostow', 'Ravenstein', 'Von Thunen', 'Burgess']	D	high_school_geography	Ravenstein	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndeupi geographer akawona nharaunda yemadhorobha mu US kuma 1921s semhete dzakasimba dzinopenya kunze kubva pakati nepakati
 A)Rostow B)Ravenstein C)Von Thunen D)Burgess"	B
Kuenda kuchikoro tose mangwanani, tinochishandisa sechinotipa riuzivo	['Rand-McNally Road Atlas', 'world globe', 'mepu yenzira', 'mepu yepfungwa']	D	high_school_geography	C) mepu yenzira	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kuenda kuchikoro tose mangwanani, tinochishandisa sechinotipa riuzivo
 A)Rand-McNally Road Atlas B)world globe C)mepu yenzira D)mepu yepfungwa"	C
Pane izvi, mepu inoshandisa  chikero chidiki inonzi mepu ye....	['A Mector projecction', 'Atlanta, Georgia', 'Mainstreet, Small town, Ohio', 'Pennsylvania']	A	high_school_geography	A)A Mercator projection	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Pane izvi, mepu inoshandisa  chikero chidiki inonzi mepu ye....
 A)A Mector projecction B)Atlanta C)Georgia D)Mainstreet"	A
Muganhu wepakutanga wakaumbwa kusati kwanyatsove nehunyanzvi ruzivo rwenzvimbo uye mepu yave kuwanika unozivikanwa sekutii?	['muganhu wakatanga vanhu vasati vagara .', 'muganhu urinosikwa uripo', 'munganhu usisipo', 'muganhu unoziswa vanhu vatanga kugara nzvimbo']	A	high_school_geography	A) muganhu wakatanga vanhu vasati vagara	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Muganhu wepakutanga wakaumbwa kusati kwanyatsove nehunyanzvi ruzivo rwenzvimbo uye mepu yave kuwanika unozivikanwa sekutii?
 A)muganhu wakatanga vanhu vasati vagara . B)muganhu urinosikwa uripo C)munganhu usisipo D)muganhu unoziswa vanhu vatanga kugara nzvimbo"	A
Nderipi remabasa anotevera riri muchikamu chemabasa asiri ekutanga	['Injiniya we software', 'Mushandi wepa marori eF-10 assembly- line', 'mushandi wapanogadzirwa mafuta', 'mutarisi wepano pakwa motokari']	D	high_school_geography	D)mutarisi wepano pakwa motokari	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nderipi remabasa anotevera riri muchikamu chemabasa asiri ekutanga
 A)Injiniya we software B)Mushandi wepa marori eF-10 assembly- line C)mushandi wapanogadzirwa mafuta D)mutarisi wepano pakwa motokari"	D
Ndeapi matunhu anotevera arikurima kurinyore kuri kutsiviwa nebudiriro huru yozvekutengeserana?	['kuSwiss Alps', 'ku Amazon Basin', 'kuNorth Africa', 'KuAlaskan Tundra']	B	high_school_geography	C)kuNorth Africa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndeapi matunhu anotevera arikurima kurinyore kuri kutsiviwa nebudiriro huru yozvekutengeserana?
 A)kuSwiss Alps B)ku Amazon Basin C)kuNorth Africa D)KuAlaskan Tundra"	C
Kufamba kwakasimba kubva pazvitendero zvose kunonzi	['kuparatsanura kwechitendero kubva kune zvehurumende.', 'chiheathenism', 'kuzvidza izvo zvinhu zvinonzi zvinoera', 'kuzivikanwa nenyika yako uye kutsigira zvido zvayo,']	A	high_school_geography	A)kuparatsanura kwechitendero kubva kune zvehurumende.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kufamba kwakasimba kubva pazvitendero zvose kunonzi
 A)kuparatsanura kwechitendero kubva kune zvehurumende. B)chiheathenism C)kuzvidza izvo zvinhu zvinonzi zvinoera D)kuzivikanwa nenyika yako uye kutsigira zvido zvayo"	A
Matunhu anowanikwa aine zvose izvi kunze kwe.....	['miganhu', 'Zvimiro zvakajairika', 'Nzvimbo inoennzanisa', 'zvisinganetsi kutsanangura']	D	high_school_geography	D)zvisinganetsi kutsanangura	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Matunhu anowanikwa aine zvose izvi kunze kwe.....
 A)miganhu B)Zvimiro zvakajairika C)Nzvimbo inoennzanisa D)zvisinganetsi kutsanangura"	D
NDezvipi zvezvinotevera zveUS immigration associations zvisina chokwadi?	['Kugarisana Pioneer kwe 1870- Germans British, Scotich Irish, Aficans', '1870-1914 Asians', '1870-1914 Easstern ne Southern Eurpeans', '1965 kusvika nhasi Hispanics']	B	high_school_geography	A)Kugarisana Pioneer kwe 1870- Germans British	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: NDezvipi zvezvinotevera zveUS immigration associations zvisina chokwadi?
 A)Kugarisana Pioneer kwe 1870- Germans British B)Scotich Irish C)Aficans D)1870-1914 Asians"	A
Ndechipi chinyorwa chiri pasi chinoratidza mamiriro emaguta emuAfrica akawanda?	['Kune  nzvimbo dzekugara dzakachena dzirikubudirira', 'kune mabasa kuvatami kubva kumaruva vachienda kudhorobha', 'Ane matunhu matatu ekuitira mabasa akasiyana.', 'Vane zvivakwa zvakabudirira']	C	high_school_geography	A) Kune nzvimbo dzekugara dzakachena dzirikubudirira	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndechipi chinyorwa chiri pasi chinoratidza mamiriro emaguta emuAfrica akawanda?
 A)Kune  nzvimbo dzekugara dzakachena dzirikubudirira B)kune mabasa kuvatami kubva kumaruva vachienda kudhorobha C)Ane matunhu matatu ekuitira mabasa akasiyana. D)Vane zvivakwa zvakabudirira"	A
Ndeipi nyika yakatarisana nekukanganisika kwakakomba kwekutengesa nekuda kwenzvimbo yayo?	['Singapore', 'Italy', 'Spain', 'Mongolia']	D	high_school_geography	Mongolia	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ndeipi nyika yakatarisana nekukanganisika kwakakomba kwekutengesa nekuda kwenzvimbo yayo?
 A)Singapore B)Italy C)Spain D)Mongolia"	A
Muzone ripi reBurgess's concentric zone model umo munowanikwa dzimba dzakanaka, mhuri ine mubereki mumwechete nedzimba dzine marendi aripamusoro?	['chekutanga', 'chechipiri', 'chechitatu', 'chechina']	C	high_school_geography	chechina	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Muzone ripi reBurgess's concentric zone model umo munowanikwa dzimba dzakanaka, mhuri ine mubereki mumwechete nedzimba dzine marendi aripamusoro?
 A)chekutanga B)chechipiri C)chechitatu D)chechina"	A
Dzidziso yekuti nzanga yega yega inosimukira munezveupfumi maererano nedanho rekukura rematanho mashanu yakasimudzirwa na...	['Rostow', 'Ravenstein', 'Von Thunen', 'Burgess']	A	high_school_geography	C)Von Thunen	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Dzidziso yekuti nzanga yega yega inosimukira munezveupfumi maererano nedanho rekukura rematanho mashanu yakasimudzirwa na...
 A)Rostow B)Ravenstein C)Von Thunen D)Burgess"	C
Chii chezvinotevera chisingawonekwi sechikanganiso kuhusanganiswa hwetsika nemagariro	['Mutauro', 'Chitendero', 'Makungwa', 'vagari vemunyika vane moyo murefu']	D	high_school_geography	D)vagari vemunyika vane moyo murefu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Chii chezvinotevera chisingawonekwi sechikanganiso kuhusanganiswa hwetsika nemagariro
 A)Mutauro B)Chitendero C)Makungwa D)vagari vemunyika vane moyo murefu"	D
Nzira yekupinda  nekutonga muchitevedzana inzira inosanganisira kutama uye inonyatsotsanangurwa sekuti 	['vagari vatsva vanopwanya dzimba vodzivaka patsva', 'vagari vatsva vanogara nevamwe vagari vekare zvakanaka', 'vagari vatsva vano vanotora tsika dzevagari vekare vachiita dzavo', 'vagari vatsva vanoinda kunogara nzvimbo dzinogarwa nzvikwata zvevagari vekare.']	D	high_school_geography	D)	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nzira yekupinda  nekutonga muchitevedzana inzira inosanganisira kutama uye inonyatsotsanangurwa sekuti 
 A)vagari vatsva vanopwanya dzimba vodzivaka patsva B)vagari vatsva vanogara nevamwe vagari vekare zvakanaka C)vagari vatsva vano vanotora tsika dzevagari vekare vachiita dzavo D)vagari vatsva vanoinda kunogara nzvimbo dzinogarwa nzvikwata zvevagari vekare."	D
