question	choices	answer	subject	command_r+	prompt	verbalized
Mmetụta ịba ụba bụ	['mgbakwunye nke ndị ọrụ na-abụghị isi na akụ na ụba obodo nke gbakwunyere ndị ọrụ bụ isi.', 'ọnụọgụgụ ndị ọrụ obodo mepere emepe na ndị ọrụ ime obodo na akụ na ụba.', 'ọnụọgụgụ ndị ọrụ obodo na ndị ọrụ ugbo na akụ na ụba', 'mgbakwunye ọrụ ime obodo nke obodo mepere emepe keputara.']	A	high_school_geography	D)mgbakwunye ọrụ ime obodo nke obodo mepere emepe keputara.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Mmetụta ịba ụba bụ
 A)mgbakwunye nke ndị ọrụ na-abụghị isi na akụ na ụba obodo nke gbakwunyere ndị ọrụ bụ isi. B)ọnụọgụgụ ndị ọrụ obodo mepere emepe na ndị ọrụ ime obodo na akụ na ụba. C)ọnụọgụgụ ndị ọrụ obodo na ndị ọrụ ugbo na akụ na ụba D)mgbakwunye ọrụ ime obodo nke obodo mepere emepe keputara."	D
Akwụkwọ nsọ nke ndi Hindu ka a na-akpọ	['Talmud.', 'Bible ', 'Torah', 'Veda.']	D	high_school_geography	D)Veda.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Akwụkwọ nsọ nke ndi Hindu ka a na-akpọ
 A)Talmud. B)Bible  C)Torah D)Veda."	D
Kedu n'ime ndị a bụ njirimara dị iche nke obodo East European	['Ogige etiti', 'ụlọ okpukpere chi a ma ama', 'Nnukwu ogige etiti nke ụlọ gọọmentị na ụlọ ọrụ nchịkwa gbara ya gburugburu', 'ụlọ obibi okomoko']	C	high_school_geography	C)Nnukwu ogige etiti nke ụlọ gọọmentị na ụlọ ọrụ nchịkwa gbara ya gburugburu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu n'ime ndị a bụ njirimara dị iche nke obodo East European
 A)Ogige etiti B)ụlọ okpukpere chi a ma ama C)Nnukwu ogige etiti nke ụlọ gọọmentị na ụlọ ọrụ nchịkwa gbara ya gburugburu D)ụlọ obibi okomoko"	C
Kedu mba ndị a na-agbasi mbọ ike ichekwa ịdị ọcha nke asụsụ obodo ha pụọ na mmetọ nke Bekee ma ọ bụ asụsụ ndị ọzọ?	['Italy', 'Russia ', 'Japan', 'Brazil']	C	high_school_geography	Japan	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu mba ndị a na-agbasi mbọ ike ichekwa ịdị ọcha nke asụsụ obodo ha pụọ na mmetọ nke Bekee ma ọ bụ asụsụ ndị ọzọ?
 A)Italy B)Russia  C)Japan D)Brazil"	C
Kedu n'ime ndị a bụ ọmụma atụ ụlọ ọrụ na-enweta nnukwu uru?	['Steel', 'Karama ihe ọṅụṅụ oroma', 'Akwụkwọ', 'Copper']	B	high_school_geography	A)Steel	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu n'ime ndị a bụ ọmụma atụ ụlọ ọrụ na-enweta nnukwu uru?
 A)Steel B)Karama ihe ọṅụṅụ oroma C)Akwụkwọ D)Copper"	A
Kedu n'ime ihe ndị a na-abụghị njirimara nke mpaghara nhazi ịzipụ ahịa (EPZ)?	"['Mbelata ọnụ ego na ihe mbupụ', ""Akụrụngwa ebubata n'efu"", 'Nwezuga site na ọrụ ala', 'Iwu mmetọ siri ike']"	D	high_school_geography	D)Iwu mmetọ siri ike	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu n'ime ihe ndị a na-abụghị njirimara nke mpaghara nhazi ịzipụ ahịa (EPZ)?
 A)Mbelata ọnụ ego na ihe mbupụ B)Akụrụngwa ebubata n'efu C)Nwezuga site na ọrụ ala D)Iwu mmetọ siri ike"	D
Kedu n'ime njirimara ndị a na-abughị eziokwu gbasara steeti?	['Ókèala nọọrọ onwe ya', 'Mba ụwa kwenyere', 'Ókè ', 'Asụsụ obodo']	D	high_school_geography	A)Ókèala nọọrọ onwe ya	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu n'ime njirimara ndị a na-abughị eziokwu gbasara steeti?
 A)Ókèala nọọrọ onwe ya B)Mba ụwa kwenyere C)Ókè  D)Asụsụ obodo"	A
Ị na-atụ atụmatụ isi n'obodo gị kwaga na Pittsburgh.  N'ụzọ, ị kwụsịrị na Columbus, Ohio ileta onye ikwu gị wee hụ obodo ahụ n'anya!  Ị kpebiri ịnọrọ ma mee Columbus ka ọ bụrụ ebe obibi ọhụrụ gị.  Nke a bụ ihe atụ nke	"['ohere itinye aka.', 'ire ere dị anya.', ""mbugharị n'amaghị ama."", 'ihe mmetụta pushi-puulu']"	A	high_school_geography	B	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ị na-atụ atụmatụ isi n'obodo gị kwaga na Pittsburgh.  N'ụzọ, ị kwụsịrị na Columbus, Ohio ileta onye ikwu gị wee hụ obodo ahụ n'anya!  Ị kpebiri ịnọrọ ma mee Columbus ka ọ bụrụ ebe obibi ọhụrụ gị.  Nke a bụ ihe atụ nke
 A)ohere itinye aka. B)ire ere dị anya. C)mbugharị n'amaghị ama. D)ihe mmetụta pushi-puulu"	B
Nnukwu ọnụ ụlọ ọrụ na-eji ala maka azụmahịa na mpụta obodo etiti nwere ọtụtụ ọrụ karịa ndị bi ebi bụ	['ime obodo', 'obodo primate', 'obodo', 'ọnụọnụ obodo']	D	high_school_geography	C)obodo	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Nnukwu ọnụ ụlọ ọrụ na-eji ala maka azụmahịa na mpụta obodo etiti nwere ọtụtụ ọrụ karịa ndị bi ebi bụ
 A)ime obodo B)obodo primate C)obodo D)ọnụọnụ obodo"	C
Kedu ihe ọkụkụ malitere mgbanwe nke atọ nke ọrụ ugbo?	['Osikapa', 'Witti', 'Barley', 'Joro']	A	high_school_geography	D)Joro	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu ihe ọkụkụ malitere mgbanwe nke atọ nke ọrụ ugbo?
 A)Osikapa B)Witti C)Barley D)Joro"	D
Olee ihe mere na narị afọ anọ gara aga ghasara Eastern Europe nke ukwuu ma bute esemokwu agbụrụ?	"['Iwebata asụsụ ọhụrụ', 'Njedebe agha oyi', ""Mwakpo site n'aka ndị Soviets"", ""Nnabata ọtụtụ obodo Eastern European n'ime EU""]"	B	high_school_geography	D)Nnabata ọtụtụ obodo Eastern European n'ime EU	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Olee ihe mere na narị afọ anọ gara aga ghasara Eastern Europe nke ukwuu ma bute esemokwu agbụrụ?
 A)Iwebata asụsụ ọhụrụ B)Njedebe agha oyi C)Mwakpo site n'aka ndị Soviets D)Nnabata ọtụtụ obodo Eastern European n'ime EU"	D
Ọ bụrụ na m chọrọ ibugara nwanne nne m nke bi na Poughkeepsie obere ọla mma bara ezigbo uru, kedụ ụdị ụgbọ njem ga akachaa edo anya?	['Gwongworo', 'Ikuku', 'Ụgbọ mmiri ', 'okporo ụzọ oloko']	B	high_school_geography	C)Ụgbọ mmiri	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ọ bụrụ na m chọrọ ibugara nwanne nne m nke bi na Poughkeepsie obere ọla mma bara ezigbo uru, kedụ ụdị ụgbọ njem ga akachaa edo anya?
 A)Gwongworo B)Ikuku C)Ụgbọ mmiri  D)okporo ụzọ oloko"	C
Kedu n'ime ndị a bụ mpaghara na-arụ ọrụ?	['Dixie', 'Pennsylvania', 'Mpaghara ahịa nke Winn-Dixie', 'Pacific Northwest']	C	high_school_geography	C)Mpaghara ahịa nke Winn-Dixie	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu n'ime ndị a bụ mpaghara na-arụ ọrụ?
 A)Dixie B)Pennsylvania C)Mpaghara ahịa nke Winn-Dixie D)Pacific Northwest"	C
Kedu ụdị ihe nlereanya obodo nwere ọkpụkpụ azụ ebe obibi dị iche na-esi na etiti obodo na-aga n'akụkụ nnukwu ọnụ ụzọ?	['European ', 'Muslim', 'Sub-Saharan African ', 'Latin American']	D	high_school_geography	C) Sub-Saharan African	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu ụdị ihe nlereanya obodo nwere ọkpụkpụ azụ ebe obibi dị iche na-esi na etiti obodo na-aga n'akụkụ nnukwu ọnụ ụzọ?
 A)European  B)Muslim C)Sub-Saharan African  D)Latin American"	C
Kedu ezinaụlọ ọtụtụ asụsụ Europe sonyere?	['Ural-Altaic', 'Basque', 'Indo-European', 'Indo-European']	C	high_school_geography	D)Indo-European	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu ezinaụlọ ọtụtụ asụsụ Europe sonyere?
 A)Ural-Altaic B)Basque C)Indo-European D)Indo-European"	D
Gịnị ka okwu nkewapụ agburu, mkpochapụ agbụrụ, na imekọ ihe  nwekọrọ ọnụ?	"[""Ha niile mere na Nazi Germany n'oge Agha Ụwa Mbụ."", 'Ha bụ ụzọ nkewa ebe obibi dị iche iche.', 'Ha niile bụ ụzọ isi jikọta agbụrụ dị iche iche na mpaghara.', 'Ha bụ okwu dị iche iche maka otu echiche.']"	B	high_school_geography	A)Ha niile mere na Nazi Germany n'oge Agha Ụwa Mbụ.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Gịnị ka okwu nkewapụ agburu, mkpochapụ agbụrụ, na imekọ ihe  nwekọrọ ọnụ?
 A)Ha niile mere na Nazi Germany n'oge Agha Ụwa Mbụ. B)Ha bụ ụzọ nkewa ebe obibi dị iche iche. C)Ha niile bụ ụzọ isi jikọta agbụrụ dị iche iche na mpaghara. D)Ha bụ okwu dị iche iche maka otu echiche."	A
Kedu otu n'ime nkwụpụta nọ n'okpuru na-akọwa ndị mbughari bi na Europe nke ọma?	"['Ọtụtụ na-achọta na ịbụ nwa amaala dị mfe ịnweta na mba ndị ọbịa.', 'Ndị Alakụba si North Africa kwabatara nke ọma na France.', ""Ndị kwabatara n'obodo Europe anaghị ebute ezinaụlọ ha."", 'A na-amachibidokarị ha na mpaghara ụfọdụ.']"	D	high_school_geography	B)Ndị Alakụba si North Africa kwabatara nke ọma na France.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu otu n'ime nkwụpụta nọ n'okpuru na-akọwa ndị mbughari bi na Europe nke ọma?
 A)Ọtụtụ na-achọta na ịbụ nwa amaala dị mfe ịnweta na mba ndị ọbịa. B)Ndị Alakụba si North Africa kwabatara nke ọma na France. C)Ndị kwabatara n'obodo Europe anaghị ebute ezinaụlọ ha. D)A na-amachibidokarị ha na mpaghara ụfọdụ."	B
Kedu ihe omume ndị na-abụghị ọrụ akụ na ụba nke abụọ na ndị a?	['na-agbakọta mpempe ụgbọ ala', 'Ịkwa uwe elu', 'Ngwuputa kọpa', 'Ijikọta akwụkwọ']	C	high_school_geography	Ijikọta akwụkwọ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu ihe omume ndị na-abụghị ọrụ akụ na ụba nke abụọ na ndị a?
 A)na-agbakọta mpempe ụgbọ ala B)Ịkwa uwe elu C)Ngwuputa kọpa D)Ijikọta akwụkwọ"	D
Johnny na Susie na-akwaga Scotland ka ha rụgharịa ma biri na nnukwu ụlọ ezinaụlọ. Gịnị na-eme njem ha ka ọ bụrụ mbughari?	['Ha na-agafe ókè-ala obodo ozo.', 'Ha ejighi ihe ọbula aga.', 'Nkwapụ ha na-adịgide adịgide.', 'Ha ga-apụ ihe karịrị otu afọ.']	C	high_school_geography	A)Ha na-agafe ókè-ala obodo ozo.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Johnny na Susie na-akwaga Scotland ka ha rụgharịa ma biri na nnukwu ụlọ ezinaụlọ. Gịnị na-eme njem ha ka ọ bụrụ mbughari?
 A)Ha na-agafe ókè-ala obodo ozo. B)Ha ejighi ihe ọbula aga. C)Nkwapụ ha na-adịgide adịgide. D)Ha ga-apụ ihe karịrị otu afọ."	A
Kedu n'ime ihe ndị a bụ steeti?	['Antarctica', 'American Samoa', 'Egypt ', 'Marshall Islands']	C	high_school_geography	D)Marshall Islands	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu n'ime ihe ndị a bụ steeti?
 A)Antarctica B)American Samoa C)Egypt  D)Marshall Islands"	D
Kedu mmanụ ọkụ kacha we dị nke ukwuu?	['Phosphate', 'Mmanụ ', 'Mmanụ ụgbọ ala', 'Coal']	D	high_school_geography	Mmanụ	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu mmanụ ọkụ kacha we dị nke ukwuu?
 A)Phosphate B)Mmanụ  C)Mmanụ ụgbọ ala D)Coal"	unknown
Ọjụjụ ma ọ bụ enweghị mmasị n'okpukperechi n'obodo ka a na-akpọ	"[""nkweye n'ọtụtụ chi"", ""nkweye n'ikpere ihe ekere eke"", ""ọjụjụ n'ikpere Chineke"", ""nkweye n'otu chi""]"	C	high_school_geography	A)nkweye n'ọtụtụ chi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ọjụjụ ma ọ bụ enweghị mmasị n'okpukperechi n'obodo ka a na-akpọ
 A)nkweye n'ọtụtụ chi B)nkweye n'ikpere ihe ekere eke C)ọjụjụ n'ikpere Chineke D)nkweye n'otu chi"	A
N'ime akụ na ụba mgbe ebe mmepụta ihe bịachara, kedu n'ime ihe ndị a a na-ewere dị ka ihe kacha mkpa iji bulie nrụpụta?	['Ike', 'Ọrụ', 'Ozi', 'Ọpụrụiche ']	C	high_school_geography	A) Ike	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: N'ime akụ na ụba mgbe ebe mmepụta ihe bịachara, kedu n'ime ihe ndị a a na-ewere dị ka ihe kacha mkpa iji bulie nrụpụta?
 A)Ike B)Ọrụ C)Ozi D)Ọpụrụiche "	A
Obodo jiri okpukpu abụọ karịa obodo na-esote obodo ọzọ kachasị ibu ka a na-akpọ 	['obodo zuru ụwa ọnụ', 'obodo na-achi ụwa', 'obodo jụpụtara na mmadụ', 'obodo praimeeti']	D	high_school_geography	D)obodo praimeeti	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Obodo jiri okpukpu abụọ karịa obodo na-esote obodo ọzọ kachasị ibu ka a na-akpọ 
 A)obodo zuru ụwa ọnụ B)obodo na-achi ụwa C)obodo jụpụtara na mmadụ D)obodo praimeeti"	D
Obodo ọ bụla nwere oke osimiri nwere mpaghara akụ na ụba pụrụ iche (EEZ) n'okpuru nkwekọrịta UN na Iwu Oké Osimiri. Kedu otu n'ime okwu ndị a gbasara Iwu oke osimiri na EEZ n'ezighi ezi?	"[""EEZ na-agbatị ihe ruru 200 nautical miles (370 km) site n'ụsọ oké osimiri."", ""Mba dị iche iche nwere ikike iji akụ ndị sitere n'okike na EEZ ha."", 'Mba dị iche iche nwere ike iji ihe onwunwe na continental shelf na-agbatị ruo 350 nautical miles (560 km) gafere EEZ ha eme ihe.', 'Obodo enweghị ikike iji ihe eji ebi ndụ eme ihe na EEZ ya.']"	D	high_school_geography	A) EEZ na-agbatị ihe ruru 200 nautical miles (370 km) site n'ụsọ oké osimiri.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Obodo ọ bụla nwere oke osimiri nwere mpaghara akụ na ụba pụrụ iche (EEZ) n'okpuru nkwekọrịta UN na Iwu Oké Osimiri. Kedu otu n'ime okwu ndị a gbasara Iwu oke osimiri na EEZ n'ezighi ezi?
 A)EEZ na-agbatị ihe ruru 200 nautical miles (370 km) site n'ụsọ oké osimiri. B)Mba dị iche iche nwere ikike iji akụ ndị sitere n'okike na EEZ ha. C)Mba dị iche iche nwere ike iji ihe onwunwe na continental shelf na-agbatị ruo 350 nautical miles (560 km) gafere EEZ ha eme ihe. D)Obodo enweghị ikike iji ihe eji ebi ndụ eme ihe na EEZ ya."	A
Kedu n'ime ihe ndị a nke ga-enwekari nrụgide ọnụọgụgụ ndị mmadụ?	"[""Otu ụlọ ọrụ mmepụta ihe nwere nnukwu akụ sitere n'okike na nnukwu mbubata nri"", 'Otu obodo nwere ngalaba ọrụ ugbo nwere nnukwu igwe', 'Nke na-abụghị ecumene', 'Otu ndi ọrụ ugbo na-egbutu na oku']"	D	high_school_geography	A) Otu ụlọ ọrụ mmepụta ihe nwere nnukwu akụ sitere n'okike na nnukwu mbubata nri	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kedu n'ime ihe ndị a nke ga-enwekari nrụgide ọnụọgụgụ ndị mmadụ?
 A)Otu ụlọ ọrụ mmepụta ihe nwere nnukwu akụ sitere n'okike na nnukwu mbubata nri B)Otu obodo nwere ngalaba ọrụ ugbo nwere nnukwu igwe C)Nke na-abụghị ecumene D)Otu ndi ọrụ ugbo na-egbutu na oku"	A
Akụkụ nke ókè nọ n'agbata United States na Mexico bụ Rio Grande, ihe atụ nke	['ihe nkebi mmiri', 'ụzọ mmiri', 'Ókè aka mere', 'Ókè nke okike']	D	high_school_geography	A)ihe nkebi mmiri	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Akụkụ nke ókè nọ n'agbata United States na Mexico bụ Rio Grande, ihe atụ nke
 A)ihe nkebi mmiri B)ụzọ mmiri C)Ókè aka mere D)Ókè nke okike"	A
"Mgbe anyị na-ekwu maka mgbasa nke àgwà omenala, gịnị bu ebumnuche anyị mgbe anyị siri ""hearth""?"	"['ebe ị na-ga', 'Ebe mmalite', ""Ebe niile n'akụkụ ụzọ mgbasasi"", 'Ebe ngosi']"	B	high_school_geography	C)Ebe niile n'akụkụ ụzọ mgbasasi	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Mgbe anyị na-ekwu maka mgbasa nke àgwà omenala, gịnị bu ebumnuche anyị mgbe anyị siri ""hearth""?
 A)ebe ị na-ga B)Ebe mmalite C)Ebe niile n'akụkụ ụzọ mgbasasi D)Ebe ngosi"	C
Ebe dị anya n'ebe ugwu na ndịda nke equator bụ	['usoro grid zuru ụwa ọnụ', 'Prime Meridian', 'latitude.', 'longitude.']	C	high_school_geography	C) latitude.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ebe dị anya n'ebe ugwu na ndịda nke equator bụ
 A)usoro grid zuru ụwa ọnụ B)Prime Meridian C)latitude. D)longitude."	C
Kedu steeti na-enwekarị ikike ịkpe ikpe gbasara mpụ a na-eme n'ụgbọ mmiri?	"['Steeti osimiri', 'Steeti Alaa ọkọlọtọ', ""Steeti niile nwere ọn̄ụ n'ikike dị otu ahụ"", 'Ụlọ ikpe mba ụwa maka iwu nke oke osimiri']"	B	international_law	Steeti osimiri	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kedu steeti na-enwekarị ikike ịkpe ikpe gbasara mpụ a na-eme n'ụgbọ mmiri?
 A)Steeti osimiri B)Steeti Alaa ọkọlọtọ C)Steeti niile nwere ọn̄ụ n'ikike dị otu ahụ D)Ụlọ ikpe mba ụwa maka iwu nke oke osimiri"	A
Kedu ụzọ ọrụ nchekwa (Responsibility to Protect R2P) si dị iche na enyemaka mmadụ?	"[""R2P bụ n'ezie otu ihe dị ka enyemaka mmadụ"", 'R2P chọrọ oku maka enyemaka sitere na Steeti nọ na nsogbu', ""R2P adịchaghị aka ike n'ihi na ọ chọrọ ntinye UNSC ma ebumnuche ya bụ igbochi nsogbu mmadụ."", 'R2P na-agụnye ndị agha mgbe niile, ebe enyemaka mmadụ agunyeghị ya']"	C	international_law	C)R2P adịchaghị aka ike n'ihi na ọ chọrọ ntinye UNSC ma ebumnuche ya bụ igbochi nsogbu mmadụ.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kedu ụzọ ọrụ nchekwa (Responsibility to Protect R2P) si dị iche na enyemaka mmadụ?
 A)R2P bụ n'ezie otu ihe dị ka enyemaka mmadụ B)R2P chọrọ oku maka enyemaka sitere na Steeti nọ na nsogbu C)R2P adịchaghị aka ike n'ihi na ọ chọrọ ntinye UNSC ma ebumnuche ya bụ igbochi nsogbu mmadụ. D)R2P na-agụnye ndị agha mgbe niile"	C
Gịnị bụ 'ụkpụrụ Lotus'?	"[""Ihe a na-akpọ ụkpụrụ Lotus bụ na 'nmachibido iwu na nnwere onwe nke steeti enweghị ike iche', ma ọ bụ, dịka e kwuworo ya, 'ihe ọ bụla a machibidoro iwu ka anabatara na iwu mba ụwa'"", 'Ihe a na-akpọ ụkpụrụ Lotus bụ na steeti nweere onwe ha ịhọrọ Ụlọikpe nke ha ga-anọ dozie esemokwu ha', ""Ihe a na-akpọ ụkpụrụ Lotus bụ na amachibidoghị steeti igosipụta mmanye ikike ịkpe ha n'oké osimiri"", 'Ihe a na-akpọ ụkpụrụ Lotus bụ na iwu omenala a na-enweta site na nchịkọta ịhe omume obodo na echiche ndị ọrụ ịkpe. ']"	A	international_law	Ihe a na-akpọ ụkpụrụ Lotus bụ na 'nmachibido iwu na nnwere onwe nke steeti enweghị ike iche	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Gịnị bụ 'ụkpụrụ Lotus'?
 A)Ihe a na-akpọ ụkpụrụ Lotus bụ na 'nmachibido iwu na nnwere onwe nke steeti enweghị ike iche B)ma ọ bụ C)dịka e kwuworo ya D)ihe ọ bụla a machibidoro iwu ka anabatara na iwu mba ụwa"	A
Kedu n'ime nkwụpụta  ndị a kacha kọwaa Iwu UK?	"['Naanị isi iyi nke iwu UK bụ nke onye ọchịchị', 'Iwu UK nyere ndị ọka ikpe ikike ịkagbu omume ndị omeiwu', ""Iwu UK enweghị koodu ma enwere ike ịhụ ya n'ọtụtụ ebe"", 'Iwu UK gbadoro ụkwụ na iwu nke ikike']"	C	international_law	D)Iwu UK gbadoro ụkwụ na iwu nke ikike	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kedu n'ime nkwụpụta  ndị a kacha kọwaa Iwu UK?
 A)Naanị isi iyi nke iwu UK bụ nke onye ọchịchị B)Iwu UK nyere ndị ọka ikpe ikike ịkagbu omume ndị omeiwu C)Iwu UK enweghị koodu ma enwere ike ịhụ ya n'ọtụtụ ebe D)Iwu UK gbadoro ụkwụ na iwu nke ikike"	D
. Gịnị bụ okénaọrụ dịịrị idozi esemokwu n'ụzọ udo?	"[""Ọ bụ ọrụ nke rizọtụ, ya bụ, steeti nọ n'okpuru ọrụ siri ike idozi esemokwu ha ozugbo enwere ike"", 'Ọ bụ ọrụ dịịrị omume, ya bụ, steeti nwere ọrụ ịgbalị iji ụzọ udo dozie esemokwu ha.  Nke a anaghị agụnye ọrụ idozi esemokwu ha', ""Ọ bụ ụkpụrụ iwu mba ụwa niile na steeti niile nwere ikikere iwu iji chekwaa ebumnobi ha n'esemokwu ọbụla"", 'Ọ bụ ọrụ mmanye nke gbasara naanị ụlọikpe na ụlọikpe nchere oge nke mba ụwa']"	B	international_law	D)Ọ bụ ọrụ dịịrị omume	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: . Gịnị bụ okénaọrụ dịịrị idozi esemokwu n'ụzọ udo?
 A)Ọ bụ ọrụ nke rizọtụ B)ya bụ C)steeti nọ n'okpuru ọrụ siri ike idozi esemokwu ha ozugbo enwere ike D)Ọ bụ ọrụ dịịrị omume"	D
Kedu otu n'ime nkwụpụta ndị a bụ ụgha?	['Usoro 14 gbanwere kọmitii na-anụ okwu nnabata site na onye ọka ikpe atọ gaa na nhazi otu onye ọka ikpe.', 'Usoro14 tinyere ụkpụrụ ọhụrụ maka nnabata', 'Usoro 14 kagburu Commission nke Ikike Mmadụ', 'Usoro 14 gbatịrị oge ikpe nke Ụlọikpe na-ahụ maka Ikike Ndị Ruuru Mmadụ na Europe']	C	international_law	Usoro 14 gbatịrị oge ikpe nke Ụlọikpe na-ahụ maka Ikike Ndị Ruuru Mmadụ na Europe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kedu otu n'ime nkwụpụta ndị a bụ ụgha?
 A)Usoro 14 gbanwere kọmitii na-anụ okwu nnabata site na onye ọka ikpe atọ gaa na nhazi otu onye ọka ikpe. B)Usoro14 tinyere ụkpụrụ ọhụrụ maka nnabata C)Usoro 14 kagburu Commission nke Ikike Mmadụ D)Usoro 14 gbatịrị oge ikpe nke Ụlọikpe na-ahụ maka Ikike Ndị Ruuru Mmadụ na Europe"	D
Kedu nke bụ 'nkume' n'okpuru UN Convention of the Law of the Sea (UNCLOS)?	['Nkume bụ agwaetiti ndị na-erughị square maịlụ 10 ', 'Nkume bụ agwaetiti ndị na-enweghị mpaghara mmiri ọbụla', 'Nkume bụ agwaetiti ndị na-enweghị ike ịkwado ebe obibi mmadụ maọbụ ọnọdụ akụnaụba nke nwere onwe yana dịka isi ịwụ 121 (3) si kwuo, enweghị Mpaghara Akụnaụba Ọpụrụiche maọbụ kọntinental shelf. ', 'Nkume bụ obere agwaetiti ndị nwere ike ịkwado ebe obibi ndị mmadụ']	C	international_law	A) Nkume bụ agwaetiti ndị na-erughị square maịlụ 10	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about international_law. Return the correct option only
user: Kedu nke bụ 'nkume' n'okpuru UN Convention of the Law of the Sea (UNCLOS)?
 A)Nkume bụ agwaetiti ndị na-erughị square maịlụ 10  B)Nkume bụ agwaetiti ndị na-enweghị mpaghara mmiri ọbụla C)Nkume bụ agwaetiti ndị na-enweghị ike ịkwado ebe obibi mmadụ maọbụ ọnọdụ akụnaụba nke nwere onwe yana dịka isi ịwụ 121 (3) si kwuo D)enweghị Mpaghara Akụnaụba Ọpụrụiche maọbụ kọntinental shelf. "	A
