question	choices	answer	subject	command_r+	prompt	verbalized
Waɗannan halaye sun shafi dukanin yankuna in banda	['iyakoki.', 'gama gari fasalulluka.', 'irin wurin.', 'an bayyana cikin sauƙi.']	D	high_school_geography	C)irin wurin.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Waɗannan halaye sun shafi dukanin yankuna in banda
 A)iyakoki. B)gama gari fasalulluka. C)irin wurin. D)an bayyana cikin sauƙi."	C
Wanne ne BA daidai ba daga cikin manyan ƙungiyoyin kwararar bakin haure na Amurka?	"[""Jagaba zuwa shekarar 1870 - Jamusawa, 'Yan Ingila, 'Yan ƙasar Scotland mazauna Ireland, 'Yan Afirka"", ""1870–1914—'Yan Asiya"", '1870–1914 — Gabashi da Kudancin Turai', '1965 - ƙasar Spain a yanzu']"	B	high_school_geography	D)Yan Afirka	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne ne BA daidai ba daga cikin manyan ƙungiyoyin kwararar bakin haure na Amurka?
 A)Jagaba zuwa shekarar 1870 - Jamusawa B)Yan Ingila C)Yan ƙasar Scotland mazauna Ireland D)Yan Afirka"	D
Wanne magana ce cikin maganganun da ke ƙasa ta kasance halayyar yawancin biranen Afirka?	['Suna da wurare zama masu kyau da tsafta.', 'Akwai ayyuka ga yawancin masu ƙaura daga ƙauye zuwa birni.', 'Suna da gundumomin kasuwanci daban-daban guda uku.', 'Suna da ingantattun abubuwan more rayuwa.']	C	high_school_geography	A)Suna da wurare zama masu kyau da tsafta.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne magana ce cikin maganganun da ke ƙasa ta kasance halayyar yawancin biranen Afirka?
 A)Suna da wurare zama masu kyau da tsafta. B)Akwai ayyuka ga yawancin masu ƙaura daga ƙauye zuwa birni. C)Suna da gundumomin kasuwanci daban-daban guda uku. D)Suna da ingantattun abubuwan more rayuwa."	A
Wace ƙasa ce ke fuskantar mummunar illar ta fuskar kasuwanci saboda bigirenta?	['Singapore', 'Italiya', 'Spain', 'Mongoliya']	D	high_school_geography	Mongoliya	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wace ƙasa ce ke fuskantar mummunar illar ta fuskar kasuwanci saboda bigirenta?
 A)Singapore B)Italiya C)Spain D)Mongoliya"	A
A wanne yanki na tsarin birnin Burgess zai iya samun ingantattun gidaje, gidajen zaman mutum ɗaya, da manyan gidajen haya?	['Na farko', 'Na biyu', 'Na uku', 'Na huɗu']	C	high_school_geography	D)Na huɗu	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: A wanne yanki na tsarin birnin Burgess zai iya samun ingantattun gidaje, gidajen zaman mutum ɗaya, da manyan gidajen haya?
 A)Na farko B)Na biyu C)Na uku D)Na huɗu"	D
Ka'idar cewa kowace al'umma tana bunƙasa ta fuskar tattalin arziƙi bisa tsarin matakai-biyar ana danganta shi ne da	['Rostow.', 'Ravenstein.', 'von Thünen.', 'Tutar alama']	A	high_school_geography	B)Ravenstein.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ka'idar cewa kowace al'umma tana bunƙasa ta fuskar tattalin arziƙi bisa tsarin matakai-biyar ana danganta shi ne da
 A)Rostow. B)Ravenstein. C)von Thünen. D)Tutar alama"	B
Wanne daga cikin waɗannan ba a za a yi la'akari da shi a matsayin shinge ga yaɗuwar al'adu da aka gada?	['Yare', 'Addini', 'Tekuna', 'Yan ƙasa masu kokawa']	D	high_school_geography	D)Yan ƙasa masu kokawa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne daga cikin waɗannan ba a za a yi la'akari da shi a matsayin shinge ga yaɗuwar al'adu da aka gada?
 A)Yare B)Addini C)Tekuna D)Yan ƙasa masu kokawa"	D
Tsarin mamaya da gado tsari ne da ya shafi ƙaura kuma za a ya fi bayyana shi da lokacin	['Sabbin mazauna sun rusa tare da sake gina rukunin gidaje.', 'sababbin mazauna suna zaune lafiya tare da tsoffin mazauna.', 'Sabbin mazauna garin suna haɗewa da tsoffin mazauna gabaɗaya.', 'sababbin mazauna suna ƙaura zuwa wuraren da tsofaffin ƙungiyoyin mazauna suka mamaye.']	D	high_school_geography	B)sababbin mazauna suna zaune lafiya tare da tsoffin mazauna.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Tsarin mamaya da gado tsari ne da ya shafi ƙaura kuma za a ya fi bayyana shi da lokacin
 A)Sabbin mazauna sun rusa tare da sake gina rukunin gidaje. B)sababbin mazauna suna zaune lafiya tare da tsoffin mazauna. C)Sabbin mazauna garin suna haɗewa da tsoffin mazauna gabaɗaya. D)sababbin mazauna suna ƙaura zuwa wuraren da tsofaffin ƙungiyoyin mazauna suka mamaye."	B
Wanne ne daga cikin waɗannan ya fi ma'anar yanki mai rai?	['Taswirar da ke nuna Atlanta a matsayin cibiyar jiragen Delta', 'Labarin da ke bayyana yankin da ake ƙira da Kudu', 'Taswirar tana nuna ƙananan hukumomi ɗari na Arewacin Carolina', 'Wani rubutu na bayanin yankin da aka fi sani da Kudancin Amurka']	A	high_school_geography	A)Taswirar da ke nuna Atlanta a matsayin cibiyar jiragen Delta	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne ne daga cikin waɗannan ya fi ma'anar yanki mai rai?
 A)Taswirar da ke nuna Atlanta a matsayin cibiyar jiragen Delta B)Labarin da ke bayyana yankin da ake ƙira da Kudu C)Taswirar tana nuna ƙananan hukumomi ɗari na Arewacin Carolina D)Wani rubutu na bayanin yankin da aka fi sani da Kudancin Amurka"	A
Sabbin shagunan da ake buɗewa a kusa da babban kantin sayar da kayayyaki na nuna wane ra'ayi?	"['Kamfanin Gravity concept', ""Illar nesantar al'ada"", 'Ƙarfafar juna', 'Hada-hadar son rai']"	D	high_school_geography	Hada-hadar son rai	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Sabbin shagunan da ake buɗewa a kusa da babban kantin sayar da kayayyaki na nuna wane ra'ayi?
 A)Kamfanin Gravity concept B)Illar nesantar al'ada C)Ƙarfafar juna D)Hada-hadar son rai"	D
Samuwar wuraren aikin masana'antu na birane a Turai ya ba da gudummawa ga fara	['Juyin Juya Halin Noma na Farko.', 'Juyin Juya Halin Noma na Biyu.', 'Juyin Juya Halin Noma na Uku.', 'Juyin Juya Halin Noma na Huɗu.']	B	high_school_geography	B)Juyin Juya Halin Noma na Biyu.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Samuwar wuraren aikin masana'antu na birane a Turai ya ba da gudummawa ga fara
 A)Juyin Juya Halin Noma na Farko. B)Juyin Juya Halin Noma na Biyu. C)Juyin Juya Halin Noma na Uku. D)Juyin Juya Halin Noma na Huɗu."	B
Wanne ne daga cikin waɗannan maganganun game da yankunan masana'antu na gabashin Asiya gaskiya?	"['Japan tana da tushen albarkatun ƙasa mai yawa.', ""Ƙasar Sin ba ta da albarkatun ƙasa amma tana da ɗimbin ma'aikata."", ""Ƙasar Sin na bunƙasa a fannin masana'antu cikin sauri."", ""Taiwan na da ƙarancin masana'antu da ma'aikata masu ilimi.""]"	C	high_school_geography	B)Ƙasar Sin ba ta da albarkatun ƙasa amma tana da ɗimbin ma'aikata.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne ne daga cikin waɗannan maganganun game da yankunan masana'antu na gabashin Asiya gaskiya?
 A)Japan tana da tushen albarkatun ƙasa mai yawa. B)Ƙasar Sin ba ta da albarkatun ƙasa amma tana da ɗimbin ma'aikata. C)Ƙasar Sin na bunƙasa a fannin masana'antu cikin sauri. D)Taiwan na da ƙarancin masana'antu da ma'aikata masu ilimi."	B
Wanne ne daga cikin waɗannan kalamai ya fi bayyana Majalisar Dinkin Duniya?	"[""Majalisar Ɗinkin Duniya tana aiki da rundunar 'yan sanda ta duniya."", 'Ƙasashe mambobi sun miƙa wuya ga Majalisar Ɗinkin Duniya.', 'Majalisar Ɗinkin Duniya ce ke aiwatar da dokokin duniya.', 'Majalisar Ɗinkin Duniya ta kan aiwatar da sulhu a rikice-rikicen duniya.']"	D	high_school_geography	D)Majalisar Ɗinkin Duniya ta kan aiwatar da sulhu a rikice-rikicen duniya.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne ne daga cikin waɗannan kalamai ya fi bayyana Majalisar Dinkin Duniya?
 A)Majalisar Ɗinkin Duniya tana aiki da rundunar 'yan sanda ta duniya. B)Ƙasashe mambobi sun miƙa wuya ga Majalisar Ɗinkin Duniya. C)Majalisar Ɗinkin Duniya ce ke aiwatar da dokokin duniya. D)Majalisar Ɗinkin Duniya ta kan aiwatar da sulhu a rikice-rikicen duniya."	D
Wanne ne daga cikin waɗannan yanki a hukumance?	['Dixie', 'Pennsylvania', 'Yankin kasuwa na Winn-Dixie', 'Arewa Maso Yammacin Tekun Pacific']	B	high_school_geography	A)Dixie	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne ne daga cikin waɗannan yanki a hukumance?
 A)Dixie B)Pennsylvania C)Yankin kasuwa na Winn-Dixie D)Arewa Maso Yammacin Tekun Pacific"	A
Haduwar sarrafa kayyayaki da kayayyaki da mutane a wuri guda don amfanar kowa da kowa shi ake kira	"[""ƙa'idar maye gurbin."", 'Rarrabuwa.', 'harhaɗawa.', 'kayayyakin more rayuwa.']"	C	high_school_geography	C)harhaɗawa.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Haduwar sarrafa kayyayaki da kayayyaki da mutane a wuri guda don amfanar kowa da kowa shi ake kira
 A)ƙa'idar maye gurbin. B)Rarrabuwa. C)harhaɗawa. D)kayayyakin more rayuwa."	C
Wane dangin harsuna ya ƙunshi Italiyanci, Sifen, Fotigal, da Romanian?	['Bature', 'Slavic', 'Jamusanci', 'Soyayya']	D	high_school_geography	B)Slavic	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wane dangin harsuna ya ƙunshi Italiyanci, Sifen, Fotigal, da Romanian?
 A)Bature B)Slavic C)Jamusanci D)Soyayya"	B
Ankara, Turkiyya da Islamabad, Pakistan dukansu misalai ne na	['garuruwan hamada.', 'birnin da aka sauyawa wuri', 'tsofaffin ƙasashe da suka yi mulkin mallaka.', 'garuruwan hamayya.']	B	high_school_geography	C)tsofaffin ƙasashe da suka yi mulkin mallaka.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ankara, Turkiyya da Islamabad, Pakistan dukansu misalai ne na
 A)garuruwan hamada. B)birnin da aka sauyawa wuri C)tsofaffin ƙasashe da suka yi mulkin mallaka. D)garuruwan hamayya."	C
Wanne daga cikin waɗannan ba misali ba ne na gamun gambizar aƙidu?	['Halloween', 'Wurin dafa abinci na baƙi ya canza don dacewa da ɗanɗanon Amurkawa', 'Yahudanci Hasidic', 'Aƙidar Katolika a Louisiana']	C	high_school_geography	D)Aƙidar Katolika a Louisiana	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne daga cikin waɗannan ba misali ba ne na gamun gambizar aƙidu?
 A)Halloween B)Wurin dafa abinci na baƙi ya canza don dacewa da ɗanɗanon Amurkawa C)Yahudanci Hasidic D)Aƙidar Katolika a Louisiana"	D
Ka'idar cewa duk wanda ke juya ƙasar Turai zai mulki duniya ita ake kira	"[""ƙa'idar juyin mulki."", ""ƙa'idar mamaya."", ""ƙa'idar heartland."", ""ƙa'idar rimland.""]"	C	high_school_geography	ƙa'idar rimland	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ka'idar cewa duk wanda ke juya ƙasar Turai zai mulki duniya ita ake kira
 A)ƙa'idar juyin mulki. B)ƙa'idar mamaya. C)ƙa'idar heartland. D)ƙa'idar rimland."	D
Wace kungiya ce ke wakiltar bambance-bambance na Musulunci na Farisa (Iran) kuma ta yi imani da ma'asumancin da ikon shugabancin Imamai daga zuriyar Ali?	"['Mabiyin Sunna', ""Ɗan Shi'a"", 'Imam', 'Abubuwan da ba za a iya taɓa su ba']"	B	high_school_geography	Ɗan Shi'a	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wace kungiya ce ke wakiltar bambance-bambance na Musulunci na Farisa (Iran) kuma ta yi imani da ma'asumancin da ikon shugabancin Imamai daga zuriyar Ali?
 A)Mabiyin Sunna B)Ɗan Shi'a C)Imam D)Abubuwan da ba za a iya taɓa su ba"	A
Tasirin ninkawa shine	"[""Ƙarin ma'aikatan da ba su aka fi buƙata ba ga tattalin arzikin birni wanda ya ƙara yawan ma'aikatan da aka fi buƙata."", ""adadin ma'aikatan birni da na karkara a tattalin arziki."", ""adadin ma'aikatan birni da ma'aikatan gona a tattalin arziki."", 'ƙari kan ayyukan yi na karkara da tattalin arzikin birane ya samar.']"	A	high_school_geography	C	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Tasirin ninkawa shine
 A)Ƙarin ma'aikatan da ba su aka fi buƙata ba ga tattalin arzikin birni wanda ya ƙara yawan ma'aikatan da aka fi buƙata. B)adadin ma'aikatan birni da na karkara a tattalin arziki. C)adadin ma'aikatan birni da ma'aikatan gona a tattalin arziki. D)ƙari kan ayyukan yi na karkara da tattalin arzikin birane ya samar."	C
Ana kiran littafin mai tsarki na addinin Hindu	['Talmud.', 'Littafi Mai Tsarki.', 'Attaura.', 'Veda.']	D	high_school_geography	D)Veda.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ana kiran littafin mai tsarki na addinin Hindu
 A)Talmud. B)Littafi Mai Tsarki. C)Attaura. D)Veda."	D
A cikin waɗannan wanne ne ya keɓantaci yanayin birni da ke Gabashin Turai?	['Babban wurin shakatawa', 'Fitattun gine-ginen addini', 'Wani katafaren fili na tsakiya da ke kewaye da gine-ginen gwamnati da na ofisoshin gudanarwa', 'Gine-ginen manyan gidaje']	C	high_school_geography	D)Gine-ginen manyan gidaje	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: A cikin waɗannan wanne ne ya keɓantaci yanayin birni da ke Gabashin Turai?
 A)Babban wurin shakatawa B)Fitattun gine-ginen addini C)Wani katafaren fili na tsakiya da ke kewaye da gine-ginen gwamnati da na ofisoshin gudanarwa D)Gine-ginen manyan gidaje"	D
Wanne ne daga cikin waɗannan ƙasashe ke ƙoƙarin adana zallar harshensu na asali daga gurɓatar da Turanci ko wasu harsuna daban?	['Italiya', 'Rasha', 'Japan', 'Brazil']	C	high_school_geography	Japan	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne ne daga cikin waɗannan ƙasashe ke ƙoƙarin adana zallar harshensu na asali daga gurɓatar da Turanci ko wasu harsuna daban?
 A)Italiya B)Rasha C)Japan D)Brazil"	C
Wanne misali ne daga cikin waɗannan na masana'anta mai riba mai yawa?	['Ƙarfe', 'Ruwan lemu na kwalba', 'Takarda', 'Jan ƙarfe']	B	high_school_geography	Jan ƙarfe	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne misali ne daga cikin waɗannan na masana'anta mai riba mai yawa?
 A)Ƙarfe B)Ruwan lemu na kwalba C)Takarda D)Jan ƙarfe"	D
Wanne ne daga cikin waɗannan BA alama ce ta yankin da ke fitar da kayayyaki ba (EPZ)?	"['Rage kuɗin fito kan fitar da kaya', 'An shigo da ɗanyun kaya ba tare da haraji', 'Keɓewa daga harajin kwastam', ""Matsanancin ƙa'idojin kula da gurɓacewar muhalli""]"	D	high_school_geography	D)Matsanancin ƙa'idojin kula da gurɓacewar muhalli	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne ne daga cikin waɗannan BA alama ce ta yankin da ke fitar da kayayyaki ba (EPZ)?
 A)Rage kuɗin fito kan fitar da kaya B)An shigo da ɗanyun kaya ba tare da haraji C)Keɓewa daga harajin kwastam D)Matsanancin ƙa'idojin kula da gurɓacewar muhalli"	D
Wanne ne daga cikin waɗannan halaye ba gaskiya dangane ga jiha?	['Ƙasa mai zaman kanta', 'sananne ne a duniya', 'Iyakoki', 'Yaren ƙasa']	D	high_school_geography	D)Yaren ƙasa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne ne daga cikin waɗannan halaye ba gaskiya dangane ga jiha?
 A)Ƙasa mai zaman kanta B)sananne ne a duniya C)Iyakoki D)Yaren ƙasa"	D
Kana shirin ƙaura daga garin da kake zaune zuwa Pittsburgh. A kan hanyar, ka tsaya a Columbus, Ohio don ziyartar dangi kuma sai ka ƙaunaci birnin! Ka yanke shawarar zama kuma ka mai da Columbus sabon wurin zamanka. Wannan misali ne na	"['damar sulhu.', ""illar nesantar al'ada."", 'ƙaura ta dole.', 'abubuwan tura-ja.']"	A	high_school_geography	D)abubuwan tura-ja.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Kana shirin ƙaura daga garin da kake zaune zuwa Pittsburgh. A kan hanyar, ka tsaya a Columbus, Ohio don ziyartar dangi kuma sai ka ƙaunaci birnin! Ka yanke shawarar zama kuma ka mai da Columbus sabon wurin zamanka. Wannan misali ne na
 A)damar sulhu. B)illar nesantar al'ada. C)ƙaura ta dole. D)abubuwan tura-ja."	D
Babban ginin ofis da filin da wurin kasuwanci a wajen tsakiyar birni wanda ke da tarin ayyuka fiye da mazauna wurin shine	['kewayen birni.', 'babban birni.', 'gari.', 'bakin birni.']	D	high_school_geography	B) babban birni	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Babban ginin ofis da filin da wurin kasuwanci a wajen tsakiyar birni wanda ke da tarin ayyuka fiye da mazauna wurin shine
 A)kewayen birni. B)babban birni. C)gari. D)bakin birni."	B
Wane amfanin gona ne ya haifar da juyin juya halin noma karo na uku?	"['Shinkafa', 'Alkama', ""Sha'ir"", 'Gero']"	A	high_school_geography	A)Shinkafa	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wane amfanin gona ne ya haifar da juyin juya halin noma karo na uku?
 A)Shinkafa B)Alkama C)Sha'ir D)Gero"	A
Wane abu ne a cikin rubu'in karshe na karnin da ya kawo taɓarɓarewar zaman lafiyar Gabashin Turai da kuma haifar da rikicin kabilanci?	['Gabatarwar sabbin yaruka', 'Ƙarshen Yaƙin Cacar Baka', 'Mamaya da ƙungiyar Soviets tayi', 'Amincewa da yawancin ƙasashen Gabashin Turai a cikin Tarayyar Turai']	B	high_school_geography	D)Amincewa da yawancin ƙasashen Gabashin Turai a cikin Tarayyar Turai	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wane abu ne a cikin rubu'in karshe na karnin da ya kawo taɓarɓarewar zaman lafiyar Gabashin Turai da kuma haifar da rikicin kabilanci?
 A)Gabatarwar sabbin yaruka B)Ƙarshen Yaƙin Cacar Baka C)Mamaya da ƙungiyar Soviets tayi D)Amincewa da yawancin ƙasashen Gabashin Turai a cikin Tarayyar Turai"	D
Idan ina so in aika da ƙananan kayan adon mata masu daraja ga innata da ke zaune a Poughkeepsie, wane yanayin sufuri zai fi dacewa?	['Manyan motoci', 'Iska', 'Jirgin ruwa', 'Titin jirgin ƙasa']	B	high_school_geography	A)Manyan motoci	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Idan ina so in aika da ƙananan kayan adon mata masu daraja ga innata da ke zaune a Poughkeepsie, wane yanayin sufuri zai fi dacewa?
 A)Manyan motoci B)Iska C)Jirgin ruwa D)Titin jirgin ƙasa"	A
A cikin waɗannan wanne yanki ne mai rai?	['Dixie', 'Pennsylvania', 'Yankin kasuwa na Winn-Dixie', 'Arewa Maso Yammacin Tekun Pacific']	C	high_school_geography	Arewa Maso Yammacin Tekun Pacific	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: A cikin waɗannan wanne yanki ne mai rai?
 A)Dixie B)Pennsylvania C)Yankin kasuwa na Winn-Dixie D)Arewa Maso Yammacin Tekun Pacific"	C
Wani nau'in tsarin birni ne ya ƙunshi keɓaɓɓen maraya wadda ke faɗaɗa daga tsakiyar birni tare zuwa babban wuraren da ke shuke-shuke?	['Bature', 'Musulmi', 'Ɗan Afirka na Yankin Sahara', 'Ɗan Latin Amurka']	D	high_school_geography	C)Ɗan Afirka na Yankin Sahara	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wani nau'in tsarin birni ne ya ƙunshi keɓaɓɓen maraya wadda ke faɗaɗa daga tsakiyar birni tare zuwa babban wuraren da ke shuke-shuke?
 A)Bature B)Musulmi C)Ɗan Afirka na Yankin Sahara D)Ɗan Latin Amurka"	C
Wane dangin harshe ne mafi yawancin harsunan Turai suke?	['Ural-Altaic', 'Basque', 'Mafi Tasiri a Turai', 'Mutumin da ya gaji tsohon garin Finisiya']	C	high_school_geography	D)Mutumin da ya gaji tsohon garin Finisiya	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wane dangin harshe ne mafi yawancin harsunan Turai suke?
 A)Ural-Altaic B)Basque C)Mafi Tasiri a Turai D)Mutumin da ya gaji tsohon garin Finisiya"	D
Wane abu ne ya haɗa duka wariyar launin fata, share ƙabila, da haɗin kai?	"['Duk sun faru ne a ƙasar Jamus a lokacin Yaƙin Duniya na Ɗaya.', ""Dukkansu nau'i ne na rarrabuwar kawuna."", ""Dukkansu hanyoyi ne na shigar da al'ummomin ƙabilu daban-daban a cikin unguwanni."", ""Dukan su bayanai ne daban-daban ne ga ra'ayi ɗaya.""]"	B	high_school_geography	A) Duk sun faru ne a ƙasar Jamus a lokacin Yaƙin Duniya na Ɗaya.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wane abu ne ya haɗa duka wariyar launin fata, share ƙabila, da haɗin kai?
 A)Duk sun faru ne a ƙasar Jamus a lokacin Yaƙin Duniya na Ɗaya. B)Dukkansu nau'i ne na rarrabuwar kawuna. C)Dukkansu hanyoyi ne na shigar da al'ummomin ƙabilu daban-daban a cikin unguwanni. D)Dukan su bayanai ne daban-daban ne ga ra'ayi ɗaya."	A
Wanne daga cikin maganganun da ke ƙasa ya ke bayanin baƙin haure da zaune a Turai?	['Yawanci suna samun damar zama ɗan ƙasa cikin sauƙi a ƙasashen da suke zaune.', 'Baƙin Musulman daga Arewacin Afirka sun haɗe sosai a Faransa.', 'Ba kasafai masu hijira zuwa biranen Turai ke kawo iyalansu ba.', 'Yawancin lokaci ana iyakance su zuwa wasu unguwanni.']	D	high_school_geography	A) Yawanci suna samun damar zama ɗan ƙasa cikin sauƙi a ƙasashen da suke zaune.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne daga cikin maganganun da ke ƙasa ya ke bayanin baƙin haure da zaune a Turai?
 A)Yawanci suna samun damar zama ɗan ƙasa cikin sauƙi a ƙasashen da suke zaune. B)Baƙin Musulman daga Arewacin Afirka sun haɗe sosai a Faransa. C)Ba kasafai masu hijira zuwa biranen Turai ke kawo iyalansu ba. D)Yawancin lokaci ana iyakance su zuwa wasu unguwanni."	A
Wanne ne daga cikin waɗannan ayyukan ba ayyukan tattalin arziki na matakin sakandare ba?	"['Haɗa sassan motoci', 'Rigar ɗinki', ""Haƙar ma'adanan tagulla"", 'Littafin ɗauri']"	C	high_school_geography	D)Littafin ɗauri	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne ne daga cikin waɗannan ayyukan ba ayyukan tattalin arziki na matakin sakandare ba?
 A)Haɗa sassan motoci B)Rigar ɗinki C)Haƙar ma'adanan tagulla D)Littafin ɗauri"	D
Johnny da Susie zasu yi ƙaura zuwa Scotland don gyarawa da zama a cikin gidan gado. Me ya mayar da tafiyar tasu ta zama ƙaura?	['Suna ƙetare iyakokin wata ƙasa.', 'Ba sa ɗaukar komai a tare da su.', 'Suna tashi ne na dindindin.', 'Za su tafi fiye da shekara guda.']	C	high_school_geography	A) Suna ƙetare iyakokin wata ƙasa.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Johnny da Susie zasu yi ƙaura zuwa Scotland don gyarawa da zama a cikin gidan gado. Me ya mayar da tafiyar tasu ta zama ƙaura?
 A)Suna ƙetare iyakokin wata ƙasa. B)Ba sa ɗaukar komai a tare da su. C)Suna tashi ne na dindindin. D)Za su tafi fiye da shekara guda."	A
A cikin hukumomi masu zuwa wanne ne jiha?	['Nahiyar Antarctica', 'Samoa na Amurka', 'Masar', 'Tsibirin Marshall']	C	high_school_geography	D)Tsibirin Marshall	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: A cikin hukumomi masu zuwa wanne ne jiha?
 A)Nahiyar Antarctica B)Samoa na Amurka C)Masar D)Tsibirin Marshall"	D
Wanne makamarƙashin ƙasa ya fi yawa?	['Sinadarin Phosphate', 'Mai', 'Man fetur', 'Kwal']	D	high_school_geography	D)Kwal	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Wanne makamarƙashin ƙasa ya fi yawa?
 A)Sinadarin Phosphate B)Mai C)Man fetur D)Kwal"	D
Ƙyamar ko nuna bambancin addini a ƙasa shi ake kira	"['shirka.', 'tashin hankali.', ""tsarin rayuwa ta hanyar cire addini wajen gudanar da rayuwar al'umma"", 'tauhidi.']"	C	high_school_geography	D) tauhidi.	"presemble: You are a highly knowledgeable and intelligent artificial intelligence model answers multiple-choice questions about high_school_geography. Return the correct option only
user: Ƙyamar ko nuna bambancin addini a ƙasa shi ake kira
 A)shirka. B)tashin hankali. C)tsarin rayuwa ta hanyar cire addini wajen gudanar da rayuwar al'umma D)tauhidi."	D
