question	choices	answer	subject	opus	prompt
Ekolo nini ezali na kpokoso ya beba ya monene ya commerce mpo na situation géographique na yango ?	"['Singapour', ""L'talie"", 'Espagne', 'Mongolie']"	D	high_school_geography	[TextBlock(text='D)Mongolie', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ekolo nini ezali na kpokoso ya beba ya monene ya commerce mpo na situation géographique na yango ?\n A)Singapour B)L'talie C)Espagne D)Mongolie""}]}]"
Na zone nini ya modele ya zone ya concentrique ya Burgess tokokuta ba ndako ya kitoko, ba ndako ya bato na ba appartement ya kofutela ya ntalo likolo ?	['Ya yambo', 'ya mibale', 'ya misato', 'ya minei']	C	high_school_geography	[TextBlock(text='D) ya minei', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Na zone nini ya modele ya zone ya concentrique ya Burgess tokokuta ba ndako ya kitoko, ba ndako ya bato na ba appartement ya kofutela ya ntalo likolo ?\n A)Ya yambo B)ya mibale C)ya misato D)ya minei'}]}]
Théorie oyo elobi ete société nyoso eko développer na economie na modele ya kokola ya biteni mitano bapesi na	['Rostow.', 'Ravenstein.', 'von Thünen.', 'Burgess.']	A	high_school_geography	[TextBlock(text='A) Rostow.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Théorie oyo elobi ete société nyoso eko développer na economie na modele ya kokola ya biteni mitano bapesi na\n A)Rostow. B)Ravenstein. C)von Thünen. D)Burgess.'}]}]
Na kati ya biloko elandi EKOZALA TE ya kotala lokola libaku ya bopalingini ya trait culturel ?	['Lokota', 'Kosambela', 'Ba mbu', 'Bato bakolingisa mpe kosepela']	D	high_school_geography	[TextBlock(text='D) Bato bakolingisa mpe kosepela', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Na kati ya biloko elandi EKOZALA TE ya kotala lokola libaku ya bopalingini ya trait culturel ?\n A)Lokota B)Kosambela C)Ba mbu D)Bato bakolingisa mpe kosepela'}]}]
Na kati ya biloko elandi EKOZALA TE ya kotala lokola libaku ya bopalingini ya trait culturel ? Mbu. Bato ya bakolingisa mpe kosepela	['Bato bakolingisa mpe kosepela : bafandi ya sika bakobuka mpe kotonga bisika ya kofanda.', 'Bafandi ya sika bakofanda na kimia na bato ya kala.', 'Bato ya sika bakomikotisa mobimba na bato ya kala.', 'Bato ya sika bakofanda na ba zone occupé na lisanga ya bafandi ya bula ebele.']	D	high_school_geography	[TextBlock(text='A) Bato bakolingisa mpe kosepela : bafandi ya sika bakobuka mpe kotonga bisika ya kofanda.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Na kati ya biloko elandi EKOZALA TE ya kotala lokola libaku ya bopalingini ya trait culturel ? Mbu. Bato ya bakolingisa mpe kosepela\n A)Bato bakolingisa mpe kosepela : bafandi ya sika bakobuka mpe kotonga bisika ya kofanda. B)Bafandi ya sika bakofanda na kimia na bato ya kala. C)Bato ya sika bakomikotisa mobimba na bato ya kala. D)Bato ya sika bakofanda na ba zone occupé na lisanga ya bafandi ya bula ebele.'}]}]
Nini na kati ya bikolo Oyo elandi ezo lakisa malamu définition ya région fonctionnelle ?	"['carte Oyo ezo lakisa ete Atlanta ezali plaque tournante ya compagnie ya mpepo ya Delta', 'article Oyo ezo lobela lolenge ya région Oyo engami ya sud', 'carte Oyo ezo lakisa ba mboka nkama ya Caroline ya nord', 'makomi Oyo ezo limbola région Oyo eyebani Na kombo ya "" Bible belt"" ( Mukana ya biblia)']"	A	high_school_geography	[TextBlock(text='B)article Oyo ezo lobela lolenge ya région Oyo engami ya sud', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nini na kati ya bikolo Oyo elandi ezo lakisa malamu définition ya région fonctionnelle ?\n A)carte Oyo ezo lakisa ete Atlanta ezali plaque tournante ya compagnie ya mpepo ya Delta B)article Oyo ezo lobela lolenge ya région Oyo engami ya sud C)carte Oyo ezo lakisa ba mboka nkama ya Caroline ya nord D)makomi Oyo ezo limbola région Oyo eyebani Na kombo ya "" Bible belt"" ( Mukana ya biblia)'}]}]"
likanisi Nini emonisami na ba magazin ya sika Oyo ozo fungwama nzinga nzinga ya mwenze ya kotela ya monene 	['makombo etali mabe', 'fréquentation Na kolandela mulayi ya nzela', 'ko bakisana', 'mouvement ya koponaka bato']	D	high_school_geography	[TextBlock(text='D)mouvement ya koponaka bato', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'likanisi Nini emonisami na ba magazin ya sika Oyo ozo fungwama nzinga nzinga ya mwenze ya kotela ya monene \n A)makombo etali mabe B)fréquentation Na kolandela mulayi ya nzela C)ko bakisana D)mouvement ya koponaka bato'}]}]
bomati ya bato ya musala ya ba machini na engumba Na Europa esungi na ko banda 	['révolution ya bilanga ya yambo', 'révolution ya bilanga ya mibale', 'révolution ya bilanga ya misato', 'révolution ya bilanga ya mitano']	B	high_school_geography	[TextBlock(text='A)révolution ya bilanga ya yambo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'bomati ya bato ya musala ya ba machini na engumba Na Europa esungi na ko banda \n A)révolution ya bilanga ya yambo B)révolution ya bilanga ya mibale C)révolution ya bilanga ya misato D)révolution ya bilanga ya mitano'}]}]
bo ndimi Nini kati Na Oyo eyandi eza solo na maye matali ya région industrielle ya Asia ya Est?	['Japon ezali Na ba reserves ya bomengo ya mabele', 'Chine ezangi bomengo ya labeled Kasi aeali na batu ya misala ebele', 'Chine ezo kitisa ba machini na lolenge ya mbaku', 'Taiwan ezangi ba compagnie industrielle PE batu ya musala ']	C	high_school_geography	[TextBlock(text='B) Chine ezangi bomengo ya labeled Kasi aeali na batu ya misala ebele', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'bo ndimi Nini kati Na Oyo eyandi eza solo na maye matali ya région industrielle ya Asia ya Est?\n A)Japon ezali Na ba reserves ya bomengo ya mabele B)Chine ezangi bomengo ya labeled Kasi aeali na batu ya misala ebele C)Chine ezo kitisa ba machini na lolenge ya mbaku D)Taiwan ezangi ba compagnie industrielle PE batu ya musala '}]}]
Kati ya koloba elandi elimboli Nations Unies ?	['Nations unies ezali na bokasi ya police ya mokili.', 'Ba ekolo ya membre bakopesa souveraineté na bango na Nations Unies.', 'Ba droit mondiale bakosalela yango na Nations Unies.', 'ONU asalelaka kaka interventionnisme na bitumba na mokili.']	D	high_school_geography	[TextBlock(text='A) Nations unies ezali na bokasi ya police ya mokili.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kati ya koloba elandi elimboli Nations Unies ?\n A)Nations unies ezali na bokasi ya police ya mokili. B)Ba ekolo ya membre bakopesa souveraineté na bango na Nations Unies. C)Ba droit mondiale bakosalela yango na Nations Unies. D)ONU asalelaka kaka interventionnisme na bitumba na mokili.'}]}]
eleko Nini kati Na Oyo elandi ezo lakisa région formelle	['Dixie', 'Pennsylvanie', 'esika ya wenze ya Winn-Dixie', 'Nord-Ouest ya pacifique']	B	high_school_geography	[TextBlock(text='D) Nord-Ouest ya pacifique', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'eleko Nini kati Na Oyo elandi ezo lakisa région formelle\n A)Dixie B)Pennsylvanie C)esika ya wenze ya Winn-Dixie D)Nord-Ouest ya pacifique'}]}]
botondi na esika Moko ya misala ya ko sala PE ya batu ezali esika PONA malamu ya batu nionso ebengami	['principe ya ko tia Moko esika ya mususu', 'déglobalisation. ', 'agglomération ', 'bo tongi nzela na ba ndaku']	C	high_school_geography	[TextBlock(text='C) agglomération', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'botondi na esika Moko ya misala ya ko sala PE ya batu ezali esika PONA malamu ya batu nionso ebengami\n A)principe ya ko tia Moko esika ya mususu B)déglobalisation.  C)agglomération  D)bo tongi nzela na ba ndaku'}]}]
Libota nini ya lokota etali italien, espagnol, portugais na roumain ?	['Européenne', 'slave', 'Germanique', 'Romane']	D	high_school_geography	[TextBlock(text='D) Romane', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Libota nini ya lokota etali italien, espagnol, portugais na roumain ?\n A)Européenne B)slave C)Germanique D)Romane'}]}]
Ankara, na Turquie, mpe Islamabad na Pakistan, ezali ba ndakisa mibale ya	['Engumba ya desert', 'ya capital liboso ya kobatela', 'capital ya kala na colonial', 'ya engumba ezali na kowelana']	B	high_school_geography	[TextBlock(text='C) capital ya kala na colonial', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ankara, na Turquie, mpe Islamabad na Pakistan, ezali ba ndakisa mibale ya\n A)Engumba ya desert B)ya capital liboso ya kobatela C)capital ya kala na colonial D)ya engumba ezali na kowelana'}]}]
eloko Nini kati ya Oyo elandi eza na kati ya ba lolenge ya syncrétisme te?	['Halloween', 'kikuku ya ba paya Oyo esalami Na posa ya ba américain ', 'Le hassidisme', 'Le catholicisme en Louisiane']	C	high_school_geography	[TextBlock(text='D)Le catholicisme en Louisiane', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'eloko Nini kati ya Oyo elandi eza na kati ya ba lolenge ya syncrétisme te?\n A)Halloween B)kikuku ya ba paya Oyo esalami Na posa ya ba américain  C)Le hassidisme D)Le catholicisme en Louisiane'}]}]
Théorie oyo elobi oyo azali na contrôle ya bato ya continent ya Europe boko domine mokili babengaka na	['théorie ya décentralisation', 'Théorie ya dominos', 'Théorie ya mabele ya koleisa', 'Théorie ya rimland']	C	high_school_geography	[TextBlock(text='D)Théorie ya rimland', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Théorie oyo elobi oyo azali na contrôle ya bato ya continent ya Europe boko domine mokili babengaka na\n A)théorie ya décentralisation B)Théorie ya dominos C)Théorie ya mabele ya koleisa D)Théorie ya rimland'}]}]
lisanga Nini ezo lakisa bokeseni ya ba persan( ba iraniens) ya islam PE ba ndima Na bozangi kokweya PE na Alima ya Nzambe ya mokonzi ya ba imans Oyo baza Bana ya Ali?	"['ba sunnites', ""ba chi'ites"", 'Iman', 'ba Oyo basimbamaka te']"	B	high_school_geography	"[TextBlock(text=""B) ba chi'ites"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""lisanga Nini ezo lakisa bokeseni ya ba persan( ba iraniens) ya islam PE ba ndima Na bozangi kokweya PE na Alima ya Nzambe ya mokonzi ya ba imans Oyo baza Bana ya Ali?\n A)ba sunnites B)ba chi'ites C)Iman D)ba Oyo basimbamaka te""}]}]"
effet multiplicateur ezalaka	['bo bakisa ya batu ya misala ya base te Na économie ya engumba Oyo motango ya ba sali musala emati', 'rapport kati ya batu ya musala ya engumba Na motango ya batu ya misala ya mboka na kati ya économie ', 'rapport kati ya batu ya musala ya engumba Na motango ya batu ya misala ya bilanga na kati ya économie ', 'bo bakisi misala na mboka PONA ko Kela économie ya engumba']	A	high_school_geography	[TextBlock(text='C) rapport kati ya batu ya musala ya engumba Na motango ya batu ya misala ya bilanga na kati ya économie', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'effet multiplicateur ezalaka\n A)bo bakisa ya batu ya misala ya base te Na économie ya engumba Oyo motango ya ba sali musala emati B)rapport kati ya batu ya musala ya engumba Na motango ya batu ya misala ya mboka na kati ya économie  C)rapport kati ya batu ya musala ya engumba Na motango ya batu ya misala ya bilanga na kati ya économie  D)bo bakisi misala na mboka PONA ko Kela économie ya engumba'}]}]
Boku esantu ya ba Hindou ebengami	['Talmud', 'biblia', 'tora', 'vedas']	D	high_school_geography	[TextBlock(text='D)vedas', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Boku esantu ya ba Hindou ebengami\n A)Talmud B)biblia C)tora D)vedas'}]}]
Kati ya biloko elandi ekolakisa engumba ya Europe ya Est na ndenge ya spécifique ?	['parc ya central', 'Ba ndako ya ba réligieux ezali prestigieux', 'Esplanade ya monene ekangemi na bâtiment ya officiel mpe administratif', 'Ba ndako ya kofanda ya luxe']	C	high_school_geography	[TextBlock(text='C)Esplanade ya monene ekangemi na bâtiment ya officiel mpe administratif', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kati ya biloko elandi ekolakisa engumba ya Europe ya Est na ndenge ya spécifique ?\n A)parc ya central B)Ba ndako ya ba réligieux ezali prestigieux C)Esplanade ya monene ekangemi na bâtiment ya officiel mpe administratif D)Ba ndako ya kofanda ya luxe'}]}]
Na kati ya ba Ekolo elandi, Oyo wapi eko tia makasi lingi PONA ko bomba bobeto ya minoko ya mboka na bokoti ya Engele to PE ya minoko misusu 	['Italie ', 'Russie', 'japon', 'brésil ']	C	high_school_geography	[TextBlock(text='D)brésil', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Na kati ya ba Ekolo elandi, Oyo wapi eko tia makasi lingi PONA ko bomba bobeto ya minoko ya mboka na bokoti ya Engele to PE ya minoko misusu \n A)Italie  B)Russie C)japon D)brésil '}]}]
secteur Nini Na Oyo elandi ezo lakisa lolenge ya ba machini Oyo ezokola makasi?	['libende', 'mati ya malala Oyo batié Na esika moko', 'likasa ya kokomela', 'kwivre']	B	high_school_geography	[TextBlock(text='B) mati ya malala Oyo batié Na esika moko', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'secteur Nini Na Oyo elandi ezo lakisa lolenge ya ba machini Oyo ezokola makasi?\n A)libende B)mati ya malala Oyo batié Na esika moko C)likasa ya kokomela D)kwivre'}]}]
Nini na kati ya biloko Oyo elandi ne zo kokana te Na lolenge ya bo Moko na zone franche industrielle ya bo teki biloko libanda ya mboka?	['bo kitisi ya talo ya biloko Oyo ezoyekama libanda ya mboka ', 'matière première yo basombiena franchise', 'bo longoli mpako na douane ', 'bo tié PE bo landeli mibeko makasi na maye matali pollution ']	D	high_school_geography	[TextBlock(text='C)bo longoli mpako na douane', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nini na kati ya biloko Oyo elandi ne zo kokana te Na lolenge ya bo Moko na zone franche industrielle ya bo teki biloko libanda ya mboka?\n A)bo kitisi ya talo ya biloko Oyo ezoyekama libanda ya mboka  B)matière première yo basombiena franchise C)bo longoli mpako na douane  D)bo tié PE bo landeli mibeko makasi na maye matali pollution '}]}]
Kati na ba particularité oyo elandi ezali TE ya solo mpo na leta ?	['Territoire ya autonome', 'Eyebani na échelle ya international', 'Ba ndelo', 'Lokota ya national']	D	high_school_geography	[TextBlock(text='D) Lokota ya national', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kati na ba particularité oyo elandi ezali TE ya solo mpo na leta ?\n A)Territoire ya autonome B)Eyebani na échelle ya international C)Ba ndelo D)Lokota ya national'}]}]
Okani kolongoa na engumba na yo mpo na kofanda na Pittsburgh. Na nzela, otelemi na Columbus na Ohio, mpo na kotala moboti moko mpe osepeli na engumba! Ozwi mokano ya kofanda wana mpe kokomisa Columbus esika ya kofanda na yo ya sika. Ezali ndakisa ya	['opportunité ya intervention.', 'Kotambola na fonction ya distance.', 'Immigration ya involontaire.', 'Ba facteur ya kobenda mpe kopusa.']	A	high_school_geography	[TextBlock(text='D)Ba facteur ya kobenda mpe kopusa.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Okani kolongoa na engumba na yo mpo na kofanda na Pittsburgh. Na nzela, otelemi na Columbus na Ohio, mpo na kotala moboti moko mpe osepeli na engumba! Ozwi mokano ya kofanda wana mpe kokomisa Columbus esika ya kofanda na yo ya sika. Ezali ndakisa ya\n A)opportunité ya intervention. B)Kotambola na fonction ya distance. C)Immigration ya involontaire. D)Ba facteur ya kobenda mpe kopusa.'}]}]
lisanga monene ya ba bureau PE ya mombongo Oyo eza musika ya engumba ya kati kati PE ezali Na misala koleka batu ezali	['suka mboka', 'métropole ', 'engumba ', 'pseudopole']	D	high_school_geography	[TextBlock(text='B) métropole', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'lisanga monene ya ba bureau PE ya mombongo Oyo eza musika ya engumba ya kati kati PE ezali Na misala koleka batu ezali\n A)suka mboka B)métropole  C)engumba  D)pseudopole'}]}]
boloni Nini epesaki nzela na revolution ya ko lona	['ya loso.', 'ya blé', 'ya orge', 'ya mil']	A	high_school_geography	[TextBlock(text='D) ya mil', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'boloni Nini epesaki nzela na revolution ya ko lona\n A)ya loso. B)ya blé C)ya orge D)ya mil'}]}]
eloko Nini e ningisaki mingi Europa ya Est na na ndambo ya ekeke oyo eleki PE emamaki na bitumba kati na bikolo?	['bokotisi ya minoko ya sika', 'suka ya Etumba ya malili', 'bokoti ya ba soviétique ', 'bondima ya bikolo mingi ya Europa ya Est nakati ya UE']	B	high_school_geography	[TextBlock(text='B) suka ya Etumba ya malili', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'eloko Nini e ningisaki mingi Europa ya Est na na ndambo ya ekeke oyo eleki PE emamaki na bitumba kati na bikolo?\n A)bokotisi ya minoko ya sika B)suka ya Etumba ya malili C)bokoti ya ba soviétique  D)bondima ya bikolo mingi ya Europa ya Est nakati ya UE'}]}]
Soki naluli kotinda bijou ya moke mpe ya motuya epai ya tata ya mwasi oyo afandaka na Poughkeepsie, mode ya transport nini ya malamu ?	['Motuka', 'Avion', 'Masuwa', 'Train']	B	high_school_geography	[TextBlock(text='D)Train', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Soki naluli kotinda bijou ya moke mpe ya motuya epai ya tata ya mwasi oyo afandaka na Poughkeepsie, mode ya transport nini ya malamu ?\n A)Motuka B)Avion C)Masuwa D)Train'}]}]
Kati ya ba region elandi ezali region ya mosala ?	['Dixie', 'Pensylvannie', 'Esika ya commerce ya Winn-Dixie', 'Nord-ouest ya Pacifique']	C	high_school_geography	[TextBlock(text='A) Dixie', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kati ya ba region elandi ezali region ya mosala ?\n A)Dixie B)Pensylvannie C)Esika ya commerce ya Winn-Dixie D)Nord-ouest ya Pacifique'}]}]
lolenge ya engumba Nini esalama Na colonne vertébrale résidentiel ya ko kesana Oyo ebandi libanda ya kati kati ya engumba Na nzela ya prince ya monene	['lolenge ya Européens ', 'lolenge ya ba musulman ', 'lolenge ya Africa subsaharienne ', 'lolenge ya ba latino-américain ']	D	high_school_geography	[TextBlock(text='C)lolenge ya Africa subsaharienne', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'lolenge ya engumba Nini esalama Na colonne vertébrale résidentiel ya ko kesana Oyo ebandi libanda ya kati kati ya engumba Na nzela ya prince ya monene\n A)lolenge ya Européens  B)lolenge ya ba musulman  C)lolenge ya Africa subsaharienne  D)lolenge ya ba latino-américain '}]}]
Na libota Nini ba minoko lingi ya Europa ezali?	['minoko ya ba ouralo-altaïques', 'minoko ya ba Basques', 'minoko ya ba Indo-Européennes', 'ba phénicien ']	C	high_school_geography	[TextBlock(text='C)minoko ya ba Indo-Européennes', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Na libota Nini ba minoko lingi ya Europa ezali?\n A)minoko ya ba ouralo-altaïques B)minoko ya ba Basques C)minoko ya ba Indo-Européennes D)ba phénicien '}]}]
"Dénominateur commun nini na kati ya ba termes apartheid"", ""kosukola ethnique"" na ""intégration"" ?"	['Makambo oyo esalemaki na Allemagne ya Nazi na ntango ya Guerre mondiale ya Yambo', 'Ezali lolenge ya kokabola ba ndako ya kofanda', 'Bazali bango nyoso na moyen ya komikotisa na quartier ya population ebimi na ba ethnie ya kokesena.', 'Ezali maloba ya kokesena mpo na kolakisa eloko moko.']	B	high_school_geography	[TextBlock(text='D)Ezali maloba ya kokesena mpo na kolakisa eloko moko.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dénominateur commun nini na kati ya ba termes apartheid"", ""kosukola ethnique"" na ""intégration"" ?\n A)Makambo oyo esalemaki na Allemagne ya Nazi na ntango ya Guerre mondiale ya Yambo B)Ezali lolenge ya kokabola ba ndako ya kofanda C)Bazali bango nyoso na moyen ya komikotisa na quartier ya population ebimi na ba ethnie ya kokesena. D)Ezali maloba ya kokesena mpo na kolakisa eloko moko.'}]}]"
 bo ndimi Nini Na Oyo elandi ezo lakisa malamu ba paya Oyo bazo bika na Europa?	['mingi kati na bango ba zo Mona été ko zua citoyenneté ezuamaka Na Pete na mboka Oyo eyambi Bango ', 'ba payas Oyo ya ba musulman ya Africa ya Nord ba mikotisama malamu Na france', 'ba paya Oyo bazo vanda na na engumba ya Europa baza rarement Na mabota Na bango', 'batiamaka ebele Na esika Na quartier fulani']	D	high_school_geography	[TextBlock(text='A) Mingi kati na bango bazo mona ete kozua citoyenneté ezuamaka na pete na mboka oyo eyambi bango.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': ' bo ndimi Nini Na Oyo elandi ezo lakisa malamu ba paya Oyo bazo bika na Europa?\n A)mingi kati na bango ba zo Mona été ko zua citoyenneté ezuamaka Na Pete na mboka Oyo eyambi Bango  B)ba payas Oyo ya ba musulman ya Africa ya Nord ba mikotisama malamu Na france C)ba paya Oyo bazo vanda na na engumba ya Europa baza rarement Na mabota Na bango D)batiamaka ebele Na esika Na quartier fulani'}]}]
Na kati ya misala oyo elandi, wapi ezali TE ba misala ya economie ya secondaire ?	['Kosangisa ba pièce ya motuka', 'Bosoni ya chemise', 'Kobimisa cuivre', 'Kokangisa ba buku']	C	high_school_geography	[TextBlock(text='D) Kokangisa ba buku', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Na kati ya misala oyo elandi, wapi ezali TE ba misala ya economie ya secondaire ?\n A)Kosangisa ba pièce ya motuka B)Bosoni ya chemise C)Kobimisa cuivre D)Kokangisa ba buku'}]}]
Johnny PE Susie bazo kende na Ecosse PONA ko bongisa ndaku monene ya libota PE ko vanda Kuna. Nini ekomisi déménagement Na Bango migration ? 	['ba katisi ba ndelo ya ba mboka misusu', 'ba memo eloko te Na bango', 'ba logwe PONA libela', 'ba ko vanda Kuna koleka mbula moko']	C	high_school_geography	[TextBlock(text='D)ba ko vanda Kuna koleka mbula moko', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Johnny PE Susie bazo kende na Ecosse PONA ko bongisa ndaku monene ya libota PE ko vanda Kuna. Nini ekomisi déménagement Na Bango migration ? \n A)ba katisi ba ndelo ya ba mboka misusu B)ba memo eloko te Na bango C)ba logwe PONA libela D)ba ko vanda Kuna koleka mbula moko'}]}]
entités Nini Na Oyo elandi eko Kani ya Ekolo ?	['Antarctique', ' Samoa américaines', 'Egypito ', 'ba îles Marshall']	C	high_school_geography	[TextBlock(text='C)Egypito', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'entités Nini Na Oyo elandi eko Kani ya Ekolo ?\n A)Antarctique B) Samoa américaines C)Egypito  D)ba îles Marshall'}]}]
esansi ya mabanga ya talo Nini eza ebele?	['phosphate ', 'pétrole ', 'hydrocarbures ', 'makala']	D	high_school_geography	[TextBlock(text='D)makala', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'esansi ya mabanga ya talo Nini eza ebele?\n A)phosphate  B)pétrole  C)hydrocarbures  D)makala'}]}]
Koboya to kotala mpamba makambo ya kosambela na ekolo esali reference na	['polythéïsme', 'animisme', 'laïcité', 'monothéïsme']	C	high_school_geography	[TextBlock(text='B)animisme', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Koboya to kotala mpamba makambo ya kosambela na ekolo esali reference na\n A)polythéïsme B)animisme C)laïcité D)monothéïsme'}]}]
Na kati ya Économie postindustrielle, eloko Nini Na Oyo elandi ezuamaka lokola ya motuya Makasi koleka PONA ko kolisa productivité ?	['nguya', 'musala', 'ba sango ', 'Spécialisation']	C	high_school_geography	[TextBlock(text='D) Spécialisation', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Na kati ya Économie postindustrielle, eloko Nini Na Oyo elandi ezuamaka lokola ya motuya Makasi koleka PONA ko kolisa productivité ?\n A)nguya B)musala C)ba sango  D)Spécialisation'}]}]
Kati ya lolenge ya engumba oyo elandi, oyo ezali mbala mibale engumba monene ya mibale na bonene ya ekolo babengaka 	['engumba ya mokili', 'Centre ya decision ya minene.', 'mégalopole', 'Engumba ya primate']	D	high_school_geography	[TextBlock(text='D)Engumba ya primate', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kati ya lolenge ya engumba oyo elandi, oyo ezali mbala mibale engumba monene ya mibale na bonene ya ekolo babengaka \n A)engumba ya mokili B)Centre ya decision ya minene. C)mégalopole D)Engumba ya primate'}]}]
Ekolo nioso Oyo eza Na côte maritime eza Na zone économique exclusive (ZEE) Na ndenge y convention ya Nations unies Na bayé matali Alima ya ebale. bo ndimi Nini Na kati ya Oyo elandi na maye matali Alima ya ebale PE ya ZEE ezali ya solo te?	['Zee ezui molayi Oyo eyi ti Na 200 milles nautiques (370km) ya ba côtes ', 'ba Ekolo ezali Na Alima ya ko Salela biloko ya mabele Na kati ya Zee na bango ', 'ba Ekolo ekoki ko Salela biloko ya plateau continental Oyo ekeyi ti Na 350 mille nautique (560km) koleka Zee na bango ', 'Ekolo Moko ekoki ko Salela biloko ya bomoi ya Zee na ye']	D	high_school_geography	[TextBlock(text='D', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ekolo nioso Oyo eza Na côte maritime eza Na zone économique exclusive (ZEE) Na ndenge y convention ya Nations unies Na bayé matali Alima ya ebale. bo ndimi Nini Na kati ya Oyo elandi na maye matali Alima ya ebale PE ya ZEE ezali ya solo te?\n A)Zee ezui molayi Oyo eyi ti Na 200 milles nautiques (370km) ya ba côtes  B)ba Ekolo ezali Na Alima ya ko Salela biloko ya mabele Na kati ya Zee na bango  C)ba Ekolo ekoki ko Salela biloko ya plateau continental Oyo ekeyi ti Na 350 mille nautique (560km) koleka Zee na bango  D)Ekolo Moko ekoki ko Salela biloko ya bomoi ya Zee na ye'}]}]
Na kati ya ba entité oyo elandi, oyo wapi ekoki koyoka pression ya démographie ?	['Société ya industrie ezali na ba ressources naturelles ya mingi mpe kokotisa biloko ya kolia', 'Société epai wapi secteur agricole ezali makasi mécanisé', 'Ecumène te', 'Société agricole etelemi na bilanga ya kozikisa']	D	high_school_geography	[TextBlock(text='D', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Na kati ya ba entité oyo elandi, oyo wapi ekoki koyoka pression ya démographie ?\n A)Société ya industrie ezali na ba ressources naturelles ya mingi mpe kokotisa biloko ya kolia B)Société epai wapi secteur agricole ezali makasi mécanisé C)Ecumène te D)Société agricole etelemi na bilanga ya kozikisa'}]}]
Eteni ya ndelo kati ya États-Unis na mpe Mexique ezali Rio Grande, na ndakisa	['Monkoloto ya kokabola mai', 'Nzela ya mai', 'Ndelo ya artificiel.', 'Ndelo ya naturel']	D	high_school_geography	[TextBlock(text='D) Ndelo ya naturel', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Eteni ya ndelo kati ya États-Unis na mpe Mexique ezali Rio Grande, na ndakisa\n A)Monkoloto ya kokabola mai B)Nzela ya mai C)Ndelo ya artificiel. D)Ndelo ya naturel'}]}]
"Ezali bopalingini ya trait culturel, oyo ekolakisa terme ya ""foyer"" ?"	['Esika ya kokenda', 'Point ya origine', 'Bisika nyoso pembeni ya nzela ya bopalingini', 'Ba axe ya liboso']	B	high_school_geography	[TextBlock(text='B)Point ya origine', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ezali bopalingini ya trait culturel, oyo ekolakisa terme ya ""foyer"" ?\n A)Esika ya kokenda B)Point ya origine C)Bisika nyoso pembeni ya nzela ya bopalingini D)Ba axe ya liboso'}]}]"
