question	choices	answer	subject	opus	prompt
Ndeapi matunhu anotevera arikurima kurinyore kuri kutsiviwa nebudiriro huru yozvekutengeserana?	['kuSwiss Alps', 'ku Amazon Basin', 'kuNorth Africa', 'KuAlaskan Tundra']	B	high_school_geography	[TextBlock(text='B)ku Amazon Basin', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeapi matunhu anotevera arikurima kurinyore kuri kutsiviwa nebudiriro huru yozvekutengeserana?\n A)kuSwiss Alps B)ku Amazon Basin C)kuNorth Africa D)KuAlaskan Tundra'}]}]
Kufamba kwakasimba kubva pazvitendero zvose kunonzi	['kuparatsanura kwechitendero kubva kune zvehurumende.', 'chiheathenism', 'kuzvidza izvo zvinhu zvinonzi zvinoera', 'kuzivikanwa nenyika yako uye kutsigira zvido zvayo,']	A	high_school_geography	[TextBlock(text='A) kuparatsanura kwechitendero kubva kune zvehurumende.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kufamba kwakasimba kubva pazvitendero zvose kunonzi\n A)kuparatsanura kwechitendero kubva kune zvehurumende. B)chiheathenism C)kuzvidza izvo zvinhu zvinonzi zvinoera D)kuzivikanwa nenyika yako uye kutsigira zvido zvayo'}]}]
Matunhu anowanikwa aine zvose izvi kunze kwe.....	['miganhu', 'Zvimiro zvakajairika', 'Nzvimbo inoennzanisa', 'zvisinganetsi kutsanangura']	D	high_school_geography	[TextBlock(text='D) zvisinganetsi kutsanangura', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Matunhu anowanikwa aine zvose izvi kunze kwe.....\n A)miganhu B)Zvimiro zvakajairika C)Nzvimbo inoennzanisa D)zvisinganetsi kutsanangura'}]}]
NDezvipi zvezvinotevera zveUS immigration associations zvisina chokwadi?	['Kugarisana Pioneer kwe 1870- Germans British, Scotich Irish, Aficans', '1870-1914 Asians', '1870-1914 Easstern ne Southern Eurpeans', '1965 kusvika nhasi Hispanics']	B	high_school_geography	[TextBlock(text='A) Kugarisana Pioneer kwe 1870- Germans British', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'NDezvipi zvezvinotevera zveUS immigration associations zvisina chokwadi?\n A)Kugarisana Pioneer kwe 1870- Germans British B)Scotich Irish C)Aficans D)1870-1914 Asians'}]}]
Ndechipi chinyorwa chiri pasi chinoratidza mamiriro emaguta emuAfrica akawanda?	['Kune  nzvimbo dzekugara dzakachena dzirikubudirira', 'kune mabasa kuvatami kubva kumaruva vachienda kudhorobha', 'Ane matunhu matatu ekuitira mabasa akasiyana.', 'Vane zvivakwa zvakabudirira']	C	high_school_geography	[TextBlock(text='C)Ane matunhu matatu ekuitira mabasa akasiyana.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi chinyorwa chiri pasi chinoratidza mamiriro emaguta emuAfrica akawanda?\n A)Kune  nzvimbo dzekugara dzakachena dzirikubudirira B)kune mabasa kuvatami kubva kumaruva vachienda kudhorobha C)Ane matunhu matatu ekuitira mabasa akasiyana. D)Vane zvivakwa zvakabudirira'}]}]
Ndeipi nyika yakatarisana nekukanganisika kwakakomba kwekutengesa nekuda kwenzvimbo yayo?	['Singapore', 'Italy', 'Spain', 'Mongolia']	D	high_school_geography	[TextBlock(text='D)Mongolia', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeipi nyika yakatarisana nekukanganisika kwakakomba kwekutengesa nekuda kwenzvimbo yayo?\n A)Singapore B)Italy C)Spain D)Mongolia'}]}]
Muzone ripi reBurgess's concentric zone model umo munowanikwa dzimba dzakanaka, mhuri ine mubereki mumwechete nedzimba dzine marendi aripamusoro?	['chekutanga', 'chechipiri', 'chechitatu', 'chechina']	C	high_school_geography	[TextBlock(text='C)chechitatu', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Muzone ripi reBurgess's concentric zone model umo munowanikwa dzimba dzakanaka, mhuri ine mubereki mumwechete nedzimba dzine marendi aripamusoro?\n A)chekutanga B)chechipiri C)chechitatu D)chechina""}]}]"
Dzidziso yekuti nzanga yega yega inosimukira munezveupfumi maererano nedanho rekukura rematanho mashanu yakasimudzirwa na...	['Rostow', 'Ravenstein', 'Von Thunen', 'Burgess']	A	high_school_geography	[TextBlock(text='A) Rostow', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dzidziso yekuti nzanga yega yega inosimukira munezveupfumi maererano nedanho rekukura rematanho mashanu yakasimudzirwa na...\n A)Rostow B)Ravenstein C)Von Thunen D)Burgess'}]}]
Chii chezvinotevera chisingawonekwi sechikanganiso kuhusanganiswa hwetsika nemagariro	['Mutauro', 'Chitendero', 'Makungwa', 'vagari vemunyika vane moyo murefu']	D	high_school_geography	[TextBlock(text='A) Mutauro', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chii chezvinotevera chisingawonekwi sechikanganiso kuhusanganiswa hwetsika nemagariro\n A)Mutauro B)Chitendero C)Makungwa D)vagari vemunyika vane moyo murefu'}]}]
Nzira yekupinda  nekutonga muchitevedzana inzira inosanganisira kutama uye inonyatsotsanangurwa sekuti 	['vagari vatsva vanopwanya dzimba vodzivaka patsva', 'vagari vatsva vanogara nevamwe vagari vekare zvakanaka', 'vagari vatsva vano vanotora tsika dzevagari vekare vachiita dzavo', 'vagari vatsva vanoinda kunogara nzvimbo dzinogarwa nzvikwata zvevagari vekare.']	D	high_school_geography	[TextBlock(text='D)vagari vatsva vanoinda kunogara nzvimbo dzinogarwa nzvikwata zvevagari vekare.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nzira yekupinda  nekutonga muchitevedzana inzira inosanganisira kutama uye inonyatsotsanangurwa sekuti \n A)vagari vatsva vanopwanya dzimba vodzivaka patsva B)vagari vatsva vanogara nevamwe vagari vekare zvakanaka C)vagari vatsva vano vanotora tsika dzevagari vekare vachiita dzavo D)vagari vatsva vanoinda kunogara nzvimbo dzinogarwa nzvikwata zvevagari vekare.'}]}]
Ndechipi chezvinotevera chinonyatso ratidza  zvinoreva dunhu rinoshandika	['Mepu inoratidza atlanta senzvimbo yeDelta Airlines', 'Chinyorwa chinotaura dunhu rinonzi Maodzanyemba', 'mepu inoratidza matunhu zana eNorth Carolina', 'Chinyorwa chinotsanangudza dunhu rinonzi Bible Belt']	A	high_school_geography	[TextBlock(text='D)Chinyorwa chinotsanangudza dunhu rinonzi Bible Belt', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi chezvinotevera chinonyatso ratidza  zvinoreva dunhu rinoshandika\n A)Mepu inoratidza atlanta senzvimbo yeDelta Airlines B)Chinyorwa chinotaura dunhu rinonzi Maodzanyemba C)mepu inoratidza matunhu zana eNorth Carolina D)Chinyorwa chinotsanangudza dunhu rinonzi Bible Belt'}]}]
Zvitoro zvitsva zvirikuvhura panezvitoro zvikuru zvinoratidza zviitwa zvei?	['Gravity concept', 'Distance decay', 'Complementarity', 'Movement bias']	D	high_school_geography	[TextBlock(text='A)Gravity concept', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvitoro zvitsva zvirikuvhura panezvitoro zvikuru zvinoratidza zviitwa zvei?\n A)Gravity concept B)Distance decay C)Complementarity D)Movement bias'}]}]
Kuzvarwa kwevashandi veindasitiri yemumaguta muEurope kwakave kutanga kwe	['Agricultural Revolution yekutanga', 'Agricultural Revolution yechipiri', 'Agricultural Revolution yechitatu', 'Agricultural Revolution yechina']	B	high_school_geography	[TextBlock(text='B)Agricultural Revolution yechipiri', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuzvarwa kwevashandi veindasitiri yemumaguta muEurope kwakave kutanga kwe\n A)Agricultural Revolution yekutanga B)Agricultural Revolution yechipiri C)Agricultural Revolution yechitatu D)Agricultural Revolution yechina'}]}]
Ndezvipi zvezvinyorwa zvinotevera zvinoreva chokwadi pamusoro pematunhu eindasitiri yeEast Asia?	['Japan ine hupfumi hwezvisikwa nezviwanikwa', 'China haina hupfumi hwezvisikwa nezviwanikwa asi ine vashandi vakawanda', 'China irikubudirira munezve indasitiri zvikuru nekuchimbidza', 'Taiwan inoshaya bhizimusi reindasitiri uye vashandi vakadzidza.']	C	high_school_geography	[TextBlock(text='A)Japan ine hupfumi hwezvisikwa nezviwanikwa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndezvipi zvezvinyorwa zvinotevera zvinoreva chokwadi pamusoro pematunhu eindasitiri yeEast Asia?\n A)Japan ine hupfumi hwezvisikwa nezviwanikwa B)China haina hupfumi hwezvisikwa nezviwanikwa asi ine vashandi vakawanda C)China irikubudirira munezve indasitiri zvikuru nekuchimbidza D)Taiwan inoshaya bhizimusi reindasitiri uye vashandi vakadzidza.'}]}]
Zvinyorwa zvinotevera zvinonyatso tsanangudza nezve United Nations	['UN inoshanda nemapurisa pasirose', 'Nhengo dzeNyika dzinopa kutonga ku UN', 'Mitemo yepasi rese inoshandiswa ne UN', 'UN inowanzo kupindira pane vanopokana panyika.']	D	high_school_geography	[TextBlock(text='B)Nhengo dzeNyika dzinopa kutonga ku UN', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvinyorwa zvinotevera zvinonyatso tsanangudza nezve United Nations\n A)UN inoshanda nemapurisa pasirose B)Nhengo dzeNyika dzinopa kutonga ku UN C)Mitemo yepasi rese inoshandiswa ne UN D)UN inowanzo kupindira pane vanopokana panyika.'}]}]
Nderipi dunhu pane anotevera rinove dunhu repamutemo?	['Dixie', 'Pennsylvania', 'nzvimbo yemusika yeWinn-dixie', 'Pacific Northwest']	B	high_school_geography	[TextBlock(text='D)Pacific Northwest', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nderipi dunhu pane anotevera rinove dunhu repamutemo?\n A)Dixie B)Pennsylvania C)nzvimbo yemusika yeWinn-dixie D)Pacific Northwest'}]}]
Kusangana kwezviitwa zvekugadzira ne vanhu kubatsira vose kunonzi?	['The substitution principle', 'maitiro ekupwanya misa kuita zvidimbu zvakanaka.', ' muunganidzwa wezvinhu;', 'Zvivakwa']	C	high_school_geography	[TextBlock(text='C) muunganidzwa wezvinhu;', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kusangana kwezviitwa zvekugadzira ne vanhu kubatsira vose kunonzi?\n A)The substitution principle B)maitiro ekupwanya misa kuita zvidimbu zvakanaka. C) muunganidzwa wezvinhu; D)Zvivakwa'}]}]
Ndeupi mutauro wepamba unsanganisa, Italian, Spanish, Portuguese ne Romanian?	['European', 'slavic', 'Germanic', 'Romance']	D	high_school_geography	[TextBlock(text='D)Romance', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeupi mutauro wepamba unsanganisa, Italian, Spanish, Portuguese ne Romanian?\n A)European B)slavic C)Germanic D)Romance'}]}]
Ankara, Turkey ne Islamabad, Pakistan mienzaniso miviri ye	['Maguta emugwenga', 'maguta anoda kubudirira achienda mberi', 'maguta ehudzvanyiriri rwekare', 'maguta anokwikiwidzana']	B	high_school_geography	[TextBlock(text='C)maguta ehudzvanyiriri rwekare', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ankara, Turkey ne Islamabad, Pakistan mienzaniso miviri ye\n A)Maguta emugwenga B)maguta anoda kubudirira achienda mberi C)maguta ehudzvanyiriri rwekare D)maguta anokwikiwidzana'}]}]
Chii pane zvinotevera chisiri muenzaniso wesyncretism?	['Halloween', 'Zvekudya zvekune dzimwe nyika zvachinjwa kuitira zvinodiwa nevemuAmerica', 'Hasidic Judaism', 'Chikatorike chemuLouisiana']	C	high_school_geography	[TextBlock(text='B)Zvekudya zvekune dzimwe nyika zvachinjwa kuitira zvinodiwa nevemuAmerica', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chii pane zvinotevera chisiri muenzaniso wesyncretism?\n A)Halloween B)Zvekudya zvekune dzimwe nyika zvachinjwa kuitira zvinodiwa nevemuAmerica C)Hasidic Judaism D)Chikatorike chemuLouisiana'}]}]
Dzidziso yekuti ani nani aitonga nyika yeEurope aizotonga pasi rose inonzi?	['devolution theory', 'domino theory', 'heartland theory', 'rimland theory']	C	high_school_geography	[TextBlock(text='C)heartland theory', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dzidziso yekuti ani nani aitonga nyika yeEurope aizotonga pasi rose inonzi?\n A)devolution theory B)domino theory C)heartland theory D)rimland theory'}]}]
Nderipi boka rinomirirra kamusiyano kePersian (Iranian) Islam uye vachitenda kusakundikana kwenyika uye kodzero  nekusimba kwemaImam kwakabva kuna Ali?	['Sunni', 'Shiite', 'Imam', 'untouchables']	B	high_school_geography	[TextBlock(text='B)Shiite', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nderipi boka rinomirirra kamusiyano kePersian (Iranian) Islam uye vachitenda kusakundikana kwenyika uye kodzero  nekusimba kwemaImam kwakabva kuna Ali?\n A)Sunni B)Shiite C)Imam D)untouchables'}]}]
Mulitiplier effect chi,,,	['kuwedzerwa kwevashandi vasiri vekutanga kuhupfumi hwemaguta hwakawedzera vashandi vekutanga.', 'chiyero chevashandi vemumaguta nevekumaruwa muhupfumi', 'chiyero chevashandi vemuguta kune vashandi vemumapurazi muhupfumi.', 'kuwedzerwa kwemabasa ekumaruwa kwakagadzirwa nehupfumi hwemaguta.']	A	high_school_geography	[TextBlock(text='A) kuwedzerwa kwevashandi vasiri vekutanga kuhupfumi hwemaguta hwakawedzera vashandi vekutanga.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mulitiplier effect chi,,,\n A)kuwedzerwa kwevashandi vasiri vekutanga kuhupfumi hwemaguta hwakawedzera vashandi vekutanga. B)chiyero chevashandi vemumaguta nevekumaruwa muhupfumi C)chiyero chevashandi vemuguta kune vashandi vemumapurazi muhupfumi. D)kuwedzerwa kwemabasa ekumaruwa kwakagadzirwa nehupfumi hwemaguta.'}]}]
Bhuku rechinamato chechiHindi rinonzi	['Talmud', 'Bhaibheri', 'Torah', 'Veda']	D	high_school_geography	[TextBlock(text='D)Veda', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bhuku rechinamato chechiHindi rinonzi\n A)Talmud B)Bhaibheri C)Torah D)Veda'}]}]
Chii munezvinotevera chinonyatsobudisa kuti ndecheguta rekumabvazuva kweEurope?	['Park yepakati', 'Zvivakwa zvinemukurumbira zvechinamato', 'Nzvimbo yakakura iri pakati yakatenderedzwa nezvivakwa zvehurumende', 'Dzimba dzeumbozha dzakavakwa zvakanaka']	C	high_school_geography	[TextBlock(text='C)Nzvimbo yakakura iri pakati yakatenderedzwa nezvivakwa zvehurumende', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chii munezvinotevera chinonyatsobudisa kuti ndecheguta rekumabvazuva kweEurope?\n A)Park yepakati B)Zvivakwa zvinemukurumbira zvechinamato C)Nzvimbo yakakura iri pakati yakatenderedzwa nezvivakwa zvehurumende D)Dzimba dzeumbozha dzakavakwa zvakanaka'}]}]
Ndeyipi yenyika dzinotevera iri kuyedza  kuchengetedza mutauro wayo kuti usasanganiswe nechirungu kana mimwe mitauro?	['Italy', 'Russia', 'Japan', 'Brazil']	C	high_school_geography	[TextBlock(text='C)Japan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeyipi yenyika dzinotevera iri kuyedza  kuchengetedza mutauro wayo kuti usasanganiswe nechirungu kana mimwe mitauro?\n A)Italy B)Russia C)Japan D)Brazil'}]}]
Ndechipi munezvinotevera chiri muenzaniso weindasitiri yebulk-gaining?	['Simbi', 'Chinwiwa chemaranjisi chiri mubhodhoro', 'Bepa', 'Mhangura']	B	high_school_geography	[TextBlock(text='A)Simbi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi munezvinotevera chiri muenzaniso weindasitiri yebulk-gaining?\n A)Simbi B)Chinwiwa chemaranjisi chiri mubhodhoro C)Bepa D)Mhangura'}]}]
Ndechipi chezvinotevera chisiri chinotaura nezve zone yekugadzirisa nekutengeserana nedzimwe nyika dzekunze (EPZ)?	['Ma tatarrif anodzikiswa panezvamuno tengesera kunze', 'Zvinoshandisiwa kugadzira zvimwe zvinotengwa kubva kunze zvisina mutero wazvinobhadhara', 'Kuregererwa kubvisa mutero ', 'Mitemo yakasimba inodzivirira kusvibisa ']	D	high_school_geography	[TextBlock(text='A) Ma tatarrif anodzikiswa panezvamuno tengesera kunze', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi chezvinotevera chisiri chinotaura nezve zone yekugadzirisa nekutengeserana nedzimwe nyika dzekunze (EPZ)?\n A)Ma tatarrif anodzikiswa panezvamuno tengesera kunze B)Zvinoshandisiwa kugadzira zvimwe zvinotengwa kubva kunze zvisina mutero wazvinobhadhara C)Kuregererwa kubvisa mutero  D)Mitemo yakasimba inodzivirira kusvibisa '}]}]
Ndechipi chezvimiro zvinotevera chisiri chokwadi chenyika	['Nzvimbo inozvitonga', 'Kuzivikanwa pasi rose', 'Miganhu', 'Mutauro wenyika']	D	high_school_geography	[TextBlock(text='A) Nzvimbo inozvitonga', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi chezvimiro zvinotevera chisiri chokwadi chenyika\n A)Nzvimbo inozvitonga B)Kuzivikanwa pasi rose C)Miganhu D)Mutauro wenyika'}]}]
Urikuronga kubva mudhorobha maunogara uchienda kuPittsburg. Mukufamba kwako unomira muColumbus, Ohio uchishanyira hama yako wobva wafarira dhorobha iri!. Unobva wasarudza kugara woita Columbas dhorobha raunogara. Uyu muenzaniso we..	['Mukana wangomuka', 'distance decay', 'Kutama usingade', 'Zvinhu zvinosunda  nekukwezva']	A	high_school_geography	[TextBlock(text='A) Mukana wangomuka', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Urikuronga kubva mudhorobha maunogara uchienda kuPittsburg. Mukufamba kwako unomira muColumbus, Ohio uchishanyira hama yako wobva wafarira dhorobha iri!. Unobva wasarudza kugara woita Columbas dhorobha raunogara. Uyu muenzaniso we..\n A)Mukana wangomuka B)distance decay C)Kutama usingade D)Zvinhu zvinosunda  nekukwezva'}]}]
Nzvimbo yakakura yehofisi iine ivhu rekutengeserana  nekushandisa kunze nepakati pedhorobha uye iine mabasa akadarika huwandu hwevagari vemo ino,,,,,	['Sabhabha', 'guta hombe munyika.', 'guta', 'guta rakamuka nguva pfupi yadarika']	D	high_school_geography	[TextBlock(text='B) guta hombe munyika.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nzvimbo yakakura yehofisi iine ivhu rekutengeserana  nekushandisa kunze nepakati pedhorobha uye iine mabasa akadarika huwandu hwevagari vemo ino,,,,,\n A)Sabhabha B)guta hombe munyika. C)guta D)guta rakamuka nguva pfupi yadarika'}]}]
Chirimwa chipi chakatanga chimurenga chekurima chetatu	['Mupunga', 'Gorosi', 'barley', 'Mhunga']	A	high_school_geography	[TextBlock(text='A) Mupunga', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chirimwa chipi chakatanga chimurenga chekurima chetatu\n A)Mupunga B)Gorosi C)barley D)Mhunga'}]}]
Ndezvipi izvo zvaka konzeresa chikamu chimwe kaubva muzana remakore apfuura  zvaburitsa kukanganisika nekusawirirana kwemarudzi zvakanyanya kuMabvazuva eEurope	['Kupinzwa kwemitauro mutsva', 'Kupera kweCold War', 'Kurwiswa neveSoviet', 'Kubvumidzwa kwenyika dzakawanda dzekumabvazuva kweEurope kuva nhengo dze EU']	B	high_school_geography	[TextBlock(text='B)Kupera kweCold War', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndezvipi izvo zvaka konzeresa chikamu chimwe kaubva muzana remakore apfuura  zvaburitsa kukanganisika nekusawirirana kwemarudzi zvakanyanya kuMabvazuva eEurope\n A)Kupinzwa kwemitauro mutsva B)Kupera kweCold War C)Kurwiswa neveSoviet D)Kubvumidzwa kwenyika dzakawanda dzekumabvazuva kweEurope kuva nhengo dze EU'}]}]
Dai ndanga ndichida kutumira chidimbu chidiki diki chezvishongo kuna tete vangu vanogara kuPoughkeepsie ndeipi nzira yekufambisa yakanaka inonzwisisika?	['Rori', 'Mhepo', 'Ngarava', 'Chitima']	B	high_school_geography	[TextBlock(text='D)Chitima', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dai ndanga ndichida kutumira chidimbu chidiki diki chezvishongo kuna tete vangu vanogara kuPoughkeepsie ndeipi nzira yekufambisa yakanaka inonzwisisika?\n A)Rori B)Mhepo C)Ngarava D)Chitima'}]}]
Ndeipi yezvinotevera ingava  dunhu rinoshandika?	['Dixie', 'Pennsylvania', 'Nzvimbo yemusika weWinn-Dixie', 'The Pacific Northwest']	C	high_school_geography	[TextBlock(text='D)The Pacific Northwest', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeipi yezvinotevera ingava  dunhu rinoshandika?\n A)Dixie B)Pennsylvania C)Nzvimbo yemusika weWinn-Dixie D)The Pacific Northwest'}]}]
Imhando yipi yeguta ine musana wakasarudzwa wekugara kwevanhu unobuda kunze uchibva pakati pedhorobha uchitevedza boulevard?	['European', 'Muslim', 'Sub-Saharan Africa', 'Latin American']	D	high_school_geography	[TextBlock(text='A) European', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Imhando yipi yeguta ine musana wakasarudzwa wekugara kwevanhu unobuda kunze uchibva pakati pedhorobha uchitevedza boulevard?\n A)European B)Muslim C)Sub-Saharan Africa D)Latin American'}]}]
Mitauro yakawanda yekuEurope inowanika dzinderawo pai?	['Ural-Altic', 'Basque', 'Indo-European', 'Phoenician']	C	high_school_geography	[TextBlock(text='C)Indo-European', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mitauro yakawanda yekuEurope inowanika dzinderawo pai?\n A)Ural-Altic B)Basque C)Indo-European D)Phoenician'}]}]
Chii chakafanana pane zvese izvi apartheid, ethnic cleansing, ne integration?	['Zvakaitika zvose kuNazi Germany panguva ye World War 1.', 'Inzira dzose dzemagariro ekusarura', 'Inzira dzose dzekusanganisa vanhu vemadzinza akasiyana munharaunda', 'Kusiyana kwematauriro asi pfungwa iri imwechete']	B	high_school_geography	[TextBlock(text='C)Inzira dzose dzekusanganisa vanhu vemadzinza akasiyana munharaunda', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chii chakafanana pane zvese izvi apartheid, ethnic cleansing, ne integration?\n A)Zvakaitika zvose kuNazi Germany panguva ye World War 1. B)Inzira dzose dzemagariro ekusarura C)Inzira dzose dzekusanganisa vanhu vemadzinza akasiyana munharaunda D)Kusiyana kwematauriro asi pfungwa iri imwechete'}]}]
Ndechipi chinyorwa pane zvinotevera chinonyatso tsanangudza vatami vanogara muEurope?	['Vazhinji vanowana zvirinyore kuita mugari wemunyika yauri kuchengetwa', 'Vatami vechiMuslim vanobva kuNorth Africa vanosikogamuchirwa nekugara zvakanaka muFrnace', 'Vatami vekumaguta eEurope havawanzo uya nemhuri dzavo', 'Vanowanzo ganhurirwa kunedzimwe nharaunda']	D	high_school_geography	[TextBlock(text='B)Vatami vechiMuslim vanobva kuNorth Africa vanosikogamuchirwa nekugara zvakanaka muFrnace', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi chinyorwa pane zvinotevera chinonyatso tsanangudza vatami vanogara muEurope?\n A)Vazhinji vanowana zvirinyore kuita mugari wemunyika yauri kuchengetwa B)Vatami vechiMuslim vanobva kuNorth Africa vanosikogamuchirwa nekugara zvakanaka muFrnace C)Vatami vekumaguta eEurope havawanzo uya nemhuri dzavo D)Vanowanzo ganhurirwa kunedzimwe nharaunda'}]}]
Ndechipi chezviitwa zvinotevera zvisiri zviitiko zveupfumi kechipiri?	['Kubatanidza zvikamu zvepamota', 'Kusona hembe', 'Kuchera mhangura', 'Kusunga mabhuku']	C	high_school_geography	[TextBlock(text='B) Kusona hembe', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi chezviitwa zvinotevera zvisiri zviitiko zveupfumi kechipiri?\n A)Kubatanidza zvikamu zvepamota B)Kusona hembe C)Kuchera mhangura D)Kusunga mabhuku'}]}]
Johnny and Susie vavekuenda kuScotland kunogadzirisa nekugara mumba yemhuri. Chii chinoita kuti vanzi vatami?	['Varikupinda mumiganhu yedzimwe nyika', 'Hapana chavari kuenda nacho.', 'Varikuenda zvamuchose', 'Vachaenda zvekudarikidza gore rimwe.']	C	high_school_geography	[TextBlock(text='A) Varikupinda mumiganhu yedzimwe nyika', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Johnny and Susie vavekuenda kuScotland kunogadzirisa nekugara mumba yemhuri. Chii chinoita kuti vanzi vatami?\n A)Varikupinda mumiganhu yedzimwe nyika B)Hapana chavari kuenda nacho. C)Varikuenda zvamuchose D)Vachaenda zvekudarikidza gore rimwe.'}]}]
Ndeipi yemasangano anotevera yave hurumende	['Antarctica', 'American Samoa', 'Egypt', 'Marshal Islands']	C	high_school_geography	[TextBlock(text='D)Marshal Islands', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeipi yemasangano anotevera yave hurumende\n A)Antarctica B)American Samoa C)Egypt D)Marshal Islands'}]}]
Mafuta efossil akawanda zvakanyanya ndeapi? 	['phosphate', 'Mafuta', 'Petroleum', 'Marasha']	D	high_school_geography	[TextBlock(text='C) Petroleum', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mafuta efossil akawanda zvakanyanya ndeapi? \n A)phosphate B)Mafuta C)Petroleum D)Marasha'}]}]
Kurambwa kana kusave nehanya nechitendero munyika kunonzi	['kunamata vanamwari vakawanda.', 'kunamata kwezvinhu, nzvimbo nezvisikwa.', 'Mufungo wekuti chitendero hachifaniri kubatanidzwa mumabasa emagariro evanhu uye ezvematongerwo enyika enyika.', 'kunamata mwari umwe.']	C	high_school_geography	[TextBlock(text='D) Mufungo wekuti chitendero hachifaniri kubatanidzwa mumabasa emagariro evanhu uye ezvematongerwo enyika enyika.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kurambwa kana kusave nehanya nechitendero munyika kunonzi\n A)kunamata vanamwari vakawanda. B)kunamata kwezvinhu C)nzvimbo nezvisikwa. D)Mufungo wekuti chitendero hachifaniri kubatanidzwa mumabasa emagariro evanhu uye ezvematongerwo enyika enyika.'}]}]
Muhupfumi hwekupedzisira hwemaindasitiri ndezvipi pane zvinotevera zviwanikwa zvinoonekwa zvakanyanya kukosha kuwedzera zvinobatika	['Masimba emagetsi', 'Vashandi', 'Ruzivo', 'Unyanzvi']	C	high_school_geography	[TextBlock(text='D)Unyanzvi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Muhupfumi hwekupedzisira hwemaindasitiri ndezvipi pane zvinotevera zviwanikwa zvinoonekwa zvakanyanya kukosha kuwedzera zvinobatika\n A)Masimba emagetsi B)Vashandi C)Ruzivo D)Unyanzvi'}]}]
Guta rakakura zvakapetwa kaviri kukunda guta rakakura  kuritevera munyika rinonzi?	['guta rakabudirira mune zveupfumi.', 'Guta rinotungamirira pasi rose', 'Guta rakakura chaizvo', 'Guta rine vanhu vakawanda munyika.']	D	high_school_geography	[TextBlock(text='D)Guta rine vanhu vakawanda munyika.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Guta rakakura zvakapetwa kaviri kukunda guta rakakura  kuritevera munyika rinonzi?\n A)guta rakabudirira mune zveupfumi. B)Guta rinotungamirira pasi rose C)Guta rakakura chaizvo D)Guta rine vanhu vakawanda munyika.'}]}]
