question	choices	answer	subject	opus	prompt
Kedu n'ime ihe ndị a kacha akọwa nkọwa nke mpaghara na-arụ ọrụ?	['Mapu na-egosi Atlanta dị ka ebe ọdụ ụgbọ elu Delta', 'Otu edemede na-akọwa mpaghara a nakpọ South.', 'Mapu na-egosi otu narị obodo North Carolina', 'Otu edemede na-akọwa mpaghara a maara dị ka Bible Belt.']	A	high_school_geography	[TextBlock(text='D)Otu edemede na-akọwa mpaghara a maara dị ka Bible Belt.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ihe ndị a kacha akọwa nkọwa nke mpaghara na-arụ ọrụ?\n A)Mapu na-egosi Atlanta dị ka ebe ọdụ ụgbọ elu Delta B)Otu edemede na-akọwa mpaghara a nakpọ South. C)Mapu na-egosi otu narị obodo North Carolina D)Otu edemede na-akọwa mpaghara a maara dị ka Bible Belt.""}]}]"
Ọnụụlọ ahịa ọhụrụ na-emepe na gburugburu nnukwu ụlọ ahịa na-egosipụta echiche dịka gịnị?	['Echiche ike ndọda', 'ire ere di anya', 'Mmeju', 'ndahie mmegharị']	D	high_school_geography	[TextBlock(text='A) Echiche ike ndọda', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọnụụlọ ahịa ọhụrụ na-emepe na gburugburu nnukwu ụlọ ahịa na-egosipụta echiche dịka gịnị?\n A)Echiche ike ndọda B)ire ere di anya C)Mmeju D)ndahie mmegharị'}]}]
Ọmụmụ nke ụlọ ọrụ mmepụta ihe mepere emepe na Europe nyere aka na mmalite nke	['Mgbanwe ọrụ ugbo nke mbụ', 'Mgbanwe ọrụ ugbo nke abụọ', 'Mgbanwe ọrụ ugbo nke atọ', 'Mgbanwe ọrụ ugbo nke anọ']	B	high_school_geography	[TextBlock(text='A)Mgbanwe ọrụ ugbo nke mbụ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọmụmụ nke ụlọ ọrụ mmepụta ihe mepere emepe na Europe nyere aka na mmalite nke\n A)Mgbanwe ọrụ ugbo nke mbụ B)Mgbanwe ọrụ ugbo nke abụọ C)Mgbanwe ọrụ ugbo nke atọ D)Mgbanwe ọrụ ugbo nke anọ'}]}]
Kedu n'ime nkwụpụta ndị a gbasara mpaghara ụlọ mmepụta ihe nke ndị ọwụwa anyawu Asia bụ eziokwu?	['Japan nwere ọdọ aku okike nke ukwuu', 'China enweghi akụ okike ma ọli mana o nwere nnukwu ndị ọrụ ', 'China na eme ihe mmepụta ọsọsọ', 'Taiwan enweghị ụlọ ọrụ na-emepụta ihe na ndị ọrụ gụrụ akwụkwọ']	C	high_school_geography	[TextBlock(text='B)China enweghi akụ okike ma ọli mana o nwere nnukwu ndị ọrụ', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime nkwụpụta ndị a gbasara mpaghara ụlọ mmepụta ihe nke ndị ọwụwa anyawu Asia bụ eziokwu?\n A)Japan nwere ọdọ aku okike nke ukwuu B)China enweghi akụ okike ma ọli mana o nwere nnukwu ndị ọrụ  C)China na eme ihe mmepụta ọsọsọ D)Taiwan enweghị ụlọ ọrụ na-emepụta ihe na ndị ọrụ gụrụ akwụkwọ""}]}]"
Kedu otu n'ime okwu ndị a na-akọwa United Nations nke oma?	"['UN na-arụ ọrụ uwe ojii zuru ụwa ọnụ.', ""Mba ndị otu na-enyefe ikike n'aka UN."", 'UN na-amanye iwu ụwa.', 'UN na-emekarị itinye aka na esemokwu ụwa.']"	D	high_school_geography	[TextBlock(text='D)UN na-emekarị itinye aka na esemokwu ụwa.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu otu n'ime okwu ndị a na-akọwa United Nations nke oma?\n A)UN na-arụ ọrụ uwe ojii zuru ụwa ọnụ. B)Mba ndị otu na-enyefe ikike n'aka UN. C)UN na-amanye iwu ụwa. D)UN na-emekarị itinye aka na esemokwu ụwa.""}]}]"
Kedu nke bụ mpaghara pụtara ìhè n'ime ndị a?	['Dixie', 'Pennsylvania ', 'Mpaghara ahịa nke Winn-Dixie', 'Pacific Northwest']	B	high_school_geography	[TextBlock(text='D)Pacific Northwest', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu nke bụ mpaghara pụtara ìhè n'ime ndị a?\n A)Dixie B)Pennsylvania  C)Mpaghara ahịa nke Winn-Dixie D)Pacific Northwest""}]}]"
Mkpọkọta nke ọrụ mmepụta na ndị mmadụ na mbara ala iji baara onye ọ bụla uru ka a na-akpọ	['ụkpụrụ nnọchi', 'nkerisi', 'ịkpọkọta ọnụ', 'akụrụngwa']	C	high_school_geography	[TextBlock(text='A)ụkpụrụ nnọchi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mkpọkọta nke ọrụ mmepụta na ndị mmadụ na mbara ala iji baara onye ọ bụla uru ka a na-akpọ\n A)ụkpụrụ nnọchi B)nkerisi C)ịkpọkọta ọnụ D)akụrụngwa'}]}]
Kedu ezinaụlọ asụsụ nwere Italy, Spain, Portugal, na Romania?	['European ', 'Slavic', 'German', 'Ndi Rome']	D	high_school_geography	[TextBlock(text='D)Ndi Rome', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu ezinaụlọ asụsụ nwere Italy, Spain, Portugal, na Romania?\n A)European  B)Slavic C)German D)Ndi Rome'}]}]
Ankara, Turkey na Islamabad, Pakistan bụ ihe atụ nke	"['obodo ọzara', ""isi obodo na-aga n'ihu"", 'isi obodo ógbè ochie', 'obodo mgba']"	B	high_school_geography	"[TextBlock(text=""B)isi obodo na-aga n'ihu"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ankara, Turkey na Islamabad, Pakistan bụ ihe atụ nke\n A)obodo ọzara B)isi obodo na-aga n'ihu C)isi obodo ógbè ochie D)obodo mgba""}]}]"
Kedu nke na-abụghị ịhe atụ ngwakọrita okpupkerechi n'ime ndị a?	['Halloween', 'Ihe eji esi nri ofesi gbanwere ịnabata ọnụ ụtọ Amerịka ', 'Haasidic Judaism ', 'Catholicism dị na Louisiana']	C	high_school_geography	[TextBlock(text='B)Ihe eji esi nri ofesi gbanwere ịnabata ọnụ ụtọ Amerịka', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu nke na-abụghị ịhe atụ ngwakọrita okpupkerechi n'ime ndị a?\n A)Halloween B)Ihe eji esi nri ofesi gbanwere ịnabata ọnụ ụtọ Amerịka  C)Haasidic Judaism  D)Catholicism dị na Louisiana""}]}]"
Ozizi na onye ọ bụla na-achịkwa oke ala Europe ga-achị ụwa ka a na-akpọ	['ozizi nnyefe', 'ozizi domino', 'ozizi heartland', 'ozizi rimland']	C	high_school_geography	[TextBlock(text='A)ozizi nnyefe', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ozizi na onye ọ bụla na-achịkwa oke ala Europe ga-achị ụwa ka a na-akpọ\n A)ozizi nnyefe B)ozizi domino C)ozizi heartland D)ozizi rimland'}]}]
Kedu otu na-anọchite anya mgbanwe Islam nke Persia (Iran) ma kwenyekwa na enweghị ntụpọ na ịkike mmụọ nke ọchịchị ndị Imam sitere n'aka Ali?	['Sunni', 'Shiite', 'Imam', 'Ndị anaghị emetụ aka']	B	high_school_geography	[TextBlock(text='B)Shiite', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu otu na-anọchite anya mgbanwe Islam nke Persia (Iran) ma kwenyekwa na enweghị ntụpọ na ịkike mmụọ nke ọchịchị ndị Imam sitere n'aka Ali?\n A)Sunni B)Shiite C)Imam D)Ndị anaghị emetụ aka""}]}]"
Mmetụta ịba ụba bụ	['mgbakwunye nke ndị ọrụ na-abụghị isi na akụ na ụba obodo nke gbakwunyere ndị ọrụ bụ isi.', 'ọnụọgụgụ ndị ọrụ obodo mepere emepe na ndị ọrụ ime obodo na akụ na ụba.', 'ọnụọgụgụ ndị ọrụ obodo na ndị ọrụ ugbo na akụ na ụba', 'mgbakwunye ọrụ ime obodo nke obodo mepere emepe keputara.']	A	high_school_geography	[TextBlock(text='A) mgbakwunye nke ndị ọrụ na-abụghị isi na akụ na ụba obodo nke gbakwunyere ndị ọrụ bụ isi.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mmetụta ịba ụba bụ\n A)mgbakwunye nke ndị ọrụ na-abụghị isi na akụ na ụba obodo nke gbakwunyere ndị ọrụ bụ isi. B)ọnụọgụgụ ndị ọrụ obodo mepere emepe na ndị ọrụ ime obodo na akụ na ụba. C)ọnụọgụgụ ndị ọrụ obodo na ndị ọrụ ugbo na akụ na ụba D)mgbakwunye ọrụ ime obodo nke obodo mepere emepe keputara.'}]}]
Akwụkwọ nsọ nke ndi Hindu ka a na-akpọ	['Talmud.', 'Bible ', 'Torah', 'Veda.']	D	high_school_geography	[TextBlock(text='D)Veda.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Akwụkwọ nsọ nke ndi Hindu ka a na-akpọ\n A)Talmud. B)Bible  C)Torah D)Veda.'}]}]
Kedu n'ime ndị a bụ njirimara dị iche nke obodo East European	['Ogige etiti', 'ụlọ okpukpere chi a ma ama', 'Nnukwu ogige etiti nke ụlọ gọọmentị na ụlọ ọrụ nchịkwa gbara ya gburugburu', 'ụlọ obibi okomoko']	C	high_school_geography	[TextBlock(text='A) Ogige etiti', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ndị a bụ njirimara dị iche nke obodo East European\n A)Ogige etiti B)ụlọ okpukpere chi a ma ama C)Nnukwu ogige etiti nke ụlọ gọọmentị na ụlọ ọrụ nchịkwa gbara ya gburugburu D)ụlọ obibi okomoko""}]}]"
Kedu mba ndị a na-agbasi mbọ ike ichekwa ịdị ọcha nke asụsụ obodo ha pụọ na mmetọ nke Bekee ma ọ bụ asụsụ ndị ọzọ?	['Italy', 'Russia ', 'Japan', 'Brazil']	C	high_school_geography	[TextBlock(text='C)Japan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu mba ndị a na-agbasi mbọ ike ichekwa ịdị ọcha nke asụsụ obodo ha pụọ na mmetọ nke Bekee ma ọ bụ asụsụ ndị ọzọ?\n A)Italy B)Russia  C)Japan D)Brazil'}]}]
Kedu n'ime ndị a bụ ọmụma atụ ụlọ ọrụ na-enweta nnukwu uru?	['Steel', 'Karama ihe ọṅụṅụ oroma', 'Akwụkwọ', 'Copper']	B	high_school_geography	[TextBlock(text='A)Steel', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ndị a bụ ọmụma atụ ụlọ ọrụ na-enweta nnukwu uru?\n A)Steel B)Karama ihe ọṅụṅụ oroma C)Akwụkwọ D)Copper""}]}]"
Kedu n'ime ihe ndị a na-abụghị njirimara nke mpaghara nhazi ịzipụ ahịa (EPZ)?	"['Mbelata ọnụ ego na ihe mbupụ', ""Akụrụngwa ebubata n'efu"", 'Nwezuga site na ọrụ ala', 'Iwu mmetọ siri ike']"	D	high_school_geography	[TextBlock(text='D)Iwu mmetọ siri ike', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ihe ndị a na-abụghị njirimara nke mpaghara nhazi ịzipụ ahịa (EPZ)?\n A)Mbelata ọnụ ego na ihe mbupụ B)Akụrụngwa ebubata n'efu C)Nwezuga site na ọrụ ala D)Iwu mmetọ siri ike""}]}]"
Kedu n'ime njirimara ndị a na-abughị eziokwu gbasara steeti?	['Ókèala nọọrọ onwe ya', 'Mba ụwa kwenyere', 'Ókè ', 'Asụsụ obodo']	D	high_school_geography	[TextBlock(text='D) Asụsụ obodo', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime njirimara ndị a na-abughị eziokwu gbasara steeti?\n A)Ókèala nọọrọ onwe ya B)Mba ụwa kwenyere C)Ókè  D)Asụsụ obodo""}]}]"
Ị na-atụ atụmatụ isi n'obodo gị kwaga na Pittsburgh.  N'ụzọ, ị kwụsịrị na Columbus, Ohio ileta onye ikwu gị wee hụ obodo ahụ n'anya!  Ị kpebiri ịnọrọ ma mee Columbus ka ọ bụrụ ebe obibi ọhụrụ gị.  Nke a bụ ihe atụ nke	"['ohere itinye aka.', 'ire ere dị anya.', ""mbugharị n'amaghị ama."", 'ihe mmetụta pushi-puulu']"	A	high_school_geography	"[TextBlock(text=""C)mbugharị n'amaghị ama."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ị na-atụ atụmatụ isi n'obodo gị kwaga na Pittsburgh.  N'ụzọ, ị kwụsịrị na Columbus, Ohio ileta onye ikwu gị wee hụ obodo ahụ n'anya!  Ị kpebiri ịnọrọ ma mee Columbus ka ọ bụrụ ebe obibi ọhụrụ gị.  Nke a bụ ihe atụ nke\n A)ohere itinye aka. B)ire ere dị anya. C)mbugharị n'amaghị ama. D)ihe mmetụta pushi-puulu""}]}]"
Nnukwu ọnụ ụlọ ọrụ na-eji ala maka azụmahịa na mpụta obodo etiti nwere ọtụtụ ọrụ karịa ndị bi ebi bụ	['ime obodo', 'obodo primate', 'obodo', 'ọnụọnụ obodo']	D	high_school_geography	[TextBlock(text='D)ọnụọnụ obodo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nnukwu ọnụ ụlọ ọrụ na-eji ala maka azụmahịa na mpụta obodo etiti nwere ọtụtụ ọrụ karịa ndị bi ebi bụ\n A)ime obodo B)obodo primate C)obodo D)ọnụọnụ obodo'}]}]
Kedu ihe ọkụkụ malitere mgbanwe nke atọ nke ọrụ ugbo?	['Osikapa', 'Witti', 'Barley', 'Joro']	A	high_school_geography	[TextBlock(text='D)Joro', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu ihe ọkụkụ malitere mgbanwe nke atọ nke ọrụ ugbo?\n A)Osikapa B)Witti C)Barley D)Joro'}]}]
Olee ihe mere na narị afọ anọ gara aga ghasara Eastern Europe nke ukwuu ma bute esemokwu agbụrụ?	"['Iwebata asụsụ ọhụrụ', 'Njedebe agha oyi', ""Mwakpo site n'aka ndị Soviets"", ""Nnabata ọtụtụ obodo Eastern European n'ime EU""]"	B	high_school_geography	"[TextBlock(text=""C)Mwakpo site n'aka ndị Soviets"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Olee ihe mere na narị afọ anọ gara aga ghasara Eastern Europe nke ukwuu ma bute esemokwu agbụrụ?\n A)Iwebata asụsụ ọhụrụ B)Njedebe agha oyi C)Mwakpo site n'aka ndị Soviets D)Nnabata ọtụtụ obodo Eastern European n'ime EU""}]}]"
Ọ bụrụ na m chọrọ ibugara nwanne nne m nke bi na Poughkeepsie obere ọla mma bara ezigbo uru, kedụ ụdị ụgbọ njem ga akachaa edo anya?	['Gwongworo', 'Ikuku', 'Ụgbọ mmiri ', 'okporo ụzọ oloko']	B	high_school_geography	[TextBlock(text='D)okporo ụzọ oloko', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ọ bụrụ na m chọrọ ibugara nwanne nne m nke bi na Poughkeepsie obere ọla mma bara ezigbo uru, kedụ ụdị ụgbọ njem ga akachaa edo anya?\n A)Gwongworo B)Ikuku C)Ụgbọ mmiri  D)okporo ụzọ oloko'}]}]
Kedu n'ime ndị a bụ mpaghara na-arụ ọrụ?	['Dixie', 'Pennsylvania', 'Mpaghara ahịa nke Winn-Dixie', 'Pacific Northwest']	C	high_school_geography	[TextBlock(text='D)Pacific Northwest', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ndị a bụ mpaghara na-arụ ọrụ?\n A)Dixie B)Pennsylvania C)Mpaghara ahịa nke Winn-Dixie D)Pacific Northwest""}]}]"
Kedu ụdị ihe nlereanya obodo nwere ọkpụkpụ azụ ebe obibi dị iche na-esi na etiti obodo na-aga n'akụkụ nnukwu ọnụ ụzọ?	['European ', 'Muslim', 'Sub-Saharan African ', 'Latin American']	D	high_school_geography	[TextBlock(text='C)Sub-Saharan African', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu ụdị ihe nlereanya obodo nwere ọkpụkpụ azụ ebe obibi dị iche na-esi na etiti obodo na-aga n'akụkụ nnukwu ọnụ ụzọ?\n A)European  B)Muslim C)Sub-Saharan African  D)Latin American""}]}]"
Kedu ezinaụlọ ọtụtụ asụsụ Europe sonyere?	['Ural-Altaic', 'Basque', 'Indo-European', 'Indo-European']	C	high_school_geography	[TextBlock(text='C)Indo-European', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu ezinaụlọ ọtụtụ asụsụ Europe sonyere?\n A)Ural-Altaic B)Basque C)Indo-European D)Indo-European'}]}]
Gịnị ka okwu nkewapụ agburu, mkpochapụ agbụrụ, na imekọ ihe  nwekọrọ ọnụ?	"[""Ha niile mere na Nazi Germany n'oge Agha Ụwa Mbụ."", 'Ha bụ ụzọ nkewa ebe obibi dị iche iche.', 'Ha niile bụ ụzọ isi jikọta agbụrụ dị iche iche na mpaghara.', 'Ha bụ okwu dị iche iche maka otu echiche.']"	B	high_school_geography	[TextBlock(text='D)Ha bụ okwu dị iche iche maka otu echiche.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Gịnị ka okwu nkewapụ agburu, mkpochapụ agbụrụ, na imekọ ihe  nwekọrọ ọnụ?\n A)Ha niile mere na Nazi Germany n'oge Agha Ụwa Mbụ. B)Ha bụ ụzọ nkewa ebe obibi dị iche iche. C)Ha niile bụ ụzọ isi jikọta agbụrụ dị iche iche na mpaghara. D)Ha bụ okwu dị iche iche maka otu echiche.""}]}]"
Kedu otu n'ime nkwụpụta nọ n'okpuru na-akọwa ndị mbughari bi na Europe nke ọma?	"['Ọtụtụ na-achọta na ịbụ nwa amaala dị mfe ịnweta na mba ndị ọbịa.', 'Ndị Alakụba si North Africa kwabatara nke ọma na France.', ""Ndị kwabatara n'obodo Europe anaghị ebute ezinaụlọ ha."", 'A na-amachibidokarị ha na mpaghara ụfọdụ.']"	D	high_school_geography	[TextBlock(text='D)A na-amachibidokarị ha na mpaghara ụfọdụ.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu otu n'ime nkwụpụta nọ n'okpuru na-akọwa ndị mbughari bi na Europe nke ọma?\n A)Ọtụtụ na-achọta na ịbụ nwa amaala dị mfe ịnweta na mba ndị ọbịa. B)Ndị Alakụba si North Africa kwabatara nke ọma na France. C)Ndị kwabatara n'obodo Europe anaghị ebute ezinaụlọ ha. D)A na-amachibidokarị ha na mpaghara ụfọdụ.""}]}]"
Kedu ihe omume ndị na-abụghị ọrụ akụ na ụba nke abụọ na ndị a?	['na-agbakọta mpempe ụgbọ ala', 'Ịkwa uwe elu', 'Ngwuputa kọpa', 'Ijikọta akwụkwọ']	C	high_school_geography	[TextBlock(text='B) Ịkwa uwe elu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu ihe omume ndị na-abụghị ọrụ akụ na ụba nke abụọ na ndị a?\n A)na-agbakọta mpempe ụgbọ ala B)Ịkwa uwe elu C)Ngwuputa kọpa D)Ijikọta akwụkwọ'}]}]
Johnny na Susie na-akwaga Scotland ka ha rụgharịa ma biri na nnukwu ụlọ ezinaụlọ. Gịnị na-eme njem ha ka ọ bụrụ mbughari?	['Ha na-agafe ókè-ala obodo ozo.', 'Ha ejighi ihe ọbula aga.', 'Nkwapụ ha na-adịgide adịgide.', 'Ha ga-apụ ihe karịrị otu afọ.']	C	high_school_geography	[TextBlock(text='A)Ha na-agafe ókè-ala obodo ozo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Johnny na Susie na-akwaga Scotland ka ha rụgharịa ma biri na nnukwu ụlọ ezinaụlọ. Gịnị na-eme njem ha ka ọ bụrụ mbughari?\n A)Ha na-agafe ókè-ala obodo ozo. B)Ha ejighi ihe ọbula aga. C)Nkwapụ ha na-adịgide adịgide. D)Ha ga-apụ ihe karịrị otu afọ.'}]}]
Kedu n'ime ihe ndị a bụ steeti?	['Antarctica', 'American Samoa', 'Egypt ', 'Marshall Islands']	C	high_school_geography	[TextBlock(text='B) American Samoa', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ihe ndị a bụ steeti?\n A)Antarctica B)American Samoa C)Egypt  D)Marshall Islands""}]}]"
Kedu mmanụ ọkụ kacha we dị nke ukwuu?	['Phosphate', 'Mmanụ ', 'Mmanụ ụgbọ ala', 'Coal']	D	high_school_geography	[TextBlock(text='B)Mmanụ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kedu mmanụ ọkụ kacha we dị nke ukwuu?\n A)Phosphate B)Mmanụ  C)Mmanụ ụgbọ ala D)Coal'}]}]
Ọjụjụ ma ọ bụ enweghị mmasị n'okpukperechi n'obodo ka a na-akpọ	"[""nkweye n'ọtụtụ chi"", ""nkweye n'ikpere ihe ekere eke"", ""ọjụjụ n'ikpere Chineke"", ""nkweye n'otu chi""]"	C	high_school_geography	"[TextBlock(text=""D)nkweye n'otu chi"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ọjụjụ ma ọ bụ enweghị mmasị n'okpukperechi n'obodo ka a na-akpọ\n A)nkweye n'ọtụtụ chi B)nkweye n'ikpere ihe ekere eke C)ọjụjụ n'ikpere Chineke D)nkweye n'otu chi""}]}]"
N'ime akụ na ụba mgbe ebe mmepụta ihe bịachara, kedu n'ime ihe ndị a a na-ewere dị ka ihe kacha mkpa iji bulie nrụpụta?	['Ike', 'Ọrụ', 'Ozi', 'Ọpụrụiche ']	C	high_school_geography	[TextBlock(text='A) Ike', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""N'ime akụ na ụba mgbe ebe mmepụta ihe bịachara, kedu n'ime ihe ndị a a na-ewere dị ka ihe kacha mkpa iji bulie nrụpụta?\n A)Ike B)Ọrụ C)Ozi D)Ọpụrụiche ""}]}]"
Obodo jiri okpukpu abụọ karịa obodo na-esote obodo ọzọ kachasị ibu ka a na-akpọ 	['obodo zuru ụwa ọnụ', 'obodo na-achi ụwa', 'obodo jụpụtara na mmadụ', 'obodo praimeeti']	D	high_school_geography	[TextBlock(text='D)obodo praimeeti', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Obodo jiri okpukpu abụọ karịa obodo na-esote obodo ọzọ kachasị ibu ka a na-akpọ \n A)obodo zuru ụwa ọnụ B)obodo na-achi ụwa C)obodo jụpụtara na mmadụ D)obodo praimeeti'}]}]
Obodo ọ bụla nwere oke osimiri nwere mpaghara akụ na ụba pụrụ iche (EEZ) n'okpuru nkwekọrịta UN na Iwu Oké Osimiri. Kedu otu n'ime okwu ndị a gbasara Iwu oke osimiri na EEZ n'ezighi ezi?	"[""EEZ na-agbatị ihe ruru 200 nautical miles (370 km) site n'ụsọ oké osimiri."", ""Mba dị iche iche nwere ikike iji akụ ndị sitere n'okike na EEZ ha."", 'Mba dị iche iche nwere ike iji ihe onwunwe na continental shelf na-agbatị ruo 350 nautical miles (560 km) gafere EEZ ha eme ihe.', 'Obodo enweghị ikike iji ihe eji ebi ndụ eme ihe na EEZ ya.']"	D	high_school_geography	[TextBlock(text='D)Obodo enweghị ikike iji ihe eji ebi ndụ eme ihe na EEZ ya.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Obodo ọ bụla nwere oke osimiri nwere mpaghara akụ na ụba pụrụ iche (EEZ) n'okpuru nkwekọrịta UN na Iwu Oké Osimiri. Kedu otu n'ime okwu ndị a gbasara Iwu oke osimiri na EEZ n'ezighi ezi?\n A)EEZ na-agbatị ihe ruru 200 nautical miles (370 km) site n'ụsọ oké osimiri. B)Mba dị iche iche nwere ikike iji akụ ndị sitere n'okike na EEZ ha. C)Mba dị iche iche nwere ike iji ihe onwunwe na continental shelf na-agbatị ruo 350 nautical miles (560 km) gafere EEZ ha eme ihe. D)Obodo enweghị ikike iji ihe eji ebi ndụ eme ihe na EEZ ya.""}]}]"
Kedu n'ime ihe ndị a nke ga-enwekari nrụgide ọnụọgụgụ ndị mmadụ?	"[""Otu ụlọ ọrụ mmepụta ihe nwere nnukwu akụ sitere n'okike na nnukwu mbubata nri"", 'Otu obodo nwere ngalaba ọrụ ugbo nwere nnukwu igwe', 'Nke na-abụghị ecumene', 'Otu ndi ọrụ ugbo na-egbutu na oku']"	D	high_school_geography	"[TextBlock(text=""A)Otu ụlọ ọrụ mmepụta ihe nwere nnukwu akụ sitere n'okike na nnukwu mbubata nri"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu n'ime ihe ndị a nke ga-enwekari nrụgide ọnụọgụgụ ndị mmadụ?\n A)Otu ụlọ ọrụ mmepụta ihe nwere nnukwu akụ sitere n'okike na nnukwu mbubata nri B)Otu obodo nwere ngalaba ọrụ ugbo nwere nnukwu igwe C)Nke na-abụghị ecumene D)Otu ndi ọrụ ugbo na-egbutu na oku""}]}]"
Akụkụ nke ókè nọ n'agbata United States na Mexico bụ Rio Grande, ihe atụ nke	['ihe nkebi mmiri', 'ụzọ mmiri', 'Ókè aka mere', 'Ókè nke okike']	D	high_school_geography	[TextBlock(text='D) Ókè nke okike', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Akụkụ nke ókè nọ n'agbata United States na Mexico bụ Rio Grande, ihe atụ nke\n A)ihe nkebi mmiri B)ụzọ mmiri C)Ókè aka mere D)Ókè nke okike""}]}]"
"Mgbe anyị na-ekwu maka mgbasa nke àgwà omenala, gịnị bu ebumnuche anyị mgbe anyị siri ""hearth""?"	"['ebe ị na-ga', 'Ebe mmalite', ""Ebe niile n'akụkụ ụzọ mgbasasi"", 'Ebe ngosi']"	B	high_school_geography	[TextBlock(text='B)Ebe mmalite', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mgbe anyị na-ekwu maka mgbasa nke àgwà omenala, gịnị bu ebumnuche anyị mgbe anyị siri ""hearth""?\n A)ebe ị na-ga B)Ebe mmalite C)Ebe niile n\'akụkụ ụzọ mgbasasi D)Ebe ngosi'}]}]"
Ebe dị anya n'ebe ugwu na ndịda nke equator bụ	['usoro grid zuru ụwa ọnụ', 'Prime Meridian', 'latitude.', 'longitude.']	C	high_school_geography	[TextBlock(text='C)latitude.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ebe dị anya n'ebe ugwu na ndịda nke equator bụ\n A)usoro grid zuru ụwa ọnụ B)Prime Meridian C)latitude. D)longitude.""}]}]"
Kedu steeti na-enwekarị ikike ịkpe ikpe gbasara mpụ a na-eme n'ụgbọ mmiri?	"['Steeti osimiri', 'Steeti Alaa ọkọlọtọ', ""Steeti niile nwere ọn̄ụ n'ikike dị otu ahụ"", 'Ụlọ ikpe mba ụwa maka iwu nke oke osimiri']"	B	international_law	[TextBlock(text='A)Steeti osimiri', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kedu steeti na-enwekarị ikike ịkpe ikpe gbasara mpụ a na-eme n'ụgbọ mmiri?\n A)Steeti osimiri B)Steeti Alaa ọkọlọtọ C)Steeti niile nwere ọn̄ụ n'ikike dị otu ahụ D)Ụlọ ikpe mba ụwa maka iwu nke oke osimiri""}]}]"
