question	choices	answer	subject	opus	prompt
Hindufoɔ nnwoma kronkron no de sԑn	['Talmud.', 'Nyame Asem', 'Torah.', 'Veda.']	D	high_school_geography	[TextBlock(text='D)Veda.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hindufoɔ nnwoma kronkron no de sԑn\n A)Talmud. B)Nyame Asem C)Torah. D)Veda.'}]}]
Deԑ ԑdi soɔ yi mu bԑn na ԑyԑ su soronko bi a ԑwɔ Europe Atɔԑ fam kuro?	['Agodibea a ԑwɔ mfimfini', 'Ԑsom dan a ɛyɛ okukudam', 'Ahinanan kɛseɛ a ɛwɛ mfimfini na aban ne ntotoɛ adan atwa ho ahyia', 'Mfie a nebo ɛyɛ den']	C	high_school_geography	[TextBlock(text='A)Agodibea a ԑwɔ mfimfini', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Deԑ ԑdi soɔ yi mu bԑn na ԑyԑ su soronko bi a ԑwɔ Europe Atɔԑ fam kuro?\n A)Agodibea a ԑwɔ mfimfini B)Ԑsom dan a ɛyɛ okukudam C)Ahinanan kɛseɛ a ɛwɛ mfimfini na aban ne ntotoɛ adan atwa ho ahyia D)Mfie a nebo ɛyɛ den'}]}]
Aman a ԑdi soɔ yi mu bԑn na ԑԑbɔ mmɔden paa sԑ wɔbԑbɔ wɔn kasa ne ho ban efiri nkekaԑ biara a Engrisi anaa sԑ kasa foforo biara de bano?	['Italy', 'Russia', 'Japan', 'Brazil']	C	high_school_geography	[TextBlock(text='C)Japan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Aman a ԑdi soɔ yi mu bԑn na ԑԑbɔ mmɔden paa sԑ wɔbԑbɔ wɔn kasa ne ho ban efiri nkekaԑ biara a Engrisi anaa sԑ kasa foforo biara de bano?\n A)Italy B)Russia C)Japan D)Brazil'}]}]
Deԑ ԑdi soɔ yi mu bԑn na ԑyԑ nhwԑsoɔ ma adwuma a n’adwadeԑ no kɔ soro yie?	['apagyadeɛ', 'Ankaa nsa a ɔde agu toa mu', 'krataa', 'kɔbere']	B	high_school_geography	[TextBlock(text='A) apagyadeɛ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Deԑ ԑdi soɔ yi mu bԑn na ԑyԑ nhwԑsoɔ ma adwuma a n’adwadeԑ no kɔ soro yie?\n A)apagyadeɛ B)Ankaa nsa a ɔde agu toa mu C)krataa D)kɔbere'}]}]
Deԑ ԑdi soɔ yi mu bԑn na ԑnnyԑ su bi a ԑwɔ Nneԑma-maneԑ nhyehyԑeԑ beaԑe (EPZ)?	"[""Neԑma kra ho sika tua a w'ate so"", ""Abɔdeԑ mu nneԑma a w'akra a w'antua ho sika na w'ayi"", ""Nneԑma a ԑtra hyeԑ bi ho sikatua a w'ayi efiri mu"", ""Fiiyɛ mmara a w'ahyɛ no ketee""]"	D	high_school_geography	"[TextBlock(text=""B)Abɔdeԑ mu nneԑma a w'akra a w'antua ho sika na w'ayi"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Deԑ ԑdi soɔ yi mu bԑn na ԑnnyԑ su bi a ԑwɔ Nneԑma-maneԑ nhyehyԑeԑ beaԑe (EPZ)?\n A)Neԑma kra ho sika tua a w'ate so B)Abɔdeԑ mu nneԑma a w'akra a w'antua ho sika na w'ayi C)Nneԑma a ԑtra hyeԑ bi ho sikatua a w'ayi efiri mu D)Fiiyɛ mmara a w'ahyɛ no ketee""}]}]"
Deԑ ԑdi soɔ yi mu bԑn na ԑnnyԑ su a ԑyԑ nokorԑ fa ɔman ho?	['beaeɛ a ɛde neho', 'amanaman nyinaa gye to mu', 'Ahyeɛ', 'ɔman kasa']	D	high_school_geography	[TextBlock(text='A) beaeɛ a ɛde neho', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Deԑ ԑdi soɔ yi mu bԑn na ԑnnyԑ su a ԑyԑ nokorԑ fa ɔman ho?\n A)beaeɛ a ɛde neho B)amanaman nyinaa gye to mu C)Ahyeɛ D)ɔman kasa'}]}]
Woreyԑ w’adwene sԑ woretu efiri wo kurom akɔ Pittsburg. Wɔ kwan no so no, wogyinaa wɔ Columbus, Ohio sԑ worekɔsra w’abusuani na wote hwee kuro ne dɔ mu! Woyԑ w’adewne sԑ wo bԑtena hɔ na wode Columbus ayԑ wo kuro foforɔ. Yei yԑ nhwԑsoɔ ma	['Akwanya a ɛbesi mu', 'Kwan ntam porɔeɛ', 'Ntubra a ɛnfiri ɔpɛ mu', 'mpia ne ntweɛ adeɛ']	A	high_school_geography	[TextBlock(text='A) Akwanya a ɛbesi mu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Woreyԑ w’adwene sԑ woretu efiri wo kurom akɔ Pittsburg. Wɔ kwan no so no, wogyinaa wɔ Columbus, Ohio sԑ worekɔsra w’abusuani na wote hwee kuro ne dɔ mu! Woyԑ w’adewne sԑ wo bԑtena hɔ na wode Columbus ayԑ wo kuro foforɔ. Yei yԑ nhwԑsoɔ ma\n A)Akwanya a ɛbesi mu B)Kwan ntam porɔeɛ C)Ntubra a ɛnfiri ɔpɛ mu D)mpia ne ntweɛ adeɛ'}]}]
Dwumadiebea a aboa ano wɔ faako ne asaase a wɔde di dwa a enni kurom mfimfin na nnwuma bebree wɔ hɔ kyԑn temanmufoɔ no yԑ	['Kuro ketewa', 'Kuro a edi kan', 'Kuro', 'Kuro a ɛwɔ ano']	D	high_school_geography	[TextBlock(text='D) Kuro a ɛwɔ ano', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dwumadiebea a aboa ano wɔ faako ne asaase a wɔde di dwa a enni kurom mfimfin na nnwuma bebree wɔ hɔ kyԑn temanmufoɔ no yԑ\n A)Kuro ketewa B)Kuro a edi kan C)Kuro D)Kuro a ɛwɔ ano'}]}]
Nnɔbaeԑ bԑn na ԑhyԑԑ Kuayԑ Nkanyan a ԑtɔ so mmiԑnsa no ase?	['ɛmo', 'Ayuo', 'Atokoɔ', 'Kɔkɔte']	A	high_school_geography	[TextBlock(text='A)ɛmo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nnɔbaeԑ bԑn na ԑhyԑԑ Kuayԑ Nkanyan a ԑtɔ so mmiԑnsa no ase?\n A)ɛmo B)Ayuo C)Atokoɔ D)Kɔkɔte'}]}]
Adeԑ bԑn wɔ afeha no nkyԑmu nan a etwa toɔ no mu na ԑhinhim Europe Atɔԑ afam fapem no na ԑde abusuakuo ntokwa bebree baaԑ?	['Kasa afoforɔ a wɔde aba mu', 'Ɔko a ɛyɛ nwunu no awieɛ', 'Sovietfoɔ no bɔ wuraa mu no', 'Ɔgyee Europe atɔeɛ aman baa EU no mu']	B	high_school_geography	[TextBlock(text='D)Ɔgyee Europe atɔeɛ aman baa EU no mu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Adeԑ bԑn wɔ afeha no nkyԑmu nan a etwa toɔ no mu na ԑhinhim Europe Atɔԑ afam fapem no na ԑde abusuakuo ntokwa bebree baaԑ?\n A)Kasa afoforɔ a wɔde aba mu B)Ɔko a ɛyɛ nwunu no awieɛ C)Sovietfoɔ no bɔ wuraa mu no D)Ɔgyee Europe atɔeɛ aman baa EU no mu'}]}]
Sԑ mepԑsԑ medԑ agudeԑ bi a ԑsom bo paa mane me sewaa a ɔte Poughkeepsie a, ɔkwan a ɔfaso tu kwan bԑn na nyansa wɔ mu paa?	['Hyɛn kɛseɛ', 'Wiam', 'suhyɛn', 'Keteke kwan']	B	high_school_geography	[TextBlock(text='D)Keteke kwan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sԑ mepԑsԑ medԑ agudeԑ bi a ԑsom bo paa mane me sewaa a ɔte Poughkeepsie a, ɔkwan a ɔfaso tu kwan bԑn na nyansa wɔ mu paa?\n A)Hyɛn kɛseɛ B)Wiam C)suhyɛn D)Keteke kwan'}]}]
Deԑ edi soɔ yi mu dԑn na ԑyԑ mantam a ԑyԑ dwuma?	['Dixie', 'Pennsylvania', 'Winn-Dixie dwam', 'Pacific Atifi Apueɛ afam']	C	high_school_geography	[TextBlock(text='D)Pacific Atifi Apueɛ afam', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Deԑ edi soɔ yi mu dԑn na ԑyԑ mantam a ԑyԑ dwuma?\n A)Dixie B)Pennsylvania C)Winn-Dixie dwam D)Pacific Atifi Apueɛ afam'}]}]
Kuro nhwԑsoɔ sԑso bԑn na ԑwɔ beaԑe a nnipa te soronko a ԑfiri mfimfini kɔ abɔnten na ԑfa kuro no kwantenpɔn kԑseԑ no so?	['Europe ni', 'Nkramoni', 'Sahara-Aseɛ Africa ni', 'Latin Amerika ni']	D	high_school_geography	[TextBlock(text='A)Europe ni', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuro nhwԑsoɔ sԑso bԑn na ԑwɔ beaԑe a nnipa te soronko a ԑfiri mfimfini kɔ abɔnten na ԑfa kuro no kwantenpɔn kԑseԑ no so?\n A)Europe ni B)Nkramoni C)Sahara-Aseɛ Africa ni D)Latin Amerika ni'}]}]
Abusua bԑn na Europe kasa bebree no ka ho?	['Ural-Altaic', 'Basque', 'Indo-Europefoɔ', 'Phoeniciafoɔ']	C	high_school_geography	[TextBlock(text='C)Indo-Europefoɔ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Abusua bԑn na Europe kasa bebree no ka ho?\n A)Ural-Altaic B)Basque C)Indo-Europefoɔ D)Phoeniciafoɔ'}]}]
Nsԑm a ԑde apartheid, ethnic cleansing ne nkabom nyinaa wɔ?	['No nyinaa siiɛ wɔ Nazi Germany wɔ Wiase Ntoka I no mu', 'No nyinaa yɛ ntenaseɛ mu ntetemu', 'No nyinaa yɛ kwan a wɛde nipakuo ahodoɛ bɛ bɛmu wɛ mantam baako mu', 'No nyinaa nkyerɛaseɛ ahodoɔ a ɛka asɛm koro no ara']	B	high_school_geography	[TextBlock(text='C) No nyinaa yɛ kwan a wɛde nipakuo ahodoɛ bɛ bɛmu wɛ mantam baako mu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nsԑm a ԑde apartheid, ethnic cleansing ne nkabom nyinaa wɔ?\n A)No nyinaa siiɛ wɔ Nazi Germany wɔ Wiase Ntoka I no mu B)No nyinaa yɛ ntenaseɛ mu ntetemu C)No nyinaa yɛ kwan a wɛde nipakuo ahodoɛ bɛ bɛmu wɛ mantam baako mu D)No nyinaa nkyerɛaseɛ ahodoɔ a ɛka asɛm koro no ara'}]}]
Nsԑm a ԑwɔ aseԑ ha na ԑkyerԑ atubrafoɔ a wɔte Europe ase yie?	['Bebree no ara mbrɛ sɛ wɔbɛtumi abɛyɛ temanmufoɔ wɔ aman a ɔgye wɔn no mu', 'Ntubrafoɔ a wɔyɛ Nkramofoɔ firi Afrika Atifi afam no de wɔnho ahyɛ France mu yie paa', 'Ntubrafoɔ a ɛba Europe nkuro no ntae mfa wɛn abusua mba', 'Wɔtae ka hyɛ wɔ mantam bi mu']	D	high_school_geography	[TextBlock(text='B)Ntubrafoɔ a wɔyɛ Nkramofoɔ firi Afrika Atifi afam no de wɔnho ahyɛ France mu yie paa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nsԑm a ԑwɔ aseԑ ha na ԑkyerԑ atubrafoɔ a wɔte Europe ase yie?\n A)Bebree no ara mbrɛ sɛ wɔbɛtumi abɛyɛ temanmufoɔ wɔ aman a ɔgye wɔn no mu B)Ntubrafoɔ a wɔyɛ Nkramofoɔ firi Afrika Atifi afam no de wɔnho ahyɛ France mu yie paa C)Ntubrafoɔ a ɛba Europe nkuro no ntae mfa wɛn abusua mba D)Wɔtae ka hyɛ wɔ mantam bi mu'}]}]
Nnwuma a ԑdi soɔ yi mu bԑn na ԐNNYԐ sikasԑm nnwuma a ԑtɔ so mmienu?	['Hyɛn afa nkabomu', 'Atadeԑ pam', 'Kɔbere tuo', 'Nwoma nkabomu']	C	high_school_geography	[TextBlock(text='B)Atadeԑ pam', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nnwuma a ԑdi soɔ yi mu bԑn na ԐNNYԐ sikasԑm nnwuma a ԑtɔ so mmienu?\n A)Hyɛn afa nkabomu B)Atadeԑ pam C)Kɔbere tuo D)Nwoma nkabomu'}]}]
Johnny ne Susie ԑretu akɔ Scotland akɔsiesie wɔn abusua abankԑseԑ no na w’atena mu. Dԑn na ԑma kwan a ɔretu yi yԑ ntubra?	['Wɔtra ɔman foforɔ hyeɛ', 'Wɔnfa biribiara nka wɔnho nkɔ', 'Wɔretu efiri hɛɔ afebɔɔ', 'Wɔbɛfri hɔ akyɛ asene afe baako']	C	high_school_geography	[TextBlock(text='A) Wɔtra ɔman foforɔ hyeɛ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Johnny ne Susie ԑretu akɔ Scotland akɔsiesie wɔn abusua abankԑseԑ no na w’atena mu. Dԑn na ԑma kwan a ɔretu yi yԑ ntubra?\n A)Wɔtra ɔman foforɔ hyeɛ B)Wɔnfa biribiara nka wɔnho nkɔ C)Wɔretu efiri hɛɔ afebɔɔ D)Wɔbɛfri hɔ akyɛ asene afe baako'}]}]
Deԑ ԑdi soɔ yi mu dԑn na ԑyԑ ɔman?	['Antarctica', 'American Samoa', 'Egypt', 'Marshall Nsupɔ']	C	high_school_geography	[TextBlock(text='D)Marshall Nsupɔ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Deԑ ԑdi soɔ yi mu dԑn na ԑyԑ ɔman?\n A)Antarctica B)American Samoa C)Egypt D)Marshall Nsupɔ'}]}]
Fango a abu so paa no yԑ dԑn?	['Phosphate', 'Ngo', 'Fango', 'Bidie']	D	high_school_geography	[TextBlock(text='D)Bidie', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fango a abu so paa no yԑ dԑn?\n A)Phosphate B)Ngo C)Fango D)Bidie'}]}]
Sԑ wɔbԑpo anaasԑ wɔnnya atenka biara mfa ԑsom who wɔ ɔman bi mu no de sԑn?	['Nyankopɔn bebree som', 'Abɔdeɛ mu nneɛma som', 'Wiasesɛm', 'Nyankopɔn baako som']	C	high_school_geography	[TextBlock(text='D)Nyankopɔn baako som', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sԑ wɔbԑpo anaasԑ wɔnnya atenka biara mfa ԑsom who wɔ ɔman bi mu no de sԑn?\n A)Nyankopɔn bebree som B)Abɔdeɛ mu nneɛma som C)Wiasesɛm D)Nyankopɔn baako som'}]}]
Wɔ ɔman a ԑwɔ adwumayԑ-akyiri no, adeԑ a ԑdi soɔ yi mu na wɔfa no sԑ deԑ ԑho hia paa a ԑde adwuma nkɔsoɔ ba?	"['Ahoɔden', 'Nsano nnwumayɛ', 'Asɛm', ""wode w'ani ɛresi biribi pɔtee so""]"	C	high_school_geography	[TextBlock(text='A) Ahoɔden', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Wɔ ɔman a ԑwɔ adwumayԑ-akyiri no, adeԑ a ԑdi soɔ yi mu na wɔfa no sԑ deԑ ԑho hia paa a ԑde adwuma nkɔsoɔ ba?\n A)Ahoɔden B)Nsano nnwumayɛ C)Asɛm D)wode w'ani ɛresi biribi pɔtee so""}]}]"
Kuro a ne kԑseԑ no boro mmɔho mmienu kyԑn kuro a ne kԑseԑ no di soɔ wɔ ɔman bi mu no de sԑn	['Amansan kuro', 'Wiase kuro panyin', 'Kuro kɛseɛ paa', 'Kuro a edi kan']	D	high_school_geography	[TextBlock(text='D)Kuro a edi kan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuro a ne kԑseԑ no boro mmɔho mmienu kyԑn kuro a ne kԑseԑ no di soɔ wɔ ɔman bi mu no de sԑn\n A)Amansan kuro B)Wiase kuro panyin C)Kuro kɛseɛ paa D)Kuro a edi kan'}]}]
Ͻman biara a wɔwɔ mpoano biara wɔ sikasԑm mantam soronko bi a ne tiawa yԑ EEZ wɔ UN Nhyiamu a ԑfa mmara a ԑwɔ ԑpo ho. Deԑ ԑdi soɔ yi mu bԑn a ԑfa mmara a ԑwɔ ԑpo ho ne EEZ no na ԐNNYԐ nokorԑ?	"['EEZ no tra kɔsi ԑposo nsusudeԑ kwansini 200 (370 km) firi mpoano', 'Aman wɔ ho kwan sɛ wɔtu abɔdeɛ mu adeɛ a ɛwɔ EEZ no mu', ""Aman wɔ ho kwan sɛ wɔtu abɔdeɛ mu adeɛ a ɛwɔ asaasepɔn n'ano kɔ si ɛposo nsusudeɛ kwansini 350 (560 km) a ɛtra EEZ no"", 'Aman nni ho kwan sɛ wɔtu abɔdeɛ mu adeɛ a ɛwɔ EEZ no mu']"	D	high_school_geography	[TextBlock(text='D)Aman nni ho kwan sɛ wɔtu abɔdeɛ mu adeɛ a ɛwɔ EEZ no mu', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ͻman biara a wɔwɔ mpoano biara wɔ sikasԑm mantam soronko bi a ne tiawa yԑ EEZ wɔ UN Nhyiamu a ԑfa mmara a ԑwɔ ԑpo ho. Deԑ ԑdi soɔ yi mu bԑn a ԑfa mmara a ԑwɔ ԑpo ho ne EEZ no na ԐNNYԐ nokorԑ?\n A)EEZ no tra kɔsi ԑposo nsusudeԑ kwansini 200 (370 km) firi mpoano B)Aman wɔ ho kwan sɛ wɔtu abɔdeɛ mu adeɛ a ɛwɔ EEZ no mu C)Aman wɔ ho kwan sɛ wɔtu abɔdeɛ mu adeɛ a ɛwɔ asaasepɔn n'ano kɔ si ɛposo nsusudeɛ kwansini 350 (560 km) a ɛtra EEZ no D)Aman nni ho kwan sɛ wɔtu abɔdeɛ mu adeɛ a ɛwɔ EEZ no mu""}]}]"
Deԑ ԑdi soɔ yi mu bԑn na ԑbԑ tae ahu ɔhyԑ bi a ԑfiri nnipadom mu?	"['Mfidiedwuma nipakuo a ԑwɔ abɔdeԑ mu nneԑma bebree na wɔkra nnuane bebree', 'Nipakuo a wɔde mfidie yɛ kua paa', 'Beaeɛ a nipa dodɔoɔ nte', ""Kuay- nipakuo a wɔtwa a, na w'ahye""]"	D	high_school_geography	[TextBlock(text='A)Mfidiedwuma nipakuo a ԑwɔ abɔdeԑ mu nneԑma bebree na wɔkra nnuane bebree', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Deԑ ԑdi soɔ yi mu bԑn na ԑbԑ tae ahu ɔhyԑ bi a ԑfiri nnipadom mu?\n A)Mfidiedwuma nipakuo a ԑwɔ abɔdeԑ mu nneԑma bebree na wɔkra nnuane bebree B)Nipakuo a wɔde mfidie yɛ kua paa C)Beaeɛ a nipa dodɔoɔ nte D)Kuay- nipakuo a wɔtwa a'}]}]
Hyeԑ a ԑda United States ne Mexico ne fa baabi no yԑ Rio Grande, nhwԑsoɔ ma	['Nsuo adekyԑmu', 'Baabi a nsuo fa', 'Hyeԑ a nipa na ayԑ', 'Hyeԑ a ԑwɔ abɔdeԑ mu']	D	high_school_geography	[TextBlock(text='A) Nsuo adekyԑmu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hyeԑ a ԑda United States ne Mexico ne fa baabi no yԑ Rio Grande, nhwԑsoɔ ma\n A)Nsuo adekyԑmu B)Baabi a nsuo fa C)Hyeԑ a nipa na ayԑ D)Hyeԑ a ԑwɔ abɔdeԑ mu'}]}]
Sԑ yԑkasa fa ammamerԑ su a ԑterԑ a, “hearth” aseԑ kyerԑ sԑn?	['Baabi a wookɔ', 'Baabi a wo firi', 'Mmeaeɛ a ɛwɔ kwan a ɛterɛ fa no so', 'Baabi a biribiara kɔ hyia ano']	B	high_school_geography	[TextBlock(text='B)Baabi a wo firi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sԑ yԑkasa fa ammamerԑ su a ԑterԑ a, “hearth” aseԑ kyerԑ sԑn?\n A)Baabi a wookɔ B)Baabi a wo firi C)Mmeaeɛ a ɛwɔ kwan a ɛterɛ fa no so D)Baabi a biribiara kɔ hyia ano'}]}]
Kwan a ԑda nsaneԑ a ԑda wiase no atifi ne anaafoɔ no yԑ	['Wiase nyinaa nsaneԑ-nkabom nhyehyԑho', 'Wiase nsaneԑ a ԑda mfimfini', 'Wiase nsaneԑ a efiri nifa kɔ bankum', 'wiase nsaneԑ a efiri soro kɔ fam']	C	high_school_geography	[TextBlock(text='A) Wiase nyinaa nsaneԑ-nkabom nhyehyԑho', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwan a ԑda nsaneԑ a ԑda wiase no atifi ne anaafoɔ no yԑ\n A)Wiase nyinaa nsaneԑ-nkabom nhyehyԑho B)Wiase nsaneԑ a ԑda mfimfini C)Wiase nsaneԑ a efiri nifa kɔ bankum D)wiase nsaneԑ a efiri soro kɔ fam'}]}]
Ͻman bԑn na ɔtae de asԑnnie a ԑfa amumuyԑ a ԑkɔso wɔ ahyԑn mu no di dwuma?	['Ͻman a ԑwɔ mpoano', 'Frankaa man no', 'Aman nyinaa wɔ saa asennie tumi no kwan', 'Amanaman asɛnnibea ma mmara a ɛwɛ ɛpo ho']	B	international_law	[TextBlock(text='D)Amanaman asɛnnibea ma mmara a ɛwɛ ɛpo ho', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ͻman bԑn na ɔtae de asԑnnie a ԑfa amumuyԑ a ԑkɔso wɔ ahyԑn mu no di dwuma?\n A)Ͻman a ԑwɔ mpoano B)Frankaa man no C)Aman nyinaa wɔ saa asennie tumi no kwan D)Amanaman asɛnnibea ma mmara a ɛwɛ ɛpo ho'}]}]
Ͻkwan bԑn so na Asodie a ԑfa bambɔ ho a ɔtwa no tia sԑ R2P no da nso firi ntamgyina a efiri nnipa ahummɔborɔ mu?	['R2P ne nnipa ahummɔbro mmoa yԑ ade korɔ no a ne sa', 'R2P hia ɔfrɛ firi ɔman a neho akyere no sɛ wɔmboa no', 'R2P no ntuim nyɛ deɛ wɔpɛ yie fisɛ wɔhia UNSC no ahohyɛmu bi na ne botae paa ne sɛ wɔbe si atyerɛnkyɛm a ɛto nipa ho kwan', 'R2P no de asraa foɔ di dwuma, ɛberɛ a nnipa ahummɔbrɔ mmoa mfa ndi dwuma']	C	international_law	[TextBlock(text='C)R2P no ntuim nyɛ deɛ wɔpɛ yie fisɛ wɔhia UNSC no ahohyɛmu bi na ne botae paa ne sɛ wɔbe si atyerɛnkyɛm a ɛto nipa ho kwan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ͻkwan bԑn so na Asodie a ԑfa bambɔ ho a ɔtwa no tia sԑ R2P no da nso firi ntamgyina a efiri nnipa ahummɔborɔ mu?\n A)R2P ne nnipa ahummɔbro mmoa yԑ ade korɔ no a ne sa B)R2P hia ɔfrɛ firi ɔman a neho akyere no sɛ wɔmboa no C)R2P no ntuim nyɛ deɛ wɔpɛ yie fisɛ wɔhia UNSC no ahohyɛmu bi na ne botae paa ne sɛ wɔbe si atyerɛnkyɛm a ɛto nipa ho kwan D)R2P no de asraa foɔ di dwuma'}]}]
Dԑn ne ‘Lotus nnyinasosԑm’ no?	['Deԑ wɔfre no Lotus gyidie fapem no yԑ sԑ ‘wontumi mfa w’adwene mbu akwansideԑ a ԑwɔ aman a wɔde wɔnho no ho’, anaa, sԑneԑ w’ahyehyԑ noɔ no, “deԑ wɔmbraa no biara wɔ ho kwan wɔ amanaman mmara mu’', 'Deԑ wɔfre no Lotus gyidie fapem no yԑ sԑ aman wɔ ho kwan sɛ wɔfa asɛnnibea biara a wɔbedi wɔn asɛm', 'Deԑ wɔfre no Lotus gyidie fapem no yԑ sԑ aman nnin akwansideɛ bia sɛ wɔde mmara a ɛbɔ wɔn ɛpo ho ban no beddi dwuma', 'Deԑ wɔfre no Lotus gyidie fapem no yԑ sԑ ammaneɛ mmara firi ɔman no ne opinio juris nkabomu nkyɛn']	A	international_law	"[TextBlock(text=""A) Deԑ wɔfre no Lotus gyidie fapem no yԑ sԑ 'wontumi mfa w'adwene mbu akwansideԑ a ԑwɔ aman a wɔde wɔnho no ho'"", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dԑn ne ‘Lotus nnyinasosԑm’ no?\n A)Deԑ wɔfre no Lotus gyidie fapem no yԑ sԑ ‘wontumi mfa w’adwene mbu akwansideԑ a ԑwɔ aman a wɔde wɔnho no ho’ B)anaa C)sԑneԑ w’ahyehyԑ noɔ no D)“deԑ wɔmbraa no biara wɔ ho kwan wɔ amanaman mmara mu’'}]}]
Nsԑm a ԑdi soɔ yi mu dԑn na ԑkyerԑ UK ɔmammara no ase yie?	['UK ɔmanmmara no tumi farebae pԑ yԑ ɔhene no', 'UK ɔmanmmara no ma asɛnnibea no tumi sɛ ɔdane nneyɛ a wayɛ wɔ mmarahyɛbadwam', 'Wɔntwerɛɛ UK ɔmanmmara no wɔ faako na wobɛhu wɔ mmeaeɛ bebree', 'UK ɔmanmmara no gyina faahodie mmara no so']	C	international_law	[TextBlock(text='D)UK ɔmanmmara no gyina faahodie mmara no so', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nsԑm a ԑdi soɔ yi mu dԑn na ԑkyerԑ UK ɔmammara no ase yie?\n A)UK ɔmanmmara no tumi farebae pԑ yԑ ɔhene no B)UK ɔmanmmara no ma asɛnnibea no tumi sɛ ɔdane nneyɛ a wayɛ wɔ mmarahyɛbadwam C)Wɔntwerɛɛ UK ɔmanmmara no wɔ faako na wobɛhu wɔ mmeaeɛ bebree D)UK ɔmanmmara no gyina faahodie mmara no so'}]}]
Dԑn ne ɔhyԑ a ԑda asԑm nsiesieԑ a ԑnam asomdowoeԑ kwan so?	['Ԑyԑ asodie a ԑwɔ aba a ԑbԑ so mu, ԑne sԑ, Aman no hyԑ asodie ketee bi ase sԑ wɔbesiesie mansotwe biara wɔ mmerԑ tiawa mu', 'Ԑyɛ asodie a ɛwɔ nneyɛ mu, te sɛ aman wɔ asodie sɛ wɔbɛsisie mansotwe wɔ aspmdwoeɛ kwan so. Yei nkyerɛ sɛ wɔwɔ asodie sɛ wɔbɛsisie wɔn mansotwe', 'Ԑyɛ mmara a ɛtwa biribiara to wɔ amanaman mmara mu na aman nyina wɔ mmaransɛm aniku sɛ wɔbɛbɔ kwan a wɔde yɛ adwuma no ho ban wɔ mansotwe biara mu', 'Ԑyɛ asodie a ɛfa amanaman asɛennibea ho nnkoa']	B	international_law	[TextBlock(text='C)Aman no hyԑ asodie ketee bi ase sԑ wɔbesiesie mansotwe biara wɔ mmerԑ tiawa mu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dԑn ne ɔhyԑ a ԑda asԑm nsiesieԑ a ԑnam asomdowoeԑ kwan so?\n A)Ԑyԑ asodie a ԑwɔ aba a ԑbԑ so mu B)ԑne sԑ C)Aman no hyԑ asodie ketee bi ase sԑ wɔbesiesie mansotwe biara wɔ mmerԑ tiawa mu D)Ԑyɛ asodie a ɛwɔ nneyɛ mu'}]}]
