question	choices	answer	subject	opus	prompt
Sababni ijoo Toomaas Maaltaas yaadrimee isaa  baay’ina ummataa  keessatti hubachuu dadhabe	['baay’inni ummataa meeshaa jireenyaa isaaniitiin daangeffamaadha.', 'ummanni hundi  saffisa daballii qabatamaa caalaa dabaluudhaaf dandeettii qabu.', 'waraannnii fi beelli dandeettii walhormaataa ummataa ni dhorku.', 'dandeettii teknooloojii dandeettii baachuu lafaa dabaluuf']	D	high_school_geography	"[TextBlock(text=""A)baay'inni ummataa meeshaa jireenyaa isaaniitiin daangeffamaadha."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sababni ijoo Toomaas Maaltaas yaadrimee isaa  baay’ina ummataa  keessatti hubachuu dadhabe\n A)baay’inni ummataa meeshaa jireenyaa isaaniitiin daangeffamaadha. B)ummanni hundi  saffisa daballii qabatamaa caalaa dabaluudhaaf dandeettii qabu. C)waraannnii fi beelli dandeettii walhormaataa ummataa ni dhorku. D)dandeettii teknooloojii dandeettii baachuu lafaa dabaluuf'}]}]
Amantii lamaan kamtu amantii hunda galeessa akka ta'an kan godhan?	['Islaamaa fi Juudiizimii', 'Juudiizimii fi Budihiizimii', 'Hinduuyiizimii fi Buudihiizimii', 'Kiristaanummaa fi Buudihiizimii']	D	high_school_geography	[TextBlock(text='A)Islaamaa fi Juudiizimii', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Amantii lamaan kamtu amantii hunda galeessa akka ta'an kan godhan?\n A)Islaamaa fi Juudiizimii B)Juudiizimii fi Budihiizimii C)Hinduuyiizimii fi Buudihiizimii D)Kiristaanummaa fi Buudihiizimii""}]}]"
Moodeelli magaalaa kamtu naannoowwan mana jireenyaa kiraa guddaa qaban giddugala magaalattii irraa gara alaatti guddachuu isaanii daandii gurguddoo guddaa irratti jiraattonni kiraa gadi aanaa qaban tartiibaan akka fudhatan ti’oorii godha?	['Moodeela zoonii qindoominaa', 'Moodeela iddoo giddugaleessaa', 'Moodeela mootummoota magaalaa', 'moodeela sekteraa']	D	high_school_geography	[TextBlock(text='C)Moodeela mootummoota magaalaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Moodeelli magaalaa kamtu naannoowwan mana jireenyaa kiraa guddaa qaban giddugala magaalattii irraa gara alaatti guddachuu isaanii daandii gurguddoo guddaa irratti jiraattonni kiraa gadi aanaa qaban tartiibaan akka fudhatan ti’oorii godha?\n A)Moodeela zoonii qindoominaa B)Moodeela iddoo giddugaleessaa C)Moodeela mootummoota magaalaa D)moodeela sekteraa'}]}]
Biyyi tokko amantii ishee mootummaa ishee waliin yommuu walitti maktu maal jedhama?	['abbaa irrummaa.', 'sirna mootummaa luboonni maqaa Waaqayyoo ykn waaqa tokkoon itti bulchan.', 'dimookiraasii', 'mootummaa nama tokkoon to’atamu']	B	high_school_geography	[TextBlock(text='B)sirna mootummaa luboonni maqaa Waaqayyoo ykn waaqa tokkoon itti bulchan.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Biyyi tokko amantii ishee mootummaa ishee waliin yommuu walitti maktu maal jedhama?\n A)abbaa irrummaa. B)sirna mootummaa luboonni maqaa Waaqayyoo ykn waaqa tokkoon itti bulchan. C)dimookiraasii D)mootummaa nama tokkoon to’atamu'}]}]
Amantiin guddaan Awurooppaa keessatti shaakalamu maali?	['Kiristaanummaa', 'Islaama', 'Hinduuyiizimii', 'Aniimiizimii']	A	high_school_geography	[TextBlock(text='A)Kiristaanummaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Amantiin guddaan Awurooppaa keessatti shaakalamu maali?\n A)Kiristaanummaa B)Islaama C)Hinduuyiizimii D)Aniimiizimii'}]}]
baha Yunaayitid Isteetis keessatti qubsuma bu’a qabeessa ta’e isa jalqabaa kan hundeesse garee kami ?	['Faransaay', 'Biriitish(Iniliffa, Iskootish-Aayirish, Welsh, Iskootish', 'Raashiyaa', 'Chaayinaa']	B	high_school_geography	[TextBlock(text='C)Iskootish-Aayirish', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'baha Yunaayitid Isteetis keessatti qubsuma bu’a qabeessa ta’e isa jalqabaa kan hundeesse garee kami ?\n A)Faransaay B)Biriitish(Iniliffa C)Iskootish-Aayirish D)Welsh'}]}]
Piraamidiin ummataa ykn caasaan umurii-saala, waa'ee baay'ina ummata biyya tokkoo odeeffannoo armaan gadii hunda agarsiisa, kan hin agarsiisne isa kami	"['fedhii baasii hawaasummaa ummataa gara fuula duraa', 'dhiibbaa dhalachuun ilmaanii uummata irratti qabu', 'dhiibbaa waraanni uummata irratti qabu', ""saffisa ijaan mul'achuu amala adda addaa ummata biyya tokkoo""]"	B	high_school_geography	"[TextBlock(text=""D) saffisa ijaan mul'achuu amala adda addaa ummata biyya tokkoo"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Piraamidiin ummataa ykn caasaan umurii-saala, waa'ee baay'ina ummata biyya tokkoo odeeffannoo armaan gadii hunda agarsiisa, kan hin agarsiisne isa kami\n A)fedhii baasii hawaasummaa ummataa gara fuula duraa B)dhiibbaa dhalachuun ilmaanii uummata irratti qabu C)dhiibbaa waraanni uummata irratti qabu D)saffisa ijaan mul'achuu amala adda addaa ummata biyya tokkoo""}]}]"
Lagni Raayiin fakkeenya daangaa gosa kamiiti?	"[""Jii'oomeetirikii"", 'Nam-tolchee', 'Uumama', 'Haareffama']"	C	high_school_geography	"[TextBlock(text=""A) Jii'oomeetirikii"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Lagni Raayiin fakkeenya daangaa gosa kamiiti?\n A)Jii'oomeetirikii B)Nam-tolchee C)Uumama D)Haareffama""}]}]"
Gosti sochii dinagdee naannoo fiizikaalaa wajjin baay’ee kan walqabatu isa kami?	['Jalqaba', 'Lammaffaa', 'Sadaffaa', 'Afraffaa']	A	high_school_geography	[TextBlock(text='B)Lammaffaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gosti sochii dinagdee naannoo fiizikaalaa wajjin baay’ee kan walqabatu isa kami?\n A)Jalqaba B)Lammaffaa C)Sadaffaa D)Afraffaa'}]}]
Hojjettoonni biyyoota naannoo jiraatan harki caalaan isaanii gosa hojii kam irratti qacaramuu hin oolan?	['Jalqaba', 'Lammaffaa', 'Sadaffaa', 'Afraffaa']	A	high_school_geography	[TextBlock(text='B)Lammaffaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Hojjettoonni biyyoota naannoo jiraatan harki caalaan isaanii gosa hojii kam irratti qacaramuu hin oolan?\n A)Jalqaba B)Lammaffaa C)Sadaffaa D)Afraffaa'}]}]
Kanneen armaan gadii tokko malee hundinuu magaala keessatti hojiiwwan bu'uura hin taanedha, isa tokko kana filadhu?	['hojjetaa magaalaa kan abidda dhaamsu', 'hojjetaa hawaasummaa', 'qulqulleessituu goggogaa.', 'hojjetaa warshaa uffata.']	D	high_school_geography	[TextBlock(text='D)hojjetaa warshaa uffata.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kanneen armaan gadii tokko malee hundinuu magaala keessatti hojiiwwan bu'uura hin taanedha, isa tokko kana filadhu?\n A)hojjetaa magaalaa kan abidda dhaamsu B)hojjetaa hawaasummaa C)qulqulleessituu goggogaa. D)hojjetaa warshaa uffata.""}]}]"
Korporeeshiniiwwan biyyoota ollaa hojii isaanii nii raabsu	"['meeshaalee omishaa bakka baasii oomishaa olaanaa ta’etti.', ""tajaajila herregaa fi qorannoo bakka bu'a qabeessa ta’etti gaggeessuu."", 'faayidaa wal bira qabamee ilaalamu irratti hundaa’e.', 'waajjira muummee LCD keessatti argamu waliin.']"	C	high_school_geography	"[TextBlock(text=""C)faayidaa wal bira qabamee ilaalamu irratti hundaa'e."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Korporeeshiniiwwan biyyoota ollaa hojii isaanii nii raabsu\n A)meeshaalee omishaa bakka baasii oomishaa olaanaa ta’etti. B)tajaajila herregaa fi qorannoo bakka bu'a qabeessa ta’etti gaggeessuu. C)faayidaa wal bira qabamee ilaalamu irratti hundaa’e. D)waajjira muummee LCD keessatti argamu waliin.""}]}]"
Kanneen armaan gadii keessaa guddina teessuma lafa alluvial wajjin xiqqeenyaan kan walqabatu kami?	"['Haguuggii gadi fagoo meeshaalee laafoo', 'olaantummaa sigiga laafaa', ""yaa'aa yeroo hedduu"", 'addaan dhodhohuu fi lolaa gad fagoo']"	D	high_school_geography	[TextBlock(text='B)olaantummaa sigiga laafaa', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kanneen armaan gadii keessaa guddina teessuma lafa alluvial wajjin xiqqeenyaan kan walqabatu kami?\n A)Haguuggii gadi fagoo meeshaalee laafoo B)olaantummaa sigiga laafaa C)yaa'aa yeroo hedduu D)addaan dhodhohuu fi lolaa gad fagoo""}]}]"
Qabeenya uumamaa industirii ammayyaatiif barbaachisu irratti kanneen armaan gadii keessaa isa kamtu XIQQOO of danda’a?	['Yuunaaytid Isteet', 'Jaappaan', 'Faransaay', 'Yuunaaytid Kiingdam']	B	high_school_geography	[TextBlock(text='B) Jaappaan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Qabeenya uumamaa industirii ammayyaatiif barbaachisu irratti kanneen armaan gadii keessaa isa kamtu XIQQOO of danda’a?\n A)Yuunaaytid Isteet B)Jaappaan C)Faransaay D)Yuunaaytid Kiingdam'}]}]
Bu’aan kallattii bahaa–dhihaa sirna gaarreen Alpaayinii fi dirree kaabaa Awurooppaa dhihaa fi giddugaleessaa keessaa tokko jechuun akkas jechuudha	['haala qilleensa galaanaa Awurooppaa naannoo qarqara galaanaa qofatti daangessa', 'kibbaa fi kaaba Awurooppaa gidduutti qunnamtiidhaaf koridoorii ni kenna', 'haala qilleensaa galaanaa fakkaatu gara bahaatti gara Jarmanii fi Poolaanditti akka babal’atu dandeessisa', 'sochii ummataa kutaalee naannoo Meditiraaniyaanii gidduutti bu’a qabeessaan ni ittisa']	C	high_school_geography	"[TextBlock(text=""C)haala qilleensaa galaanaa fakkaatu gara bahaatti gara Jarmanii fi Poolaanditti akka babal'atu dandeessisa"", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bu’aan kallattii bahaa–dhihaa sirna gaarreen Alpaayinii fi dirree kaabaa Awurooppaa dhihaa fi giddugaleessaa keessaa tokko jechuun akkas jechuudha\n A)haala qilleensa galaanaa Awurooppaa naannoo qarqara galaanaa qofatti daangessa B)kibbaa fi kaaba Awurooppaa gidduutti qunnamtiidhaaf koridoorii ni kenna C)haala qilleensaa galaanaa fakkaatu gara bahaatti gara Jarmanii fi Poolaanditti akka babal’atu dandeessisa D)sochii ummataa kutaalee naannoo Meditiraaniyaanii gidduutti bu’a qabeessaan ni ittisa'}]}]
Walxaxaan mana qulqullummaa Hindu guddaan hanga ammaatti ijaarame kan argamu	['Kaalkutaa.', 'Boombaay.', 'Kaamboodiyaa.', 'Baalii.']	C	high_school_geography	[TextBlock(text='B)Boombaay.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Walxaxaan mana qulqullummaa Hindu guddaan hanga ammaatti ijaarame kan argamu\n A)Kaalkutaa. B)Boombaay. C)Kaamboodiyaa. D)Baalii.'}]}]
Jecha kamtu humnoota biyya tokko tokkoomsuu fi cimsan ibsa?	"[""Faca'insa"", 'Seentiriifuugaal', 'Seentiriioiitaal', 'Saba giddu galeessa kan godhate']"	C	high_school_geography	[TextBlock(text='D)Saba giddu galeessa kan godhate', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Jecha kamtu humnoota biyya tokko tokkoomsuu fi cimsan ibsa?\n A)Faca'insa B)Seentiriifuugaal C)Seentiriioiitaal D)Saba giddu galeessa kan godhate""}]}]"
Himoota armaan gadii keessaa kamtu hojiirra oolmaa S-kaarvii akka gaariitti ibsa?	"['Giraaphii godaansa Baantuu', ""Giraaphii guddina baay'ina ummata namaa erga jalqaba lafa irratti mul'atanii kaasee"", 'Chaartii magaalonni baay’ina ummata isaanii irratti hundaa’uun akkamitti akka walitti hidhaman agarsiisu', 'Moodeela biyyoota hedduu erga industiriidhaan guddatanii booda guddinni baay’ina ummataa hir’achuu agarsiisu']"	D	high_school_geography	"[TextBlock(text=""D)Moodeela biyyoota hedduu erga industiriidhaan guddatanii booda guddinni baay'ina ummataa hir'achuu agarsiisu"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Himoota armaan gadii keessaa kamtu hojiirra oolmaa S-kaarvii akka gaariitti ibsa?\n A)Giraaphii godaansa Baantuu B)Giraaphii guddina baay'ina ummata namaa erga jalqaba lafa irratti mul'atanii kaasee C)Chaartii magaalonni baay’ina ummata isaanii irratti hundaa’uun akkamitti akka walitti hidhaman agarsiisu D)Moodeela biyyoota hedduu erga industiriidhaan guddatanii booda guddinni baay’ina ummataa hir’achuu agarsiisu""}]}]"
Wantoota armaan gadii keessaa kamtu mootummaaf danqaa miti?	"[""koorpooreeshinii ce'umsaa"", 'EU', 'Dhaabbata daldalaa addunyaa', 'neetwoorkii geejibaa gaarii']"	D	high_school_geography	[TextBlock(text='D)neetwoorkii geejibaa gaarii', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Wantoota armaan gadii keessaa kamtu mootummaaf danqaa miti?\n A)koorpooreeshinii ce'umsaa B)EU C)Dhaabbata daldalaa addunyaa D)neetwoorkii geejibaa gaarii""}]}]"
Gareen ispoortii biyyoolessaa, alaabaa, faaruu biyyaalessaa fi ayyaanni biyyaalessaa hundi isaanii kan beeksisan	['sabboonummaa.', 'jibba amantaa nama biraa.', 'jeequmsa siyaasaa.', 'falmii hojii.']	A	high_school_geography	[TextBlock(text='A) sabboonummaa.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gareen ispoortii biyyoolessaa, alaabaa, faaruu biyyaalessaa fi ayyaanni biyyaalessaa hundi isaanii kan beeksisan\n A)sabboonummaa. B)jibba amantaa nama biraa. C)jeequmsa siyaasaa. D)falmii hojii.'}]}]
Adeemsi godaantotni duudhaa, afaanii fi aadaa biyya isaanii haaraa itti baratan maal jedhama	['walsimachuu.', 'jijjiirama aadaa.', 'madaquu.', 'walitti makamuu.']	B	high_school_geography	[TextBlock(text='B)jijjiirama aadaa.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Adeemsi godaantotni duudhaa, afaanii fi aadaa biyya isaanii haaraa itti baratan maal jedhama\n A)walsimachuu. B)jijjiirama aadaa. C)madaquu. D)walitti makamuu.'}]}]
Kanneen armaan gadii keessaa isa kam irratti fageenya teessuma lafaa dhugaa, kallattii dhugaa, guddina dhugaa fi boca dhugaa sirritti agarsiisuu danda’a?	['Projekshinii Mercator ', 'Giloobii', 'Projekshinii Conic', 'Projekshinii Gnomonic ']	B	high_school_geography	[TextBlock(text='B)Giloobii', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kanneen armaan gadii keessaa isa kam irratti fageenya teessuma lafaa dhugaa, kallattii dhugaa, guddina dhugaa fi boca dhugaa sirritti agarsiisuu danda’a?\n A)Projekshinii Mercator  B)Giloobii C)Projekshinii Conic D)Projekshinii Gnomonic '}]}]
Kanneen armaan gadii keessaa kamtu akka gocha iddoo giddugaleessaa sadarkaa olaanaatti fudhatamuu danda’a?	['Mana gurgurtaa nyaataa fi dhugaatii Winn-Dixie', 'Bakka gurgurtaa Mercedes-Benz jedhamu', 'Mana Kophee', 'Doktora maatii']	B	high_school_geography	[TextBlock(text='D)Doktora maatii', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kanneen armaan gadii keessaa kamtu akka gocha iddoo giddugaleessaa sadarkaa olaanaatti fudhatamuu danda’a?\n A)Mana gurgurtaa nyaataa fi dhugaatii Winn-Dixie B)Bakka gurgurtaa Mercedes-Benz jedhamu C)Mana Kophee D)Doktora maatii'}]}]
Ogeessi teessuma lafaa hawaasa magaalaa US bara 1920moota keessa ture akka tuuta gingilchaawwan giddugaleessa ta’anii fi wiirtuu giddugaleessaa irraa gara alaatti balaqqeessa’anitti ilaale kami?	['Rostoow', 'Ravenisteeyin', 'Voon Tuuneen', 'Bargees']	D	high_school_geography	[TextBlock(text='D)Bargees', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ogeessi teessuma lafaa hawaasa magaalaa US bara 1920moota keessa ture akka tuuta gingilchaawwan giddugaleessa ta’anii fi wiirtuu giddugaleessaa irraa gara alaatti balaqqeessa’anitti ilaale kami?\n A)Rostoow B)Ravenisteeyin C)Voon Tuuneen D)Bargees'}]}]
Ganama mana barumsaa dhaquuf, HUNDI keenya kana akka qajeelfama keenyaatti fayyadamna.	['Atlaas Daandii Raand-Maaknaali.', 'giloobii adunyaa.', 'kaartaa daandii.', 'kaartaa sammuu.']	D	high_school_geography	[TextBlock(text='C)kaartaa daandii.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ganama mana barumsaa dhaquuf, HUNDI keenya kana akka qajeelfama keenyaatti fayyadamna.\n A)Atlaas Daandii Raand-Maaknaali. B)giloobii adunyaa. C)kaartaa daandii. D)kaartaa sammuu.'}]}]
Kanneen keessaa kaartaan iskeelii kaartaa isa xiqqaa fayyadamu kaartaa kam ta’a ture	"['addunyaa.', 'Atilaantaa, Joorjiyaa.', ""MeeyinIstriitii, Ismool Taawonii, Ohi'oo"", 'Peenisiyilivaaniyaa.']"	A	high_school_geography	[TextBlock(text='D)MeeyinIstriitii', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kanneen keessaa kaartaan iskeelii kaartaa isa xiqqaa fayyadamu kaartaa kam ta’a ture\n A)addunyaa. B)Atilaantaa C)Joorjiyaa. D)MeeyinIstriitii'}]}]
Daangaan kanaan dura beekumsi teessuma lafaa fi kaartaan of eeggannoo qabu osoo hin jiraatin uumame maal jedhama	"['daangaa kan duraa.', ""daangaa ji'oomeetirii."", 'daangaa hin jirre garuu ammas kan teessuma lafaarra jiru.', 'daangaa itti aanu.']"	A	high_school_geography	[TextBlock(text='C)daangaa hin jirre garuu ammas kan teessuma lafaarra jiru.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Daangaan kanaan dura beekumsi teessuma lafaa fi kaartaan of eeggannoo qabu osoo hin jiraatin uumame maal jedhama\n A)daangaa kan duraa. B)daangaa ji'oomeetirii. C)daangaa hin jirre garuu ammas kan teessuma lafaarra jiru. D)daangaa itti aanu.""}]}]"
Hojiiwwan armaan gadii keessaa kamtu damee qacarriii hojii bu’uuraa hin taane keessatti argama?	"['Injinarii sooftiweerii', 'Hojjetaa sarara walga’ii konkolaataa pikaappii F-10', ""Hojjetaa warshaa boba'aa qulqulleessu"", 'Hojjetaa bakka konkolaataan dhaabbatuu']"	D	high_school_geography	[TextBlock(text='A)Injinarii sooftiweerii', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Hojiiwwan armaan gadii keessaa kamtu damee qacarriii hojii bu’uuraa hin taane keessatti argama?\n A)Injinarii sooftiweerii B)Hojjetaa sarara walga’ii konkolaataa pikaappii F-10 C)Hojjetaa warshaa boba'aa qulqulleessu D)Hojjetaa bakka konkolaataan dhaabbatuu""}]}]"
Naannoolee armaan gadii keessaa qonni jireenyaaf oolu misooma daldalaa bal’aan bakka bu’aa jira?	"['naannoo gaarren Swiss', ""laga Amaazon keessaa bakka bishaan itti yaa'u"", 'Kaaba Afrikaa', 'lafa muka hin qabne']"	B	high_school_geography	"[TextBlock(text=""B)laga Amaazon keessaa bakka bishaan itti yaa'u"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Naannoolee armaan gadii keessaa qonni jireenyaaf oolu misooma daldalaa bal’aan bakka bu’aa jira?\n A)naannoo gaarren Swiss B)laga Amaazon keessaa bakka bishaan itti yaa'u C)Kaaba Afrikaa D)lafa muka hin qabne""}]}]"
Sochii cimaan amantii hundarraa fagaatu maal jedhama	['sekuraaliizimii.', 'amantii dhabisa.', 'gocha yookiin iddoo qulqullummaa kabajuu dhabuu.', 'sabboonummaa.']	A	high_school_geography	[TextBlock(text='A)sekuraaliizimii.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sochii cimaan amantii hundarraa fagaatu maal jedhama\n A)sekuraaliizimii. B)amantii dhabisa. C)gocha yookiin iddoo qulqullummaa kabajuu dhabuu. D)sabboonummaa.'}]}]
Naannoleen amala kana hunda qooddatu, kan isaan hin qooddanne	['daangaawwan.', 'amaloota waliigalaa.', 'bakka waan tokko kan biraa wajjin walqabatee jiru.', 'salphaatti kan ibsamu.']	D	high_school_geography	[TextBlock(text='B)amaloota waliigalaa.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Naannoleen amala kana hunda qooddatu, kan isaan hin qooddanne\n A)daangaawwan. B)amaloota waliigalaa. C)bakka waan tokko kan biraa wajjin walqabatee jiru. D)salphaatti kan ibsamu.'}]}]
Waldaalee deemsa yaa'aa immigireeshinii gurguddoo U.S. armaan gadii keessaa kamtu sirrii miti?	['Qubsuma qajeelchitootaa hanga bara 1870tti—Jarman, Ingilizii, Iskootilaandii-Aayilaandi, Afrikaanota', '1870–1914—Lammiilee Eeshiyaa', '1870–1914—Awurooppaa Bahaa fi kibbaa', '1965–amma—Hispaniikoota']	B	high_school_geography	[TextBlock(text='D) Afrikaanota', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Waldaalee deemsa yaa'aa immigireeshinii gurguddoo U.S. armaan gadii keessaa kamtu sirrii miti?\n A)Qubsuma qajeelchitootaa hanga bara 1870tti—Jarman B)Ingilizii C)Iskootilaandii-Aayilaandi D)Afrikaanota""}]}]"
Ibsa armaan gadii keessaa kan amala magaalota Afrikaa irra caalaan ta’e isa kami?	['Bakka jireenyaa dagaagaa, qulqulluu qabu.', 'Godaantoota baadiyyaa irraa gara magaalaatti dhufan irra caalaa isaaniif hojiin ni jira.', 'Aanaa daldalaa adda addaa sadii qabu.', 'Bu’uuraalee misoomaa gaarii qabu.']	C	high_school_geography	[TextBlock(text='D)Aanaa daldalaa adda addaa sadii qabu.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ibsa armaan gadii keessaa kan amala magaalota Afrikaa irra caalaan ta’e isa kami?\n A)Bakka jireenyaa dagaagaa B)qulqulluu qabu. C)Godaantoota baadiyyaa irraa gara magaalaatti dhufan irra caalaa isaaniif hojiin ni jira. D)Aanaa daldalaa adda addaa sadii qabu.'}]}]
Biyya kamtu bakka isheen jirtu irraa kan ka’e miidhaa daldalaa hamaa ishee mudate?	['Singaapoor', 'Xaaliyaan', 'Ispeen', 'Mongooliyaa']	D	high_school_geography	[TextBlock(text='B)Xaaliyaan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Biyya kamtu bakka isheen jirtu irraa kan ka’e miidhaa daldalaa hamaa ishee mudate?\n A)Singaapoor B)Xaaliyaan C)Ispeen D)Mongooliyaa'}]}]
Moodeela zoonii giddugaleessaa Burgess zoonii isa kam keessatti namni tokko manneen fooyya’oo, mana maatii tokkoo fi mana jireenyaa kiraa olaanaa qabu argata?	['Jalqaba', 'lammaffaa', 'Sadaffaa', 'Afraffaa']	C	high_school_geography	[TextBlock(text='B)lammaffaa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Moodeela zoonii giddugaleessaa Burgess zoonii isa kam keessatti namni tokko manneen fooyya’oo, mana maatii tokkoo fi mana jireenyaa kiraa olaanaa qabu argata?\n A)Jalqaba B)lammaffaa C)Sadaffaa D)Afraffaa'}]}]
Yaadrimee tokkoon tokkoon hawaasaa kamiyyu akkina guddina sadarkaa shaniin guddachuu waliin wal qabatu jedhu kan eenyuuti	['Roostoow.', 'Raaveenisteeyiin.', 'Von Tuuneen.', 'Bargees.']	A	high_school_geography	[TextBlock(text='D) Bargees.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yaadrimee tokkoon tokkoon hawaasaa kamiyyu akkina guddina sadarkaa shaniin guddachuu waliin wal qabatu jedhu kan eenyuuti\n A)Roostoow. B)Raaveenisteeyiin. C)Von Tuuneen. D)Bargees.'}]}]
Kanneen armaan gadii keessaa kamtu amala aadaa tokko akka hin babal’anne gufuu ta’ee HIN ilaalamu?	['Afaan ', 'Amantaa', 'Galaanota', 'Lammiilee komii wal danda’an']	D	high_school_geography	[TextBlock(text='A)Afaan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kanneen armaan gadii keessaa kamtu amala aadaa tokko akka hin babal’anne gufuu ta’ee HIN ilaalamu?\n A)Afaan  B)Amantaa C)Galaanota D)Lammiilee komii wal danda’an'}]}]
Adeemsi weeraraa fi walduraa duubaan adeemsa godaansa of keessaa qabu yoo ta’u,yoom jedhamee ibsamuutu gaarii dha	['jiraattonni haaraan kutaalee mana jireenyaa diiganii deebi’anii ijaaru.', 'jiraattonni haaraan jiraattota durii waliin nagaan jiraatu.', 'jiraattonni haaraan jiraattota durii wajjin guutummaatti wal simataniiru.', 'jiraattonni haaraan gara naannoo gareewwan jiraattota durii qabanitti ce’u.']	D	high_school_geography	"[TextBlock(text=""D)jiraattonni haaraan gara naannoo gareewwan jiraattota durii qabanitti ce'u."", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Adeemsi weeraraa fi walduraa duubaan adeemsa godaansa of keessaa qabu yoo ta’u,yoom jedhamee ibsamuutu gaarii dha\n A)jiraattonni haaraan kutaalee mana jireenyaa diiganii deebi’anii ijaaru. B)jiraattonni haaraan jiraattota durii waliin nagaan jiraatu. C)jiraattonni haaraan jiraattota durii wajjin guutummaatti wal simataniiru. D)jiraattonni haaraan gara naannoo gareewwan jiraattota durii qabanitti ce’u.'}]}]
Kanneen armaan gadii keessaa kamtu hiika dalagaa naannoo akka gaariitti agarsiisa?	['Kaartaa Atlaantaa akka giddugala Daandii Xiyyaaraa Deeltaatti agarsiisu', 'Barruu naannoo Kibbaa jedhamee waamame ibsu', 'Kaartaa Kaaba Kaarolinaatti naannoolee dhibba tokko agarsiisu', 'Barreeffama dheeraa bakka Macaafa qulqulluu jedhamuun beekamu ibsu']	A	high_school_geography	[TextBlock(text='C)Kaartaa Kaaba Kaarolinaatti naannoolee dhibba tokko agarsiisu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kanneen armaan gadii keessaa kamtu hiika dalagaa naannoo akka gaariitti agarsiisa?\n A)Kaartaa Atlaantaa akka giddugala Daandii Xiyyaaraa Deeltaatti agarsiisu B)Barruu naannoo Kibbaa jedhamee waamame ibsu C)Kaartaa Kaaba Kaarolinaatti naannoolee dhibba tokko agarsiisu D)Barreeffama dheeraa bakka Macaafa qulqulluu jedhamuun beekamu ibsu'}]}]
Manneen daldalaa haaraa naannoo galma daldalaa guddaa tokkotti banaman yaadrimee kam calaqqisiisu?	"['Yaad-rimee harkisa lafaa', ""hir'ina walitti dhufeenya dhiibbaa fageenyaan dhufe"", 'Dabalata ta’uu', 'sochii loogii']"	D	high_school_geography	"[TextBlock(text=""C)Dabalata ta'uu"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Manneen daldalaa haaraa naannoo galma daldalaa guddaa tokkotti banaman yaadrimee kam calaqqisiisu?\n A)Yaad-rimee harkisa lafaa B)hir'ina walitti dhufeenya dhiibbaa fageenyaan dhufe C)Dabalata ta’uu D)sochii loogii""}]}]"
