question	choices	answer	subject	opus	prompt
L'émergence d'une main-d'œuvre industrielle urbaine en Europe a contribué au lancement de 	['La première révolution agricole. ', 'La deuxième révolution agricole. ', 'La troisième révolution agricole.', 'La quatrième révolution agricole.']	B	high_school_geography	[TextBlock(text='B) La deuxième révolution agricole.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""L'émergence d'une main-d'œuvre industrielle urbaine en Europe a contribué au lancement de \n A)La première révolution agricole.  B)La deuxième révolution agricole.  C)La troisième révolution agricole. D)La quatrième révolution agricole.""}]}]"
Laquelle des affirmations ci-après se verifie au regard des régions industrielles de l'Asie de l'Est? 	"[""Le Japon dispose d'une riche réserve de ressources naturelles. "", "" La Chine manque de ressources naturelles mais dispose d'une main-d'œuvre abondante."", ""La Chine s'industrialise de manière fulgurante.  "", ""Taïwan manque d'entreprises industrielles et de main-d'œuvre qualifiée.""]"	C	high_school_geography	"[TextBlock(text=""C) La Chine s'industrialise de manière fulgurante."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Laquelle des affirmations ci-après se verifie au regard des régions industrielles de l'Asie de l'Est? \n A)Le Japon dispose d'une riche réserve de ressources naturelles.  B) La Chine manque de ressources naturelles mais dispose d'une main-d'œuvre abondante. C)La Chine s'industrialise de manière fulgurante.   D)Taïwan manque d'entreprises industrielles et de main-d'œuvre qualifiée.""}]}]"
Laquelle des affirmations suivantes décrit le mieux les Nations unies ?	"[""Les Nations unies disposent d'une force de police mondiale."", 'Les États membres cèdent leur souveraineté aux Nations unies.', 'Les droits mondiaux sont appliquées par les Nations unies.', ""L'ONU pratique souvent l'interventionnisme dans les conflits mondiaux.""]"	D	high_school_geography	[TextBlock(text='C) Les droits mondiaux sont appliquées par les Nations unies.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Laquelle des affirmations suivantes décrit le mieux les Nations unies ?\n A)Les Nations unies disposent d'une force de police mondiale. B)Les États membres cèdent leur souveraineté aux Nations unies. C)Les droits mondiaux sont appliquées par les Nations unies. D)L'ONU pratique souvent l'interventionnisme dans les conflits mondiaux.""}]}]"
Lequel des éléments suivants représente une région formelle ?	['e Dixie', 'La Pennsylvanie', 'La zone de marché de Winn-Dixie', 'Le nord-ouest du Pacifique']	B	high_school_geography	[TextBlock(text='B) La Pennsylvanie', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Lequel des éléments suivants représente une région formelle ?\n A)e Dixie B)La Pennsylvanie C)La zone de marché de Winn-Dixie D)Le nord-ouest du Pacifique'}]}]
La concentration des activités de production et des personnes dans l'espace pour le bénéfice de tous est appelée  	"['principe de substitution. ', 'déglobalisation. ', ""l'agglomération.  "", ""l'infrastructure.""]"	C	high_school_geography	"[TextBlock(text=""C) l'agglomération."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""La concentration des activités de production et des personnes dans l'espace pour le bénéfice de tous est appelée  \n A)principe de substitution.  B)déglobalisation.  C)l'agglomération.   D)l'infrastructure.""}]}]"
Quelle famille de langues comprend l'italien, l'espagnol, le portugais et le roumain ?	['Européenne', 'slave', 'Germanique', 'Romane']	D	high_school_geography	[TextBlock(text='D) Romane', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Quelle famille de langues comprend l'italien, l'espagnol, le portugais et le roumain ?\n A)Européenne B)slave C)Germanique D)Romane""}]}]"
Ankara, en Turquie, et Islamabad, au Pakistan, sont deux exemples de	"['de villes désertiques', 'de capitales avant-gardistes.', ""d'anciennes capitales coloniales."", 'de villes en compétition. ']"	B	high_school_geography	[TextBlock(text='B) de capitales avant-gardistes.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ankara, en Turquie, et Islamabad, au Pakistan, sont deux exemples de\n A)de villes désertiques B)de capitales avant-gardistes. C)d'anciennes capitales coloniales. D)de villes en compétition. ""}]}]"
Lequel des éléments suivants ne constitue PAS un exemple de syncrétisme ?	['Halloween', 'La cuisine étrangère adaptée aux goûts américains', 'Le hassidisme', 'Le catholicisme en Louisiane']	C	high_school_geography	[TextBlock(text='C) Le hassidisme', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Lequel des éléments suivants ne constitue PAS un exemple de syncrétisme ?\n A)Halloween B)La cuisine étrangère adaptée aux goûts américains C)Le hassidisme D)Le catholicisme en Louisiane'}]}]
La théorie selon laquelle celui qui contrôle la masse continentale de l'Europe domine le monde s'appelle la	['théorie de la décentralisation', 'lthéorie des dominos.', 'théorie de la terre nourricière.', 'théorie du rimland.']	C	high_school_geography	[TextBlock(text='C) théorie de la terre nourricière.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""La théorie selon laquelle celui qui contrôle la masse continentale de l'Europe domine le monde s'appelle la\n A)théorie de la décentralisation B)lthéorie des dominos. C)théorie de la terre nourricière. D)théorie du rimland.""}]}]"
Quel groupe représente la variante persane (iranienne) de l'islam et croit en l'infaillibilité et au droit divin à l'autorité des imams descendants d'Ali ?	"['Les sunnites', ""les chi'ites"", ""l'imam"", 'Les intouchables']"	B	high_school_geography	"[TextBlock(text=""B) les chi'ites"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Quel groupe représente la variante persane (iranienne) de l'islam et croit en l'infaillibilité et au droit divin à l'autorité des imams descendants d'Ali ?\n A)Les sunnites B)les chi'ites C)l'imam D)Les intouchables""}]}]"
L'effet multiplicateur consiste en 	"[""l'ajout de travailleurs non basiques à une économie urbaine dont le nombre de travailleurs basiques a augmenté."", 'un rapport entre le nombre de travailleurs urbains et le nombre de travailleurs ruraux dans une économie.', 'le rapport entre les travailleurs urbains et les travailleurs agricoles dans une économie.', ""l'ajout d'emplois ruraux créés par l'économie urbaine.""]"	A	high_school_geography	"[TextBlock(text=""A) l'ajout de travailleurs non basiques à une économie urbaine dont le nombre de travailleurs basiques a augmenté."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""L'effet multiplicateur consiste en \n A)l'ajout de travailleurs non basiques à une économie urbaine dont le nombre de travailleurs basiques a augmenté. B)un rapport entre le nombre de travailleurs urbains et le nombre de travailleurs ruraux dans une économie. C)le rapport entre les travailleurs urbains et les travailleurs agricoles dans une économie. D)l'ajout d'emplois ruraux créés par l'économie urbaine.""}]}]"
Le livre sacré des Hindous est appelé	['Le Talmud', 'La Bible', 'La Torah', 'Les Vedas']	D	high_school_geography	[TextBlock(text='D) Les Vedas', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le livre sacré des Hindous est appelé\n A)Le Talmud B)La Bible C)La Torah D)Les Vedas'}]}]
Lequel des éléments suivants caractérise une ville d'Europe de l'Est de manière spécifique? 	"['Un parc central', 'des édifices réligieux prestigieux', 'Une vaste esplanade centrale bordée de bâtiments officiels et administratifs.', ""Immeubles d'habitation de luxe""]"	C	high_school_geography	[TextBlock(text='C) Une vaste esplanade centrale bordée de bâtiments officiels et administratifs.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Lequel des éléments suivants caractérise une ville d'Europe de l'Est de manière spécifique? \n A)Un parc central B)des édifices réligieux prestigieux C)Une vaste esplanade centrale bordée de bâtiments officiels et administratifs. D)Immeubles d'habitation de luxe""}]}]"
Parmi les pays suivants, lequel s'efforce activement de préserver la pureté de sa langue maternelle de l'invasion de l'anglais ou de celle d'autres langues ?	"[""L'Italie"", 'La Russie', 'Le Japon', 'Le Brésil']"	C	high_school_geography	[TextBlock(text='C)Le Japon', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Parmi les pays suivants, lequel s'efforce activement de préserver la pureté de sa langue maternelle de l'invasion de l'anglais ou de celle d'autres langues ?\n A)L'Italie B)La Russie C)Le Japon D)Le Brésil""}]}]"
Lequel des secteurs suivants représente un modèle d'industrie à forte croissance ?	"[""l'acier"", ""Jus d'orange conditionné"", 'Papier', 'Cuivre']"	B	high_school_geography	[TextBlock(text='D) Cuivre', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Lequel des secteurs suivants représente un modèle d'industrie à forte croissance ?\n A)l'acier B)Jus d'orange conditionné C)Papier D)Cuivre""}]}]"
Lequel des éléments suivants NE correspond PAS de manière spécifique à une zone franche industrielle d'exportation (ZFE) ?	"['Les réductions tarifaires sur les exportations', 'Les matières premières importées en franchise. ', ""L'exonération des droits de douane"", 'La Réglementation stricte en matière de pollution']"	D	high_school_geography	[TextBlock(text='D) La Réglementation stricte en matière de pollution', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Lequel des éléments suivants NE correspond PAS de manière spécifique à une zone franche industrielle d'exportation (ZFE) ?\n A)Les réductions tarifaires sur les exportations B)Les matières premières importées en franchise.  C)L'exonération des droits de douane D)La Réglementation stricte en matière de pollution""}]}]"
Laquelle des particularités ci-après n'est PAS vraie pour un État ?	"['Territoire autonome', ""reconnu à l'échelle internationale"", 'Frontières', 'Une langue nationale']"	D	high_school_geography	[TextBlock(text='D) Une langue nationale', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Laquelle des particularités ci-après n'est PAS vraie pour un État ?\n A)Territoire autonome B)reconnu à l'échelle internationale C)Frontières D)Une langue nationale""}]}]"
Vous envisagez de quitter votre ville natale pour vous amenager à Pittsburgh. En chemin, vous vous arrêtez à Columbus, dans l'Ohio, pour rendre visite à un parent et vous surccomber au charme de la ville ! Vous décidez de vous y installer et de faire de Columbus votre nouvelle résidence. Il s'agit d'un exemple de	"[""opportunité d'intervention."", 'fréquentation en fonction de la distance. ', 'immigration involontaire.', ""des facteurs d'attraction et de répulsion.""]"	A	high_school_geography	"[TextBlock(text=""D) des facteurs d'attraction et de répulsion."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Vous envisagez de quitter votre ville natale pour vous amenager à Pittsburgh. En chemin, vous vous arrêtez à Columbus, dans l'Ohio, pour rendre visite à un parent et vous surccomber au charme de la ville ! Vous décidez de vous y installer et de faire de Columbus votre nouvelle résidence. Il s'agit d'un exemple de\n A)opportunité d'intervention. B)fréquentation en fonction de la distance.  C)immigration involontaire. D)des facteurs d'attraction et de répulsion.""}]}]"
Un grand pôle de bureaux et de commerces situé en périphérie de la ville centrale et comptant plus d'emplois que d'habitants est un (e)	['banlieue.', 'métropole.', 'ville.', 'pseudopole.']	D	high_school_geography	[TextBlock(text='D) pseudopole.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Un grand pôle de bureaux et de commerces situé en périphérie de la ville centrale et comptant plus d'emplois que d'habitants est un (e)\n A)banlieue. B)métropole. C)ville. D)pseudopole.""}]}]"
Quelle culture a déclenché la troisième révolution agricole ?	"['Le riz', 'Le blé', ""L'orge"", 'Le mil']"	A	high_school_geography	[TextBlock(text='B) Le blé', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Quelle culture a déclenché la troisième révolution agricole ?\n A)Le riz B)Le blé C)L'orge D)Le mil""}]}]"
Quel élément a fortement déstabilisé l'Europe de l'Est au cours du dernier quart de siècle et a conduit à des conflits ethniques ?	"[""L'introduction de nouvelles langues"", 'La fin de la Guerre Froide', ""L'invasion des Soviétiques"", ""L'acceptation de nombreux pays d'Europe de l'Est dans l'UE""]"	B	high_school_geography	[TextBlock(text='B) La fin de la Guerre Froide', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Quel élément a fortement déstabilisé l'Europe de l'Est au cours du dernier quart de siècle et a conduit à des conflits ethniques ?\n A)L'introduction de nouvelles langues B)La fin de la Guerre Froide C)L'invasion des Soviétiques D)L'acceptation de nombreux pays d'Europe de l'Est dans l'UE""}]}]"
Si je souhaite expédier un petit bijou de grande valeur à ma tante qui vit à Poughkeepsie, quel est le mode de transport le plus judicieux ?	['Camion', 'Avion', 'Bateau', 'Train']	B	high_school_geography	[TextBlock(text='B) Avion', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Si je souhaite expédier un petit bijou de grande valeur à ma tante qui vit à Poughkeepsie, quel est le mode de transport le plus judicieux ?\n A)Camion B)Avion C)Bateau D)Train'}]}]
Laquelle des région ci-après est un erégion fonctionnelle? 	"['Dixie', 'Pensylvannie', ""L'espace commercial de Winn-Dixie"", 'Le Nord-ouest du Pacifique']"	C	high_school_geography	[TextBlock(text='D)Le Nord-ouest du Pacifique', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Laquelle des région ci-après est un erégion fonctionnelle? \n A)Dixie B)Pensylvannie C)L'espace commercial de Winn-Dixie D)Le Nord-ouest du Pacifique""}]}]"
Quel modèle de structure de ville est constitué d'une colonne vertébrale résidentielle distincte s'étend vers l'extérieur du centre ville le long du boulevard principal ?	"['Le modèle Européen', 'Le modèle musulman', ""Le modèle d'Afrique Subsaharienne"", 'Le modèle latino-américain']"	D	high_school_geography	[TextBlock(text='D) Le modèle latino-américain', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Quel modèle de structure de ville est constitué d'une colonne vertébrale résidentielle distincte s'étend vers l'extérieur du centre ville le long du boulevard principal ?\n A)Le modèle Européen B)Le modèle musulman C)Le modèle d'Afrique Subsaharienne D)Le modèle latino-américain""}]}]"
A quelle famille appartient la majorité des langues européennes? 	['Les langues ouralo-altaïques', 'les langues Basques', 'Les langues Indo-Européennes', 'Le Phénicien']	C	high_school_geography	[TextBlock(text='C) Les langues Indo-Européennes', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'A quelle famille appartient la majorité des langues européennes? \n A)Les langues ouralo-altaïques B)les langues Basques C)Les langues Indo-Européennes D)Le Phénicien'}]}]
"Quel est le dénominnateur commun entre les termes ""apartheid"", ""nettoyage ethnique"" et ""intégration"" ?"	"[""Ces évènementsce se sont tous produits dans l'Allemangne Nazi pendant la Première Guerre Mondiale"", ""Il s'agit de formes de ségrégation résidentielle."", ""Ils constituent tous des moyens d'intégrer dans les quartiers des populations issues d'ethnies différentes."", 'Ce sont des expressions différentes pour désigner la même notion.']"	B	high_school_geography	"[TextBlock(text=""B) Il s'agit de formes de ségrégation résidentielle."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Quel est le dénominnateur commun entre les termes ""apartheid"", ""nettoyage ethnique"" et ""intégration"" ?\n A)Ces évènementsce se sont tous produits dans l\'Allemangne Nazi pendant la Première Guerre Mondiale B)Il s\'agit de formes de ségrégation résidentielle. C)Ils constituent tous des moyens d\'intégrer dans les quartiers des populations issues d\'ethnies différentes. D)Ce sont des expressions différentes pour désigner la même notion.'}]}]"
Laquelle des affirmations ci-dessous décrit correctement les immigrés vivant en Europe ? 	"[""La plupart d'entre eux estiment que la citoyenneté est facile à obtenir dans les pays d'accueil."", ""Les immigrés musulmans d'Afrique du Nord sont bien intégrés en France. "", ""Les immigrés qui s'installent dans les villes européennes sont rarement accompagnés de leur famille."", 'Ils sont généralement confinés à certains quartiers.']"	D	high_school_geography	[TextBlock(text='D) Ils sont généralement confinés à certains quartiers.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Laquelle des affirmations ci-dessous décrit correctement les immigrés vivant en Europe ? \n A)La plupart d'entre eux estiment que la citoyenneté est facile à obtenir dans les pays d'accueil. B)Les immigrés musulmans d'Afrique du Nord sont bien intégrés en France.  C)Les immigrés qui s'installent dans les villes européennes sont rarement accompagnés de leur famille. D)Ils sont généralement confinés à certains quartiers.""}]}]"
Parmi les activités ci-après, quelles sont celles qui ne sont PAS des activités économiques secondaires ? 	['Assemblage de pièces automobiles ', 'Couture de chemises ', 'Extraction de cuivre', 'Reliure de livres']	C	high_school_geography	[TextBlock(text='D', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Parmi les activités ci-après, quelles sont celles qui ne sont PAS des activités économiques secondaires ? \n A)Assemblage de pièces automobiles  B)Couture de chemises  C)Extraction de cuivre D)Reliure de livres'}]}]
Johnny et Susie se rendent en Écosse pour rénover le château familial et y résider. Qu'est-ce qui fait de leur déménagement une migration ? 	"[""Ils franchissent les frontières d'un autre pays."", "" Ils n'emportent rien avec eux. "", 'Ils déménagent définitivement.', ""Ils partent pour plus d'un an.""]"	C	high_school_geography	[TextBlock(text='C) Ils déménagent définitivement.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Johnny et Susie se rendent en Écosse pour rénover le château familial et y résider. Qu'est-ce qui fait de leur déménagement une migration ? \n A)Ils franchissent les frontières d'un autre pays. B) Ils n'emportent rien avec eux.  C)Ils déménagent définitivement. D)Ils partent pour plus d'un an.""}]}]"
Laquelle des entités suivantes correspond à un État ?	"[""L'Antarctique"", 'Les Samoa américaines', ""L'Egypte"", 'Les îles Marshall']"	C	high_school_geography	"[TextBlock(text=""C)L'Egypte"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Laquelle des entités suivantes correspond à un État ?\n A)L'Antarctique B)Les Samoa américaines C)L'Egypte D)Les îles Marshall""}]}]"
Quel est le combustible fossile le plus abondant ?	['Le phosphate', 'Le pétrole', 'Les hydrocarbures', 'le charbon']	D	high_school_geography	[TextBlock(text='D) le charbon', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Quel est le combustible fossile le plus abondant ?\n A)Le phosphate B)Le pétrole C)Les hydrocarbures D)le charbon'}]}]
Le rejet ou l'indifférence à l'égard de la religion dans un pays fait reférence 	"['au polythéïsme.', ""à l'animisme."", 'à la laïcité', 'au monothéïsme.']"	C	high_school_geography	[TextBlock(text='C) à la laïcité', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Le rejet ou l'indifférence à l'égard de la religion dans un pays fait reférence \n A)au polythéïsme. B)à l'animisme. C)à la laïcité D)au monothéïsme.""}]}]"
Dans une économie postindustrielle, laquelle des ressources ci-après est considérée comme la plus importante pour accroître la productivité ? 	"[""L'énergie"", 'Le travail', ""L'information"", 'La spécialisation']"	C	high_school_geography	"[TextBlock(text=""C)L'information"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Dans une économie postindustrielle, laquelle des ressources ci-après est considérée comme la plus importante pour accroître la productivité ? \n A)L'énergie B)Le travail C)L'information D)La spécialisation""}]}]"
Parmi les types de ville ci-après, celle qui est plus de deux fois plus grande que la ville deuxième ville la plus importante d'un pays s'appelle un (e)	['ville mondiale.', 'Centre décisionnel majeur.', 'mégalopole.', 'Ville de primate.']	D	high_school_geography	[TextBlock(text='D) Ville de primate.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Parmi les types de ville ci-après, celle qui est plus de deux fois plus grande que la ville deuxième ville la plus importante d'un pays s'appelle un (e)\n A)ville mondiale. B)Centre décisionnel majeur. C)mégalopole. D)Ville de primate.""}]}]"
Chaque pays doté d'une côte maritime possède une zone économique exclusive (ZEE) en vertu de la Convention des Nations unies sur le droit de la mer. Laquelle des affirmations suivantes concernant le droit de la mer et la ZEE n'est PAS correcte ? 	"[""La ZEE couvre une distance allant jusqu'à 200 milles nautiques (370 km) des côtes"", ""Les pays ont le droit d'exploiter les ressources naturelles dans leur ZEE."", ""Les pays peuvent exploiter les ressources du plateau continental qui s'étend jusqu'à 350 milles marins (560 km) au-delà de leur ZEE."", ' Un pays ne peut exploiter les ressources vivantes de sa ZEE. ']"	D	high_school_geography	[TextBlock(text='D) Un pays ne peut exploiter les ressources vivantes de sa ZEE.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Chaque pays doté d'une côte maritime possède une zone économique exclusive (ZEE) en vertu de la Convention des Nations unies sur le droit de la mer. Laquelle des affirmations suivantes concernant le droit de la mer et la ZEE n'est PAS correcte ? \n A)La ZEE couvre une distance allant jusqu'à 200 milles nautiques (370 km) des côtes B)Les pays ont le droit d'exploiter les ressources naturelles dans leur ZEE. C)Les pays peuvent exploiter les ressources du plateau continental qui s'étend jusqu'à 350 milles marins (560 km) au-delà de leur ZEE. D) Un pays ne peut exploiter les ressources vivantes de sa ZEE. ""}]}]"
Parmi les entités ci-après, laquelle est le plus susceptible de subir une pression démographique ?	"[""Une société industrielle disposant de ressources naturelles abondantes et réalisant d'importantes importations de denrées alimentaires"", 'Une société dont le secteur agricole est fortement mécanisé', 'Un non-écumène', 'Une société agricole fondée sur la culture sur brûlis']"	D	high_school_geography	[TextBlock(text='D)Une société agricole fondée sur la culture sur brûlis', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Parmi les entités ci-après, laquelle est le plus susceptible de subir une pression démographique ?\n A)Une société industrielle disposant de ressources naturelles abondantes et réalisant d'importantes importations de denrées alimentaires B)Une société dont le secteur agricole est fortement mécanisé C)Un non-écumène D)Une société agricole fondée sur la culture sur brûlis""}]}]"
Une partie de la frontière entre les États-Unis et le Mexique est le Rio Grande, un exemple de	"['ligne de partage des eaux.', ""un cours d'eau."", 'une frontière artificielle.', 'une frontière naturelle.']"	D	high_school_geography	[TextBlock(text='D) une frontière naturelle.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Une partie de la frontière entre les États-Unis et le Mexique est le Rio Grande, un exemple de\n A)ligne de partage des eaux. B)un cours d'eau. C)une frontière artificielle. D)une frontière naturelle.""}]}]"
"S'agissant de diffusion de trait culturel, que représente le terme ""foyer"" ? "	"['Une destination', ""Un point d'origine"", 'Tous les endroits le long du chemin de diffusion', 'Les axes prioritaires']"	B	high_school_geography	"[TextBlock(text=""B) Un point d'origine"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'S\'agissant de diffusion de trait culturel, que représente le terme ""foyer"" ? \n A)Une destination B)Un point d\'origine C)Tous les endroits le long du chemin de diffusion D)Les axes prioritaires'}]}]"
La distance entre le nord et le sud de l'équateur constitue 	['Le système de quadrillage mondial', 'Le méridien origine', 'La latitude', 'La longitude']	C	high_school_geography	[TextBlock(text='C) La latitude', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""La distance entre le nord et le sud de l'équateur constitue \n A)Le système de quadrillage mondial B)Le méridien origine C)La latitude D)La longitude""}]}]"
Quel est l'État qui exerce habituellement sa compétence à l'égard des infractions commises à bord des navires ?	"[""L'État côtier"", "" L'État du pavillon"", "" Tous les États jouissent d'une telle compétence"", ' Le Tribunal international du droit de la mer']"	B	international_law	"[TextBlock(text=""B) L'État du pavillon"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Quel est l'État qui exerce habituellement sa compétence à l'égard des infractions commises à bord des navires ?\n A)L'État côtier B) L'État du pavillon C) Tous les États jouissent d'une telle compétence D) Le Tribunal international du droit de la mer""}]}]"
En quoi la responsabilité de protéger (R2P) diffère-t-elle de l'intervention humanitaire ? 	"[""La responsabilité de protéger correspond fondamentalement à l'intervention humanitaire "", ""La responsabilité de protéger nécessite un appel à l'aide de la part de l'État en détresse. "", ""La R2P est moins arbitraire dans la mesure où elle nécessite l'intervention du Conseil de sécurité des Nations unies et où son objectif premier consiste à éviter une crise humanitaire. "", ""La R2P implique toujours la force armée, alors au contraire de l'intervention humanitaire.""]"	C	international_law	"[TextBlock(text=""C) La R2P est moins arbitraire dans la mesure où elle nécessite l'intervention du Conseil de sécurité des Nations unies et où son objectif premier consiste à éviter une crise humanitaire."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""En quoi la responsabilité de protéger (R2P) diffère-t-elle de l'intervention humanitaire ? \n A)La responsabilité de protéger correspond fondamentalement à l'intervention humanitaire  B)La responsabilité de protéger nécessite un appel à l'aide de la part de l'État en détresse.  C)La R2P est moins arbitraire dans la mesure où elle nécessite l'intervention du Conseil de sécurité des Nations unies et où son objectif premier consiste à éviter une crise humanitaire.  D)La R2P implique toujours la force armée""}]}]"
"Qu'est-ce que le ""principe du lotus"" ?"	"['Le principe dit du Lotus stipule que ""les restrictions à l\'indépendance des États ne peuvent en aucun cas être présumées"" ou, selon l\'interprétation qui en a été faite, que ""tout ce qui n\'est pas interdit est permis en droit international', ' Le principe dit du Lotus veut que les États soient libres de choisir la Cour à laquelle ils soumettront leurs différends.', "" Le principe dit du Lotus est qu'il n'est pas interdit aux États d'exercer leur juridiction d'exécution en haute mer."", ""Le principe dit du Lotus prévoit que le droit coutumier découle de la combinaison de la pratique des États et de l'opinio juris.""]"	A	international_law	"[TextBlock(text='A) Le principe dit du Lotus stipule que ""les restrictions à l\'indépendance des États ne peuvent en aucun cas être présumées""', type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Qu\'est-ce que le ""principe du lotus"" ?\n A)Le principe dit du Lotus stipule que ""les restrictions à l\\\'indépendance des États ne peuvent en aucun cas être présumées"" ou B)selon l\\\'interprétation qui en a été faite C)que ""tout ce qui n\\\'est pas interdit est permis en droit international D) Le principe dit du Lotus veut que les États soient libres de choisir la Cour à laquelle ils soumettront leurs différends.'}]}]"
Laquelle des affirmations ci-après décrit le mieux la Constitution britannique ?	"[' La seule source de pouvoir de la Constitution britannique réside dans le souverain.', "" La Constitution britannique confère au pouvoir judiciaire le droit d'annuler les actes du Parlement."", "" La Constitution britannique n'est pas codifiée et peut être extraite d'un certain nombre de sources."", ' La Constitution britannique repose sur une Déclaration des droits.']"	C	international_law	"[TextBlock(text=""C) La Constitution britannique n'est pas codifiée et peut être extraite d'un certain nombre de sources."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Laquelle des affirmations ci-après décrit le mieux la Constitution britannique ?\n A) La seule source de pouvoir de la Constitution britannique réside dans le souverain. B) La Constitution britannique confère au pouvoir judiciaire le droit d'annuler les actes du Parlement. C) La Constitution britannique n'est pas codifiée et peut être extraite d'un certain nombre de sources. D) La Constitution britannique repose sur une Déclaration des droits.""}]}]"
Quelle est l'obligation de règlement pacifique des différends ?  	"[""Il s'agit d'une obligation de résultat, c'est-à-dire que les États ont l'obligation stricte de régler leurs différends dans les meilleurs délais. "", ""Elle constitue une obligation de comportement, c'est-à-dire que les États ont l'obligation d'essayer de résoudre leurs différends par des moyens pacifiques. Cela n'implique pas l'obligation de résoudre leurs différends. "", ""Il s'agit d'une norme impérative du droit international et tous les États ont un intérêt juridique à préserver son application dans tout différend donné. "", ""Il s'agit d'une obligation qui concerne exclusivement les cours et tribunaux internationaux.""]"	B	international_law	[TextBlock(text='D', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Quelle est l'obligation de règlement pacifique des différends ?  \n A)Il s'agit d'une obligation de résultat B)c'est-à-dire que les États ont l'obligation stricte de régler leurs différends dans les meilleurs délais.  C)Elle constitue une obligation de comportement D)c'est-à-dire que les États ont l'obligation d'essayer de résoudre leurs différends par des moyens pacifiques. Cela n'implique pas l'obligation de résoudre leurs différends. ""}]}]"
Laquelle des déclarations ci-après est fausse? 	"[""Le protocole 14 a modifié le comité chargé d'examiner les affaires de recevabilité, qui est passé d'une formation de trois juges à une formation d'un seul juge."", 'Le protocole 14 a ajouté un nouveau critère de recevabilité', ""Le protocole 14 a aboli la Commission des droits de l'homme"", ""Le protocole 14 a prolongé le mandat des juges de la Cour européenne des droits de l'homme.""]"	C	international_law	[TextBlock(text='D', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Laquelle des déclarations ci-après est fausse? \n A)Le protocole 14 a modifié le comité chargé d'examiner les affaires de recevabilité B)qui est passé d'une formation de trois juges à une formation d'un seul juge. C)Le protocole 14 a ajouté un nouveau critère de recevabilité D)Le protocole 14 a aboli la Commission des droits de l'homme""}]}]"
