question	choices	answer	subject	opus	prompt
Nu siawo dometɔ kae nye se nutome teƒenɔla?	['Dixie', 'Pennsylvanie', 'Winn-Dixie nudzraƒe', 'Pacifique dziehe-ɣetoɖoƒe']	B	high_school_geography	[TextBlock(text='A) Dixie', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nu siawo dometɔ kae nye se nutome teƒenɔla?\n A)Dixie B)Pennsylvanie C)Winn-Dixie nudzraƒe D)Pacifique dziehe-ɣetoɖoƒe'}]}]
Woyɔ dɔwɔnuwɔnawo ƒuƒoƒo kple amegbetɔwo ɖe teƒe hena viɖe be 	['Nuɖɔli gɔmeɖose', 'xexeame vovototode ame me', 'Dugãƒuƒoƒo', 'Xɔtuɖaŋunu']	C	high_school_geography	[TextBlock(text='C) Dugãƒuƒoƒo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Woyɔ dɔwɔnuwɔnawo ƒuƒoƒo kple amegbetɔwo ɖe teƒe hena viɖe be \n A)Nuɖɔli gɔmeɖose B)xexeame vovototode ame me C)Dugãƒuƒoƒo D)Xɔtuɖaŋunu'}]}]
Gbe ƒomevi kae lɔ Italiagbe, Spaniagbe, Portugalgbe kple Roumaniagbe?	['Yurupavi', 'Slavegbe', 'Germanygbe', 'Romniagbe']	D	high_school_geography	[TextBlock(text='D)Romniagbe', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gbe ƒomevi kae lɔ Italiagbe, Spaniagbe, Portugalgbe kple Roumaniagbe?\n A)Yurupavi B)Slavegbe C)Germanygbe D)Romniagbe'}]}]
Ankara le Turquie kple Islamabad le Pakistan wonye kpɔɖeŋu na	['Dzogbe dugãwo', 'fiadu de ŋugɔwo', 'Fiadu xoxo dziɖuɖuwo', 'Hoʋliʋli dugãwo']	B	high_school_geography	[TextBlock(text='A) Dzogbe dugãwo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ankara le Turquie kple Islamabad le Pakistan wonye kpɔɖeŋu na\n A)Dzogbe dugãwo B)fiadu de ŋugɔwo C)Fiadu xoxo dziɖuɖuwo D)Hoʋliʋli dugãwo'}]}]
Nu siawo dometɔ kawoe menye subɔsubɔ ayemenu o?	['Halloween', 'Duta nuɖaɖa siwo sɔkple america ƒe vivi', 'Hasid subɔsubɔ', 'Louisiane katolik subɔsubɔ']	C	high_school_geography	[TextBlock(text='D)Louisiane katolik subɔsubɔ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nu siawo dometɔ kawoe menye subɔsubɔ ayemenu o?\n A)Halloween B)Duta nuɖaɖa siwo sɔkple america ƒe vivi C)Hasid subɔsubɔ D)Louisiane katolik subɔsubɔ'}]}]
Woyɔ nukpɔsusu si nu amesi kpɔ ŋusẽ ɖe Yurupa di ɖu xexea di be	['Dɔ tsɔtsɔ na nutomewo nukpɔsusu', 'Amedi ɖuɖu nukpɔsusu', 'Amedzoƒe nukpɔsusu', 'Rimland nukpɔsusu']	C	high_school_geography	[TextBlock(text='C)Amedzoƒe nukpɔsusu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Woyɔ nukpɔsusu si nu amesi kpɔ ŋusẽ ɖe Yurupa di ɖu xexea di be\n A)Dɔ tsɔtsɔ na nutomewo nukpɔsusu B)Amedi ɖuɖu nukpɔsusu C)Amedzoƒe nukpɔsusu D)Rimland nukpɔsusu'}]}]
Habɔbɔ kae nye persan mɔslɛm subɔsubɔ kemɛ kple esi kaɖe mawu me ŋusẽ ƒe kelili na Ali didimeviwo siwo nye imamwo? 	"['Sunit-tɔwo', ""Chi''tɔwo"", 'Imam', 'Amesiwo ŋu woma ka si o']"	B	high_school_geography	[TextBlock(text='A) Sunit-tɔwo', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Habɔbɔ kae nye persan mɔslɛm subɔsubɔ kemɛ kple esi kaɖe mawu me ŋusẽ ƒe kelili na Ali didimeviwo siwo nye imamwo? \n A)Sunit-tɔwo B)Chi''tɔwo C)Imam D)Amesiwo ŋu woma ka si o""}]}]"
Nu wɔdɔ ɖe ame di ƒe agbɔsusu nye	['Gɔmedze dɔwɔla siwo meɖo dugã me ga ŋuti nya ɖeke si me gɔmedze dɔwɔlawo sɔgbɔ ɖe dzi o', 'Akɔŋta aɖe tso dugã me dɔwɔlawo kple kɔƒetɔwo ŋu le ga ŋutinya nu', 'Akɔŋta aɖe tso dugã me dɔwɔlawo kple agblede dɔwɔlawo ŋu le ga ŋutinya nu', 'Dugã me ga ŋutinyanu ƒe kɔƒeme dɔ siwo ɖo anyi']	A	high_school_geography	[TextBlock(text='C)Akɔŋta aɖe tso dugã me dɔwɔlawo kple agblede dɔwɔlawo ŋu le ga ŋutinya nu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nu wɔdɔ ɖe ame di ƒe agbɔsusu nye\n A)Gɔmedze dɔwɔla siwo meɖo dugã me ga ŋuti nya ɖeke si me gɔmedze dɔwɔlawo sɔgbɔ ɖe dzi o B)Akɔŋta aɖe tso dugã me dɔwɔlawo kple kɔƒetɔwo ŋu le ga ŋutinya nu C)Akɔŋta aɖe tso dugã me dɔwɔlawo kple agblede dɔwɔlawo ŋu le ga ŋutinya nu D)Dugã me ga ŋutinyanu ƒe kɔƒeme dɔ siwo ɖo anyi'}]}]
Woyɔ Hindou tɔwo ƒe agbãlɛ kɔkoe be	['Talmud', 'Biblia', 'Torah', 'Vedaswo']	D	high_school_geography	[TextBlock(text='D) Vedaswo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Woyɔ Hindou tɔwo ƒe agbãlɛ kɔkoe be\n A)Talmud B)Biblia C)Torah D)Vedaswo'}]}]
Nu siawo dometɔ kae ɖe Yurupa ɣedzeƒe dugã fia nyui?	['Gbadzaƒe', 'Subɔsubɔ xɔ gãwo ', 'Ayaxɔƒe si to me fiaha dɔwɔƒewo le', 'Xɔ nyakpɔwo']	C	high_school_geography	[TextBlock(text='A)Gbadzaƒe', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nu siawo dometɔ kae ɖe Yurupa ɣedzeƒe dugã fia nyui?\n A)Gbadzaƒe B)Subɔsubɔ xɔ gãwo  C)Ayaxɔƒe si to me fiaha dɔwɔƒewo le D)Xɔ nyakpɔwo'}]}]
Le du siwo gbɔna me, ekae le agbagba dzem be yeale be na eƒe gbe alebe Ŋlisiwo kple gbe bubuwo na ga bui o?	['Italia', 'Russia', 'Japan', 'Brésil']	C	high_school_geography	[TextBlock(text='D)Brésil', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le du siwo gbɔna me, ekae le agbagba dzem be yeale be na eƒe gbe alebe Ŋlisiwo kple gbe bubuwo na ga bui o?\n A)Italia B)Russia C)Japan D)Brésil'}]}]
Nuto siawo dometɔ kae nye ŋgɔdede dɔwɔƒe ƒe akpa ɖe kpɔɖeŋu? 	['Gakpo', 'ŋtitsi fafa', 'agbãlɛ', 'Gadzẽ']	B	high_school_geography	[TextBlock(text='A)Gakpo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nuto siawo dometɔ kae nye ŋgɔdede dɔwɔƒe ƒe akpa ɖe kpɔɖeŋu? \n A)Gakpo B)ŋtitsi fafa C)agbãlɛ D)Gadzẽ'}]}]
Nu siawo ƒomevi kae mesɔ kple nudzraƒe dɔwɔƒe?	['Duta nudzadzrawo ƒe ga ɖiɖi kpɔtɔ', 'Nusiwo ƒle le duta va dua me', 'Amlɔkɔewo ɖeɖe dzo', 'Ayame ƒe ɖiƒoƒo ɖɔɖɔɖo']	D	high_school_geography	[TextBlock(text='B)Nusiwo ƒle le duta va dua me', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nu siawo ƒomevi kae mesɔ kple nudzraƒe dɔwɔƒe?\n A)Duta nudzadzrawo ƒe ga ɖiɖi kpɔtɔ B)Nusiwo ƒle le duta va dua me C)Amlɔkɔewo ɖeɖe dzo D)Ayame ƒe ɖiƒoƒo ɖɔɖɔɖo'}]}]
Nu siawo dometɔ kae mesɔ kple du?	['Ɖokuisi nyigbã', 'Siwo do dzesi le xexeame', 'liƒowo', 'Duame ƒe gbegbɔgblɔ']	D	high_school_geography	[TextBlock(text='A)Ɖokuisi nyigbã', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nu siawo dometɔ kae mesɔ kple du?\n A)Ɖokuisi nyigbã B)Siwo do dzesi le xexeame C)liƒowo D)Duame ƒe gbegbɔgblɔ'}]}]
Miele didim be yewoa dzo le miƒe du me ayi tsi Pttsburgh. Le Ohio la mienɔte ɖe Columbus, be yewoadi dzila ɖe kpɔ eye duame do dzidzɔ na mi. Mieɖoe be yewoanɔ afima atsɔ Columbus awɔ miƒe nɔƒe yeye. Esia nye kpɔɖeŋu na	['Mɔnukpɔkpɔ aɖe ƒe vava', 'ame didi kpɔ le didiƒe nu', 'Ɖokuisi dzodzo', 'nusiwo yɔ kple esiwo nya ame dzona']	A	high_school_geography	[TextBlock(text='D)nusiwo yɔ kple esiwo nya ame dzona', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Miele didim be yewoa dzo le miƒe du me ayi tsi Pttsburgh. Le Ohio la mienɔte ɖe Columbus, be yewoadi dzila ɖe kpɔ eye duame do dzidzɔ na mi. Mieɖoe be yewoanɔ afima atsɔ Columbus awɔ miƒe nɔƒe yeye. Esia nye kpɔɖeŋu na\n A)Mɔnukpɔkpɔ aɖe ƒe vava B)ame didi kpɔ le didiƒe nu C)Ɖokuisi dzodzo D)nusiwo yɔ kple esiwo nya ame dzona'}]}]
Asitsatsa kple dɔwɔƒe siwo ƒoxlã dugã eye esiwo ɖo dɔwɔna wu dumeviwo nye	['teƒe si medidi tso dugã gbɔ', 'du sesẽ', 'dugã', 'teƒe aɖe si menye ye ŋutɔ ƒe ŋkɔ']	D	high_school_geography	[TextBlock(text='A) teƒe si medidi tso dugã gbɔ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Asitsatsa kple dɔwɔƒe siwo ƒoxlã dugã eye esiwo ɖo dɔwɔna wu dumeviwo nye\n A)teƒe si medidi tso dugã gbɔ B)du sesẽ C)dugã D)teƒe aɖe si menye ye ŋutɔ ƒe ŋkɔ'}]}]
Agblenuku kae he agbledede hoʋliʋli etɔ̃lia vae?	['mɔlu', 'elu', 'orge', 'eƒo']	A	high_school_geography	[TextBlock(text='D)eƒo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Agblenuku kae he agbledede hoʋliʋli etɔ̃lia vae?\n A)mɔlu B)elu C)orge D)eƒo'}]}]
Nukae gble dome na Yurupa ɣedzeƒe duwo le ƒe alafa nuwuwu si he gbegblɔgblɔ dzrehehe vae?	['Gbegblɔgblɔ yeyewo dodo', 'susume ʋa nuwuwu', 'Sovietikttɔwo ƒe amedidzedze', 'Yurupa ƒuƒoƒo ƒe ɣedzeƒe duwo xɔxɔ']	B	high_school_geography	[TextBlock(text='D)Yurupa ƒuƒoƒo ƒe ɣedzeƒe duwo xɔxɔ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nukae gble dome na Yurupa ɣedzeƒe duwo le ƒe alafa nuwuwu si he gbegblɔgblɔ dzrehehe vae?\n A)Gbegblɔgblɔ yeyewo dodo B)susume ʋa nuwuwu C)Sovietikttɔwo ƒe amedidzedze D)Yurupa ƒuƒoƒo ƒe ɣedzeƒe duwo xɔxɔ'}]}]
Ne medi be maɖo nuxɔasi aɖe ɖoɖe tasinye le Poughkeepsie, mɔnu kae di matɔ woanɔ bɔboe?	['Ʋu', 'Yameʋu', 'Tɔdziʋu', 'Pipã']	B	high_school_geography	[TextBlock(text='A) Ʋu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ne medi be maɖo nuxɔasi aɖe ɖoɖe tasinye le Poughkeepsie, mɔnu kae di matɔ woanɔ bɔboe?\n A)Ʋu B)Yameʋu C)Tɔdziʋu D)Pipã'}]}]
Nutome siawo dometɔ kae le dɔ wɔm?	['Dixie', 'Pennsylavannie', 'Winn-Dixie asitsa nudzraƒe', 'Pacifk dziehe-ɣetoɖoƒe']	C	high_school_geography	[TextBlock(text='D)Pacifk dziehe-ɣetoɖoƒe', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nutome siawo dometɔ kae le dɔ wɔm?\n A)Dixie B)Pennsylavannie C)Winn-Dixie asitsa nudzraƒe D)Pacifk dziehe-ɣetoɖoƒe'}]}]
Dugã ƒomevi kae ɖo amenɔƒe ɖeka si dze eye woyi dugã titina le mɔ gã to?	['Yurupa ƒe kpɔɖeŋu', 'Mɔslem ƒe kpɔɖeŋu', 'Anyiehe Africa ƒe kpɔɖeŋu', 'Latino-america ƒe kpɔɖeŋu']	D	high_school_geography	[TextBlock(text='C)Anyiehe Africa ƒe kpɔɖeŋu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dugã ƒomevi kae ɖo amenɔƒe ɖeka si dze eye woyi dugã titina le mɔ gã to?\n A)Yurupa ƒe kpɔɖeŋu B)Mɔslem ƒe kpɔɖeŋu C)Anyiehe Africa ƒe kpɔɖeŋu D)Latino-america ƒe kpɔɖeŋu'}]}]
Gbegblɔgblɔ ƒomevi kae Yurupa duwo ƒe gbe nye	['Ouralo-altaïk gbegblɔgblɔwo', 'Bask gbegblɔgblɔwo', 'Indo-Eurpéenne gbegblɔgblɔwo', 'Phénicien']	C	high_school_geography	[TextBlock(text='C) Indo-Eurpéenne gbegblɔgblɔwo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Gbegblɔgblɔ ƒomevi kae Yurupa duwo ƒe gbe nye\n A)Ouralo-altaïk gbegblɔgblɔwo B)Bask gbegblɔgblɔwo C)Indo-Eurpéenne gbegblɔgblɔwo D)Phénicien'}]}]
Kadodo kae nyagbewo ''arpatheid'', ''gbegblɔgblɔ ɖeɖe ɖa'' kple ''hadomenɔnɔ''?	['Nudzɔdzɔ siawo katã va eme le Germany nazi le xexeame ʋa gbãtɔ me', 'Enye ame mama le amenɔƒe wɔna aɖe', 'Wonye mɔnu na kɔwo me hadomenɔnɔ na ame siwo tso gbegblɔgblɔ vovovowo me', 'Wonye nyagbe vovovowo atsɔ ayɔ nu ɖeka']	B	high_school_geography	[TextBlock(text='C)Wonye mɔnu na kɔwo me hadomenɔnɔ na ame siwo tso gbegblɔgblɔ vovovowo me', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kadodo kae nyagbewo ''arpatheid'', ''gbegblɔgblɔ ɖeɖe ɖa'' kple ''hadomenɔnɔ''?\n A)Nudzɔdzɔ siawo katã va eme le Germany nazi le xexeame ʋa gbãtɔ me B)Enye ame mama le amenɔƒe wɔna aɖe C)Wonye mɔnu na kɔwo me hadomenɔnɔ na ame siwo tso gbegblɔgblɔ vovovowo me D)Wonye nyagbe vovovowo atsɔ ayɔ nu ɖeka""}]}]"
Nya siawo dometɔ kae ɖɔ amesi va tsi Yurupa nyui?	['Wo dometɔ geɖe bui be ele bɔboe be yewoa xɔ dumenyenyegbãlɛ', 'Mɔslem medzro tɔ siwo tso africa dziehe gome va tsi France la le hadomegbenɔnɔ me nyui', 'Amedzrowo siwo va tsi Yurupa dugãwo me me va kple wo ƒomewo o', 'Woda ɖe kɔ aɖewo me edziedzi']	D	high_school_geography	[TextBlock(text='B)Mɔslem medzro tɔ siwo tso africa dziehe gome va tsi France la le hadomegbenɔnɔ me nyui', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nya siawo dometɔ kae ɖɔ amesi va tsi Yurupa nyui?\n A)Wo dometɔ geɖe bui be ele bɔboe be yewoa xɔ dumenyenyegbãlɛ B)Mɔslem medzro tɔ siwo tso africa dziehe gome va tsi France la le hadomegbenɔnɔ me nyui C)Amedzrowo siwo va tsi Yurupa dugãwo me me va kple wo ƒomewo o D)Woda ɖe kɔ aɖewo me edziedzi'}]}]
Le dɔwɔna siwo gbɔna me, ekawoe menye ga ŋutinunyanu dɔ evelia?	['Ʋu ƒe ŋutinuwo ƒuƒoƒo', 'Awuwo tɔtɔ', 'Gadzẽ kuku', 'Akpa dodo na agbãlɛwo']	C	high_school_geography	[TextBlock(text='B)Awuwo tɔtɔ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le dɔwɔna siwo gbɔna me, ekawoe menye ga ŋutinunyanu dɔ evelia?\n A)Ʋu ƒe ŋutinuwo ƒuƒoƒo B)Awuwo tɔtɔ C)Gadzẽ kuku D)Akpa dodo na agbãlɛwo'}]}]
Johnny kple Susie yi ɖe Ecosse be yewoadzra ƒomea nɔƒe ɖo aɖa tsi, Nukae na woƒe dzodzo sia nye amedzro nugbe yiyi	['Wotso du bubu ƒe liƒowo', 'Wometsɔ naɖeke ɖe asi o', 'Wodze gbidii', 'Wodzo yi ɖa wɔ wu ɖeka']	C	high_school_geography	[TextBlock(text='D)Wodzo yi ɖa wɔ wu ɖeka', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Johnny kple Susie yi ɖe Ecosse be yewoadzra ƒomea nɔƒe ɖo aɖa tsi, Nukae na woƒe dzodzo sia nye amedzro nugbe yiyi\n A)Wotso du bubu ƒe liƒowo B)Wometsɔ naɖeke ɖe asi o C)Wodze gbidii D)Wodzo yi ɖa wɔ wu ɖeka'}]}]
Nusiawo dometɔ kae ɖi du?	['Antarctik', 'America Samoawo', 'Egypt', 'Marshall tɔ duwo']	C	high_school_geography	[TextBlock(text='D)Marshall tɔ duwo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nusiawo dometɔ kae ɖi du?\n A)Antarctik B)America Samoawo C)Egypt D)Marshall tɔ duwo'}]}]
Tome dzolenu kae bɔ?	['Phosphat', 'Klinzĩ', 'zakawo', 'aka']	D	high_school_geography	[TextBlock(text='D)aka', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Tome dzolenu kae bɔ?\n A)Phosphat B)Klinzĩ C)zakawo D)aka'}]}]
Subɔsubɔha gbegbe alo etsritsri le dua ɖe me da sa	['mawuwo subɔsubɔ', 'trɔ̃subɔsubɔ', 'subɔsubɔ aɖeke manɔmee', 'mawu ɖeka subɔsubɔ']	C	high_school_geography	[TextBlock(text='A', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Subɔsubɔha gbegbe alo etsritsri le dua ɖe me da sa\n A)mawuwo subɔsubɔ B)trɔ̃subɔsubɔ C)subɔsubɔ aɖeke manɔmee D)mawu ɖeka subɔsubɔ'}]}]
Le ga ŋtinunyanu dɔwɔwɔ godo la, tomenu kae le vevie na nuwo ƒe agbɔsɔsɔ ɖe dzi?	['ŋusẽ', 'dɔwɔwɔ', 'nyanyanana', 'nu ɖeka aɖe wɔwɔ koŋ']	C	high_school_geography	[TextBlock(text='B', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Le ga ŋtinunyanu dɔwɔwɔ godo la, tomenu kae le vevie na nuwo ƒe agbɔsɔsɔ ɖe dzi?\n A)ŋusẽ B)dɔwɔwɔ C)nyanyanana D)nu ɖeka aɖe wɔwɔ koŋ'}]}]
Woyɔa dugã ƒomevi si lolo wu evelia si le vevie le dua ɖe be	['Xexeame dugã', 'nyametsotso teƒe gã ɖe', ' dugã ɖe', 'dugã gɔmedzedze']	D	high_school_geography	[TextBlock(text='C) dugã ɖe', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Woyɔa dugã ƒomevi si lolo wu evelia si le vevie le dua ɖe be\n A)Xexeame dugã B)nyametsotso teƒe gã ɖe C) dugã ɖe D)dugã gɔmedzedze'}]}]
Du ɖe sia ɖe si le aƒuto la ɖo ga ŋutinunya teƒe (ZEE) le dukɔ ƒoƒuwo ƒe ƒoƒose ɖe aƒu dzena dzi, Nya siawo dometɔ kae kuɖe aƒu dzena kple ZEE ŋu si mesɔgbe o?	['ZEE didi kpetsi 200 (km370) tso agowo gbɔ', 'Enye dzena na dukɔwo be woazã nu nyiame siwo le woƒe ZEE me', 'Dukɔwo ateŋ zã nu nyiame siwo didi va se ɖe kpetsi 350 me (km560) le woƒe ZEE godo,', 'Dukɔ aɖeke mateŋ zã nu nyiame gbagbe siwo le eƒe ZEE me o']	D	high_school_geography	[TextBlock(text='D) Nya siawo katã sɔ gbe kuɖe aƒu dzena kple ZEE ŋu.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Du ɖe sia ɖe si le aƒuto la ɖo ga ŋutinunya teƒe (ZEE) le dukɔ ƒoƒuwo ƒe ƒoƒose ɖe aƒu dzena dzi, Nya siawo dometɔ kae kuɖe aƒu dzena kple ZEE ŋu si mesɔgbe o?\n A)ZEE didi kpetsi 200 (km370) tso agowo gbɔ B)Enye dzena na dukɔwo be woazã nu nyiame siwo le woƒe ZEE me C)Dukɔwo ateŋ zã nu nyiame siwo didi va se ɖe kpetsi 350 me (km560) le woƒe ZEE godo D)'}]}]
Nu siawo fomevi ka dzi amewo asɔgbɔ le?	['Dɔwɔƒe si ɖo nu nyiame geɖe eye woƒle nuɖuɖu nu geɖewo', 'dɔwɔƒe aɖe si ƒe agbledede wɔna ɖo machini dɔwɔnu', 'si menye hahotɔ o', 'Agblede dɔwɔƒe aɖe si wɔa agbledede ɖe dzo tɔtɔ nu dzi']	D	high_school_geography	[TextBlock(text='D)Agblede dɔwɔƒe aɖe si wɔa agbledede ɖe dzo tɔtɔ nu dzi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nu siawo fomevi ka dzi amewo asɔgbɔ le?\n A)Dɔwɔƒe si ɖo nu nyiame geɖe eye woƒle nuɖuɖu nu geɖewo B)dɔwɔƒe aɖe si ƒe agbledede wɔna ɖo machini dɔwɔnu C)si menye hahotɔ o D)Agblede dɔwɔƒe aɖe si wɔa agbledede ɖe dzo tɔtɔ nu dzi'}]}]
America kple Mexico liƒo ƒe akpa ɖe nye Rio Grande, esia nye kpɔɖeŋu na	['Tsiwo me mama fli', 'tɔsisi', 'liƒo si wotu kple asi', 'liƒe si dzɔ le eɖokui si']	D	high_school_geography	[TextBlock(text='B)tɔsisi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'America kple Mexico liƒo ƒe akpa ɖe nye Rio Grande, esia nye kpɔɖeŋu na\n A)Tsiwo me mama fli B)tɔsisi C)liƒo si wotu kple asi D)liƒe si dzɔ le eɖokui si'}]}]
Kuɖe denunyawɔe kaka, nuka ''nɔƒe'' nye?	['Teƒe aɖe nuwuwu', 'Teƒe aɖe gɔmedzedze', 'Teƒe siwo katã le mɔa to hena nyakaka', 'Mɔ siwo le vevie']	B	high_school_geography	[TextBlock(text='A) Teƒe aɖe nuwuwu', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kuɖe denunyawɔe kaka, nuka ''nɔƒe'' nye?\n A)Teƒe aɖe nuwuwu B)Teƒe aɖe gɔmedzedze C)Teƒe siwo katã le mɔa to hena nyakaka D)Mɔ siwo le vevie""}]}]"
Mɔ si le dziehe kple anyiehe le fli si ma anyigbã dome la nye	['Xexeame flikpe wɔna', 'Gɔmedze ɣeyiɣi fli', 'Didime si le fli si ma anyigbã dome', 'Didime si le fli si le gɔmedze ɣeyiɣi fli dome']	C	high_school_geography	[TextBlock(text='C)Didime si le fli si ma anyigbã dome', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mɔ si le dziehe kple anyiehe le fli si ma anyigbã dome la nye\n A)Xexeame flikpe wɔna B)Gɔmedze ɣeyiɣi fli C)Didime si le fli si ma anyigbã dome D)Didime si le fli si le gɔmedze ɣeyiɣi fli dome'}]}]
Dukɔ kae zãna eƒe ŋusẽ nenye be wowɔ nu ɖe tɔdziʋuwo ŋu?	['Dukɔ si le ago', 'Agbadɔ dukɔ', 'Dukɔ siwo katã si si ŋusẽ sia le', 'Xexeame kodzoɖoƒe si kpɔa aƒu se nya gbɔ']	B	international_law	[TextBlock(text='B)Agbadɔ dukɔ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dukɔ kae zãna eƒe ŋusẽ nenye be wowɔ nu ɖe tɔdziʋuwo ŋu?\n A)Dukɔ si le ago B)Agbadɔ dukɔ C)Dukɔ siwo katã si si ŋusẽ sia le D)Xexeame kodzoɖoƒe si kpɔa aƒu se nya gbɔ'}]}]
Nuka me ametakpɔkpɔ to vovo le tso kpekpeɖeŋu nana ame me?	['Ametakpɔkpɔ sɔ kple kpekpeɖe ame ŋu', 'Ametakpɔkpɔ hiã dukɔ si le vevesese me be woawɔ kpekpeɖeŋu yɔyɔ', 'R2P dɔ ame dzi le esime wohiã dukɔ ƒoƒuwo habɔbɔ si kpɔa dedienɔnɔ gbɔ ƒe nudede me esi eƒe taɖodzinu gbãtɔ enye be woale avu le kpekpeɖe amewo ŋu dome', 'R2P hiã aʋawɔ ŋusẽ to vovo na kpekpeɖeŋu vava']	C	international_law	[TextBlock(text='C)R2P dɔ ame dzi le esime wohiã dukɔ ƒoƒuwo habɔbɔ si kpɔa dedienɔnɔ gbɔ ƒe nudede me esi eƒe taɖodzinu gbãtɔ enye be woale avu le kpekpeɖe amewo ŋu dome', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nuka me ametakpɔkpɔ to vovo le tso kpekpeɖeŋu nana ame me?\n A)Ametakpɔkpɔ sɔ kple kpekpeɖe ame ŋu B)Ametakpɔkpɔ hiã dukɔ si le vevesese me be woawɔ kpekpeɖeŋu yɔyɔ C)R2P dɔ ame dzi le esime wohiã dukɔ ƒoƒuwo habɔbɔ si kpɔa dedienɔnɔ gbɔ ƒe nudede me esi eƒe taɖodzinu gbãtɔ enye be woale avu le kpekpeɖe amewo ŋu dome D)R2P hiã aʋawɔ ŋusẽ to vovo na kpekpeɖeŋu vava'}]}]
Nukae nye ''lotus gɔmeɖose''?	"[""Lotus gɔmeɖose gblɔ be ''nusiwo katã tsi tsitre ɖe dukɔwo ƒe ablɔɖe ŋu mateŋu nye alo le gɔmeɖeɖe siwo nae ''be nusi ŋu sedede mele o la, woɖe mɔ le eŋu xexeame se ŋu''"", 'Lotus gɔmeɖese be dukɔwo avo atsiã kodzoɖoƒe si wodi be yewoatsɔ woƒe nyawo ayi', 'Lotus gɔmeɖose nye be sedede meli na dukɔwo be wwoazã woƒe se le ƒugã dzi o', 'Lotus gɔmeɖose ɖoe be dekɔnu se nado tso dukɔwo ƒe wɔna kple opinio juris me']"	A	international_law	[TextBlock(text='D)Lotus gɔmeɖose nye be sedede meli na dukɔwo be wwoazã woƒe se le ƒugã dzi o', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nukae nye ''lotus gɔmeɖose''?\n A)Lotus gɔmeɖose gblɔ be ''nusiwo katã tsi tsitre ɖe dukɔwo ƒe ablɔɖe ŋu mateŋu nye alo le gɔmeɖeɖe siwo nae ''be nusi ŋu sedede mele o la B)woɖe mɔ le eŋu xexeame se ŋu C)Lotus gɔmeɖese be dukɔwo avo atsiã kodzoɖoƒe si wodi be yewoatsɔ woƒe nyawo ayi D)Lotus gɔmeɖose nye be sedede meli na dukɔwo be wwoazã woƒe se le ƒugã dzi o""}]}]"
