subject	question	choices	answer	opus	prompt
international_law	Loluphi uhlobo lwendlela yokwenza lukaRhulumente olufunekayo?	['Uqheliso olubanzi, olungaguquguqukiyo nolufanayo, olubandakanya zombini izenzo kunye nokungenziwayo.', 'Zizenzo ezixhaphakileyo kuphela, ezingaguquguqukiyo nezifanayo kwaye azikhutshelwanga kuMazwe', 'Izenzo ezixhaphakileyo kunye nokushiyiwa kwamazwe kodwa akunyanzelekanga ukuba zihambelane okanye zifane', 'Ukuziphatha okuhambelanayo kwaMazwe ambalwa, kuquka zombini izenzo kunye nokungenziwanga, okuhlangatyezwana noqhanqalazo lwamanye amaZwe']	A	[TextBlock(text='C)olubandakanya zombini izenzo kunye nokungenziwayo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Loluphi uhlobo lwendlela yokwenza lukaRhulumente olufunekayo?\n A)Uqheliso olubanzi B)olungaguquguqukiyo nolufanayo C)olubandakanya zombini izenzo kunye nokungenziwayo. D)Zizenzo ezixhaphakileyo kuphela'}]}]
international_law	Zeziphi izivumelwano ezithathwa 'njengomthombo womthetho wamazwe ngamazwe' phantsi kwenqaku lama-38 loMthetho we-ICJ?	['Zonke izivumelwano ezisebenzayo ngexesha lempikiswano', 'Kuphela zizivumelwano ezisebenzayo nezibophelelayo kumaqela kwimpikiswano', 'Zonke izivumelwano ezithe zaqukunjelwa phakathi kwamaqela kwimpikiswano, nokuba ziyasebenza na', 'Zizivumelwano ezimacala amaninzi nezibaluleke kakhulu kuphela']	B	[TextBlock(text='B)Kuphela zizivumelwano ezisebenzayo nezibophelelayo kumaqela kwimpikiswano', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Zeziphi izivumelwano ezithathwa 'njengomthombo womthetho wamazwe ngamazwe' phantsi kwenqaku lama-38 loMthetho we-ICJ?\n A)Zonke izivumelwano ezisebenzayo ngexesha lempikiswano B)Kuphela zizivumelwano ezisebenzayo nezibophelelayo kumaqela kwimpikiswano C)Zonke izivumelwano ezithe zaqukunjelwa phakathi kwamaqela kwimpikiswano D)nokuba ziyasebenza na""}]}]"
international_law	Yintoni i-optinal; clasue kwinqaku lomthetho i-ICJ?	['Igatya elinokuzikhethela ligatya elikuMthetho we-ICJ, obonelela ngomthetho osebenzayo, ngokwenjongo yamaqela.', 'Umhlathi ozikhethelayo umisela injongo yamaqela ukwamkela ukuba isigqibo seNkundla siya kuba sesokugqibela kwaye siyabophelela', 'Igatya lokuzikhethela sisibhengezo esifakwe nguRhulumente, apho samkela ulawulo lweNkundla malunga neembambano zomthetho zamazwe ngamazwe ngokunxulumene nalo naliphi na elinye iLizwe elamkela isibophelelo esifanayo.', 'Igatya elinokuzikhethela ligatya apho amaqela afake idiphozithi, ebeka inkqubo yezicelo ezibhaliweyo nezomlomo.']	C	[TextBlock(text='A) Igatya elinokuzikhethela ligatya elikuMthetho we-ICJ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yintoni i-optinal; clasue kwinqaku lomthetho i-ICJ?\n A)Igatya elinokuzikhethela ligatya elikuMthetho we-ICJ B)obonelela ngomthetho osebenzayo C)ngokwenjongo yamaqela. D)Umhlathi ozikhethelayo umisela injongo yamaqela ukwamkela ukuba isigqibo seNkundla siya kuba sesokugqibela kwaye siyabophelela'}]}]
international_law	Ingaba ubundlobongela obuxhobileyo obenziwa ngabo bangengawo amalungu ka-Rhulumente bungaze bufikelele kuhlaselo oluxhobileyo phantsi kweSiqendu sama-51 se-UN Charter?	['Ukuziphatha kwabadlali abangengabo abakaRhulumente akunakuze kufikelele kuhlaselo oluxhobileyo', 'Ityala likaCaroline lisebenza njengesibonelo sokuba abadlali abangengabo abakaRhulumente banokuthi phantsi kweemeko ezithile benze uhlaselo oluxhobileyo.', 'Akukho mzekelo kumthetho wamazwe ngamazwe ngesindululo sokuba abadlali abangengabo abeState bangenza uhlaselo oluxhobileyo', 'Abangengabo abeState bangenza uhlaselo oluxhobileyo kwaye babe nelungelo lokuzikhusela phantsi komthetho wamazwe ngamazwe']	B	[TextBlock(text='B) Ityala likaCaroline lisebenza njengesibonelo sokuba abadlali abangengabo abakaRhulumente banokuthi phantsi kweemeko ezithile benze uhlaselo oluxhobileyo.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ingaba ubundlobongela obuxhobileyo obenziwa ngabo bangengawo amalungu ka-Rhulumente bungaze bufikelele kuhlaselo oluxhobileyo phantsi kweSiqendu sama-51 se-UN Charter?\n A)Ukuziphatha kwabadlali abangengabo abakaRhulumente akunakuze kufikelele kuhlaselo oluxhobileyo B)Ityala likaCaroline lisebenza njengesibonelo sokuba abadlali abangengabo abakaRhulumente banokuthi phantsi kweemeko ezithile benze uhlaselo oluxhobileyo. C)Akukho mzekelo kumthetho wamazwe ngamazwe ngesindululo sokuba abadlali abangengabo abeState bangenza uhlaselo oluxhobileyo D)Abangengabo abeState bangenza uhlaselo oluxhobileyo kwaye babe nelungelo lokuzikhusela phantsi komthetho wamazwe ngamazwe'}]}]
international_law	Kwezi nkcazelo zilandelayo yeyiphi engachanekanga?	['Proportionality is a means of balancing the rights of an individual against the protection of the community as a whole', 'Ukuze isenzo sibe nomlinganiselo, kufuneka inxulunyaniswe nenjongo esemthethweni yommiselo karhulumente ekukhalazelwa ngawo.', 'Ukulingana kuyafana nokuba nengqiqo', 'Ukulingana kufuneka kuthetha ukuba urhulumente uthatha elona nyathelo lincinci liyimfuneko']	C	[TextBlock(text='D', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwezi nkcazelo zilandelayo yeyiphi engachanekanga?\n A)Proportionality is a means of balancing the rights of an individual against the protection of the community as a whole B)Ukuze isenzo sibe nomlinganiselo C)kufuneka inxulunyaniswe nenjongo esemthethweni yommiselo karhulumente ekukhalazelwa ngawo. D)Ukulingana kuyafana nokuba nengqiqo'}]}]
international_law	 Kwityala l-Grootboom eMzantsi Afrika iNkundla ePhakamileyo	['Found the state was responsible for the homelessness of the appellants and that they had to provide the appellants with a certain type of housing as soon as possible', 'Ufumanise ukuba urhulumente unoxanduva lokungabinakhaya kwababheni kodwa ilungelo lendlu alinyanzeliswa yiNkundla.', 'Kufumaniseke ukuba urhulumente kufuneka athathe amanyathelo afanelekileyo ukuzalisekisa uxanduva lwakhe kubabheni phantsi kwelungelo lezindlu kuMgaqo-siseko.', 'Kufunyenwe urhulumente akanalo uxanduva lokungabi namakhaya kwababheni']	C	[TextBlock(text='C', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': ' Kwityala l-Grootboom eMzantsi Afrika iNkundla ePhakamileyo\n A)Found the state was responsible for the homelessness of the appellants and that they had to provide the appellants with a certain type of housing as soon as possible B)Ufumanise ukuba urhulumente unoxanduva lokungabinakhaya kwababheni kodwa ilungelo lendlu alinyanzeliswa yiNkundla. C)Kufumaniseke ukuba urhulumente kufuneka athathe amanyathelo afanelekileyo ukuzalisekisa uxanduva lwakhe kubabheni phantsi kwelungelo lezindlu kuMgaqo-siseko. D)Kufunyenwe urhulumente akanalo uxanduva lokungabi namakhaya kwababheni'}]}]
international_law	Ngowuphi umthetho wejus cogens owaba ngowokuqala owamkelwa ngokucacileyo ngolo hlobo yi-ICJ?	['Ukuthintelwa kokusetyenziswa kwamandla', 'Ukwalelwa kwentuthumbo', 'Ukwaliwa kokubulawa kwabantu', 'Umgaqo wokuzikhethela']	C	[TextBlock(text='B)Ukwalelwa kwentuthumbo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngowuphi umthetho wejus cogens owaba ngowokuqala owamkelwa ngokucacileyo ngolo hlobo yi-ICJ?\n A)Ukuthintelwa kokusetyenziswa kwamandla B)Ukwalelwa kwentuthumbo C)Ukwaliwa kokubulawa kwabantu D)Umgaqo wokuzikhethela'}]}]
international_law	Kukweziphi iimeko apho ilizwe elingonzakelanga linokuthi lithabathe uxanduva loRhulumente onetyala?	['Kuphela kwiimeko apho uRhulumente owenzakeleyo ugunyazise umntu ongonzakaliyo ukuba acele uxanduva egameni lakhe', 'Kwiimeko zokwaphulwa kwezibophelelo ezithile ezikhusela umdla ohlangeneyo weqela laMazwe (izibophelelo erga omnes partes) okanye umdla kuluntu lwamazwe ngamazwe lulonke (izibophelelo erga omnes)', 'Kwiimeko zokuphulwa kwezenzo zemibutho yamazwe ngamazwe, njengeZigqibo zeNdibano Jikelele', 'Kwiimeko zokungathotyelwa kwesigqibo senkundla yamazwe ngamazwe okanye inkundla']	B	[TextBlock(text='B)Kwiimeko zokwaphulwa kwezibophelelo ezithile ezikhusela umdla ohlangeneyo weqela laMazwe (izibophelelo erga omnes partes) okanye umdla kuluntu lwamazwe ngamazwe lulonke (izibophelelo erga omnes)', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kukweziphi iimeko apho ilizwe elingonzakelanga linokuthi lithabathe uxanduva loRhulumente onetyala?\n A)Kuphela kwiimeko apho uRhulumente owenzakeleyo ugunyazise umntu ongonzakaliyo ukuba acele uxanduva egameni lakhe B)Kwiimeko zokwaphulwa kwezibophelelo ezithile ezikhusela umdla ohlangeneyo weqela laMazwe (izibophelelo erga omnes partes) okanye umdla kuluntu lwamazwe ngamazwe lulonke (izibophelelo erga omnes) C)Kwiimeko zokuphulwa kwezenzo zemibutho yamazwe ngamazwe D)njengeZigqibo zeNdibano Jikelele'}]}]
international_law	Ingaba amazwe angathatha uxanduva lwamatyala kunye nezenzo ezigwenxa abalelwa kumbutho wamazwe ngamazwe apho angamaqela?	['AMazwe angaMalungu akanako ukuzifihla emva kwesigqubuthelo sequmrhu lombutho', 'Umntu osemthethweni wombutho wahlukile kulowo waMazwe angamalungu awo', 'Imibutho kunye naMazwe angamalungu ayo anoxanduva ngokulinganayo kuzo naziphi na izenzo ezigwenxa ezenziwa ngumbutho', 'Amazwe angamaLungu ewodwa anoxanduva lwamatyala kunye nezenzo ezigwenxa ezibangelwa ngumbutho']	B	[TextBlock(text='D)Amazwe angamaLungu ewodwa anoxanduva lwamatyala kunye nezenzo ezigwenxa ezibangelwa ngumbutho', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ingaba amazwe angathatha uxanduva lwamatyala kunye nezenzo ezigwenxa abalelwa kumbutho wamazwe ngamazwe apho angamaqela?\n A)AMazwe angaMalungu akanako ukuzifihla emva kwesigqubuthelo sequmrhu lombutho B)Umntu osemthethweni wombutho wahlukile kulowo waMazwe angamalungu awo C)Imibutho kunye naMazwe angamalungu ayo anoxanduva ngokulinganayo kuzo naziphi na izenzo ezigwenxa ezenziwa ngumbutho D)Amazwe angamaLungu ewodwa anoxanduva lwamatyala kunye nezenzo ezigwenxa ezibangelwa ngumbutho'}]}]
international_law	Yintoni efunekayo ukuze kuqulunqwe umthetho jikelele womthetho wesintu?	['Kuphela jikelele, ngokubanzi kunye nokuziphatha okungaguqukiyo kwicala le-States kufuneka', 'Isenzo esingaguqukiyo samazwe ambalwa sanele', 'Ukugwetyelwa ngokusemthethweni ukuba ukwenza okuthile kuRhulumente kuhambelana nomthetho wamazwe ngamazwe yeyona mfuneko ibalulekileyo', 'Zombini iziqalelo zokuxhaphaka kunye nokungaguquguquki koRhulumente kunye ne-opinio juris ziyafuneka']	D	[TextBlock(text='B)ngokubanzi kunye nokuziphatha okungaguqukiyo kwicala le-States kufuneka', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yintoni efunekayo ukuze kuqulunqwe umthetho jikelele womthetho wesintu?\n A)Kuphela jikelele B)ngokubanzi kunye nokuziphatha okungaguqukiyo kwicala le-States kufuneka C)Isenzo esingaguqukiyo samazwe ambalwa sanele D)Ukugwetyelwa ngokusemthethweni ukuba ukwenza okuthile kuRhulumente kuhambelana nomthetho wamazwe ngamazwe yeyona mfuneko ibalulekileyo'}]}]
international_law	Yintoni i-material breach kwisivumelwano?	"[""Ukwaphulwa kwezinto eziphathekayo' ngumhlaba wokungasebenzi kwesivumelwano"", ""Ukwaphulwa kwezinto eziphathekayo' kukukhatywa okanye ukwaphulwa okubalulekileyo kwesivumelwano kwaye kusebenza njengesiseko sokupheliswa kwesivumelwano"", ""Ukwaphulwa kwezinto eziphathekayo' kukwaphulwa kwesivumelwano esingenamsebenzi"", ""Ukwaphulwa kwento ebambekayo' lulwaphulo-mthetho olumandla lwesivumelwano olungenakuze lukhokelele ekuphelisweni kwesivumelwano""]"	B	"[TextBlock(text=""B)Ukwaphulwa kwezinto eziphathekayo' kukukhatywa okanye ukwaphulwa okubalulekileyo kwesivumelwano kwaye kusebenza njengesiseko sokupheliswa kwesivumelwano"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Yintoni i-material breach kwisivumelwano?\n A)Ukwaphulwa kwezinto eziphathekayo' ngumhlaba wokungasebenzi kwesivumelwano B)Ukwaphulwa kwezinto eziphathekayo' kukukhatywa okanye ukwaphulwa okubalulekileyo kwesivumelwano kwaye kusebenza njengesiseko sokupheliswa kwesivumelwano C)Ukwaphulwa kwezinto eziphathekayo' kukwaphulwa kwesivumelwano esingenamsebenzi D)Ukwaphulwa kwento ebambekayo' lulwaphulo-mthetho olumandla lwesivumelwano olungenakuze lukhokelele ekuphelisweni kwesivumelwano""}]}]"
international_law	Kubandakanya ntoni 'utshintsho olusisiseko lweemeko' kwesi sivumelwano?	['Utshintsho olusisiseko lweemeko luchaphazela injongo kunye nenjongo yomnqophiso kwaye lukhokelela ekuhlonyweni kwawo', 'Utshintsho olusisiseko lweemeko alunampembelelo kubomi bezivumelwano', 'Utshintsho olusisiseko lweemeko ezenze isiseko esibalulekileyo semvume yamaqela ukuba abotshelelwe sisivumelwano kwaye ebengabonwanga kwangaphambili ngamaqela, inokubhengezwa njengesizathu sokuphelisa okanye ukurhoxa kwisivumelwano.', 'Utshintsho olusisiseko lweemeko lukhokelela ekuphelisweni ngokuzenzekelayo kwesivumelwano']	C	[TextBlock(text='D) Utshintsho olusisiseko lweemeko inokubhengezwa njengesizathu sokuphelisa okanye ukurhoxa kwisivumelwano.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kubandakanya ntoni 'utshintsho olusisiseko lweemeko' kwesi sivumelwano?\n A)Utshintsho olusisiseko lweemeko luchaphazela injongo kunye nenjongo yomnqophiso kwaye lukhokelela ekuhlonyweni kwawo B)Utshintsho olusisiseko lweemeko alunampembelelo kubomi bezivumelwano C)Utshintsho olusisiseko lweemeko ezenze isiseko esibalulekileyo semvume yamaqela ukuba abotshelelwe sisivumelwano kwaye ebengabonwanga kwangaphambili ngamaqela D)inokubhengezwa njengesizathu sokuphelisa okanye ukurhoxa kwisivumelwano.""}]}]"
global_facts	Ukusukela ngo2014, malunga nepesenti yeyiphi ipesenti yabantwana abakumabanga aphantsi akwiSub-Saharan Africa bebengayanga esikolweni?	['10%', '20%', 'Ama-35%', 'Ama-50%']	B	[TextBlock(text='C)Ama-35%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukusukela ngo2014, malunga nepesenti yeyiphi ipesenti yabantwana abakumabanga aphantsi akwiSub-Saharan Africa bebengayanga esikolweni?\n A)10% B)20% C)Ama-35% D)Ama-50%'}]}]
global_facts	Kukho abantwana beebhiliyoni ezimbini kwihlabathi namhlanje (2020), abaneminyaka eyi0 ukuya kwi15 leminyaka ubudala. Bangaphi abantwana abaya kube ngonyaka wama2100 ngokutsho kweZizwe Ezimanyeneyo?	['4 bhiliyoni', '3 bhiliyoni', '3 bhiliyoni', '1 bhiliyoni']	C	[TextBlock(text='D)1 bhiliyoni', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kukho abantwana beebhiliyoni ezimbini kwihlabathi namhlanje (2020), abaneminyaka eyi0 ukuya kwi15 leminyaka ubudala. Bangaphi abantwana abaya kube ngonyaka wama2100 ngokutsho kweZizwe Ezimanyeneyo?\n A)4 bhiliyoni B)3 bhiliyoni C)3 bhiliyoni D)1 bhiliyoni'}]}]
global_facts	Ukulawula ukunyuka kwamaxabiso kunye nePPP uhlengahlengiso, malunga nokuba ingakanani iGDP ngekhephitha yonyuko ukusuka kwi1950 ukuya kwi2016 eIndiya?	['ngo4 fold', 'ngo8 fold', 'nge-16 lefold', 'Ngama-32 efoldi']	A	[TextBlock(text='B)ngo8 fold', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukulawula ukunyuka kwamaxabiso kunye nePPP uhlengahlengiso, malunga nokuba ingakanani iGDP ngekhephitha yonyuko ukusuka kwi1950 ukuya kwi2016 eIndiya?\n A)ngo4 fold B)ngo8 fold C)nge-16 lefold D)Ngama-32 efoldi'}]}]
global_facts	Ukusukela ngo2020, malunga neyiphi ipesenti yabemi baseAfrika ekwiSub-Saharan, abaphila ngaphantsi kwe1.90 yeedola?	['10%', '20%', 'Ama-40%', 'Ama-80%']	C	[TextBlock(text='C)Ama-40%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukusukela ngo2020, malunga neyiphi ipesenti yabemi baseAfrika ekwiSub-Saharan, abaphila ngaphantsi kwe1.90 yeedola?\n A)10% B)20% C)Ama-40% D)Ama-80%'}]}]
global_facts	Kweliphi ilizwe kweli lilandelayo elona nani likhulu labantwana basweleke bengaphantsi kweminyaka emihlanu ngo2017?	['China', 'United States', 'I-Indonesia', 'I-Pakistan']	D	[TextBlock(text='D)I-Pakistan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kweliphi ilizwe kweli lilandelayo elona nani likhulu labantwana basweleke bengaphantsi kweminyaka emihlanu ngo2017?\n A)China B)United States C)I-Indonesia D)I-Pakistan'}]}]
global_facts	Yeyiphi kwezi zilandelayo eyinyani malunga nezinga lokukhula kwehlabathi?	['Izinga lokukhula kwehlabathi laliphindwe kane liphezulu kwiminyaka engama50 eyadlulayo njengoko lalinjalo ngo2020.', 'Izinga lokukhula kwehlabathi laliphindwe kabini kwiminyaka engama50 eyadlulayo njengoko lalinjalo ngo2020.', 'Izinga lokukhula kwehlabathi liphindwe kabini liphezulu linjalo ngo-2020', 'Izinga lokukhula kwehlabathi liphindwe kane liphezulu namhlanje njengokuba kunjalo ngo-2020']	B	[TextBlock(text='B', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi kwezi zilandelayo eyinyani malunga nezinga lokukhula kwehlabathi?\n A)Izinga lokukhula kwehlabathi laliphindwe kane liphezulu kwiminyaka engama50 eyadlulayo njengoko lalinjalo ngo2020. B)Izinga lokukhula kwehlabathi laliphindwe kabini kwiminyaka engama50 eyadlulayo njengoko lalinjalo ngo2020. C)Izinga lokukhula kwehlabathi liphindwe kabini liphezulu linjalo ngo-2020 D)Izinga lokukhula kwehlabathi liphindwe kane liphezulu namhlanje njengokuba kunjalo ngo-2020'}]}]
global_facts	Uninzi lwamazwe aseLatin America afumana inkululeko	['kungekudala emva kweMfazwe Yehlabathi II', 'ngeminyaka yee1960', 'Ngexesha lemfazwe yehlabathi yoku-1', 'ekuqaleni kwenkulungwane yeshumi elinesithoba']	D	[TextBlock(text='D)ekuqaleni kwenkulungwane yeshumi elinesithoba', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Uninzi lwamazwe aseLatin America afumana inkululeko\n A)kungekudala emva kweMfazwe Yehlabathi II B)ngeminyaka yee1960 C)Ngexesha lemfazwe yehlabathi yoku-1 D)ekuqaleni kwenkulungwane yeshumi elinesithoba'}]}]
global_facts	Emva kwebhombu yeAtom bangaphi abantu baseMelika abaxhasa ukunika uncedo eJapan kwanangeendleko zokunqongophala kokutya?	['33%', '50%', 'Ama-66%', 'Ama-85%']	C	[TextBlock(text='C)Ama-66%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Emva kwebhombu yeAtom bangaphi abantu baseMelika abaxhasa ukunika uncedo eJapan kwanangeendleko zokunqongophala kokutya?\n A)33% B)50% C)Ama-66% D)Ama-85%'}]}]
global_facts	Kwi1948 bangaphi abantu baseMelika abakholelwa ukuba iNgxelo yaseKinsey malunga neSini kwiNduna ukuba yinto embi?	['92%', '64%', 'Ama-27%', 'I-11%']	D	[TextBlock(text='C)Ama-27%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kwi1948 bangaphi abantu baseMelika abakholelwa ukuba iNgxelo yaseKinsey malunga neSini kwiNduna ukuba yinto embi?\n A)92% B)64% C)Ama-27% D)I-11%'}]}]
global_facts	Iyonke inkcitho yokhathalelo lwempilo yehlabathi imalunga neyiphi ipesenti yeGDP yehlabathi njenge2017?	['1%', '2%', 'Ii-5%', 'I-10%']	D	[TextBlock(text='C)Ii-5%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Iyonke inkcitho yokhathalelo lwempilo yehlabathi imalunga neyiphi ipesenti yeGDP yehlabathi njenge2017?\n A)1% B)2% C)Ii-5% D)I-10%'}]}]
high_school_microeconomics	Ukuba umyinge wengeniso yekhaya uyenyuka kwaye siqaphela ukuba imfuno yenyama yehagu iyanda, iinqunqa zehagu kufuneka zibe	['Iimpahla eziphantsi', 'Impahla eziqhelekileyo', 'Intsalela yempahla', 'Impahla yoluntu']	B	[TextBlock(text='B)Impahla eziqhelekileyo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukuba umyinge wengeniso yekhaya uyenyuka kwaye siqaphela ukuba imfuno yenyama yehagu iyanda, iinqunqa zehagu kufuneka zibe\n A)Iimpahla eziphantsi B)Impahla eziqhelekileyo C)Intsalela yempahla D)Impahla yoluntu'}]}]
high_school_microeconomics	Utshintsho apho kwezi zilandelayo ALUYI kubangela ujiko kwigophe lemfuno yee-hambgurgers	['Ixabiso le-hot dog', 'Ixabiso lee-hamburgers', 'Ixabiso lee-hamburgers buns', 'Amanqanaba omvuzo wabathengi be-hamburger']	B	[TextBlock(text='C)Ixabiso lee-hamburgers buns', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Utshintsho apho kwezi zilandelayo ALUYI kubangela ujiko kwigophe lemfuno yee-hambgurgers\n A)Ixabiso le-hot dog B)Ixabiso lee-hamburgers C)Ixabiso lee-hamburgers buns D)Amanqanaba omvuzo wabathengi be-hamburger'}]}]
high_school_microeconomics	Xa ixabiso elisezantsi lilingana nexabiso kwimarike yemveliso ekhuphisana ngokugqibeleleyo kwixesha elide lolungenelelwaniso, yeyiphi kwezi zilandelayo engachanekanga?	['Kukho imveliso yentlalo efanelekileyo okanye esebenzayo kunye nexabiso', 'Ezinye iimarike zemveliso azifani ngokuthelekisa ', 'Luphawu lokugxila okuphezulu phakathi kwabathengisi', 'Ixabiso elibekwe kwimveliso ngumthengi lilangana nexabiso lemveliso lomthengisi kumda wentengiso eyongezelelweyo']	C	[TextBlock(text='B', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Xa ixabiso elisezantsi lilingana nexabiso kwimarike yemveliso ekhuphisana ngokugqibeleleyo kwixesha elide lolungenelelwaniso, yeyiphi kwezi zilandelayo engachanekanga?\n A)Kukho imveliso yentlalo efanelekileyo okanye esebenzayo kunye nexabiso B)Ezinye iimarike zemveliso azifani ngokuthelekisa  C)Luphawu lokugxila okuphezulu phakathi kwabathengisi D)Ixabiso elibekwe kwimveliso ngumthengi lilangana nexabiso lemveliso lomthengisi kumda wentengiso eyongezelelweyo'}]}]
high_school_microeconomics	Ukuba, njengoko ixabiso lentengo yempahla linyuka, ukwaneliseka okongeziweyo kweyunithi nganye eyongezelelweyo yale mpahla kumthengi kuyancipha, yeyiphi kwezi zilandelayo echonge ngokuchanekileyo ingcamango?	['Ukunciphisa imveliso yemida', 'Ukunciphisa ukusetyenziswa komda', 'Ukwandisa ukusetyenziswa komda', 'Ukwandisa ukusetyenziswa kwemveliso']	B	[TextBlock(text='B)Ukunciphisa ukusetyenziswa komda', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ukuba, njengoko ixabiso lentengo yempahla linyuka, ukwaneliseka okongeziweyo kweyunithi nganye eyongezelelweyo yale mpahla kumthengi kuyancipha, yeyiphi kwezi zilandelayo echonge ngokuchanekileyo ingcamango?\n A)Ukunciphisa imveliso yemida B)Ukunciphisa ukusetyenziswa komda C)Ukwandisa ukusetyenziswa komda D)Ukwandisa ukusetyenziswa kwemveliso'}]}]
high_school_microeconomics	Ekuhambeni kwexesha, inkampani ekhuphisanayo	['ufumana unothi wenzuzo  yezoqoqosho', 'ufumana inzuzo entle kwezoqoqosho', 'ufumana inzuzo yezoqoqosho embi', 'ijonge negophe lemfuno ethe nqko']	A	[TextBlock(text='B) ufumana inzuzo entle kwezoqoqosho', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ekuhambeni kwexesha, inkampani ekhuphisanayo\n A)ufumana unothi wenzuzo  yezoqoqosho B)ufumana inzuzo entle kwezoqoqosho C)ufumana inzuzo yezoqoqosho embi D)ijonge negophe lemfuno ethe nqko'}]}]
high_school_microeconomics	Ngokunxulumene nemarike yemveliso ekhuphisanayo eneendleko ezifanayo, imonopoly inokulindeleka ukuba ibandakanye	['Ukuphulukana nobunzima obungakumbi', 'Amaxabiso aphantsi', 'Amanqanaba aphezulu emveliso', 'Iifemu ezinnzi']	A	[TextBlock(text='B) Amaxabiso aphantsi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ngokunxulumene nemarike yemveliso ekhuphisanayo eneendleko ezifanayo, imonopoly inokulindeleka ukuba ibandakanye\n A)Ukuphulukana nobunzima obungakumbi B)Amaxabiso aphantsi C)Amanqanaba aphezulu emveliso D)Iifemu ezinnzi'}]}]
high_school_microeconomics	Yeyiphi kwezi nkcazo zilandelayo apho kukho zombini utshintsho lwexabiso kunye notshintsho lobungakanani obunokumiselwa (kwinto ethile elungileyo)?	['Zombini unikezelo kunye nemfuno yokuhla kwempahla', 'Zombini unikezelo lwe kunye nemfuno yokunyuka kwempahla', 'Unikezelo luyanda kwaye imfuno yempahla iyancipha', 'Akukho nanye kwezi ziphezulu']	D	[TextBlock(text='A) Zombini unikezelo kunye nemfuno yokuhla kwempahla', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi kwezi nkcazo zilandelayo apho kukho zombini utshintsho lwexabiso kunye notshintsho lobungakanani obunokumiselwa (kwinto ethile elungileyo)?\n A)Zombini unikezelo kunye nemfuno yokuhla kwempahla B)Zombini unikezelo lwe kunye nemfuno yokunyuka kwempahla C)Unikezelo luyanda kwaye imfuno yempahla iyancipha D)Akukho nanye kwezi ziphezulu'}]}]
high_school_microeconomics	Yeyiphi kwezi zilandelayo engumzekelo omhle woqoqosho lwesikali?	['Njengoko imveliso yefemu isihla, iindleko zomndilili kwimveliso ziyehla', 'Njengoko imveliso yefemu isihla, iindleko zomndilili kwimveliso ziyenyuka', 'Njengoko igalelo lefemu liphinda phinda kathathu, imveliso yayo iphindwa kane.', 'Njengoko igalelo lefemu liphinda kathathu, imveliso iphindwa kabini']	C	[TextBlock(text='A) Njengoko imveliso yefemu isihla', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yeyiphi kwezi zilandelayo engumzekelo omhle woqoqosho lwesikali?\n A)Njengoko imveliso yefemu isihla B)iindleko zomndilili kwimveliso ziyehla C)Njengoko imveliso yefemu isihla D)iindleko zomndilili kwimveliso ziyenyuka'}]}]
