subject	question	choices	answer	opus	prompt
international_law	"Ni ayahe masezerano afatwa nk' ""intangiriro yamategeko mpuzamahanga"" mu ngingo ya 38 y'Itegeko rigenga ICJ? "	['Amasezerano yose ariho ku gihe cyimpaka ', 'Amasezerano ari mu bikorwa kandi agenga impande zihanganye mu mpaka gusa ', 'Amasezerano yose yasinywe hagati yimpande zihanganye mu mpaka, yaba ari mu bikorwa cyangwa atari mu bikorwa ', 'Amasezerano yubufatanye gusa kandi yingenzi cyane ']	B	[TextBlock(text='B)Amasezerano ari mu bikorwa kandi agenga impande zihanganye mu mpaka gusa', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni ayahe masezerano afatwa nk\' ""intangiriro yamategeko mpuzamahanga"" mu ngingo ya 38 y\'Itegeko rigenga ICJ? \n A)Amasezerano yose ariho ku gihe cyimpaka  B)Amasezerano ari mu bikorwa kandi agenga impande zihanganye mu mpaka gusa  C)Amasezerano yose yasinywe hagati yimpande zihanganye mu mpaka D)yaba ari mu bikorwa cyangwa atari mu bikorwa '}]}]"
international_law	"Ni ikihe ""cyemezo cyamahitamo"" kiri mu Itegeko rigenga ICJ?  "	['Ingingo yamahitamo ni ingingo iri mu Itegeko rya ICJ, igena amategeko akurikizwa, hakurikijwe icyemezo cyimpande  ', 'Ingingo yamahitamo igaragaza ko impande zifite umugambi wo kwemera ko icyemezo cyurukiko kizaba ari icyimperuka kandi ko kizategeka  ', 'Ingingo yamahitamo ni itangazo ryashyizwe mu bubiko nigihugu, aho cyemera ubutabera bwurukiko mu manza mpuzamahanga mu birebana nikindi gihugu icyo ari cyo cyose cyemera inshingano imwe.  ', 'Icyemezo cyamahitamo ni icyemezo ababuranyi bashyiraho,kigaragaza uburyo bwo gutangira inyandiko zibanze nizumunwa ']	C	[TextBlock(text='D) Ingingo yamahitamo igaragaza ko impande zifite umugambi wo kwemera ko icyemezo cyurukiko kizaba ari icyimperuka kandi ko kizategeka', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni ikihe ""cyemezo cyamahitamo"" kiri mu Itegeko rigenga ICJ?  \n A)Ingingo yamahitamo ni ingingo iri mu Itegeko rya ICJ B)igena amategeko akurikizwa C)hakurikijwe icyemezo cyimpande   D)Ingingo yamahitamo igaragaza ko impande zifite umugambi wo kwemera ko icyemezo cyurukiko kizaba ari icyimperuka kandi ko kizategeka  '}]}]"
international_law	Mbese, urugomo rwakozwe nabantu badafite intwaro rushobora kuba igitero cyabantu bitwaje intwaro hakurikijwe ingingo ya 51 yamasezerano yumuryango wabibumbye(UN)?	['Imyitwarire yabatavuga rumwe nubutegetsi ntishobora kuba igitero kirimo gukoresha intwaro ', 'Urubanza rwa Caroline rufite icyitegererezo cyuko abantu batari aba leta bashobora mu bihe bidasanzwe gukora igitero kirimo intwaro ', 'Mu mategeko mpuzamahanga nta cyemezo gihari cyuko abantu batari leta bashobora gukora igitero cyimbunda ', 'Abatari Leta bashobora kugaba igitero bitwaje intwaro kandi bakaba bafite uburenganzira bwo kwirwanaho hakurikijwe amategeko mpuzamahanga ']	B	[TextBlock(text='B) Urubanza rwa Caroline rufite icyitegererezo cyuko abantu batari aba leta bashobora mu bihe bidasanzwe gukora igitero kirimo intwaro', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mbese, urugomo rwakozwe nabantu badafite intwaro rushobora kuba igitero cyabantu bitwaje intwaro hakurikijwe ingingo ya 51 yamasezerano yumuryango wabibumbye(UN)?\n A)Imyitwarire yabatavuga rumwe nubutegetsi ntishobora kuba igitero kirimo gukoresha intwaro  B)Urubanza rwa Caroline rufite icyitegererezo cyuko abantu batari aba leta bashobora mu bihe bidasanzwe gukora igitero kirimo intwaro  C)Mu mategeko mpuzamahanga nta cyemezo gihari cyuko abantu batari leta bashobora gukora igitero cyimbunda  D)Abatari Leta bashobora kugaba igitero bitwaje intwaro kandi bakaba bafite uburenganzira bwo kwirwanaho hakurikijwe amategeko mpuzamahanga '}]}]
international_law	Muri ibi bikurikira, ni ikihe kinyuranyije nukuri? 	"[""Gushyira mu gaciro ni uburyo bwo gushyira mu gaciro hagati yuburenganzira bwumuntu ku giti cye nubw'umuryango muri rusange "", 'Kugira ngo itegeko ribe rihuje namahame ngenderwaho, rigomba kuba rifitanye isano nintego yemewe yigikorwa cya leta kiregwa ', 'Uburinganire ni kimwe no gushyira mu gaciro', 'Uburinganire bugombye gusobanura ko leta ifata ibikorwa byihohoterwa bikeya biba bikenewe ']"	C	[TextBlock(text='D) Uburinganire ni kimwe no gushyira mu gaciro', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Muri ibi bikurikira, ni ikihe kinyuranyije nukuri? \n A)Gushyira mu gaciro ni uburyo bwo gushyira mu gaciro hagati yuburenganzira bwumuntu ku giti cye nubw'umuryango muri rusange  B)Kugira ngo itegeko ribe rihuje namahame ngenderwaho C)rigomba kuba rifitanye isano nintego yemewe yigikorwa cya leta kiregwa  D)Uburinganire ni kimwe no gushyira mu gaciro""}]}]"
international_law	Mu rubanza rwa Grootboom rwo muri Afurika yepfo,Urukiko rwikirenga 	"[""Basanze Leta ari yo nyirabayazana wuko abasaba ubujurire batagira aho baba kandi ko bagomba guha abasaba ubujurire ubwoko runaka bw'inzu vuba bishoboka "", 'Urukiko rwasanze leta ari yo nyirabayazana yuko abasaba ubujurire batagira aho baba, ariko ko uburenganzira bwo kubona aho kuba budashobora kubahirizwa nurukiko ', 'Basanze leta igomba gufata ingamba zumvikana zo kuzuza inshingano zayo ku baregera indishyi hakurikijwe uburenganzira bwo gutura buri mu Itegeko Nshinga ', 'Basanze Leta atari yo nyirabayazana yuko abajuririye batagira aho baba ']"	C	"[TextBlock(text=""A) Basanze Leta ari yo nyirabayazana wuko abasaba ubujurire batagira aho baba kandi ko bagomba guha abasaba ubujurire ubwoko runaka bw'inzu vuba bishoboka"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mu rubanza rwa Grootboom rwo muri Afurika yepfo,Urukiko rwikirenga \n A)Basanze Leta ari yo nyirabayazana wuko abasaba ubujurire batagira aho baba kandi ko bagomba guha abasaba ubujurire ubwoko runaka bw'inzu vuba bishoboka  B)Urukiko rwasanze leta ari yo nyirabayazana yuko abasaba ubujurire batagira aho baba C)ariko ko uburenganzira bwo kubona aho kuba budashobora kubahirizwa nurukiko  D)Basanze leta igomba gufata ingamba zumvikana zo kuzuza inshingano zayo ku baregera indishyi hakurikijwe uburenganzira bwo gutura buri mu Itegeko Nshinga ""}]}]"
international_law	Ni irihe tegeko rya jus cogens ryabaye urwa mbere ryemewe nurukiko mpuzamahanga rwubutabera? 	['Itegeko ribuzanya gukoresha ingufu ', 'Itegeko ribuzanya gutoteza', 'Itegeko ribuzanya ibikorwa bya jenoside ', 'Ihame ryubwigenge ']	C	[TextBlock(text='C)Itegeko ribuzanya ibikorwa bya jenoside', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni irihe tegeko rya jus cogens ryabaye urwa mbere ryemewe nurukiko mpuzamahanga rwubutabera? \n A)Itegeko ribuzanya gukoresha ingufu  B)Itegeko ribuzanya gutoteza C)Itegeko ribuzanya ibikorwa bya jenoside  D)Ihame ryubwigenge '}]}]
international_law	Ni mu yihe mimerere igihugu kidakomerekejwe nintambara gishobora kwishingikiriza ku butabera bwigihugu cyakoze icyaha? 	['Gusa mu gihe Leta yakomerekejwe yemereye Leta itakomerekejwe kwitabaza inshingano mu izina ryayo ', 'Mu bihe byo kutubahiriza inshingano zihariye zirengera inyungu rusange zitsinda ryibihugu (inshingano erga omnes partes) cyangwa inyungu zumuryango mpuzamahanga muri rusange (inshingano erga omnes)', 'Mu bihe byo kurenga ku mategeko yimiryango mpuzamahanga, nkibyemezo byinteko Rusange ', 'Mu gihe habayeho kutubahiriza icyemezo cyurukiko mpuzamahanga ']	B	[TextBlock(text='B)Mu bihe byo kutubahiriza inshingano zihariye zirengera inyungu rusange zitsinda ryibihugu (inshingano erga omnes partes) cyangwa inyungu zumuryango mpuzamahanga muri rusange (inshingano erga omnes)', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni mu yihe mimerere igihugu kidakomerekejwe nintambara gishobora kwishingikiriza ku butabera bwigihugu cyakoze icyaha? \n A)Gusa mu gihe Leta yakomerekejwe yemereye Leta itakomerekejwe kwitabaza inshingano mu izina ryayo  B)Mu bihe byo kutubahiriza inshingano zihariye zirengera inyungu rusange zitsinda ryibihugu (inshingano erga omnes partes) cyangwa inyungu zumuryango mpuzamahanga muri rusange (inshingano erga omnes) C)Mu bihe byo kurenga ku mategeko yimiryango mpuzamahanga D)nkibyemezo byinteko Rusange '}]}]
international_law	Ese ibihugu bishobora kuryozwa imyenda nibyaha byakozwe nimiryango mpuzamahanga yibihugu barimo? 	"['Ibihugu bigize Umuryango wubumwe ntibishobora kwihisha inyuma yishyirahamwe ', ""Umunyamategeko wishyirahamwe atandukanye nuw'ibihugu bigize ishirahamwe "", 'Imiryango nibihugu biyigize bifite inshingano zingana ku bikorwa bibi byose byakorewe iyo miryango ', 'Ibihugu bigize Umuryango wubumwe nibyo byonyine bifite inshingano zo kwishyura imyenda nibyaha byakozwe nuyu muryango ']"	B	[TextBlock(text='A) Ibihugu bigize Umuryango wubumwe ntibishobora kwihisha inyuma yishyirahamwe', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ese ibihugu bishobora kuryozwa imyenda nibyaha byakozwe nimiryango mpuzamahanga yibihugu barimo? \n A)Ibihugu bigize Umuryango wubumwe ntibishobora kwihisha inyuma yishyirahamwe  B)Umunyamategeko wishyirahamwe atandukanye nuw'ibihugu bigize ishirahamwe  C)Imiryango nibihugu biyigize bifite inshingano zingana ku bikorwa bibi byose byakorewe iyo miryango  D)Ibihugu bigize Umuryango wubumwe nibyo byonyine bifite inshingano zo kwishyura imyenda nibyaha byakozwe nuyu muryango ""}]}]"
international_law	Ni iki gisabwa kugira ngo habeho ihame rusange ryamategeko gakondo?  	['Gusa hakenewe imikorere rusange, ikwirakwijwe kandi ihamye ku ruhande rwibihugu  ', 'Imikorere ihoraho yibihugu bike irahagije  ', 'Icyizere cyo mu rwego rwamategeko cyuko imikorere runaka yigihugu ihuje namategeko mpuzamahanga ni cyo cyifuzo gikomeye  ', 'Byombi, ibintu byimikorere ya leta ikwirakwijwe kandi ihamye hamwe nibitekerezo bya opinio juris birakenewe ']	D	[TextBlock(text='B)ikwirakwijwe kandi ihamye ku ruhande rwibihugu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni iki gisabwa kugira ngo habeho ihame rusange ryamategeko gakondo?  \n A)Gusa hakenewe imikorere rusange B)ikwirakwijwe kandi ihamye ku ruhande rwibihugu   C)Imikorere ihoraho yibihugu bike irahagije   D)Icyizere cyo mu rwego rwamategeko cyuko imikorere runaka yigihugu ihuje namategeko mpuzamahanga ni cyo cyifuzo gikomeye  '}]}]
international_law	"Ni iki cyitwa 'kutubahiriza masezerano""yemejwe? "	['Kurenga ku mategeko mu buryo bwibanze ni impamvu yo gutesha agaciro amasezerano ', 'Kutubahiriza amasezerano ni ukwanga cyangwa kurenga ku masezerano mu buryo bukomeye kandi bikaba impamvu yo gusesa amasezerano ku ruhande rumwe ', 'Gukora ibintu byurwiyerurutso ni ukurenga ku masezerano mu buryo budafite icyo buvuze ', 'Kurenga ku masezerano nicyaha gikomeye kumasezerano ariko kandi kidashobora na rimwe gutuma ayo masezerano ahagarikwa ']	B	[TextBlock(text='B) Kutubahiriza amasezerano ni ukwanga cyangwa kurenga ku masezerano mu buryo bukomeye kandi bikaba impamvu yo gusesa amasezerano ku ruhande rumwe', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni iki cyitwa \'kutubahiriza masezerano""yemejwe? \n A)Kurenga ku mategeko mu buryo bwibanze ni impamvu yo gutesha agaciro amasezerano  B)Kutubahiriza amasezerano ni ukwanga cyangwa kurenga ku masezerano mu buryo bukomeye kandi bikaba impamvu yo gusesa amasezerano ku ruhande rumwe  C)Gukora ibintu byurwiyerurutso ni ukurenga ku masezerano mu buryo budafite icyo buvuze  D)Kurenga ku masezerano nicyaha gikomeye kumasezerano ariko kandi kidashobora na rimwe gutuma ayo masezerano ahagarikwa '}]}]"
international_law	"Ni iki ""ihinduka rikomeye ry'imimerere"" risobanura ku birebana nayo masezerano? "	['Ihinduka rikomeye ryimimerere rihereranye nintego yamasezerano nintego yayo, kandi rituma ayo masezerano ahindurwa ', 'Ihinduka rikomeye ryimimerere nta cyo rihindura ku masezerano ', 'Ihinduka rikomeye ryimimerere ryari ishingiro ryuko impande zemera kugengwa namasezerano kandi ritari ryitezwe nimpande, rishobora kuvugwa nkimpamvu yo guhagarika cyangwa kuva muri ayo masezerano ', 'Ihinduka rikomeye ryimimerere rituma ayo masezerano ahagarikwa burundu ']	C	"[TextBlock(text=""B) Ihinduka rikomeye ry'imimerere rihereranye n'intego y'amasezerano n'intego yayo kandi rituma ayo masezerano ahindurwa"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ni iki ""ihinduka rikomeye ry\'imimerere"" risobanura ku birebana nayo masezerano? \n A)Ihinduka rikomeye ryimimerere rihereranye nintego yamasezerano nintego yayo B)kandi rituma ayo masezerano ahindurwa  C)Ihinduka rikomeye ryimimerere nta cyo rihindura ku masezerano  D)Ihinduka rikomeye ryimimerere ryari ishingiro ryuko impande zemera kugengwa namasezerano kandi ritari ryitezwe nimpande'}]}]"
global_facts	Kugeza mu 2014, nabana bangahe kwijana bakiri bato bo mubutayu bwa sahara batiga ?	['10%', '20%', '35%', '50%']	B	[TextBlock(text='B)20%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kugeza mu 2014, nabana bangahe kwijana bakiri bato bo mubutayu bwa sahara batiga ?\n A)10% B)20% C)35% D)50%'}]}]
global_facts	Hari miliyari ebyiri ku isi ubungubu(2020) hagati yimyaka 0 kugeza ku myaka 15. hazaba hari abana bangahe  mumwaka wa 2100 nk'uko umuryango w'abibumbye  ubivuga?	['Miriyari 4 ', 'Miriyari 3', 'Miriyari 2 ', 'Miriyari 1']	C	[TextBlock(text='C)Miriyari 2', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Hari miliyari ebyiri ku isi ubungubu(2020) hagati yimyaka 0 kugeza ku myaka 15. hazaba hari abana bangahe  mumwaka wa 2100 nk'uko umuryango w'abibumbye  ubivuga?\n A)Miriyari 4  B)Miriyari 3 C)Miriyari 2  D)Miriyari 1""}]}]"
global_facts	Kugenzura ifaranga  no  guhindura PPP, bijyana na GDP umuturage yiyongereye angahe kuva 1950 kugeza 2016 mubuhinde ?	['inshuro 4 ', 'inshuro 8', 'inshuro 16 ', 'inshuro 32']	A	[TextBlock(text='B) inshuro 8', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kugenzura ifaranga  no  guhindura PPP, bijyana na GDP umuturage yiyongereye angahe kuva 1950 kugeza 2016 mubuhinde ?\n A)inshuro 4  B)inshuro 8 C)inshuro 16  D)inshuro 32'}]}]
global_facts	Kuva 2020, n'abaturage bangahe kwijana bo mubutayu bwa Afrika muri Sahara babaho munsi ya $1.90?	['10%', '20%', '40%', '80%']	C	[TextBlock(text='C)40%', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kuva 2020, n'abaturage bangahe kwijana bo mubutayu bwa Afrika muri Sahara babaho munsi ya $1.90?\n A)10% B)20% C)40% D)80%""}]}]"
global_facts	Ni mukihe gihugu mubihugu bikurikira  cyagize umubare munini w'abana bapfuye bari munsi y'imyaka itanu muri 2017?	"['Ubushinwa', ""Leta Zunze Ubumwe z'Amerika"", 'Indoneziya', 'Pakistani']"	D	[TextBlock(text='D) Pakistani', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ni mukihe gihugu mubihugu bikurikira  cyagize umubare munini w'abana bapfuye bari munsi y'imyaka itanu muri 2017?\n A)Ubushinwa B)Leta Zunze Ubumwe z'Amerika C)Indoneziya D)Pakistani""}]}]"
global_facts	Nikihe mubikurikira ari ukuri  kubyerekeye kumuvuduko wibwiyongere kwa bantu kwisi?	"[""Igipimo cy'ubwiyongere bw'ubukungu ku isi cyari bikubye inshuro enye mu myaka 50 ishize ugereranyije n'uko bimeze muri 2020.  "", ""Igipimo cy'ubwiyongere bw'ubukungu ku isi cyari gikubye kabiri mu myaka 50 ishize ugereranyije n'icyo muri 2020."", ""Igipimo cy'izamuka ry'ubukungu ku isi cyikubye kabiri ugereranyije n'icya 2020. "", ""Igipimo cy'izamuka ry'ubukungu ku isi ni inshuro enye ugereranyije n'uko byari bimeze mu 2020.""]"	B	[TextBlock(text='B', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nikihe mubikurikira ari ukuri  kubyerekeye kumuvuduko wibwiyongere kwa bantu kwisi?\n A)Igipimo cy'ubwiyongere bw'ubukungu ku isi cyari bikubye inshuro enye mu myaka 50 ishize ugereranyije n'uko bimeze muri 2020.   B)Igipimo cy'ubwiyongere bw'ubukungu ku isi cyari gikubye kabiri mu myaka 50 ishize ugereranyije n'icyo muri 2020. C)Igipimo cy'izamuka ry'ubukungu ku isi cyikubye kabiri ugereranyije n'icya 2020.  D)Igipimo cy'izamuka ry'ubukungu ku isi ni inshuro enye ugereranyije n'uko byari bimeze mu 2020.""}]}]"
global_facts	Ibihugu byinshi byabalatini byo muri Amerika y'epfo byabonye ubwigenge.	"[""nyuma gato y'Intambara ya Kabiri y'Isi Yose "", 'mu myaka ya za 60', ""ahagana mu Ntambara ya Mbere y'Isi Yose  "", ""mu ntangiriro z'ikinyejana cya cumi n'icyenda ""]"	D	"[TextBlock(text=""D)mu ntangiriro z'ikinyejana cya cumi n'icyenda"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ibihugu byinshi byabalatini byo muri Amerika y'epfo byabonye ubwigenge.\n A)nyuma gato y'Intambara ya Kabiri y'Isi Yose  B)mu myaka ya za 60 C)ahagana mu Ntambara ya Mbere y'Isi Yose   D)mu ntangiriro z'ikinyejana cya cumi n'icyenda ""}]}]"
global_facts	Nyuma y'igisasu cya Atom ni Abanyamerika bangahe bashyigikiye  gutanga infashanyo  mu buyapani ndetse no kugiciro  cyo kubura ibiryo ?	['33%', '50%', '66%', '85%']	C	[TextBlock(text='B) 50%', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nyuma y'igisasu cya Atom ni Abanyamerika bangahe bashyigikiye  gutanga infashanyo  mu buyapani ndetse no kugiciro  cyo kubura ibiryo ?\n A)33% B)50% C)66% D)85%""}]}]"
global_facts	Muri 1948, nabanyamerika bangahe bizeraga raporo ya Kinsey ku mibonano mpuzabitsina  ku bagabo ko ari ikintu  kibi ?	['92%', '64%', '27%', '11%']	D	[TextBlock(text='B)64%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Muri 1948, nabanyamerika bangahe bizeraga raporo ya Kinsey ku mibonano mpuzabitsina  ku bagabo ko ari ikintu  kibi ?\n A)92% B)64% C)27% D)11%'}]}]
global_facts	Amafaranga akoreshwa  mu kwivuza ku isi yose ningahe kw' ijana muri GDP  guhera muri 2017?	['1%', '2%', '5%', '10%']	D	[TextBlock(text='C)5%', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Amafaranga akoreshwa  mu kwivuza ku isi yose ningahe kw' ijana muri GDP  guhera muri 2017?\n A)1% B)2% C)5% D)10%""}]}]"
high_school_microeconomics	Niba umushahara w'urugo rwagati wiyongereye kandi tukabona ko ibyifuzo by'inyama z'ingurube byiyongera, inyama z'ingurube zigomba kuba	"[""ikintu cy'agaciro gake"", 'ikintu gisanzwe.', 'ikintu kirenzeho. ', 'ibyiza rusange.']"	B	[TextBlock(text='B) ikintu gisanzwe.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Niba umushahara w'urugo rwagati wiyongereye kandi tukabona ko ibyifuzo by'inyama z'ingurube byiyongera, inyama z'ingurube zigomba kuba\n A)ikintu cy'agaciro gake B)ikintu gisanzwe. C)ikintu kirenzeho.  D)ibyiza rusange.""}]}]"
high_school_microeconomics	 Impinduka muri ibi bikurikira ni iki kitazatuma igipimo cy'ibisabwa ku nyama z'igitoki gihinduka?	"['Igiciro cya hot dog', 'Ibiciro bya hamburger', ""Ibiciro by'imigati yo gutekaho inyama "", ""Ibiciro by'amafaranga y'abakiriya ba hamburger""]"	B	[TextBlock(text='A) Igiciro cya hot dog', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': "" Impinduka muri ibi bikurikira ni iki kitazatuma igipimo cy'ibisabwa ku nyama z'igitoki gihinduka?\n A)Igiciro cya hot dog B)Ibiciro bya hamburger C)Ibiciro by'imigati yo gutekaho inyama  D)Ibiciro by'amafaranga y'abakiriya ba hamburger""}]}]"
high_school_microeconomics	 Iyo igiciro cyo hasi kingana n'igiciro ku isoko ry'ibicuruzwa birushanwa mu buryo butunganye mu gihe cy'uburinganire bw'igihe kirekire, ni ikihe muri ibi bikurikira KITARI ukuri?	"['Habaho umusaruro mwiza cyangwa umusaruro mwiza hamwe nigiciro', 'Ibindi bicuruzwa byo ku masoko ntibikora neza.', ""Ni ikimenyetso cy'ubwiyongere bukabije bw'abacuruzi. "", ""Igiciro cyashyizwe ku gicuruzwa n'umuguzi kingana n'igiciro cy'umusaruro w'umugurisha ku kiguzi cy'inyongera y'igicuruzwa.""]"	C	[TextBlock(text='B', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': "" Iyo igiciro cyo hasi kingana n'igiciro ku isoko ry'ibicuruzwa birushanwa mu buryo butunganye mu gihe cy'uburinganire bw'igihe kirekire, ni ikihe muri ibi bikurikira KITARI ukuri?\n A)Habaho umusaruro mwiza cyangwa umusaruro mwiza hamwe nigiciro B)Ibindi bicuruzwa byo ku masoko ntibikora neza. C)Ni ikimenyetso cy'ubwiyongere bukabije bw'abacuruzi.  D)Igiciro cyashyizwe ku gicuruzwa n'umuguzi kingana n'igiciro cy'umusaruro w'umugurisha ku kiguzi cy'inyongera y'igicuruzwa.""}]}]"
high_school_microeconomics	 Niba, uko igiciro cyikintu runaka kizamuka, kunyurwa kwa buri gice cyinyongera cyiki kintu ku mukiriya bigabanuka, ni ikihe muri ibi bikurikira cyerekana neza iki gitekerezo?	"['Kugabanya umusaruro wo hasi.', ""Kugabanuka kw'inyungu z'ibanze."", ""Kongera inyungu z'inyongera. "", 'Kongera umusaruro wo hasi.']"	B	[TextBlock(text='A) Kugabanya umusaruro wo hasi.', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': "" Niba, uko igiciro cyikintu runaka kizamuka, kunyurwa kwa buri gice cyinyongera cyiki kintu ku mukiriya bigabanuka, ni ikihe muri ibi bikurikira cyerekana neza iki gitekerezo?\n A)Kugabanya umusaruro wo hasi. B)Kugabanuka kw'inyungu z'ibanze. C)Kongera inyungu z'inyongera.  D)Kongera umusaruro wo hasi.""}]}]"
high_school_microeconomics	Mu gihe kirekire, isosiyete ihanganye mu buryo bwa monopoliste	"[""nta nyungu z'ubukungu abona"", 'ibona inyungu nziza mu bukungu', 'ibona inyungu mbi mu bukungu  ', ""ifitanye isano n'igihererekero cy'ibisabwa ""]"	A	"[TextBlock(text=""A) nta nyungu z'ubukungu abona"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Mu gihe kirekire, isosiyete ihanganye mu buryo bwa monopoliste\n A)nta nyungu z'ubukungu abona B)ibona inyungu nziza mu bukungu C)ibona inyungu mbi mu bukungu   D)ifitanye isano n'igihererekero cy'ibisabwa ""}]}]"
high_school_microeconomics	Ugereranije n'isoko ry'ibicuruzwa bihanitse bifite ibiciro bimwe, umuntu ashobora kwitega ko monopole izaba ikubiyemo	"['ibinyabiziga byinshi byatakaje ibiro', 'ibiciro biri hasi', ""igipimo cyo hejuru cy'umusaruro"", 'ibigo byinshi']"	A	[TextBlock(text='D)ibigo byinshi', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Ugereranije n'isoko ry'ibicuruzwa bihanitse bifite ibiciro bimwe, umuntu ashobora kwitega ko monopole izaba ikubiyemo\n A)ibinyabiziga byinshi byatakaje ibiro B)ibiciro biri hasi C)igipimo cyo hejuru cy'umusaruro D)ibigo byinshi""}]}]"
high_school_microeconomics	 Ni ayahe magambo akurikira ashobora kugaragaza ihinduka ry'igiciro n'ihinduka ry'umubare (ku bicuruzwa runaka)?	"[""Ibikorwa by'ubucuruzi n'ubukungu bw'ibintu by'agaciro biragabanuka."", ""Byombi itangwa n'ibisabwa ku bicuruzwa byongerwa."", ""Igiciro cy'ibyo bicuruzwa kigenda kizamuka, naho icyifuzo cy'ibyo bicuruzwa kigabanuka."", 'Nta na kimwe muri ibyo.']"	D	[TextBlock(text='D', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': "" Ni ayahe magambo akurikira ashobora kugaragaza ihinduka ry'igiciro n'ihinduka ry'umubare (ku bicuruzwa runaka)?\n A)Ibikorwa by'ubucuruzi n'ubukungu bw'ibintu by'agaciro biragabanuka. B)Byombi itangwa n'ibisabwa ku bicuruzwa byongerwa. C)Igiciro cy'ibyo bicuruzwa kigenda kizamuka D)naho icyifuzo cy'ibyo bicuruzwa kigabanuka.""}]}]"
high_school_microeconomics	Muri ibi bikurikira, ni ikihe kigaragaza neza ko ubukungu buva ku rugero rwagutse?	"[""Uko umusaruro w'ikigo ugabanuka, igiciro rusange cy'umusaruro kiragabanuka"", ""Uko umusaruro w'ikigo wiyongera, igiciro rusange cy'umusaruro nacyo kiragenda kizamuka. "", ""Iyo ibicuruzwa by'ikigo bikubye gatatu, umusaruro wabyo wikubye kane."", ""Iyo ibicuruzwa by'isosiyete bikubye gatatu, umusaruro wayo wikubye kabiri.""]"	C	"[TextBlock(text=""D)igiciro rusange cy'umusaruro nacyo kiragenda kizamuka."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Muri ibi bikurikira, ni ikihe kigaragaza neza ko ubukungu buva ku rugero rwagutse?\n A)Uko umusaruro w'ikigo ugabanuka B)igiciro rusange cy'umusaruro kiragabanuka C)Uko umusaruro w'ikigo wiyongera D)igiciro rusange cy'umusaruro nacyo kiragenda kizamuka. ""}]}]"
high_school_microeconomics	Kuri sosiyete y'ibyuma ihumanya, igikorwa cya leta gishobora kugera ku musaruro mwiza cyangwa w'ingirakamaro cyagira izihe ngaruka ku giciro cy'uburinganire bw'isoko n'umusaruro?	"['Umusaruro wari kwiyongera; nta mpinduka ku giciro', 'Umusaruro wari kwiyongera, igiciro kikagabanuka.', ""Umusaruro wari kwiyongera; n'igiciro cyari kwiyongera."", 'Umusaruro wagabanuka, igiciro kizamuka.']"	D	"[TextBlock(text=""D)Umusaruro wari kwiyongera; n'igiciro cyari kwiyongera."", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Kuri sosiyete y'ibyuma ihumanya, igikorwa cya leta gishobora kugera ku musaruro mwiza cyangwa w'ingirakamaro cyagira izihe ngaruka ku giciro cy'uburinganire bw'isoko n'umusaruro?\n A)Umusaruro wari kwiyongera; nta mpinduka ku giciro B)Umusaruro wari kwiyongera C)igiciro kikagabanuka. D)Umusaruro wari kwiyongera; n'igiciro cyari kwiyongera.""}]}]"
