subject	question	choices	answer	opus	prompt
high_school_geography	Amammɔsԑm a aban hyԑ aseԑ asi nansa yi ara wɔ aman a ԑdi soɔ yi mu bԑn?	['Rwanda', 'United States', 'Canada', 'Spain']	A	[TextBlock(text='A) Rwanda', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Amammɔsԑm a aban hyԑ aseԑ asi nansa yi ara wɔ aman a ԑdi soɔ yi mu bԑn?\n A)Rwanda B)United States C)Canada D)Spain'}]}]
high_school_geography	Adeyɔ a ԑfa sԑ ɔɔtwa hyeԑ ama abatoɔ asoeԑ sԑ ԑbԑ ma amanyɔ kuo bi anya mfasoɔ bi a ԑnfata no de sԑn	['Ntetemu', 'Hyeɛ nsesaɛ', 'Nkahyɛ', 'nneɛma ntoatoasoɔ ho adwenkyerɛ']	B	[TextBlock(text='A) Ntetemu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Adeyɔ a ԑfa sԑ ɔɔtwa hyeԑ ama abatoɔ asoeԑ sԑ ԑbԑ ma amanyɔ kuo bi anya mfasoɔ bi a ԑnfata no de sԑn\n A)Ntetemu B)Hyeɛ nsesaɛ C)Nkahyɛ D)nneɛma ntoatoasoɔ ho adwenkyerɛ'}]}]
high_school_geography	Sukuupɔn adesuafoɔ a ɔda sukuu adan mu a ԑbԑn beaԑ a wɔdidi no bԑtae adidi wɔ beaeԑ a wɔdidi no. Yei yԑ nhwԑsoɔ ma	['Ahoɔden a ԑtwԑ nneԑma bԑn wɔnho adwenkyerԑ', 'Kwan ntam porɔeɛ', 'Aboafoɔ', 'Nsa a etumi di adaneԑ']	B	[TextBlock(text='A) Ahoɔden a ԑtwԑ nneԑma bԑn wɔnho adwenkyerԑ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sukuupɔn adesuafoɔ a ɔda sukuu adan mu a ԑbԑn beaԑ a wɔdidi no bԑtae adidi wɔ beaeԑ a wɔdidi no. Yei yԑ nhwԑsoɔ ma\n A)Ahoɔden a ԑtwԑ nneԑma bԑn wɔnho adwenkyerԑ B)Kwan ntam porɔeɛ C)Aboafoɔ D)Nsa a etumi di adaneԑ'}]}]
high_school_geography	Adwene a ԑkyerԑ sԑ amanfoɔ, na ԑnnyԑ wɔn mpɔtam, na ԑyԑ tumi a ԑde ammamerԑ kankɔ ba de sԑn	['Nipa nkankɔ a ԑsene anohyԑto a a ԑwɔ abɔdeԑ mu', 'Abɔdeɛ mu nneɛma som', 'Atenaeɛ nhwehwɛmu hunu', 'Ammamerɛ a ɛwɔ atenaeɛ pɔtee bi mu']	A	[TextBlock(text='A)Nipa nkankɔ a ԑsene anohyԑto a a ԑwɔ abɔdeԑ mu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Adwene a ԑkyerԑ sԑ amanfoɔ, na ԑnnyԑ wɔn mpɔtam, na ԑyԑ tumi a ԑde ammamerԑ kankɔ ba de sԑn\n A)Nipa nkankɔ a ԑsene anohyԑto a a ԑwɔ abɔdeԑ mu B)Abɔdeɛ mu nneɛma som C)Atenaeɛ nhwehwɛmu hunu D)Ammamerɛ a ɛwɔ atenaeɛ pɔtee bi mu'}]}]
international_law	Ͻkwan bԑn na wɔtumi frԑ no sԑ ‘ɔkwan a edi bem’	['Ͻkwan a bɔne biara nni ho yԑ ɔkwan a amumuyɔ biara nsi wɔ so', 'Ɔbɛka sɛ hyɛn bi kwan yɛ adeɛ a bɔne biara nni ho berɛ a ɛnsi asomdwoeɛ, mmara so die pa ne ɔman a ɛwɔ mpoano ho ahobambɔ ho kwan', 'Ͻkwan a bɔne biara nni ho fa ahyɛn a ɛne ɔman a ɛwɔ mpoano no yԑ ɔman koro', 'Ͻkwan a bɔne biara nni ho fa ɔkwan a ahyɛn a wɔde di dwa fa na ɛnnyɛ deɛ hyɛn a wɔde ko ntɔkwa fa']	B	[TextBlock(text='A) Ͻkwan a bɔne biara nni ho yԑ ɔkwan a amumuyɔ biara nsi wɔ so', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ͻkwan bԑn na wɔtumi frԑ no sԑ ‘ɔkwan a edi bem’\n A)Ͻkwan a bɔne biara nni ho yԑ ɔkwan a amumuyɔ biara nsi wɔ so B)Ɔbɛka sɛ hyɛn bi kwan yɛ adeɛ a bɔne biara nni ho berɛ a ɛnsi asomdwoeɛ C)mmara so die pa ne ɔman a ɛwɔ mpoano ho ahobambɔ ho kwan D)Ͻkwan a bɔne biara nni ho fa ahyɛn a ɛne ɔman a ɛwɔ mpoano no yԑ ɔman koro'}]}]
international_law	Ͻman nneyԑ bԑn na ԑho hia?	['Nneyԑ a aterԑ, na esi daa na ԑwɔ baabiara, a deԑ y’ayԑ ne deԑ yԑnnyԑe ka ho', 'Gye nneyԑ a aterԑ, na esi daa na ԑwɔ baabiara, na deԑ yԑnnyԑe nka ho', 'Nneyԑ a aterԑ ne neɛ ɔman no nnyɛɛeɛ na ɛnnyɛ deɛ nteaseɛ wɔ mu anaa deɛ ɛte saa wɔ baabiara', 'Aman kakraa bi nneyɛ a nteɛaseɛ wɔ mu, ɛbi nedeɛ yɛyɛ ne deɛ yɛnnyɛ, a aman afoforɔ ko tia']	A	[TextBlock(text='A) Nneyԑ a aterԑ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ͻman nneyԑ bԑn na ԑho hia?\n A)Nneyԑ a aterԑ B)na esi daa na ԑwɔ baabiara C)a deԑ y’ayԑ ne deԑ yԑnnyԑe ka ho D)Gye nneyԑ a aterԑ'}]}]
international_law	apam bԑn na wɔfa no sԑ ‘amanaman mmara farebae’ wɔ ɔfa 38 wɔ ICJ Mmara no mu?	['Apam nyinaa a wɔde di dwuma berԑ a mansotwe no rekɔso no', 'Gye apam a wɔde di dwuma a kuo a ɔretwe manso no hyɛ aseɛ pɛ', 'Apam a wɔn a wɔreko ntɔkwa no nyinaa de aba ewieɛ, ɛnfa ho sɛ wɔde di dwuma a', 'Gye apam a ɛwɔ gyinapɛn bebree na ɛsombo paa']	B	[TextBlock(text='B)Gye apam a wɔde di dwuma a kuo a ɔretwe manso no hyɛ aseɛ pɛ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'apam bԑn na wɔfa no sԑ ‘amanaman mmara farebae’ wɔ ɔfa 38 wɔ ICJ Mmara no mu?\n A)Apam nyinaa a wɔde di dwuma berԑ a mansotwe no rekɔso no B)Gye apam a wɔde di dwuma a kuo a ɔretwe manso no hyɛ aseɛ pɛ C)Apam a wɔn a wɔreko ntɔkwa no nyinaa de aba ewieɛ D)ɛnfa ho sɛ wɔde di dwuma a'}]}]
international_law	Dԑn ne ‘asԑmtia a ɔhyԑ nni ho’ wɔ ICJ Mmara no mu?	"['Asԑmfua a ɔhyԑ nni ho no yԑ asԑmfua wɔ ICJ mmara no mu, na ԑma mmara a ԑfata, sԑ wɔhwԑ kuo no trimupɔ a', 'Asԑmfua a ɔhyԑ nni ho no kyerɛ kuo no tirimupɔ sɛ wɔbɛgye Asɛnnibea no agyinatuo na ɛbɛyɛ deɛ ɛtwa toɔ na ɔhyɛ da ho', 'Asԑmfua a ɔhyԑ nni ho no yԑ mpaemuka a ɔman bi de ato hɔ, sɛ ɔbɛgye asɛnnie ho kwan a asɛnnibea bi wɔ na ɔde anidie ɛɛma amanaman mmara ho mansotwe a ɛne ɔman foforɔ biara a ɔgye saa asodie koro no to mu no yɛ ntotoho', ""Asԑmfua a ɔhyԑ nni ho no yԑ asԑmfua a kuo no de to hɔ, na ɛde adesrɛdeɛ a w'atwerɛ ne deɛ wɔde wɔn ano aka ho nhyehyɛeɛ to dwa""]"	C	[TextBlock(text='D) Asԑmfua a ɔhyԑ nni ho no kyerɛ kuo no tirimupɔ sɛ wɔbɛgye Asɛnnibea no agyinatuo na ɛbɛyɛ deɛ ɛtwa toɔ na ɔhyɛ da ho', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dԑn ne ‘asԑmtia a ɔhyԑ nni ho’ wɔ ICJ Mmara no mu?\n A)Asԑmfua a ɔhyԑ nni ho no yԑ asԑmfua wɔ ICJ mmara no mu B)na ԑma mmara a ԑfata C)sԑ wɔhwԑ kuo no trimupɔ a D)Asԑmfua a ɔhyԑ nni ho no kyerɛ kuo no tirimupɔ sɛ wɔbɛgye Asɛnnibea no agyinatuo na ɛbɛyɛ deɛ ɛtwa toɔ na ɔhyɛ da ho'}]}]
international_law	So nkotwa a wɔde akodeԑ ko a wɔn a wɔnnyԑ aban adwumayԑfoɔ yԑ bԑtumi akosi akodeԑ ntuhyԑsoɔ wɔ Ͻfa 51 wɔ UN nkrataaa no mu?	['Wɔn a wɔnnyԑ aban adeyԑfoɔ no kwan a ɔfaso yԑ adwuma no ԑntumi mfa ntokwa a wɔde akodeԑ ko mba da', 'Caroline asɛm no boa sɛ nyɛtohɔ sɛ adeyɛfoɔ a ɛnnyɛ aban wɔ tebea bi mu bɛtumi de akodeɛ atu ahyɛ obi so', 'Nyɛtohɔ biara nni hɔ wɔ amanaman mmara mu sɔ wɔn a wɔnnyɛ aban no bɛtumi de akodeɛ atu ahyɛ obi so', 'Wɔn a wɔnnyɛ aban no bɛtumi de akodeɛ atu ahyɛ obi so na wɔwɔ ho kwan sɛ wɔbɔ wɔnho ba wɔ amanaman mmara mu']	B	[TextBlock(text='B) Caroline asɛm no boa sɛ nyɛtohɔ sɛ adeyɛfoɔ a ɛnnyɛ aban wɔ tebea bi mu bɛtumi de akodeɛ atu ahyɛ obi so', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'So nkotwa a wɔde akodeԑ ko a wɔn a wɔnnyԑ aban adwumayԑfoɔ yԑ bԑtumi akosi akodeԑ ntuhyԑsoɔ wɔ Ͻfa 51 wɔ UN nkrataaa no mu?\n A)Wɔn a wɔnnyԑ aban adeyԑfoɔ no kwan a ɔfaso yԑ adwuma no ԑntumi mfa ntokwa a wɔde akodeԑ ko mba da B)Caroline asɛm no boa sɛ nyɛtohɔ sɛ adeyɛfoɔ a ɛnnyɛ aban wɔ tebea bi mu bɛtumi de akodeɛ atu ahyɛ obi so C)Nyɛtohɔ biara nni hɔ wɔ amanaman mmara mu sɔ wɔn a wɔnnyɛ aban no bɛtumi de akodeɛ atu ahyɛ obi so D)Wɔn a wɔnnyɛ aban no bɛtumi de akodeɛ atu ahyɛ obi so na wɔwɔ ho kwan sɛ wɔbɔ wɔnho ba wɔ amanaman mmara mu'}]}]
international_law	Nsԑm a ԑdi soɔ yi mu bԑn na ԑnnyԑ nokorԑ?	"['Pԑpԑԑpԑyԑ yԑ ɔkwan bi a wɔhwԑ nsusuԑ pa a ԑfa ankorankora faahodie ne kuro no nyinaa ho ahobambɔ so', ""Sɛ adeyɛ bi bɛyɛ pɛpɛɛpɛ a, ɛwɔ sɛ wɔde ka botae a ɔwɔ ɔman nsusuɛ a w'anwiinwii ho no"", 'Pɛpɛɛpɛyɛ ne deɛ ɛtɔ aso mu yɛ pɛ', 'Ԑwɔ sɛ pɛpɛɛpɛyɛ kyerɛ sɛ ɔman no bɛfa kwan a ɛnfa adesɛe bebree mma']"	C	[TextBlock(text='D)Pɛpɛɛpɛyɛ ne deɛ ɛtɔ aso mu yɛ pɛ', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Nsԑm a ԑdi soɔ yi mu bԑn na ԑnnyԑ nokorԑ?\n A)Pԑpԑԑpԑyԑ yԑ ɔkwan bi a wɔhwԑ nsusuԑ pa a ԑfa ankorankora faahodie ne kuro no nyinaa ho ahobambɔ so B)Sɛ adeyɛ bi bɛyɛ pɛpɛɛpɛ a C)ɛwɔ sɛ wɔde ka botae a ɔwɔ ɔman nsusuɛ a w'anwiinwii ho no D)Pɛpɛɛpɛyɛ ne deɛ ɛtɔ aso mu yɛ pɛ""}]}]"
international_law	Wɔ Grootboom asԑm wɔ Afrika Anaafoɔ man no mu no, Asԑnnibea Kԑseԑ no	['Wɔhuu sԑ ɔman no wɔ asodie ma wɔn a wɔde adesrԑdeԑ aba a wɔnni baabi da no na ԑwɔ sԑ ɔpԑ adan ma wɔn a wɔde adesrԑ aba no wɔ mmerԑ tiawa bi mu', 'Wɔhuu sԑ ɔman no wɔ asodie ma wɔn a wɔde adesrԑdeԑ aba a wɔnni baabi da no nanso ɔkwan a wɔde bɛhyɛ sɛ wɔmma wɔn dan no nni asɛnnibea no hɔ', 'Wɔhuu sԑ ɛwɔ sɛ ɔman no fa kwan a nteaseɛ wɔ mu so na wɔdi asodie a wɔwɔ ma wɔn a wɔde adesrԑdeԑ aba wɔ nipa ho kwan a ɔwɔ sɛ ɔbenya baabi ada wɔ ɔmanmmara no mu', 'Wɔhuu sԑ ɔman no nni asodie ma wɔn a wɔde adesrԑdeԑ aba a wɔnni baabi da no']	C	[TextBlock(text='C) Wɔhuu sԑ ɛwɔ sɛ ɔman no fa kwan a nteaseɛ wɔ mu so na wɔdi asodie a wɔwɔ ma wɔn a wɔde adesrԑdeԑ aba wɔ nipa ho kwan a ɔwɔ sɛ ɔbenya baabi ada wɔ ɔmanmmara no mu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wɔ Grootboom asԑm wɔ Afrika Anaafoɔ man no mu no, Asԑnnibea Kԑseԑ no\n A)Wɔhuu sԑ ɔman no wɔ asodie ma wɔn a wɔde adesrԑdeԑ aba a wɔnni baabi da no na ԑwɔ sԑ ɔpԑ adan ma wɔn a wɔde adesrԑ aba no wɔ mmerԑ tiawa bi mu B)Wɔhuu sԑ ɔman no wɔ asodie ma wɔn a wɔde adesrԑdeԑ aba a wɔnni baabi da no nanso ɔkwan a wɔde bɛhyɛ sɛ wɔmma wɔn dan no nni asɛnnibea no hɔ C)Wɔhuu sԑ ɛwɔ sɛ ɔman no fa kwan a nteaseɛ wɔ mu so na wɔdi asodie a wɔwɔ ma wɔn a wɔde adesrԑdeԑ aba wɔ nipa ho kwan a ɔwɔ sɛ ɔbenya baabi ada wɔ ɔmanmmara no mu D)Wɔhuu sԑ ɔman no nni asodie ma wɔn a wɔde adesrԑdeԑ aba a wɔnni baabi da no'}]}]
international_law	Jus cogens’ mmara bԑn na ԑdi kan a ICJ no gye too mu sԑneԑ ԑte no ara	['Wotia sԑ wɔde ɔhyԑ bԑdi dwuma', 'Wotia sɛ wɔde ayakayakadeɛ bɛdi dwuma', 'Wotia sԑ wɔbe kum nipadɔm', 'Gyidie fapem a wotumi kyerɛ deɛ wopɛ']	C	[TextBlock(text='D)Gyidie fapem a wotumi kyerɛ deɛ wopɛ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Jus cogens’ mmara bԑn na ԑdi kan a ICJ no gye too mu sԑneԑ ԑte no ara\n A)Wotia sԑ wɔde ɔhyԑ bԑdi dwuma B)Wotia sɛ wɔde ayakayakadeɛ bɛdi dwuma C)Wotia sԑ wɔbe kum nipadɔm D)Gyidie fapem a wotumi kyerɛ deɛ wopɛ'}]}]
international_law	Wɔ nsԑm bԑn mu na ɔman a ɔmpiraaԑ bԑtumi akankye afrԑ asodie a ԑwɔ ɔman a w’adi bɔne no so?	"['Gye asԑm a ɔman a w’apira no ama deԑ wɔmpiraa no tumi sԑ ɔngyina n’anan mu nyԑ saa asԑdeԑ no', ""Wɔ nsɛm a w'abu asodie pɔtee a ɛbɔ aman kuo bi aniku ho ban so no (asodie erga omnes partes) anaa amanaman kuo no nyinaa aniku (asodie erga omnes)"", ""Wɔ nsɛm a w'abu amanaman kuo nneyɛ so, te sɛ Nhyiamu Kɛseɛ Trimupɔ no"", ""Wɔ nsɛm mu a w'andi amanaman kuo asɛnnibea bi agyinatuo so""]"	B	"[TextBlock(text=""B)Wɔ nsɛm a w'abu asodie pɔtee a ɛbɔ aman kuo bi aniku ho ban so no (asodie erga omnes partes) anaa amanaman kuo no nyinaa aniku (asodie erga omnes)"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Wɔ nsԑm bԑn mu na ɔman a ɔmpiraaԑ bԑtumi akankye afrԑ asodie a ԑwɔ ɔman a w’adi bɔne no so?\n A)Gye asԑm a ɔman a w’apira no ama deԑ wɔmpiraa no tumi sԑ ɔngyina n’anan mu nyԑ saa asԑdeԑ no B)Wɔ nsɛm a w'abu asodie pɔtee a ɛbɔ aman kuo bi aniku ho ban so no (asodie erga omnes partes) anaa amanaman kuo no nyinaa aniku (asodie erga omnes) C)Wɔ nsɛm a w'abu amanaman kuo nneyɛ so D)te sɛ Nhyiamu Kɛseɛ Trimupɔ no""}]}]"
international_law	So aman tumi fa ԑka ne bɔne a amanaman kuo a ɔka ho no yԑ no?	['Aman a wɔka ho ntumi ntetԑ adwumakuo no ntomadan n’akyi', 'Mmara ho nipa a ɔwɔ kuo no mu no yɛ soroko firi aman a wɔka kuo no ho', 'Nnwuma kuo no ne wɔn aman a wɔka ho no nyinaa nya soboɔ koro no a wɔ bɔnee biara a adwuma kuo no bɛyɛ no ho', 'Aman a wɔka ho no pɛ na ɔnya ɛka ne bɔnee biara a adwuma kuo no bɛyɛ']	B	[TextBlock(text='D)Aman a wɔka ho no pɛ na ɔnya ɛka ne bɔnee biara a adwuma kuo no bɛyɛ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'So aman tumi fa ԑka ne bɔne a amanaman kuo a ɔka ho no yԑ no?\n A)Aman a wɔka ho ntumi ntetԑ adwumakuo no ntomadan n’akyi B)Mmara ho nipa a ɔwɔ kuo no mu no yɛ soroko firi aman a wɔka kuo no ho C)Nnwuma kuo no ne wɔn aman a wɔka ho no nyinaa nya soboɔ koro no a wɔ bɔnee biara a adwuma kuo no bɛyɛ no ho D)Aman a wɔka ho no pɛ na ɔnya ɛka ne bɔnee biara a adwuma kuo no bɛyɛ'}]}]
international_law	Dԑn na ԑho hia ansa na w’ahyehyԑ ammamerԑ mmara?	['Gye nneyԑ a ԑwɔ baabiara, na aterԑ na nteaseԑ wɔ mu pԑ wɔ aban no hɔ na ehia', 'Kuo kakra bi bɛkɔso adi saa dwuma no yɛ', 'Mmara ho gyidie sɛ ɔman bi nneyɛ ne amanaman mmara no tu anamon no yɛ adeɛ a ɛsom bo paa', 'Ɔman nneyɛ ne opinio juris a wɔkɔso yɛ na ɛtereɛ mmienu no nyinaa yɛ']	D	[TextBlock(text='D)Mmara ho gyidie sɛ ɔman bi nneyɛ ne amanaman mmara no tu anamon no yɛ adeɛ a ɛsom bo paa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dԑn na ԑho hia ansa na w’ahyehyԑ ammamerԑ mmara?\n A)Gye nneyԑ a ԑwɔ baabiara B)na aterԑ na nteaseԑ wɔ mu pԑ wɔ aban no hɔ na ehia C)Kuo kakra bi bɛkɔso adi saa dwuma no yɛ D)Mmara ho gyidie sɛ ɔman bi nneyɛ ne amanaman mmara no tu anamon no yɛ adeɛ a ɛsom bo paa'}]}]
international_law	Dԑn ne ‘mmusoɔ a yԑde yԑn ani hu’ wɔ apam mu?	['Mmarabuo a yԑde y’ani hu ma kwan sԑ apam bi ho mba mfasoɔ bio', 'Mmarabuo a yԑde y’ani hu yɛ mmaratoɔ a ɛsom bo paa wɔ apam mu na ɛboa ma adeɛ a wɔgyina so detwa apam no mu', 'Mmarabuo a yԑde y’ani hu yɛ mmaratoɔ a ɛnsombo wɔ apam mu', 'Mmarabuo a yԑde y’ani hu yɛ mmaratoɔ wɔ apam no ho a ɛsom bo na entumi ma wɔngyina so mfa ntwam']	B	"[TextBlock(text=""B)Mmarabuo a yԑde y'ani hu yɛ mmaratoɔ a ɛsom bo paa wɔ apam mu na ɛboa ma adeɛ a wɔgyina so detwa apam no mu"", type='text')]"	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dԑn ne ‘mmusoɔ a yԑde yԑn ani hu’ wɔ apam mu?\n A)Mmarabuo a yԑde y’ani hu ma kwan sԑ apam bi ho mba mfasoɔ bio B)Mmarabuo a yԑde y’ani hu yɛ mmaratoɔ a ɛsom bo paa wɔ apam mu na ɛboa ma adeɛ a wɔgyina so detwa apam no mu C)Mmarabuo a yԑde y’ani hu yɛ mmaratoɔ a ɛnsombo wɔ apam mu D)Mmarabuo a yԑde y’ani hu yɛ mmaratoɔ wɔ apam no ho a ɛsom bo na entumi ma wɔngyina so mfa ntwam'}]}]
international_law	Dԑn na ‘nsesaeԑ a ԑyԑ fapem’ no gyina hɔ ma apam?	"['Nsesaeԑ a ԑyԑ fapem wɔ tebea a ԑfa adekorɔ ne botaeԑ nti a ɔyԑԑ apam no na ԑde nsesaeԑ ba', 'Nsesaeԑ a ԑyԑ fapem wɔ tebea no ho ɛnfa apam no dwumadie ho ', ""Nsesaeԑ a ԑyԑ fapem wɔ tebea no ho a na ɛfa nnyetomu a ɛyɛ fapem ma kuo no sɛ apam no bɛkyekyere wɔn na kuo no annya ho yikyerɛ no, yɛ adeɛ a wɔbɛ tumi agyina so atwe apam no asan anaaseɛ w'atwam"", 'Nsesaeԑ a ԑyԑ fapem wɔ tebea no  de apam no ba awieɛ']"	C	[TextBlock(text='A) Nsesaeԑ a ԑyԑ fapem wɔ tebea a ԑfa adekorɔ ne botaeԑ nti a ɔyԑԑ apam no na ԑde nsesaeԑ ba', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Dԑn na ‘nsesaeԑ a ԑyԑ fapem’ no gyina hɔ ma apam?\n A)Nsesaeԑ a ԑyԑ fapem wɔ tebea a ԑfa adekorɔ ne botaeԑ nti a ɔyԑԑ apam no na ԑde nsesaeԑ ba B)Nsesaeԑ a ԑyԑ fapem wɔ tebea no ho ɛnfa apam no dwumadie ho  C)Nsesaeԑ a ԑyԑ fapem wɔ tebea no ho a na ɛfa nnyetomu a ɛyɛ fapem ma kuo no sɛ apam no bɛkyekyere wɔn na kuo no annya ho yikyerɛ no D)yɛ adeɛ a wɔbɛ tumi agyina so atwe apam no asan anaaseɛ w'atwam""}]}]"
global_facts	Wɔ afe 2014 mu no, na abibirem mmɔfra a wɔagyae ahyɛaseɛ sukuu no yɛ ɔha mu abupɛn sɛn?	['10%', '20%', '35%', '50%']	B	[TextBlock(text='A) 10%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wɔ afe 2014 mu no, na abibirem mmɔfra a wɔagyae ahyɛaseɛ sukuu no yɛ ɔha mu abupɛn sɛn?\n A)10% B)20% C)35% D)50%'}]}]
global_facts	Mmɔfra ɔpepepem mmienu na ɛwɔ wiase nnɛ (2020). Amansan ku baatan kyerɛ sɛ ɛbɛduru afe 2100 mu no, na mmɔfra a wɔadi 0 kɔpem mfeɛ 15 no yɛ dodoɔ sɛn?	['Ɔpepepem 4', 'Ɔpepepem 3', 'Ɔpepepem 2', 'Ɔpepepem 1']	C	[TextBlock(text='A) Ɔpepepem 4', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mmɔfra ɔpepepem mmienu na ɛwɔ wiase nnɛ (2020). Amansan ku baatan kyerɛ sɛ ɛbɛduru afe 2100 mu no, na mmɔfra a wɔadi 0 kɔpem mfeɛ 15 no yɛ dodoɔ sɛn?\n A)Ɔpepepem 4 B)Ɔpepepem 3 C)Ɔpepepem 2 D)Ɔpepepem 1'}]}]
global_facts	Sɛ yɛde boɔ ntomu ntɛntɛm to nkyɛn a, asetena susudua no mu pagyaa bɛyɛ sɛn firi 1950 bɛpem 2016?	['Mmɔho 4', 'Mmɔho 8', 'Mmɔho 16', 'Mmɔho 32']	A	[TextBlock(text='B)Mmɔho 8', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Sɛ yɛde boɔ ntomu ntɛntɛm to nkyɛn a, asetena susudua no mu pagyaa bɛyɛ sɛn firi 1950 bɛpem 2016?\n A)Mmɔho 4 B)Mmɔho 8 C)Mmɔho 16 D)Mmɔho 32'}]}]
global_facts	Wɔ afe 2020 mu no, abibiman mu nipa ɔha mu abupɛn sɛn na wɔn ahotɔ sika nnuru $1.90?	['10%', '20%', '40%', '80%']	C	[TextBlock(text='A) 10%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wɔ afe 2020 mu no, abibiman mu nipa ɔha mu abupɛn sɛn na wɔn ahotɔ sika nnuru $1.90?\n A)10% B)20% C)40% D)80%'}]}]
global_facts	Wɔ afe 2017 mu no, ɔman bɛn mu na mmɔfra a wɔnnii mfeɛ num wuiɛ pa ara?	['China', 'United States', 'Indonesia', 'Pakistan']	D	[TextBlock(text='D) Pakistan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wɔ afe 2017 mu no, ɔman bɛn mu na mmɔfra a wɔnnii mfeɛ num wuiɛ pa ara?\n A)China B)United States C)Indonesia D)Pakistan'}]}]
global_facts	Wei mu nea ɛwɔ he na ɛyɛ nokorɛ fa wiase nyini susudua ho?	['Mfeɛ 50 a atwa mu no, wiase nyinii mmɔho nnan sɛ yɛde toto 2020 deɛ no ho a', 'Mfeɛ 50 a atwa mu no, wiase nyinii mmɔho mmienu sɛ yɛde toto 2020 deɛ no ho a', 'Wiase anyini mmɔho mmienu te sɛ 2020 deɛ no', 'Wiase anyini mmɔho nnan te sɛ 2020 deɛ no']	B	[TextBlock(text='D)wiase nyinii mmɔho mmienu sɛ yɛde toto 2020 deɛ no ho a', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wei mu nea ɛwɔ he na ɛyɛ nokorɛ fa wiase nyini susudua ho?\n A)Mfeɛ 50 a atwa mu no B)wiase nyinii mmɔho nnan sɛ yɛde toto 2020 deɛ no ho a C)Mfeɛ 50 a atwa mu no D)wiase nyinii mmɔho mmienu sɛ yɛde toto 2020 deɛ no ho a'}]}]
global_facts	Latin America aman dodoɔ no nyaa fawohodie	['Wiase ko a ɛtɔ so mmienu (II) no akyi', 'Afe 1960 mu hɔ', 'Wiase ko a ɛdi kan (I) mmerɛ no mu', 'Afe apem aha nwɔtwe no mu hɔ']	D	[TextBlock(text='D)Afe apem aha nwɔtwe no mu hɔ', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Latin America aman dodoɔ no nyaa fawohodie\n A)Wiase ko a ɛtɔ so mmienu (II) no akyi B)Afe 1960 mu hɔ C)Wiase ko a ɛdi kan (I) mmerɛ no mu D)Afe apem aha nwɔtwe no mu hɔ'}]}]
global_facts	Atom topaeɛ no akyi no Americafoɔ dodoɔ sɛn na wɔfoaa so sɛ wɔnkɔ Japan man mmoa mpo wɔ aduane ahohiahia mmerɛ mu no?	['33%', '50%', '66%', '85%']	C	[TextBlock(text='C)66%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Atom topaeɛ no akyi no Americafoɔ dodoɔ sɛn na wɔfoaa so sɛ wɔnkɔ Japan man mmoa mpo wɔ aduane ahohiahia mmerɛ mu no?\n A)33% B)50% C)66% D)85%'}]}]
global_facts	Wɔ afe 1948 mu no, America man mu nnipa sɛn na na wɔgye di sɛ Kinsey amanneɛ a ɛfa mmarima nna mu nsɛm ho no yɛ ade bɔne?	['92%', '64%', '27%', '11%']	D	[TextBlock(text='B)64%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Wɔ afe 1948 mu no, America man mu nnipa sɛn na na wɔgye di sɛ Kinsey amanneɛ a ɛfa mmarima nna mu nsɛm ho no yɛ ade bɔne?\n A)92% B)64% C)27% D)11%'}]}]
