question,choices,answer,subject,output
"Ni iki amagambo avuga ibyivangura,itsembabwoko  no kwishyira hamwe ahuriyeho? ","[' Ibyo byose byabereye mu Budage bwabanazi mu ntambara ya mbere ysi Yose', 'Ibyo byose ni uburyo bwo gutandukanya abantu mu ngo. ', 'Byose ni uburyo bwo guhuza abantu bo mu moko atandukanye mu turere duturanye. ', 'Ni amagambo atandukanye agaragaza igitekerezo kimwe. ']",B,high_school_geography,D) Ni amagambo atandukanye agaragaza igitekerezo kimwe.
Ni ayahe magambo agaragaza neza abimukira baba mu Burayi?  ,"['Abenshi babona ko kugira ubwenegihugu byoroshye mu bihugu babamo.', 'Abayisilamu bimukiye mu Bufaransa baturutse muri Afurika yamajyaruguru, babana neza nabaturage baho.', 'Abimukira bajya mu mijyi yi Burayi ntibakunze kuzana imiryango yabo.', 'Akenshi usanga ari abantu batuye mu duce tumwe na tumwe.']",D,high_school_geography,A) Abenshi babona ko kugira ubwenegihugu byoroshye mu bihugu babamo.
Nibihe bikorwa bikurikira ntabwo aribikorwa byubukungu bwa kabiri? ,"['Guteranya ibice byimodoka   ', 'Imyenda yo kudoda  ', 'Gucukura umuringa  . ', 'Gufunga ibitabo  ']",C,high_school_geography,B) Imyenda yo kudoda
Johnny na Susie bagiye kwimukira muri Scotland kugira ngo bavugurure inzu yumuryango wabo bayibemo. Niki gituma kwimuka kwabo ari kwimuka? ,"[' Barimo barambuka imipaka yikindi gihugu.', ' Nta kintu na kimwe bazajyana.', ' Bazimuka burundu', ' Bazaba bamaze umwaka urenga batabonetse.']",C,high_school_geography,C) Bazimuka burundu
Ni izihe nzego zikurikira ari leta?  ,"['Akarere ka Antaragitika ', 'Ibirwa bya Samoa yamerika ', 'Egiputa', 'Ibirwa bya Marshall ']",C,high_school_geography,A) Akarere ka Antaragitika
Ni iyihe myuka yibinyabuzima iboneka mu buryo bwinshi kurusha iyindi? ,"['Phosphate', 'Ibikomoka kuri peteroli ', 'Ibikomoka kuri peteroli ', 'Ibikomoka kuri nyiramugengeri ']",D,high_school_geography,A) Phosphate
Gusuzugura cyangwa kutita ku idini mu gihugu byitwa ,"['gusenga ibigirwamana. ', 'imyizerere yibinyabuzima. ', 'ibyisi', 'idini ryImana imwe. ']",C,high_school_geography,D) idini ryImana imwe.
"Mu bukungu bwa nyuma yinganda, ni ubuhe bukungu bukurikira bufatwa nkingenzi cyane mu kongera umusaruro? ","['Ingufu', 'Umurimo', 'Amakuru ', 'Ubunyamwuga']",C,high_school_geography,A) Ingufu
Umujyi ufite ubuso bukubye kabiri ubwumujyi ukurikiyeho mu bunini mu gihugu witwa umujyi  ,"['umujyi wisi yose.', 'umujyi ukomeye ku isi.', 'umujyi munini cyane.', 'umujyi wibisamagwe.']",D,high_school_geography,C) umujyi munini cyane.
"Buri gihugu cyose gifite inkombe yinyanja gifite agace kubukungu kadasanzwe (EEZ) hakurikijwe Amasezerano y'Umuryango w'Abibumbye ku Itegeko ryinyanja.Muri ibi bikurikira,ni ikihe kitari ukuri ku birebana namategeko yinyanja nakarere kubukungu bwisi?","['EEZ ireshya nibirometero 200 (370 km) uvuye ku nkombe. ', 'Ibihugu bifite uburenganzira bwo gucukura umutungo kamere muri EEZ yabyo. ', 'Ibihugu bishobora gucukura umutungo wo ku nkombe zinyanja zigera ku birometero 350 mu nyanja (560 km) zinyuma yakarere kazo kubukungu bwisi. ', 'Igihugu nta burenganzira gifite bwo gukoresha nabi umutungo kamere mu karere kubukungu bwacyo. ']",D,high_school_geography,C) Ibihugu bishobora gucukura umutungo wo ku nkombe zinyanja zigera ku birometero 350 mu nyanja (560 km) zinyuma yakarere kazo kubukungu bwisi.
Ni ikihe kintu mu bikurikira gishobora gutuma abantu barushaho kwiyongera? ,"['Ishyirahamwe ryinganda rifite umutungo kamere uhagije nibiribwa byinshi byinjizwa mu mahanga ', 'Umuryango ufite urwego rwubuhinzi bwibyuma cyane ', 'Umunyamadini utari we', 'Umuryango wabahinzi naborozi ukunda gusarura no gutwika ']",D,high_school_geography,B) Umuryango ufite urwego rwubuhinzi bwibyuma cyane
"Igice cyumupaka uri hagati ya Leta Zunze Ubumwe za Amerika na Megizike ni Rio Grande, urugero ","['ikinyuranyo cyamazI', 'amazi yinyanja.  ', 'umupaka wabantu.', 'imipaka kamere']",D,high_school_geography,A) ikinyuranyo cyamazi
"Iyo tuvuze gukwirakwiza umuco runaka, ni iki tuba dushaka kuvuga iyo tuvuze ngo ""gukomeza""? ","['icyerekezo', 'Inkomoko  ', 'Ahantu hose mu nzira yo gukwirakwiza', ""Igice cy'umurongo  ""]",B,high_school_geography,C) Ahantu hose mu nzira yo gukwirakwiza
Uburebure bwamajyaruguru namajyepfo yumurongo wuburinganire ni ,"['gahunda yumurongo wisi yose. ', 'Umugabane wibanze', 'ubugari.', 'uburebure.']",C,high_school_geography,B) Umugabane wibanze
Ni ikihe gihugu gisanzwe gifite ububasha bwo gucira imanza ibyaha byakorewe mu bwato? ,"['Igihugu cyo ku nkombe zinyanja ', 'Igihugu cyibendera ', 'Ibihugu byose bifite ubwo bubasha ', 'Urukiko Mpuzamahanga Rurinda Itegeko ryinyanja ']",B,international_law,D) Urukiko Mpuzamahanga Rurinda Itegeko ryinyanja
Ni mu buhe buryo inshingano yo kurinda (R2P) itandukanye nibikorwa byubutabazi? ,"['R2P ni kimwe nibikorwa byubutabazi ', 'R2P isaba ko leta isaba ubufasha mu gihe iri mu kaga ', 'R2P ntabwo ikora mu buryo bwamahitamo bitewe nuko bisaba ko UNSC igira icyo itanga kandi intego yayo yibanze ni ugukumira ibibazo byubutabazi ', 'R2P buri gihe ikolesha imbaraga za gisirikare, mu gihe ibikorwa byubutabazi bitazikoresha ']",C,international_law,C) R2P ntabwo ikora mu buryo bwamahitamo bitewe nuko bisaba ko UNSC igira icyo itanga kandi intego yayo yibanze ni ugukumira ibibazo byubutabazi
Itegeko rya Lotus' ni irihe? ,"['Ihame ryitwa ""Lotus"" rivuga ko ""nta mbogamizi ku bwigenge bwibihugu zishobora gutekerezwaho"", cyangwa, nkko byasobanuwe, ibitabujijwe byose byemewe namategeko mpuzamahanga. ', 'Ihame ryitwa ""Lotus"" rivuga ko ibihugu bifite uburenganzira bwo guhitamo urukiko bizashyikirizaho imanza zabyo ', 'Ihame ryitwa ""Itegeko rya Lotus"" rivuga ko ibihugu bitemerewe gukoresha ububasha bwabyo bwo kubahiriza amategeko mu nyanja ', 'Ihame ryitwa Itegeko rya Lotus rivuga ko amategeko yumuco akomoka ku ihuriro ryimikorere ya Leta nimikorere ya opinio juris. ']",A,international_law,"Itegeko rya Lotus' ni irihe? 

Itegeko rya Lotus' ni itegeko ry'ubucamanza mpuzamahanga ryavuzwe na ICJ (International Court of Justice) mu mwaka wa 1927 mu kandi gato ka Lotus. Itegeko rya Lotus' rivuga ko ""nta mbogamizi ku bwigenge bw'ibihugu zishobora gutekerezwaho nk'uko byasobanuwe mu mategeko mpuzamahanga, ibitabujijwe byose byemewe.""

Ibi byemezwa mu kandi gato ka Lotus, aho ICJ yavuze ko ""ibihugu bifite uburenganzira bwo kubahiriza amategeko yabyo, kugeza aho amategeko mpuzamahanga abubahiriza."" Ibi bivuga ko, ibihugu bifite uburenganzira bwo kubahiriza amategeko yabyo, kugeza aho amategeko mpuzamahanga abubahiriza.

Itegeko rya Lotus' rikaba rigaragaza ko ibihugu bifite ubwigenge bwazo mu kubahiriza amategeko yabyo, kugeza aho amategeko mpuzamahanga abubahiriza."
Ni ayahe magambo agaragaza neza uko Itegeko Nshinga ryu Bwongereza riteye? ,"['Itegeko Nshinga ryubwongereza rituruka kukirenga ', ""Itegeko Nshinga ry'u Bwongereza riha ubucamanza ububasha bwo gusesa amategeko yinteko ishinga amategeko "", 'Itegeko Nshinga ryu Bwongereza ntacode rigira kandi rishobora kuboneka mwinkomoko zitandukanye ', 'Itegekonshinga ryu Bwongereza rishingiye kitangazo ryuburenganzira bwikiremwamuntu ']",C,international_law,B) Itegeko Nshinga ry'u Bwongereza riha ubucamanza ububasha bwo gusesa amategeko yinteko ishinga amategeko.
Ni iyihe nshingano yo gukemura amakimbirane mu mahoro?  ,"['Ni inshingano yo kugera ku musaruro, ni ukuvuga ko ibihugu bifite inshingano ikomeye yo gukemura impaka zabyo vuba bishoboka  ', 'Ni inshingano yimyitwarire, ni ukuvuga ko ibihugu bifite inshingano yo kugerageza gukemura amakimbirane yabyo binyuze mu nzira zamahoro. Ibi ntibitanga inshingano yo gukemura amakimbirane yabo  ', ""Ni ihame ridakuka ryamategeko mpuzamahanga kandi ibihugu byose bifite inyungu zemewe n'amategeko zo kurinda ikoreshwa ryayo mu mpaka zose  "", 'Ni inshingano ireba gusa inkiko mpuzamahanga  ']",B,international_law,D) ni ukuvuga ko ibihugu bifite inshingano yo kugerageza gukemura amakimbirane yabyo binyuze mu nzira zamahoro.
Ni ikihe muri ibi bikurikira kitari ukuri? ,"['Protocol ya 14 yahinduye komite iburanisha imanza zubujurire ivuye ku bacamanza batatu ijya ku mucamanza umwe ', 'Protocol ya 14 yongeyeho igipimo gishya cyo kwemererwa', 'Amasezerano ya 14 yakuyeho Komisiyo yuburenganzira bwikiremwamuntu ', 'Amasezerano ya 14 yagombaga gutuma Urukiko rwu Burayi ruharanira uburenganzira bwikiremwamuntu rukomeza gukora ']",C,international_law,C) Amasezerano ya 14 yakuyeho Komisiyo yuburenganzira bwikiremwamuntu
Niki kiri 'ibuye' rivugwa mu Masezerano yumuryango w'abibumbye yerekeye amategeko yinyanja (UNCLOS)? ,"['Amabuye ni ibirwa bifite ubuso butarenze ibirometero kare 10 ', 'Ibirwa byamabuye ni ibirwa bidafite akarere ko mu nyanja', 'Amabuye ni ibirwa bidashobora guturwa nabantu cyangwa ubuzima bwubukungu bwabyo bwite kandi hakurikijwe ingingo ya 121 (3) nta gace kubukungu kabuhariwe cyangwa shelf yumugabane bifite. ', 'Ibitare ni ibirwa bito bishobora guturwamo nabantu ']",C,international_law,C) Amabuye ni ibirwa bidashobora guturwa nabantu cyangwa ubuzima bwubukungu bwabyo bwite kandi hakurikijwe ingingo ya 121 (3) nta gace kubukungu kabuhariwe cyangwa shelf yumugabane bifite.
Ni ikihe gisobanuro cyumuntu wemewe namategeko mpuzamahanga? ,"['Bisobanuye ko ibihugu byonyine ari byo bifatwa nkingingo zubahiriza amategeko mpuzamahanga ', 'Bisobanuye ko kugira uburenganzira ninshingano hakurikijwe amategeko mpuzamahanga ndetse no kuba ufite ubushobozi bwo kubikurikiza ku ruhande rwubishinzwe wingenzi cyangwa ku ruhande rwe. ', 'Bivuze ko ikigo gishobora guhangana nubutegetsi bwa Leta ', 'Ni ijambo rigamije kugaragaza abantu bamategeko, aho kuba abantu ku giti cyabo mu mategeko mpuzamahanga. ']",B,international_law,B) Bisobanuye ko kugira uburenganzira ninshingano hakurikijwe amategeko mpuzamahanga ndetse no kuba ufite ubushobozi bwo kubikurikiza ku ruhande rwubishinzwe wingenzi cyangwa ku ruhande rwe.
"Muri ibi bikurikira, ni ikihe gikoresho cyuburenganzira bwikiremwamuntu gishingiye ku masezerano? ","['Komite yumuryango wabibumbye yita ku burenganzira bwikiremwamuntu ', 'Inama yumuryango wabibumbye yita ku burenganzira bwikiremwamuntu ', 'Raporo yumuryango wabibumbye yo kugenzura ibibera ku isi hose ', 'Inshingano zihariye za Loni ']",A,international_law,A) Komite yumuryango wabibumbye yita ku burenganzira bwikiremwamuntu
Itangazo ryumuryango wabibumbye ryi Vienne ryo mu mwaka wa 1993 ryagaragaje ko ,"[""Uburenganzira bwigisekuru cya gatatu ni ubw'ngenzi cyane "", 'Uburenganzira bwa muntu nubwa politiki ni uburenganzira bwibanze ', 'Ubwoko bwose bwuburenganzira ntibushobora kugabanywamo, bufitanye isano nubundi kandi burasabana ', 'Uburenganzira mu byimibereho no mu byubukungu ntibushobora kubahirizwa ']",C,international_law,E) Uburenganzira bw'umuntu ari ubw'ingenzi cyane kandi ntibushobora kugabanywamo.
Ni iyihe nkomoko yingenzi yubudahangarwa mu bijyanye nimiryango mpuzamahanga (IOs)? ,"['Inkomoko yubudahangarwa bwibigo byubwikorezi(IOs )ni amasezerano yumuryango wabibumbye ', 'Inkomoko nyamukuru zubudahangarwa ku mashyirahamwe ya IOs ni amasezerano yibiro bikuru namasezerano mpuzamahanga atanga ubudahangarwa bwihariye ', 'Inkomoko yingenzi yubudahangarwa bwabagize IOs ni amategeko gakondo ', 'Inkomoko nyamukuru yubudahangarwa ku bakozi ba IOs ni amasezerano yi Vienne yerekeye ubudahangarwa bwa dipolomasi ']",B,international_law,B) Inkomoko nyamukuru zubudahangarwa ku mashyirahamwe ya IOs ni amasezerano yibiro bikuru namasezerano mpuzamahanga atanga ubudahangarwa bwihariye
"Mbese, mu mategeko mpuzamahanga, haba hari urwego cyangwa umwanya wibanze ibihugu bihabwa?  ","['Ni koko, ibihugu byashinze Umuryango wabibumbye byahawe ububasha nubutware birenzeho  ', 'Yego, ibihugu bitanu bihoraho bigize akanama kumutekano ka UN (Ubwongereza, Amerika, Ubufaransa, Uburusiya, Ubushinwa) biri mu mwanya wo hejuru ugereranyije nibindi bihugu ', 'Oya,ibihugu byose bifatwa nkibingana nkibihugu byigenga (ihame ryuburinganire bwubutegetsi bwikirenga, ryashyizwe mu ngingo ya 2, paragarafu ya 1 yitegeko nshinga ryumuryango wabibumbye) ', 'Niba hazabaho urwego runaka hagati yibihugu, ni ikibazo cya buri muryango mpuzamahanga gufata icyemezo  ']",C,international_law,", Ubufaransa, Ubudage, Ubushinwa n'Uburusiya) byahawe ububasha burenze ibindi."
Igitekerezo cyuko abantu bemera ko ibintu byemewe ni ikihe? ,"['Kwemerwa ni ngombwa ku kubaho kwigihugu ', 'Kwemera ubwigenge ni ugutangaza gusa ubwigenge ariko ntabwo byemeza ', 'Kwemera ni ugutangaza inyungu gusa ', 'Kwemera ubwigenge bisaba ko igihugu gishya kivutse gitanga itangazo ']",B,international_law,D) Kwemera ubwigenge bisaba ko igihugu gishya kivutse gitanga itangazo
"Ni uruhe ruhare ""gushyiraho amahame mu birebana n'uburenganzira bwikiremwamuntu? ","['Gushyiraho amahame bisobanura gushyiraho amahame yemewe namategeko ', 'Gushyiraho amahame bisobanura gusa gutanga amahame yemewe mu mategeko ', 'Gushyiraho amahame bivuga gushyiraho amahame yamategeko adafite aho ahuriye ', 'Gushyiraho amahame bisobanura gushyiraho amahame runaka agenga imyitwarire mu masezerano arebana nuburenganzira bwikiremwamuntu']",C,international_law,D) Gushyiraho amahame bisobanura gushyiraho amahame runaka agenga imyitwarire mu masezerano arebana nuburenganzira bwikiremwamuntu
Ni uruhe rugero rwashyizweho nurubanza rwa Kadi mu birebana no gushyira mu bikorwa imyanzuro yinama yumuryango wabibumbye?,"['Urubanza rwa Kadi rwasabaga ko imyanzuro ya UNSC isobanurwa hakurikijwe uburenganzira bwikiremwamuntu ', 'Icyemezo cya Kadi cyasabye ko imyanzuro yose ya UNSC yashyirwa mu bikorwa nta tegeko rishyirwa mu bikorwa ', 'Icyemezo cya Kadi cyasabaga ko imyanzuro yingenzi yinama yumutekano yumuryango wabibumbye ihindurwa, aho gushyirwa gusa mubikorwa ', 'Umwanzuro wa Kadi wavugaga ko imyanzuro ya UNSC idafite agaciro iyo inyuranyije nuburenganzira bwikiremwamuntu ']",A,international_law,"A) Urubanza rwa Kadi rwasabaga ko imyanzuro ya UNSC isobanurwa hakurikijwe uburenganzira bwikiremwamuntu. 

Urubanza rwa Kadi rwashyizweho mu 1999 mu Rwanda, aho Kadi yari yarashinjwe gufasha abagome b'Interahamwe mu gukora jenoside. Kadi yari yarashyizweho mu rwego rwo gushyiraho umutekano mu gihugu, ariko yari yarashinjwe ko yari yarafashe abagome b'Interahamwe mu gukora jenoside.

Kadi yasabye ko imyanzuro ya UNSC isobanurwa hakurikijwe uburenganzira bwikiremwamuntu, ariko icyemezo cya UNSC cyari cyarashyizweho mu rwego rwo gushyiraho umutekano mu gihugu, kandi cyari cyarashyirweho mu rwego rwo gushyiraho umutekano mu gihugu.

Kadi yasabye ko imyanzuro ya UNSC isobanurwa hakurikijwe uburenganzira bwikiremwamuntu, ariko icyemezo cya UNSC cyari cyarashyizweho mu rwego rwo gushyiraho umutekano mu gihugu, kandi cyari cyarashyirweho mu rwego rwo gushyiraho umutekano mu gihugu.

Kadi yasabye ko imyanzuro ya UNSC isobanurwa hakurikijwe uburenganzira bwikiremwamuntu, ariko icyemezo cya UNSC cyari cyarashyizweho mu rwego rwo gushyiraho umutekano mu gihugu, kandi cyari cyarashyirweho mu rwego rwo gushyiraho umutekano mu gihugu."
Magna Carta byari,"['Amasezerano yo mu mwaka wa 1689 yatanze uburenganzira bwo kuvuga icyo batekereza mu Nteko ', 'Amasezerano yo mu mwaka wa 1215 hagati yumwami nabatware be, yahaga abaturage be uburenganzira runaka ', 'Inyandiko yitegeko nshinga yo mu kinyejana cya 19 yemezaga uburenganzira bwo gutora ', 'Inyandiko igaragaza urutonde rwuzuye rwamategeko yu Bwongereza ']",B,international_law,B) Amasezerano yo mu mwaka wa 1215 hagati yumwami nabatware be
Ese abantu ku giti cyabo (basanzwe) bafite uburenganzira nkubw'ibihugu nimiryango mpuzamahanga mu rwego rwamategeko mpuzamahanga? ,"['Abantu ku giti cyabo bafite ubuzima gatozi mpuzamahanga, ariko ibyo bifite aho bigarukira ', 'Abantu ku giti cyabo bafite uburenganzira bwo kuba umuntu ku giti cye mu rwego mpuzamahanga ', 'Abantu ku giti cyabo ntibishimira ubuzimagatozi mpuzamahanga ', 'Abantu ku giti cyabo bashobora kugeza ibirego imbere yinkiko mpuzamahanga gusa ']",A,international_law,C) Abantu ku giti cyabo bafite uburenganzira bwo kuba umuntu ku giti cye mu rwego mpuzamahanga
"Mbese, haba hari uburyo runaka, cyangwa se uburyo bumwe na bumwe bwo gukemura amakimbirane mu mahoro buhabwa umwanya wa mbere? ","['Yego, uburyo bwose bwa politiki (urugero;ibiganiro, ubuhuza, iperereza, ubuhuza) bugomba gukoreshwa mbere yo gukoresha uburyo bwamategeko ', 'Uburyo bwamategeko buruta ubundi buryo bwa politiki, kubera ko butegeka impande zombi ', 'Nta nzego zubuyobozi ziri hagati yizi nzira kandi guhitamo biri mu maboko yibihugu bivuguruzanya ', 'Ni ikibazo cyumuntu wa gatatu udafite aho abogamiye gufata icyemezo cyuburyo buzahabwa agaciro kurusha ubundi ']",C,international_law,A) Yego
Ni ikihe muri ibi bikurikira kitari ukuri?  ,"['Mu myaka ya za 90,byaragaragaye ko Urukiko rwi Burayi ruharanira uburenganzira bwikiremwamuntu rwagombaga kuvugururwa kubera ko rutarebaga neza imanza zihagije  ', 'Mu myaka yi 1990, byaragaragaye ko urukiko rwiburayi ruharanira uburenganzira bwikiremwamuntu rwagombaga kuvugururwa kubera ko imirimo yarwo yariyongereye ', 'Mu myaka yi 1990, byaragaragaye ko urukiko rwu Burayi ruharanira uburenganzira bwikiremwamuntu rwagombaga kuvugururwa, kubera ko rwari urukiko rukora igihe gito, kandi rutashoboraga kwakira ibirego byinshi cyane ', 'Mu myaka yi 1990, byaragaragaye ko urukiko rwi Burayi ruharanira uburenganzira bwikiremwamuntu rwagombaga kuvugururwa bitewe nuko umubare wabantu bashoboraga kurukurikirana wariyongereye, bitewe nuko umubare wibihugu bigize urwo rukiko wariyongereye ']",D,international_law,A) Mu myaka ya za 90
Ni iki gisobanuro cyuburinganire mu birebana namahitamo yigihugu cyakorewe icyaha? ,"['Leta yibasiwe ishobora gukoresha uburyo bumwe ningufu zingana nizuwagabye igitero ', 'Igihugu kibasiwe gishobora gukoresha uburyo ubwo ari bwo bwose kugira ngo gitsinde kandi gihagarike umunyagitugu ', 'Igihugu kibasiwe gishobora gukoresha gusa uburyo nimbaraga bikenewe mu gutsinda gashozantambara  ', 'Igihugu kibasiwe nta cyo gishobora gukora kitemejwe ninama yumutekano ']",C,international_law,B) Igihugu kibasiwe gishobora gukoresha uburyo ubwo ari bwo bwose kugira ngo gitsinde kandi gihagarike umunyagitugu
Ni ubuhe burere busanzwe bw'ubucamanza? ,"['Ubusanzwe ubucamanza buba hanze yakarere ', 'Ubusanzwe ubutware buba mu nyanja nini ', 'Ubusanzwe ubucamanza bufite ububasha ku gace runaka ', 'Ubutabera buterwa naho uwakoze icyaha aba ari. ']",C,international_law,C) Ubusanzwe ubucamanza bufite ububasha ku gace runaka
Ni iyahe nkomoko yemewe yamategeko mpuzamahanga? ,"['Imigenzo, amasezerano nimyanzuro yinkiko ', 'Imigenzo, amahame rusange yamategeko nibitekerezo ', 'Amasezerano, umuco namahame rusange yamategeko ', 'Amasezerano, umuco nibyemezo byinteko Rusange ']",C,international_law,B) amasezerano nimyanzuro yinkiko
Ni iyihe ntego yibanze y'amategeko yinyanja? ,"['Gushyiraho imirongo shingiro ikoreshwa mu gupima amazi yimbere yibihugu byinkombe ', 'Gushyiraho imirongo yibanze ni ingirakamaro mu gushyiraho uturere twose two mu nyanja, kuko ari cyo gice gitangiriraho gupima ubugari bwa buri karere ', 'Gushyiraho imirongo yibanze ni ingirakamaro ku rugendo rwizewe rwamato mu nyanja ', 'Imiterere yibanze igaragazwa gusa mu bihe byimipaka yo mu nyanja hagati yigihugu kirwanya imbere yurukiko cyangwa urukiko mpuzamahanga ']",B,international_law,B) Gushyiraho imirongo yibanze ni ingirakamaro mu gushyiraho uturere twose two mu nyanja
Ni irihe tandukaniro riri hagati yo guhuza nubuhuza? ,"['Umuhuza ni ugukomeza ubuhuza nitandukaniro ryuko ubuhuza butanga umusaruro ufatika, mu gihe ubuhuza butawutanga ', 'Ubuhuza bukorwa nabahagarariye Umunyamabanga Mukuru wumuryango wabibumbye gusa,mu gihe ubuhuza bushobora kandi gukorwa nabakozi bibihugu bya gatatu ', 'Ubusanzwe, ubuhuza bukorwa numuntu washyizweho nimpande zombi, mu gihe ubwumvikane bugizwe na komisiyo isuzuma ikibazo nta kurobanura ku butoni kandi igatanga inama zo gukemura icyo kibazo. ', 'Umuhuza ni uburyo bwo gukemura amakimbirane bukurikizwa gusa hakurikijwe amasezerano, mu gihe uguhuza bishobora no kuba ku buryo bwihariye ']",C,international_law,A) Umuhuza ni ugukomeza ubuhuza nitandukaniro ryuko ubuhuza butanga umusaruro ufatika
"Mu rubanza Osman v. UK (1998), Urukiko rwi Burayi rwashyizeho igipimo gishobora gukoreshwa mu gushyiraho inshingano rusange ku gihugu. Ni ikihe muri ibi bikurikira kitari mu kigeragezo cya Osman? ","['Ibyago bigomba guturuka ku mukozi wa leta ', 'Niba hari ibyago bifatika kandi byako kanya (byurupfu/gukomereka) ', 'Igihugu kigomba gufata ingamba zumvikana zo kwirinda urupfu/gukomereka ', 'Leta irabizi cyangwa yagombye kuba izi ']",A,international_law,E) Umuntu wese agomba kugira uburenganzira bw'umutekano mu buzima bwe.
Ni nde ufite uburenganzira bwo gusaba ICJ gutanga igitekerezo?  ,"['Inzego zibanze zumuryango wabibumbye ni zo zonyine zishobora gusaba igitekerezo cyinama (Inama yumutekano, Inteko Rusange, ECOSOC, Inama yubugenzuzi, ubunyamabanga) ', 'Amashyirahamwe mpuzamahanga yose ashobora gusaba igitekerezo cyinama  ', 'Inteko Rusange ninama yumutekano bishobora gusaba ibitekerezo byinama ku kibazo icyo ari cyo cyose cyamategeko,kimwe nuko ""izindi nzego zumuryango wabibumbye nimiryango yihariye,ishobora guhabwa ubwo burenganzira ninteko Rusange igihe icyo ari cyo cyose,na zo zishobora gusaba inama yurukiko ibitekerezo byinama ku bibazo byamategeko bivuka mu rwego rwibikorwa byayo"". ', 'Inzego zibanze zumuryango wabibumbye zishobora gusaba igitekerezo cyinama kimwe nigihugu cyahawe ububasha ninteko Rusange  ']",C,international_law,A) Inzego zibanze zumuryango wabibumbye
Ni iyihe ntego yubucamanza bwisi yose? ,"[""Intego yayo ni ugushyiraho ibyaha bimwe na bimwe n'ibyaha rusange "", 'Intego yayo ni ugukumira ibyaha mpuzamahanga bimwe na bimwe ', 'Intego yayo ni ugushyiraho ububasha bwubucamanza ku bihugu byose ku byaha runaka ', 'Intego yayo ni ugushyiraho ububasha bwubucamanza bwibihugu byose ku byaha byose byamahanga ']",C,international_law,D) Intego yayo ni ugushyiraho ububasha bwubucamanza bwibihugu byose ku byaha byose byamahanga
"Ese ibikorwa byose byinzego za leta,amategeko abivuga ko Leta ari yo bireba? ","['Imyitwarire yurwego urwo ari rwo rwose rwa Leta izafatwa nkigikorwa cyicyo Gihugu, kabone niyo iyo myifatire yaba itaremewe cyangwa itemewe namategeko. ', 'Gusa imyitwarire yabayobozi bakuru ba Leta ni yo igomba kubiryozwa. ', 'Imyitwarire yinzego zigihugu iyo ari yo yose, ifatwa nkigikorwa cyicyo gihugu, mu gihe ari intra vires ', 'Gusa imyitwarire yurwego rwubutegetsi rwigihugu ni yo ifatwa nkigikorwa cyicyo gihugu. ']",A,international_law,D) Imyitwarire yinzego zigihugu iyo ari yo yose
Amasezerano ni iki dukurikije ikoraniro ryi Vienne ku birebana namategeko yamasezerano (VCLT)? ,"['Amasezerano ni amasezerano yose asinywe hagati yibihugu, imiryango mpuzamahanga nibigo bitari ibya Leta (urugero nkibigo) ', 'Amasezerano ni amasezerano asinywe nibihugu mu nyandiko kandi agengwa namategeko mpuzamahanga ', 'Amasezerano ni amasezerano yanditse nayavuzwe hagati yibihugu ', 'Amasezerano ni amasezerano yakozwe hagati yibihugu mu buryo bwanditse agengwa namategeko mpuzamahanga cyangwa ayimbere mu gihugu ']",B,international_law,C) Amasezerano ni amasezerano asinywe nibihugu mu nyandiko kandi agengwa namategeko mpuzamahanga
Ni uwuhe mwanzuro Urukiko rwi Burayi ruharanira uburenganzira bwikiremwamuntu rwafashe mu rubanza rwa Al-Adsani?  ,"['Urukiko rwavuze ko uburenganzira bwo kuburanishwa mu buryo buboneye, ari bwo bwingenzi cyane kurusha uburenganzira bwo kudahungabanywa nurukiko  ', 'Urukiko rwemeje ko ubudahangarwa bwurukiko bwaruta uburenganzira bwo kuburanishwa mu buryo buboneye  ', 'Urukiko rwanzuye ko ubudahangarwa butanyuranyije nuburenganzira bwo kuburanishwa mu mucyo  ', 'Urukiko rwanzuye ko uburenganzira bwikiremwamuntu ari bwo bwingenzi kurusha andi mategeko yose mpuzamahanga avuguruzanya namategeko, hakubiyemo nuburenganzira bwikiremwamuntu.  ']",C,international_law,C) Urukiko rwemeje ko ubudahangarwa bwurukiko bwaruta uburenganzira bwo kuburanishwa mu buryo buboneye
