subject	question	choices	answer	opus	prompt	verbalized
international_law	Mamiriroi emaitiro ehurumende anodiwa?	['Yakapararira, inowirirana, uye yakafanana maitiro anosanganisira zvose zvitikoo uye zvasara', 'Zvakapararira chete, zvinowirirana nekufanana nekusa regedza kweHurumende', 'Mabasa akapararira uye akasarudzika ehurumende asi asingafanire kuwirirana kana kufanana', 'Kuwirirana kwemabasa eNyika, kunosanganisa zviitwa zvekusarudza zvinonozo sangana nekuraramba kwedzimwe nyika']	A	[TextBlock(text='B)inowirirana', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mamiriroi emaitiro ehurumende anodiwa?\n A)Yakapararira B)inowirirana C)uye yakafanana maitiro anosanganisira zvose zvitikoo uye zvasara D)Zvakapararira chete'}]}]	B
international_law	Ndezvipi zvibvumirano zvinowonekwa sezvakapa mavambo emitemo yepasirino rose pachinyorwa 38 ICJ Statute?	['Zvibvumirano zvose zviri kushanda panguva yekusawirirana', 'Zvibvumirano chete zvirikushanda nekusingirira vasiri kuwirirana', 'Zvibvumirano zvose zvakagadziriswa pakati pavasiri kuwiriranazvisinei kuti zvichiri kushanda', 'Zvibvumirano chete zvino sanganisa vose uye zvibatsira zvikuru']	B	[TextBlock(text='D)Zvibvumirano chete zvino sanganisa vose uye zvibatsira zvikuru', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndezvipi zvibvumirano zvinowonekwa sezvakapa mavambo emitemo yepasirino rose pachinyorwa 38 ICJ Statute?\n A)Zvibvumirano zvose zviri kushanda panguva yekusawirirana B)Zvibvumirano chete zvirikushanda nekusingirira vasiri kuwirirana C)Zvibvumirano zvose zvakagadziriswa pakati pavasiri kuwiriranazvisinei kuti zvichiri kushanda D)Zvibvumirano chete zvino sanganisa vose uye zvibatsira zvikuru'}]}]	D
international_law	"Chii chinonzi ""optional clause ' mumutemo we ICJ?"	['Optional cluase inowanikwa muICJ Statute ichipa mutemo unoshanda zvinoenderana nechinangwa chemapato', 'Optional clause inogadzirisa  zvinangwa zvemapato kuti vabvume kuti mutongo weDare rezvemitemo  uchave wekupedzisira uye unosunga', 'Optional clause ndicho chiziviso chinoitwa ne Nyika apo inobvuma hutongi hweDare remitemo pamusoro  pekupokana kwemitemo yepasi rese zvichienderana nekubvuma kwechisungo chakafanana nekwedzimwe nyika', 'Optional clause ndicho chirevo icho mapato anoisa uye chinoburitsa maitirwo ezvakanyorwa uye kuteterera nemuromo']	C	[TextBlock(text='C) Optional clause ndicho chiziviso chinoitwa ne Nyika apo inobvuma hutongi hweDare remitemo pamusoro pekupokana kwemitemo yepasi rese zvichienderana nekubvuma kwechisungo chakafanana nekwedzimwe nyika', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chii chinonzi ""optional clause \' mumutemo we ICJ?\n A)Optional cluase inowanikwa muICJ Statute ichipa mutemo unoshanda zvinoenderana nechinangwa chemapato B)Optional clause inogadzirisa  zvinangwa zvemapato kuti vabvume kuti mutongo weDare rezvemitemo  uchave wekupedzisira uye unosunga C)Optional clause ndicho chiziviso chinoitwa ne Nyika apo inobvuma hutongi hweDare remitemo pamusoro  pekupokana kwemitemo yepasi rese zvichienderana nekubvuma kwechisungo chakafanana nekwedzimwe nyika D)Optional clause ndicho chirevo icho mapato anoisa uye chinoburitsa maitirwo ezvakanyorwa uye kuteterera nemuromo'}]}]"	C
international_law	Mhirizhonga ine zvombo inogona kuitwa nevasiri ve hurumende igogona kusvika pakurwiswa nepfuti pasi pechinyorwa 51UN Charter?	['Maitiro evasiri vehurumende haazosvike pakurwa muhondo', 'Mhosva ya caroline  inoshanda semuenzaniso wekuti vasiri vehurumende vanogona kunge kunemamwe mamiriro ezvinhu kurwisa nepfuti', 'Hakuna muenzaniso wemutemo wepasi rese wekuti vasiri vehurumende vanogona kurwisa nepfuti', 'Vasiri vehurumende vanogona kurwisa nepfuti uye kuva nekodzero yekuzvidzivirira pasi pemutemo wepasi rese']	B	[TextBlock(text='B)Mhosva ya caroline  inoshanda semuenzaniso wekuti vasiri vehurumende vanogona kunge kunemamwe mamiriro ezvinhu kurwisa nepfuti', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mhirizhonga ine zvombo inogona kuitwa nevasiri ve hurumende igogona kusvika pakurwiswa nepfuti pasi pechinyorwa 51UN Charter?\n A)Maitiro evasiri vehurumende haazosvike pakurwa muhondo B)Mhosva ya caroline  inoshanda semuenzaniso wekuti vasiri vehurumende vanogona kunge kunemamwe mamiriro ezvinhu kurwisa nepfuti C)Hakuna muenzaniso wemutemo wepasi rese wekuti vasiri vehurumende vanogona kurwisa nepfuti D)Vasiri vehurumende vanogona kurwisa nepfuti uye kuva nekodzero yekuzvidzivirira pasi pemutemo wepasi rese'}]}]	B
international_law	Ndechipi pazvirevo zvinotevera chisiri chechokwadi?	['Kuenzanisana inzira yekuenzanisa zvakajeka zvemunhu  kurwisa kuchengetedzwa kwenharaunda yose', 'Kuti chiitwa chive chinoinzanisa chinofanira kunge chiine chinangwa chekugadzirisa zvirikusagutsa vanhu', 'Kuenzanisana zvakafanana nekunzviwisisa', 'Kuezanisana zvinoreva kuti  hurumende ngaitore matanho mashoma anoshanda']	C	[TextBlock(text='D)Kuezanisana zvinoreva kuti  hurumende ngaitore matanho mashoma anoshanda', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi pazvirevo zvinotevera chisiri chechokwadi?\n A)Kuenzanisana inzira yekuenzanisa zvakajeka zvemunhu  kurwisa kuchengetedzwa kwenharaunda yose B)Kuti chiitwa chive chinoinzanisa chinofanira kunge chiine chinangwa chekugadzirisa zvirikusagutsa vanhu C)Kuenzanisana zvakafanana nekunzviwisisa D)Kuezanisana zvinoreva kuti  hurumende ngaitore matanho mashoma anoshanda'}]}]	D
international_law	Pamhosva ya Grootboom ku south Africa, Supreme Court	"['yakawana  nyika yakanga ine mhosva yevanoshaiwa pokugara huye nekuti inofanira kuvapa dzimba dzekugara nekukurumidza', 'Yakawana nyika ine mhosva yevanoshaiwa pekugara asiwo kodzero yedzimba yaisakwanisa kusimbiswa nedare remutemo', ""yakawana nyika ine  matanho ekuzadzikisa  chisungo chayo kumumhan'ari pasi pekodzero yekugara muBumbiro remutemo"", ""yakawana nyika isina mhosva yekushaiwa pokugara pevamhan'ari""]"	C	"[TextBlock(text=""C)yakawana nyika ine  matanho ekuzadzikisa  chisungo chayo kumumhan'ari pasi pekodzero yekugara muBumbiro remutemo"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Pamhosva ya Grootboom ku south Africa, Supreme Court\n A)yakawana  nyika yakanga ine mhosva yevanoshaiwa pokugara huye nekuti inofanira kuvapa dzimba dzekugara nekukurumidza B)Yakawana nyika ine mhosva yevanoshaiwa pekugara asiwo kodzero yedzimba yaisakwanisa kusimbiswa nedare remutemo C)yakawana nyika ine  matanho ekuzadzikisa  chisungo chayo kumumhan'ari pasi pekodzero yekugara muBumbiro remutemo D)yakawana nyika isina mhosva yekushaiwa pokugara pevamhan'ari""}]}]"	C
international_law	Ndeupi mutemo we jus cogens wakava wokutanga kubvumirwa zviripachena ne ICJ?	['Kurambidzwa kwekushandisa chisimba', 'Kurambidzwa kushungurudza', 'kurambidzwa kuuraya vanhu verudzi', 'Musimboti wekuzvisarudzira']	C	[TextBlock(text='A)Kurambidzwa kwekushandisa chisimba', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndeupi mutemo we jus cogens wakava wokutanga kubvumirwa zviripachena ne ICJ?\n A)Kurambidzwa kwekushandisa chisimba B)Kurambidzwa kushungurudza C)kurambidzwa kuuraya vanhu verudzi D)Musimboti wekuzvisarudzira'}]}]	A
international_law	Muzviitiko zvipi apo nyika isina kukuvara inogona kutakura mutoro wenyika  inemhosva?	['muzviitiko chete apo nyika yakakuvara yatendera  nyika isina kukuvara kuti itore basa iri pamberi payo', 'Munyaya dzekutyorwa kwezvisungo zvinodzivirira zvakaunganidzwa zvido zveboka renyika (zvisungo erga omnes partes) kana zvdo zweruzhinji rwepasi rese ( zvisungo erga omnes)', 'Muzviitiko zvokutyora zviito zvemasangano epasi rose akaita se General Assembly resolutions', 'Muzviitiko zvekusatevedzera mitongo wedare repasi rese kana dare redzimhosva']	B	[TextBlock(text='B)Munyaya dzekutyorwa kwezvisungo zvinodzivirira zvakaunganidzwa zvido zveboka renyika (zvisungo erga omnes partes) kana zvdo zweruzhinji rwepasi rese ( zvisungo erga omnes)', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Muzviitiko zvipi apo nyika isina kukuvara inogona kutakura mutoro wenyika  inemhosva?\n A)muzviitiko chete apo nyika yakakuvara yatendera  nyika isina kukuvara kuti itore basa iri pamberi payo B)Munyaya dzekutyorwa kwezvisungo zvinodzivirira zvakaunganidzwa zvido zveboka renyika (zvisungo erga omnes partes) kana zvdo zweruzhinji rwepasi rese ( zvisungo erga omnes) C)Muzviitiko zvokutyora zviito zvemasangano epasi rose akaita se General Assembly resolutions D)Muzviitiko zvekusatevedzera mitongo wedare repasi rese kana dare redzimhosva'}]}]	B
international_law	Dzimwe nyika dzinowana zvikwereti pamhosva dzakaitwa nesangano repasi rose radziri mubato?	['Nyika dziri nhengo hadzigone kuhwanda kuseri kwesangano rezvekushanda', 'Munhu wemutemo wesangano akasiyana kune avo venhengo dzenyika', 'Masangano nenhengo dzenyika dzawo vakafanana pakukanganisa kwavo zvakanangana nesangano', 'Nhengo dzenyika dzinotongerwa zvikwereti nekukanganisa kunoitwa nesangano']	B	[TextBlock(text='D)Nhengo dzenyika dzinotongerwa zvikwereti nekukanganisa kunoitwa nesangano', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Dzimwe nyika dzinowana zvikwereti pamhosva dzakaitwa nesangano repasi rose radziri mubato?\n A)Nyika dziri nhengo hadzigone kuhwanda kuseri kwesangano rezvekushanda B)Munhu wemutemo wesangano akasiyana kune avo venhengo dzenyika C)Masangano nenhengo dzenyika dzawo vakafanana pakukanganisa kwavo zvakanangana nesangano D)Nhengo dzenyika dzinotongerwa zvikwereti nekukanganisa kunoitwa nesangano'}]}]	D
international_law	Chii chinodikanwa kuti mutemo wetsika dzechivanhu uumbwe?	['kungoitwa kwakapararira uye kunoramba kuchiitwa nenehurumende ndiko kunodiwa', 'Tsika dzakafanana pane nyika shoma dzinokwana', 'Chivimbo chepamutemo chekuti imwetsika yenyika inowirirana nemutemo wepasirese ndicho chakanyanyo kosha', 'Zvese zviri zviviri zvimhu zvekuparadzira zvakawandisa uye zvinowirirana zvakanyanya uye sarudzo dzekusarudza dzinodiwa']	D	[TextBlock(text='D)Zvese zviri zviviri zvimhu zvekuparadzira zvakawandisa uye zvinowirirana zvakanyanya uye sarudzo dzekusarudza dzinodiwa', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Chii chinodikanwa kuti mutemo wetsika dzechivanhu uumbwe?\n A)kungoitwa kwakapararira uye kunoramba kuchiitwa nenehurumende ndiko kunodiwa B)Tsika dzakafanana pane nyika shoma dzinokwana C)Chivimbo chepamutemo chekuti imwetsika yenyika inowirirana nemutemo wepasirese ndicho chakanyanyo kosha D)Zvese zviri zviviri zvimhu zvekuparadzira zvakawandisa uye zvinowirirana zvakanyanya uye sarudzo dzekusarudza dzinodiwa'}]}]	D
international_law	Chii chinonzi 'kutyora zvinhu' kwemuchibvumirano?	"[""Kutyora zvinhu' chikonzero chekutyora chibvumirano"", ""Kutyora zvinhu' ndiko kurambwa kana kutyorwa kwakakura kwechibvumirano uye kunoshanda senzira yekumisa kubvumirana kwechibvummirano "", ""Kutyora kwezvinhu' haisi nyaya hombe pakutyora chibvumirano"", ""Kutyora kwezvinhu' kutyora chibvumirano zvihombe  zvisingakonzeri kumiswa kwechibvumirano""]"	B	"[TextBlock(text=""B) 'Kutyora zvinhu' ndiko kurambwa kana kutyorwa kwakakura kwechibvumirano uye kunoshanda senzira yekumisa kubvumirana kwechibvummirano"", type='text')]"	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Chii chinonzi 'kutyora zvinhu' kwemuchibvumirano?\n A)Kutyora zvinhu' chikonzero chekutyora chibvumirano B)Kutyora zvinhu' ndiko kurambwa kana kutyorwa kwakakura kwechibvumirano uye kunoshanda senzira yekumisa kubvumirana kwechibvummirano  C)Kutyora kwezvinhu' haisi nyaya hombe pakutyora chibvumirano D)Kutyora kwezvinhu' kutyora chibvumirano zvihombe  zvisingakonzeri kumiswa kwechibvumirano""}]}]"	B
international_law	Zvinokonzerei kana pane 'kuchinja kukuru kwemamiriro ezvinhu' kwechibvumirano?	['Shanduko yakakosha yemamiriro ezvinhu inechekuita nechinangwa chechibvumirano uye inokonzersa kugadziriswa kwacho', 'Shanduko yakakosha yemamiriro ezvinhu  haina basa nenhaurwa yezvibvumirano', 'Shanduko yakakosha yemamiriro ezvinhu iyo yakaumba hwaro hunokosha pakubvuma kwemapato pachisungo chechibvumirano uye chisingaonekwi nemapato, inogona kushandiswa sechikonzero chekugumisa kana kubvisa chibvumirano', 'Shanduko yakakosha yemamiriro ezvinhu inoita kuti chibvumirano chipere pasina kuzivisana']	C	[TextBlock(text='A) Shanduko yakakosha yemamiriro ezvinhu inechekuita nechinangwa chechibvumirano uye inokonzersa kugadziriswa kwacho', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': ""Zvinokonzerei kana pane 'kuchinja kukuru kwemamiriro ezvinhu' kwechibvumirano?\n A)Shanduko yakakosha yemamiriro ezvinhu inechekuita nechinangwa chechibvumirano uye inokonzersa kugadziriswa kwacho B)Shanduko yakakosha yemamiriro ezvinhu  haina basa nenhaurwa yezvibvumirano C)Shanduko yakakosha yemamiriro ezvinhu iyo yakaumba hwaro hunokosha pakubvuma kwemapato pachisungo chechibvumirano uye chisingaonekwi nemapato D)inogona kushandiswa sechikonzero chekugumisa kana kubvisa chibvumirano""}]}]"	A
global_facts	Zvemuna 2014, zvingaita zvikamu zvingani muzana zvevana vane zera rekupuraimari musub saharan Africa  vanga vasiri kuchikoro?	['10%', '20%', '35%', '50%']	B	[TextBlock(text='C)35%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvemuna 2014, zvingaita zvikamu zvingani muzana zvevana vane zera rekupuraimari musub saharan Africa  vanga vasiri kuchikoro?\n A)10% B)20% C)35% D)50%'}]}]	C
global_facts	Kune vana mabhiriyoni maviri pasi rose zvanhasi (2020) vane makore 0 kusvika pa15. Vana vangani vanenge vaveko mugore ra 2100 sekutaura kweUnited Nations?	['mabhiriyoni  4', 'mabhiriyoni 3', 'mabhiriyoni 2', 'bhiriyoni 1']	C	[TextBlock(text='C)mabhiriyoni 2', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kune vana mabhiriyoni maviri pasi rose zvanhasi (2020) vane makore 0 kusvika pa15. Vana vangani vanenge vaveko mugore ra 2100 sekutaura kweUnited Nations?\n A)mabhiriyoni  4 B)mabhiriyoni 3 C)mabhiriyoni 2 D)bhiriyoni 1'}]}]	C
global_facts	Kuri kudziviridzira zvekukwira kwemitengo yezvinhu uyePPP-adjustment, upfumi hwenyika pamunhu hwakakwira zvakadii kubva muna 1950 kusvika muna 2016 muIndia?	['kakapetwa ka4', 'kakapetwa ka8', 'kakapetwa ka16', 'kakapetwa ka32']	A	[TextBlock(text='B)kakapetwa ka8', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kuri kudziviridzira zvekukwira kwemitengo yezvinhu uyePPP-adjustment, upfumi hwenyika pamunhu hwakakwira zvakadii kubva muna 1950 kusvika muna 2016 muIndia?\n A)kakapetwa ka4 B)kakapetwa ka8 C)kakapetwa ka16 D)kakapetwa ka32'}]}]	B
global_facts	Zvemuna 2020, chikamu  chingani muzana cheuwandu hwevanu vemuSub Saharan Africa varikurarama nemari iri pasi pe$1.90? 	['10%', '20%', '40%', '80%']	C	[TextBlock(text='C)40%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvemuna 2020, chikamu  chingani muzana cheuwandu hwevanu vemuSub Saharan Africa varikurarama nemari iri pasi pe$1.90? \n A)10% B)20% C)40% D)80%'}]}]	C
global_facts	Munyika ipi pane dzinotevera makaita vana vakawandisa  vakafa vari pasi pemakore mashanu muna 2017?	['China', 'United States', 'Indonesia', 'Pakistan']	D	[TextBlock(text='D) Pakistan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Munyika ipi pane dzinotevera makaita vana vakawandisa  vakafa vari pasi pemakore mashanu muna 2017?\n A)China B)United States C)Indonesia D)Pakistan'}]}]	D
global_facts	Ndezvipi pane zvinotevera zviri zvechokwadi maererano nemwero wekukura pasi rose?	['Mwero wekukura pasi rose waive wakakwirira zvekupetwa kana makore 50 apfuura sezvazviri muna 2020. ', 'Mwero wekukura pasi rose waive wkakwiririra zvekupetwa kaviri makore 50 apfuura sezvaazviri  muna 2020. ', 'Mwero wekukura pasi rose waive wakakwiririra zvekupetwa kaviri  sezvazvairi  muna 2020. ', 'Mwwero wekukura pasi rose waive wakakwiririra zvekupetwa kana zvanhasi sezvazviri muna 2020. ']	B	[TextBlock(text='B)Mwero wekukura pasi rose waive wkakwiririra zvekupetwa kaviri makore 50 apfuura sezvaazviri  muna 2020.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndezvipi pane zvinotevera zviri zvechokwadi maererano nemwero wekukura pasi rose?\n A)Mwero wekukura pasi rose waive wakakwirira zvekupetwa kana makore 50 apfuura sezvazviri muna 2020.  B)Mwero wekukura pasi rose waive wkakwiririra zvekupetwa kaviri makore 50 apfuura sezvaazviri  muna 2020.  C)Mwero wekukura pasi rose waive wakakwiririra zvekupetwa kaviri  sezvazvairi  muna 2020.  D)Mwwero wekukura pasi rose waive wakakwiririra zvekupetwa kana zvanhasi sezvazviri muna 2020. '}]}]	B
global_facts	Nyika zhinji dzekuLatin America dzakawana kuzvitonga 	['hondo yepasi rose yechipiri ichangopera', 'Kuma 1960', 'munguva dzakatenderadza nguva yehondo yepasi rose yekutanga ', 'Mukutanga kwenguva ye niteeneth century']	D	[TextBlock(text='C)munguva dzakatenderadza nguva yehondo yepasi rose yekutanga', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Nyika zhinji dzekuLatin America dzakawana kuzvitonga \n A)hondo yepasi rose yechipiri ichangopera B)Kuma 1960 C)munguva dzakatenderadza nguva yehondo yepasi rose yekutanga  D)Mukutanga kwenguva ye niteeneth century'}]}]	C
global_facts	Mushure mebhombu reAtom, maAmerican mangani anotsigira kupa rubatsiro kuJapan kunyangwe zvichireva kuzoshota kwechikafu?	['33%', '33%', '66%', '85%']	C	[TextBlock(text='C)66%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mushure mebhombu reAtom, maAmerican mangani anotsigira kupa rubatsiro kuJapan kunyangwe zvichireva kuzoshota kwechikafu?\n A)33% B)33% C)66% D)85%'}]}]	C
global_facts	Muna 1948, maAmericans mangani aibvumira kuti Kinsley Report on Sexuality in the Male chakange chiri chinhu chakashata?	['92%', '64%', '27%', '11%']	D	[TextBlock(text='C)27%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Muna 1948, maAmericans mangani aibvumira kuti Kinsley Report on Sexuality in the Male chakange chiri chinhu chakashata?\n A)92% B)64% C)27% D)11%'}]}]	C
global_facts	Mari yose pamwe yakashandiswa  kunezvekuchengetedza utano inogona kuita zvikamu zvingani  muzana  zveupfumi hwese pasi rose zvemuna 2017?	['1%', '2%', '5%', '10%']	D	[TextBlock(text='B)2%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mari yose pamwe yakashandiswa  kunezvekuchengetedza utano inogona kuita zvikamu zvingani  muzana  zveupfumi hwese pasi rose zvemuna 2017?\n A)1% B)2% C)5% D)10%'}]}]	B
high_school_microeconomics	Mari iripakati nepakati yemhuri inowedzera  uye tinoona kuti kudiwa kwemachops enyama yenguruve  kunofanira kuva	['chinhu chinodzikira kudiwa kunyangwe mari inowanikwa nevatengi ichiwedzera', 'chinhu chinowedzera kudiwa nekuda kwemari yevatengi yawedzera', 'rubatsiro runouya nekuda kwezvasara panezvashandiswa', 'kuita kunobatsira vanoda rubatsiro']	B	[TextBlock(text='B', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Mari iripakati nepakati yemhuri inowedzera  uye tinoona kuti kudiwa kwemachops enyama yenguruve  kunofanira kuva\n A)chinhu chinodzikira kudiwa kunyangwe mari inowanikwa nevatengi ichiwedzera B)chinhu chinowedzera kudiwa nekuda kwemari yevatengi yawedzera C)rubatsiro runouya nekuda kwezvasara panezvashandiswa D)kuita kunobatsira vanoda rubatsiro'}]}]	B
high_school_microeconomics	Ishanduko ipi panedzinotevera inoita kuti pasave nekuchinja kwekudiwa kwemahamburgers?	['mutengo wemahot dog', 'mutengo wemahamburgers', 'mutengo wema bhanzi ehamburger', 'mari inowanikwa nevanotenga mahamburgers']	B	[TextBlock(text='D)mari inowanikwa nevanotenga mahamburgers', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ishanduko ipi panedzinotevera inoita kuti pasave nekuchinja kwekudiwa kwemahamburgers?\n A)mutengo wemahot dog B)mutengo wemahamburgers C)mutengo wema bhanzi ehamburger D)mari inowanikwa nevanotenga mahamburgers'}]}]	D
high_school_microeconomics	Kana shanduko yemutengo inouya nekuwedzera kugadzira zvimwe zvinhu  mumusika yekugadzirwa kwezvinhu yakanaka  nenzira yekuti makambani anongowana mari yekuti arambe aripo, ndechipi pane zvinotevera chisiri ?chechokwadi	['Panezvinowanikwa zvinobudisa mutengo  nepurofiti kana kuti kubudisa zvakawanda pane zvishoma uye mutengo', 'mimwe misika yezvigadzirwa haishandi zvakanaka nerimwe divi', 'chaiva chiratidzo chekuwandisa pakati pevatengesi', 'Kukosha kunoiswa pachinhu nemutengi zvinoenderana  nemutengo wekuchigadzira  wemutengesi pakutengeswa kwechimwe chinhu pamusoro']	C	[TextBlock(text='D) Kukosha kunoiswa pachinhu nemutengi zvinoenderana nemutengo wekuchigadzira wemutengesi pakutengeswa kwechimwe chinhu pamusoro', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kana shanduko yemutengo inouya nekuwedzera kugadzira zvimwe zvinhu  mumusika yekugadzirwa kwezvinhu yakanaka  nenzira yekuti makambani anongowana mari yekuti arambe aripo, ndechipi pane zvinotevera chisiri ?chechokwadi\n A)Panezvinowanikwa zvinobudisa mutengo  nepurofiti kana kuti kubudisa zvakawanda pane zvishoma uye mutengo B)mimwe misika yezvigadzirwa haishandi zvakanaka nerimwe divi C)chaiva chiratidzo chekuwandisa pakati pevatengesi D)Kukosha kunoiswa pachinhu nemutengi zvinoenderana  nemutengo wekuchigadzira  wemutengesi pakutengeswa kwechimwe chinhu pamusoro'}]}]	D
high_school_microeconomics	Kana, panowedzera mutengo wechinhu, kugutsikana  kwemutengi pachinhu chese chinenge chawedzerwa kuchidzikira, ndechipi pane zvinotevera  chinonyatsotsanangura zvinoitika	['kudzikira kwekugadzirwa kwechinhu', 'kudzikira kwekukosha kwechinhu', 'kuwedzera pakukosha kwechinhu', 'kuwedzera pakugadzira zvinhu']	B	[TextBlock(text='D)kuwedzera pakugadzira zvinhu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Kana, panowedzera mutengo wechinhu, kugutsikana  kwemutengi pachinhu chese chinenge chawedzerwa kuchidzikira, ndechipi pane zvinotevera  chinonyatsotsanangura zvinoitika\n A)kudzikira kwekugadzirwa kwechinhu B)kudzikira kwekukosha kwechinhu C)kuwedzera pakukosha kwechinhu D)kuwedzera pakugadzira zvinhu'}]}]	D
high_school_microeconomics	Munguva yakareba, kambani inemunhu mumwe anesimba	['inoshaiwa purofiti pabviswa mitengo nemikana ', 'inowana purofiti pabviswa mitengo nemikana', 'inowana purofiti pabviswa mitengo nemikana isina kunaka', 'inosangana neraini rakamira rekudiwa kwezvinhu']	A	[TextBlock(text='A) inoshaiwa purofiti pabviswa mitengo nemikana', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Munguva yakareba, kambani inemunhu mumwe anesimba\n A)inoshaiwa purofiti pabviswa mitengo nemikana  B)inowana purofiti pabviswa mitengo nemikana C)inowana purofiti pabviswa mitengo nemikana isina kunaka D)inosangana neraini rakamira rekudiwa kwezvinhu'}]}]	A
high_school_microeconomics	Zvichienderana nemakwikwi aripo mumusika wekugadzira zvinhu, kuvapo kwekambani imwe ine simba rekutenga kana kutengesa kunogona kutarisirwa kuvane 	['kushaikwa kwekupindirana kwezviri kugadzirwa nekudiwa kwazvo', 'mitengo yakadzikira', 'kubudiswa kwezvinhu zvakawanda', 'kuwanda kwemakambani']	A	[TextBlock(text='A) kushaikwa kwekupindirana kwezviri kugadzirwa nekudiwa kwazvo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Zvichienderana nemakwikwi aripo mumusika wekugadzira zvinhu, kuvapo kwekambani imwe ine simba rekutenga kana kutengesa kunogona kutarisirwa kuvane \n A)kushaikwa kwekupindirana kwezviri kugadzirwa nekudiwa kwazvo B)mitengo yakadzikira C)kubudiswa kwezvinhu zvakawanda D)kuwanda kwemakambani'}]}]	A
high_school_microeconomics	pane chipi chezvinotevera pane zvose kuchinja kwemutengo nekuchinja kwehuwandu  kunogona kuonekwa (pachinhu chimwe)	['zvese kugadzira  nekudiwa  kwezvinhu zvinodzikira', 'Zvese kugadzira  nekudiwa  kwezvinhu zvinowedzera', 'zvitengeswa zvinowedzera uye kudiwa kwezvinhu kunodzikira', 'Zvese hazviiti']	D	[TextBlock(text='A) zvese kugadzira nekudiwa kwezvinhu zvinodzikira', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'pane chipi chezvinotevera pane zvose kuchinja kwemutengo nekuchinja kwehuwandu  kunogona kuonekwa (pachinhu chimwe)\n A)zvese kugadzira  nekudiwa  kwezvinhu zvinodzikira B)Zvese kugadzira  nekudiwa  kwezvinhu zvinowedzera C)zvitengeswa zvinowedzera uye kudiwa kwezvinhu kunodzikira D)Zvese hazviiti'}]}]	A
high_school_microeconomics	Ndechipi pane zvinotevera  chinonyatsoratidza kuti pane kugadzirwa kwezvinhu zvakawanda zvichitengeswa mushure mekuwana zvekushandisa zvine mutengo wakaderera	['Panodzikira mari inowanikwa nekambani, mari dzekugadzira zvinhu dzinodzikira', 'Panowedzera mari inowanikwa nekambani, mari dzekugadzira zvinhu inokwirira', 'panowedzera kambani mari yainoisa rutatu mubhizinnesi, zvainobudisa zvinowedzera kana', 'panowedzera kambani mari yainoisa rutatu mubhizinnesi, zvainobudisa zvinowedzera kaviri']	C	[TextBlock(text='C)Panowedzera mari inowanikwa nekambani', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndechipi pane zvinotevera  chinonyatsoratidza kuti pane kugadzirwa kwezvinhu zvakawanda zvichitengeswa mushure mekuwana zvekushandisa zvine mutengo wakaderera\n A)Panodzikira mari inowanikwa nekambani B)mari dzekugadzira zvinhu dzinodzikira C)Panowedzera mari inowanikwa nekambani D)mari dzekugadzira zvinhu inokwirira'}]}]	C
