subject	question	choices	answer	opus	prompt	verbalized
international_law	"Yan siife lees mën a jàpp ne ab ""campéefu yoonu bitim-réew"", sukkandiku ci artiikal 38 ci sàrti CIJ ?"	['siifee yu dox yépp ci jamono ji  safaanoo bi am', 'siife yiy dox rekk te xaw a diis ci pàcc yi am jafe-jafe', 'siife yépp yi pàcc yiy defante bokk tënk, su fekkee ñi leen di doxal walla déet', 'siifey réew ak réew kott te mu am solo lool']	B	[TextBlock(text='D)su fekkee ñi leen di doxal walla déet', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yan siife lees mën a jàpp ne ab ""campéefu yoonu bitim-réew"", sukkandiku ci artiikal 38 ci sàrti CIJ ?\n A)siifee yu dox yépp ci jamono ji  safaanoo bi am B)siife yiy dox rekk te xaw a diis ci pàcc yi am jafe-jafe C)siife yépp yi pàcc yiy defante bokk tënk D)su fekkee ñi leen di doxal walla déet'}]}]"	D
international_law	"Lan mooy ""peyoor bi mën a ñàkk"", sukkandiku ci sàrtu CIJ ?"	['peyoor gi mën a ñàkk mooy peyoor bi sàrtu CIJ bi waajal ci li yoon tërël te mu sukkandiku ci li pàcc yi waajal', 'peyoor gi mën a ñàkk mooy wax jubluwaayu pàcc yi jëm ci nangu ne dogalu Ndiisoo gi tàbbi na te mëneesu ci dara', 'peyeef gi tënkewul mooy kàddy yi am réew fésal te mu ciy yegle ne nangu na sañ-sañu  Ndiisoo gi ci wàllu wuute ci yoon wi tënk àdduna si, waaye it ci bépp réew mu nangu boobu jataŋ', 'payeef gi tënkewul mooy li pàcc yi joxe te muy ceslaayu tërëlinu waxtaan yi  nu bind  ak yi nu wax']	C	[TextBlock(text='A)peyoor gi mën a ñàkk mooy peyoor bi sàrtu CIJ bi waajal ci li yoon tërël te mu sukkandiku ci li pàcc yi waajal', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Lan mooy ""peyoor bi mën a ñàkk"", sukkandiku ci sàrtu CIJ ?\n A)peyoor gi mën a ñàkk mooy peyoor bi sàrtu CIJ bi waajal ci li yoon tërël te mu sukkandiku ci li pàcc yi waajal B)peyoor gi mën a ñàkk mooy wax jubluwaayu pàcc yi jëm ci nangu ne dogalu Ndiisoo gi tàbbi na te mëneesu ci dara C)peyeef gi tënkewul mooy kàddy yi am réew fésal te mu ciy yegle ne nangu na sañ-sañu  Ndiisoo gi ci wàllu wuute ci yoon wi tënk àdduna si D)waaye it ci bépp réew mu nangu boobu jataŋ'}]}]"	A
international_law	Fitna yi àndag gànnaay yi ñi bokkul ci nguur gi amal, ndax mënees na koo jàppe ne ab cong bu ànd ak gànnaay su nu sukkandikoo ci artikaal 51 bu sàrtu mbootaayi xeet yi ?	['Jëfini nit ñi gisul seen bopp ci nguur kenn du ko mës a  jàppe ne ab cong ', 'Mbirum Caroline nekk na ceslaay loo xam ne ñi nekkul ci nguur, mën nanu def ay cong, ciw doxalin wu yéeme', 'amul dara lu jiit, ci yoonu réew yi, digle bi nga xam ne ñi nekkul ci nguur mën nanu amal ag cong ak gànnaay', 'ñi bokkul ci nguur mën nanu amal ay cong ak gànnaay cig tënku ci li nuy wax yelleefu feyu, ni ko yoon wi tënk réewi àdduna si tënkee']	B	[TextBlock(text='D) ciw doxalin wu yéeme', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Fitna yi àndag gànnaay yi ñi bokkul ci nguur gi amal, ndax mënees na koo jàppe ne ab cong bu ànd ak gànnaay su nu sukkandikoo ci artikaal 51 bu sàrtu mbootaayi xeet yi ?\n A)Jëfini nit ñi gisul seen bopp ci nguur kenn du ko mës a  jàppe ne ab cong  B)Mbirum Caroline nekk na ceslaay loo xam ne ñi nekkul ci nguur C)mën nanu def ay cong D)ciw doxalin wu yéeme'}]}]	D
international_law	Ban ci waxin yii moo baaxul ?	['Méngale ab yoon la ngir jéem a yemele àq ak yelleefu dooom-aadama ak aar xeet yi bu ci mën  a doon', 'Ngir ñu mën a méngale aw jëf, dafa war a likke ak jubluwaay ci war ci dogalu nduur gi nu taqal', 'yemale gi méngoo na ak li yenu maanaa', 'yemale gi waroon na firi ne nguur gi jël na matukaay yi war ci ni mu gën a tënkee']	C	[TextBlock(text='A) Méngale ab yoon la ngir jéem a yemele àq ak yelleefu dooom-aadama ak aar xeet yi bu ci mën a doon', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ban ci waxin yii moo baaxul ?\n A)Méngale ab yoon la ngir jéem a yemele àq ak yelleefu dooom-aadama ak aar xeet yi bu ci mën  a doon B)Ngir ñu mën a méngale aw jëf C)dafa war a likke ak jubluwaay ci war ci dogalu nduur gi nu taqal D)yemale gi méngoo na ak li yenu maanaa'}]}]	A
international_law	Ci mbirum Grootboom ci Afrique du Sud, kuréelu yoon ba gën a kowe 	['jàpp na ne nguur gi moo waroon a sasoo, ci yoon, wutal ñi ko soxlawoon ay dëkkuwaay yu tane, ci nu mu gaawe', 'jàpp na ni nguur gi moo sabab ñàkk a aw bérébu suturlukaayu ñi ko yittewoo, waaye yelleefu am dëkkuwaay Ndiisoo gi mënu ko woon gàllankoor', 'jàpp na ne nguur gi dafa waroon a jël ay matuwaay yu yenu maanaa ngir wàccoo ak li ko war ci ñi koy sàkku ci moom sukkandiku ci yoon wi tënk wàllum dëkkuwaay te Ndayu sàrt yi waajal ko', 'jàpp na ne nguur gi yoonam nekkul ci li wéy-sàkku yi ñàkk  ay dëkkuwaay']	C	[TextBlock(text='B) ci yoon', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ci mbirum Grootboom ci Afrique du Sud, kuréelu yoon ba gën a kowe \n A)jàpp na ne nguur gi moo waroon a sasoo B)ci yoon C)wutal ñi ko soxlawoon ay dëkkuwaay yu tane D)ci nu mu gaawe'}]}]	B
international_law	Ban sàrtu àttekat bii di cogens la CIJ jëkk a nangu, ci lu wér ?	['aaye jëfandikoo doole', 'tere ku fitnaal', 'tere faatug xeet', 'jëfinu dëggal sa bopp']	C	[TextBlock(text='A) aaye jëfandikoo doole', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ban sàrtu àttekat bii di cogens la CIJ jëkk a nangu, ci lu wér ?\n A)aaye jëfandikoo doole B)tere ku fitnaal C)tere faatug xeet D)jëfinu dëggal sa bopp'}]}]	A
international_law	Ci yan anam la nguur gu nu boddiwul mën a jéebaane nguur gi ko ko def ?	['su fekkee rekk ne réew mi nu boddi nangul na réew i nu boddiwul mu gàddu mbir mi ci turam', 'Su fekkee dafa ag ñàkk a sàlloo ak loo waroon a def lu leer te muy aar léppi ñépp bu benn kippaango réew (loo waroon def lu nuy wax erga omnes partes) walla léppi ñépp benn mbootaayu bitim-réew ci pàccam yépp (loo war a def bu nuy wax erga omnes )', 'su fekkee dafa am ag jalgati ci jëfi kuréeli réew àdduna yi, bu ci mel ni saafaaray Kuréel ku mag gi', 'su fekkee sàlloowu nu ak benn dogalu ndiisoo walla bu benn tirbinaalu àdduna si']	B	[TextBlock(text='A) Su fekkee rekk ne réew mi nu boddi nangul na réew i nu boddiwul mu gàddu mbir mi ci turam', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ci yan anam la nguur gu nu boddiwul mën a jéebaane nguur gi ko ko def ?\n A)su fekkee rekk ne réew mi nu boddi nangul na réew i nu boddiwul mu gàddu mbir mi ci turam B)Su fekkee dafa ag ñàkk a sàlloo ak loo waroon a def lu leer te muy aar léppi ñépp bu benn kippaango réew (loo waroon def lu nuy wax erga omnes partes) walla léppi ñépp benn mbootaayu bitim-réew ci pàccam yépp (loo war a def bu nuy wax erga omnes ) C)su fekkee dafa am ag jalgati ci jëfi kuréeli réew àdduna yi D)bu ci mel ni saafaaray Kuréel ku mag gi'}]}]	A
international_law	Ndax Nguur yi mën nanu leen a jiiñ ne ñooy ndeyu-mbilli bor yi ak jëfin yu baaxul yi ay kuréeli bitim-réew yu nu bokk def ?	['Réew yi bokk warunu làqatu ci ginnaaw benn kuréel', 'Nit ki jiite kuréel gi dafa wuute ak nit ki jiite réew yi ci bokk', 'kuréel yi ak réew yi bokk ci ñoom seen loxo génnul ci benn jëf bu jàdd yoon bu nu teg kuréel gi', 'réewi wéy-bokk yi ñooy sababi bor yi ak jëf yu ñàkk worma yi nga xam ne mënees na koo jiiñ mbootaay gi']	B	[TextBlock(text='D)réewi wéy-bokk yi ñooy sababi bor yi ak jëf yu ñàkk worma yi nga xam ne mënees na koo jiiñ mbootaay gi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ndax Nguur yi mën nanu leen a jiiñ ne ñooy ndeyu-mbilli bor yi ak jëfin yu baaxul yi ay kuréeli bitim-réew yu nu bokk def ?\n A)Réew yi bokk warunu làqatu ci ginnaaw benn kuréel B)Nit ki jiite kuréel gi dafa wuute ak nit ki jiite réew yi ci bokk C)kuréel yi ak réew yi bokk ci ñoom seen loxo génnul ci benn jëf bu jàdd yoon bu nu teg kuréel gi D)réewi wéy-bokk yi ñooy sababi bor yi ak jëf yu ñàkk worma yi nga xam ne mënees na koo jiiñ mbootaay gi'}]}]	D
international_law	Yan ñooy mbir yu mënul a ñàkk yi ngir moolinu ab sàrtu yoonu aada ?	['benn jëfin wu tasaaroo te sax bu réew yi rekk war a am', 'jëfu saxoo ju yenn ci ay réew doy na ', 'Gëm-gëm, ci wàllu yoon, bi ab doom-aadaa di am ci am réew te méngoo ak tënku yoonu àdduna si, mooy ponk bi gën a am solo', 'ñaari mbiri jëf ju wasaaro te sax bu nguur gi ak xalaatu wéy-àtte yi soxla nanu leen ']	D	[TextBlock(text='D) ci wàllu yoon', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Yan ñooy mbir yu mënul a ñàkk yi ngir moolinu ab sàrtu yoonu aada ?\n A)benn jëfin wu tasaaroo te sax bu réew yi rekk war a am B)jëfu saxoo ju yenn ci ay réew doy na  C)Gëm-gëm D)ci wàllu yoon'}]}]	D
international_law	lan mooy jalgatig siife cig maa-tay ?	['jalgatig siife ci tayeef nekk na aw xàll ngir gàntal ab siife', 'jalgati ab siife ci tayeef nekk na xotti worma walla jalgati bu baax  a baax  siife bi, ba noppi nekk lu mën a tax benn pàcc bi neenal siife bi', 'jalgati ab siife ci tayeef nekk na ab jalgati bu amul benn solo ci ab siife ', 'jalgati ab siife ci tayeef nekk ab jalgati bu am solo bu siife bi nga xam ne mënul a yóbboo ci dàq siife bi']	B	[TextBlock(text='B)jalgati ab siife ci tayeef nekk na xotti worma walla jalgati bu baax  a baax  siife bi', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'lan mooy jalgatig siife cig maa-tay ?\n A)jalgatig siife ci tayeef nekk na aw xàll ngir gàntal ab siife B)jalgati ab siife ci tayeef nekk na xotti worma walla jalgati bu baax  a baax  siife bi C)ba noppi nekk lu mën a tax benn pàcc bi neenal siife bi D)jalgati ab siife ci tayeef nekk na ab jalgati bu amul benn solo ci ab siife '}]}]	B
international_law	"Lan mooy njuréefu ""coppikug li waral cool li"" ci ag siife ?"	['ab soppeeku bu matale ci ceslaay li ak ci jubluwaayu siife la soxal ba noppi jur ag gàntalam', 'ab soppiku bu matale ci ceslaay li amul solo ci jokkalanteg siife yi', 'ab soppiku bu matale ci doxin yi tënkoon ab pàcc bu am solo yi waxtaan ba déggoo wi ci pàcc yi siife bi lëkkële te xam ne pàcc yi waajalunu ko woon mën nanu ci poroxdonlu def ko sababu dakkal siife bi walla nu génn ci', 'ab soppiku bu matale ci doxin jur na dakkalub siife bi ci saa si']	C	[TextBlock(text='D)ab soppiku bu matale ci doxin jur na dakkalub siife bi ci saa si', type='text')]	"[{'role': 'user', 'content': [{'type': 'text', 'text': 'Lan mooy njuréefu ""coppikug li waral cool li"" ci ag siife ?\n A)ab soppeeku bu matale ci ceslaay li ak ci jubluwaayu siife la soxal ba noppi jur ag gàntalam B)ab soppiku bu matale ci ceslaay li amul solo ci jokkalanteg siife yi C)ab soppiku bu matale ci doxin yi tënkoon ab pàcc bu am solo yi waxtaan ba déggoo wi ci pàcc yi siife bi lëkkële te xam ne pàcc yi waajalunu ko woon mën nanu ci poroxdonlu def ko sababu dakkal siife bi walla nu génn ci D)ab soppiku bu matale ci doxin jur na dakkalub siife bi ci saa si'}]}]"	D
global_facts	ca atum 2014, ñaata moo nekkoon xaymaag xale yi seen at matoon a dug ci daara yi ca Afrique sowu jànt te jotuñu woona dem daara?	['10%', '20%', '35%', '50%']	B	[TextBlock(text='B) 20%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ca atum 2014, ñaata moo nekkoon xaymaag xale yi seen at matoon a dug ci daara yi ca Afrique sowu jànt te jotuñu woona dem daara?\n A)10% B)20% C)35% D)50%'}]}]	B
global_facts	 adduna mu ngi toll tay ci (2020 )ci ñaari ay junniy xale yi seen at tollu si 0 ba 15 at. bu nu sukkàndikoo si kuréel gu réew yépp doone benn, ñaata xale la adduna bi di am fi ak 2100?  	['4 Milliards', '3 milliards ', '2 milliards', '1 milliard']	C	[TextBlock(text='C) 2 milliards', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': ' adduna mu ngi toll tay ci (2020 )ci ñaari ay junniy xale yi seen at tollu si 0 ba 15 at. bu nu sukkàndikoo si kuréel gu réew yépp doone benn, ñaata xale la adduna bi di am fi ak 2100?  \n A)4 Milliards B)3 milliards  C)2 milliards D)1 milliard'}]}]	C
global_facts	Buñu bàyyee xel si yokkute gi ak si jubbànti waat PPA, ñaata la PIB yokk si wéy dëkk ya ca Inde si digànte 1950 ak 2016? 	['4 yoon yu ëpp', 'Lu mat 8i yoon', '16i yoon', '32i yoon']	A	[TextBlock(text='B)Lu mat 8i yoon', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Buñu bàyyee xel si yokkute gi ak si jubbànti waat PPA, ñaata la PIB yokk si wéy dëkk ya ca Inde si digànte 1950 ak 2016? \n A)4 yoon yu ëpp B)Lu mat 8i yoon C)16i yoon D)32i yoon'}]}]	B
global_facts	Ca 2020, bann xayma la nit ñi nekk Afrique sawu jànt di dundaat ak lu yées 1,90$ ?	['10%', '20%', '40%', '80%']	C	[TextBlock(text='D)80%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ca 2020, bann xayma la nit ñi nekk Afrique sawu jànt di dundaat ak lu yées 1,90$ ?\n A)10% B)20% C)40% D)80%'}]}]	D
global_facts	Bann réew moo bind lim bu ëpp si xale yu gaañu te matalunu juroomi àt ci atum 2017?  	['Chine', 'Etats Unis', 'Indonesie', 'Pakistan']	D	[TextBlock(text='D)Pakistan', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Bann réew moo bind lim bu ëpp si xale yu gaañu te matalunu juroomi àt ci atum 2017?  \n A)Chine B)Etats Unis C)Indonesie D)Pakistan'}]}]	D
global_facts	bann si wax yi mooy dëgg si;lu aju si xaymaag yokkute nit ñi si adduna? 	['xaymaag yokkute nittu adduna bi moo gënoona yéek ñenti yoon , def na 50 at ca 2020  ', 'xayma yokkuteeg nitt yi ci adduna moo ëppoon ñaari yoon ca atum 2020    ', 'Limug yokkute moo gënoon yéek bu atum 2020', 'Limug yokkute moo gënoon yéek ñieti yoon bu atum 2020']	B	[TextBlock(text='D)Limug yokkute moo gënoon yéek bu atum 2020', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'bann si wax yi mooy dëgg si;lu aju si xaymaag yokkute nit ñi si adduna? \n A)xaymaag yokkute nittu adduna bi moo gënoona yéek ñenti yoon B)def na 50 at ca 2020   C)xayma yokkuteeg nitt yi ci adduna moo ëppoon ñaari yoon ca atum 2020     D)Limug yokkute moo gënoon yéek bu atum 2020'}]}]	D
global_facts	réewu Amerique Latine yu bari dog nanu seen buumu njaam?	['nes tuuti ba ñaareelu xare adduna bi jeexe', 'ca ati 1960 ya', 'ca jomonoy xare adduna bu njëkk bi', 'Ci tàmbalig XIXe xarnu bi']	D	[TextBlock(text='B)ca ati 1960 ya', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'réewu Amerique Latine yu bari dog nanu seen buumu njaam?\n A)nes tuuti ba ñaareelu xare adduna bi jeexe B)ca ati 1960 ya C)ca jomonoy xare adduna bu njëkk bi D)Ci tàmbalig XIXe xarnu bi'}]}]	B
global_facts	ca ëllëgu tàkk tàkk bombe atomique bi, ñaata nitt yu dëkk Amérique ñoo nàngu woon seen réew jox Japon ab ndimbal, buude sax dafay tax seeniy lekk wàññeeku?    	['33%', '50%', '66%', '85%']	C	[TextBlock(text='C)66%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ca ëllëgu tàkk tàkk bombe atomique bi, ñaata nitt yu dëkk Amérique ñoo nàngu woon seen réew jox Japon ab ndimbal, buude sax dafay tax seeniy lekk wàññeeku?    \n A)33% B)50% C)66% D)85%'}]}]	C
global_facts	Ca atum 1948, ñaata nitt yu dëkk Amérique ñoo doon xalaat ni nettali bi di Kinsey si mbir yi aju wàllu cëri gόor ñi lun bonn la woon?  	['92%', '64%', '27%', '11%']	D	[TextBlock(text='B)64%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'Ca atum 1948, ñaata nitt yu dëkk Amérique ñoo doon xalaat ni nettali bi di Kinsey si mbir yi aju wàllu cëri gόor ñi lun bonn la woon?  \n A)92% B)64% C)27% D)11%'}]}]	B
global_facts	ñaata mooy xayma PIB adduna bi bi nu jagleel wàllum pàjj ci atum 2017?	['1%', '2%', '5%', '10%']	D	[TextBlock(text='B)2%', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ñaata mooy xayma PIB adduna bi bi nu jagleel wàllum pàjj ci atum 2017?\n A)1% B)2% C)5% D)10%'}]}]	B
high_school_microeconomics	bu fekke ni li néew si li kër yi di am dafay yokk te it laajceeg faaru mbaam yi dafay yokk itam, faaru mbaam yi dafay doon 	['meeññeef mu baaxul lool', 'benn meeññeef bu baax  ', 'ab moomeel bu ëpp', 'moomeel askan wi']	B	[TextBlock(text='B) benn meeññeef bu baax', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'bu fekke ni li néew si li kër yi di am dafay yokk te it laajceeg faaru mbaam yi dafay yokk itam, faaru mbaam yi dafay doon \n A)meeññeef mu baaxul lool B)benn meeññeef bu baax   C)ab moomeel bu ëpp D)moomeel askan wi'}]}]	B
high_school_microeconomics	ab coppite si benn ci mbir yii  may bëga lim du masa tax rëdd binuy nataale laajceem hamburgers yi am coppeeku 	['njëgu hot dog yi', 'njëgu hamburgers yi', 'njëgu mburu yi hamburger', 'fu am am njënd katu hamburgers yi tollu']	B	[TextBlock(text='D)fu am am njënd katu hamburgers yi tollu', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ab coppite si benn ci mbir yii  may bëga lim du masa tax rëdd binuy nataale laajceem hamburgers yi am coppeeku \n A)njëgu hot dog yi B)njëgu hamburgers yi C)njëgu mburu yi hamburger D)fu am am njënd katu hamburgers yi tollu'}]}]	D
high_school_microeconomics	bu fekke ni njëg li gëna néew dafa toollo ak  benn  njëg si jàbba yijaay ay meeññeef yu am wujjànteeb njëg ci anamu toolloole leen lu yàgg, bann ci kàddu yi moo jubul?  	['amna ab jurin ak njëg lu am solo ak njariñ  si askan wi   ', 'yeneen jaykatu meeññeef nak yi amuñu njariñ ', 'ab mbir biy wane ni dajaloog jaaykat bu am solo', 'njëg li njënd kat bi tekk si meññeef dafa tollook ak njag li jaay kat bi defaree meññ ak as lëf lunu si tekk ngir jayaat ko ']	C	[TextBlock(text='D) njëg li njënd kat bi tekk si meññeef dafa tollook ak njag li jaay kat bi defaree meññ ak as lëf lunu si tekk ngir jayaat ko', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'bu fekke ni njëg li gëna néew dafa toollo ak  benn  njëg si jàbba yijaay ay meeññeef yu am wujjànteeb njëg ci anamu toolloole leen lu yàgg, bann ci kàddu yi moo jubul?  \n A)amna ab jurin ak njëg lu am solo ak njariñ  si askan wi    B)yeneen jaykatu meeññeef nak yi amuñu njariñ  C)ab mbir biy wane ni dajaloog jaaykat bu am solo D)njëg li njënd kat bi tekk si meññeef dafa tollook ak njag li jaay kat bi defaree meññ ak as lëf lunu si tekk ngir jayaat ko '}]}]	D
high_school_microeconomics	bu fekke ni si njëgu benn yëf bu am solo, doyloo gi  wéy jënd kat bi am si benn yokku yokku bune si boobe yëf dafay wàññeeku, bann ci kàddu mooy wane bu baax mbir mi?	['defarin bu yemamaay tey wàcc', 'njëgu lu yemamaay si njariñ  li dafay wàcc  ', 'njariñ  li kiy saytu koom koom li gis ne dafay yéeg ', 'defarin bu yemamaay tey yokku']	B	[TextBlock(text='B) njëgu lu yemamaay si njariñ li dafay wàcc', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'bu fekke ni si njëgu benn yëf bu am solo, doyloo gi  wéy jënd kat bi am si benn yokku yokku bune si boobe yëf dafay wàññeeku, bann ci kàddu mooy wane bu baax mbir mi?\n A)defarin bu yemamaay tey wàcc B)njëgu lu yemamaay si njariñ  li dafay wàcc   C)njariñ  li kiy saytu koom koom li gis ne dafay yéeg  D)defarin bu yemamaay tey yokku'}]}]	B
high_school_microeconomics	ci diir bu yàgg, ab mbootaayu nawle bu ne si nam bennoo	['du àndi benn benefiis ci wàllu koom koom', 'benn wéy defar kat dafay àm benefiisu koom koom bu am solo', 'dafay am benefiisu koom koom bu am solo', 'janook benn rëdd bu mbiy firndéel laaj gi']	A	[TextBlock(text='C) dafay am benefiisu koom koom bu am solo', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'ci diir bu yàgg, ab mbootaayu nawle bu ne si nam bennoo\n A)du àndi benn benefiis ci wàllu koom koom B)benn wéy defar kat dafay àm benefiisu koom koom bu am solo C)dafay am benefiisu koom koom bu am solo D)janook benn rëdd bu mbiy firndéel laaj gi'}]}]	C
high_school_microeconomics	wéeru si ab jàbba miy jaay ay meeññeef yu wujjànteey njëg am si seen biir ak njëg yi tolloo, mënees nanoo xaar ab bennoo dug si	['ay ñakk yu wow koŋŋ      ', 'njëg dafay gëna wàcc', 'li nuy defar dafay gëna bari', 'ay bérébu liggéeyu kaay yu ëpp']	A	[TextBlock(text='B) njëg dafay gëna wàcc', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'wéeru si ab jàbba miy jaay ay meeññeef yu wujjànteey njëg am si seen biir ak njëg yi tolloo, mënees nanoo xaar ab bennoo dug si\n A)ay ñakk yu wow koŋŋ       B)njëg dafay gëna wàcc C)li nuy defar dafay gëna bari D)ay bérébu liggéeyu kaay yu ëpp'}]}]	B
high_school_microeconomics	si bann ci leeral yi may bëgg a wax la coppiteeg njëg yi akit seenug ñakka tolloo mënees leen a leer al	['I', 'joxe gi ak laajub benn moomel dafay yokk', 'joxe mi dafay yokk, laaj mi wàññeeku ', 'du benn ci tontu yii']	D	[TextBlock(text='D) laaj mi wàññeeku', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'si bann ci leeral yi may bëgg a wax la coppiteeg njëg yi akit seenug ñakka tolloo mënees leen a leer al\n A)I B)joxe gi ak laajub benn moomel dafay yokk C)joxe mi dafay yokk D)laaj mi wàññeeku '}]}]	D
high_school_microeconomics	bann ci kàddu yi mooy gëna firndéel koom koom benn bennal?	['bu fekke ni defarin ab bérébu liggéeyukaay dafay wàññeeku, njëg lu yemamaay luy tax bile béréb di defar dafay wàññeeku itam     ', 'bu fekke ni bérébu liggéeyukaay bi li muy defar dafay yokk, njëg lu yemamaay lu tax béréb defar dafay wàññeeku  ', ' bu fekke ni li bérébu liggéeyukaay di am matna ñetti yoon limu daan am, dafay defar ñenti yoon la mu daan defar', 'bu fekke ni mbir yiy tax béreb bi di defar yokku lu mat ñetti yoon, befarb dafay defay lu mat  ñaari yoon ']	C	[TextBlock(text='D)njëg lu yemamaay lu tax béréb defar dafay wàññeeku', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'bann ci kàddu yi mooy gëna firndéel koom koom benn bennal?\n A)bu fekke ni defarin ab bérébu liggéeyukaay dafay wàññeeku B)njëg lu yemamaay luy tax bile béréb di defar dafay wàññeeku itam      C)bu fekke ni bérébu liggéeyukaay bi li muy defar dafay yokk D)njëg lu yemamaay lu tax béréb defar dafay wàññeeku  '}]}]	D
high_school_microeconomics	 ngir ab mbootayu nawle buy yéngu c wàllu weñ  te tilimal jawu ji, ab jëfu bguur giy tax ñu am ab jeexital gu yémb wala bu bax dafa wara amit jeexital si njëg liy tax tolloole am si jàbba defar kat yi? 	['bu defar gi yokkoo, njëg li du soppeeku', 'defarin bu yokkoo, njëg li dafay wàññeeku  ', 'defar gi war naa yokku, njëg li warna yokk', 'defar gi wara wàññeeku, njëg li wara yokku ']	D	[TextBlock(text='D)njëg li dafay wàññeeku', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': ' ngir ab mbootayu nawle buy yéngu c wàllu weñ  te tilimal jawu ji, ab jëfu bguur giy tax ñu am ab jeexital gu yémb wala bu bax dafa wara amit jeexital si njëg liy tax tolloole am si jàbba defar kat yi? \n A)bu defar gi yokkoo B)njëg li du soppeeku C)defarin bu yokkoo D)njëg li dafay wàññeeku  '}]}]	D
high_school_microeconomics	gëm gëm gi aju yokk njariñ li  ba fu yokkute mëna yemu mooy nga tànn meñeef yiy dajaloo te	['njëriñ lu amul solo bu gëna bari si moomel yi nekk si ndab li  ', 'njëgu moomeel yi ñoo gëna tuuti ci ab bérébu liggéeyukaay  ', 'amna njëg lu gëna kawe si njariñ li kiy saytu koom koom gi gis si li aju si njëgu moomel bu ne', 'li xaajale njariñ lu yemamaay li ak njëg li dafa tollool si moomeel yi ndab li am lépp te mu tënku si linu wara am.']	D	[TextBlock(text='D)li xaajale njariñ lu yemamaay li ak njëg li dafa tollool si moomeel yi ndab li am lépp te mu tënku si linu wara am.', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'gëm gëm gi aju yokk njariñ li  ba fu yokkute mëna yemu mooy nga tànn meñeef yiy dajaloo te\n A)njëriñ lu amul solo bu gëna bari si moomel yi nekk si ndab li   B)njëgu moomeel yi ñoo gëna tuuti ci ab bérébu liggéeyukaay   C)amna njëg lu gëna kawe si njariñ li kiy saytu koom koom gi gis si li aju si njëgu moomel bu ne D)li xaajale njariñ lu yemamaay li ak njëg li dafa tollool si moomeel yi ndab li am lépp te mu tënku si linu wara am.'}]}]	D
high_school_microeconomics	sàrt bi wane ni P=MC moo di sàrt bu jubb si anamu njariñ? 	['njariñ lu ñëpp mëna bokk    ', 'njariñ lu aju ci liggéey bi  ', 'njariñ u li nuy defar  ', 'njariñu liñu leen jagleel']	D	[TextBlock(text='C)njariñ u li nuy defar', type='text')]	[{'role': 'user', 'content': [{'type': 'text', 'text': 'sàrt bi wane ni P=MC moo di sàrt bu jubb si anamu njariñ? \n A)njariñ lu ñëpp mëna bokk     B)njariñ lu aju ci liggéey bi   C)njariñ u li nuy defar   D)njariñu liñu leen jagleel'}]}]	C
