question,choices,answer,subject,output
Which of the following major U.S. immigration flow associations is incorrect?,"['Pioneer settlement about 1870 German, British, Scotch-Irish, African', '1870-1914 - The Asians', '1870-1914 - Eastern and Southern Europeans', '1965 - now - Hispanics']",B,high_school_geography,D)African
What is the characteristic of most African cities?,"['They have rich, clean living environments', 'There are jobs for most migrants from the countryside to the city.', 'They have three different business districts.', 'They have well developed infrastructure']",C,high_school_geography,A) They have rich
which country has the highest trade deficit due to its location,"['What is the name of the city?', 'What is the name of the city?', 'Spain', 'What is Mongolia?']",D,high_school_geography,C)Spain
"In which example of the central zone of Burgess finds the best houses, single houses and high rented residential houses?","['the beginning', 'The second', 'When I sleep', 'The Fourth']",C,high_school_geography,B) The second
It is based on the idea that every community grows economically based on a five-stage growth model.,"['Rostow', 'Ravenstein was born in 1921.', ""What is the Bible's view?"", 'Bergesh']",A,high_school_geography,A) Rostow
Which of the following is not considered to be a barrier to the dissemination of cultural behavior?,"['The language', 'What is religion?', 'The oceans', 'Patiently Complaining Citizens']",D,high_school_geography,C) The oceans
The process of invasion and replacement is a process of compensation for persecution and is defined as when,"['New residents demolished and rebuilt dwellings', 'The new residents live in peace with the old residents', 'New residents blend in fully with the old residents', 'New residents move into areas occupied by groups of older residents']",D,high_school_geography,D) New residents move into areas occupied by groups of older residents
Which of the following is the most likely area of divorce?,"['A map showing Atlanta as the hub of Delta Air Lines', 'Inscription describing the region known as the South', 'A map of North Carolina and its hundreds of counties', 'An essay describing the region known as the Bible Belt']",A,high_school_geography,B) Inscription describing the region known as the South
the new stores opening around a large shopping mall reflect what concept,"['the theory of gravity', 'A Distant Descent', 'Complementary to Each Other', 'Paralysis of the muscles']",D,high_school_geography,C) Complementary to Each Other
The birth of urban industrial manpower in Europe contributed to the beginnings of,"['The first agricultural revolution', 'The Second Agricultural Revolution', 'The Third Agricultural Revolution', 'The Fourth Agricultural Revolution']",B,high_school_geography,B) The Second Agricultural Revolution
which of the following statements about east asia's industrial regions is true,"['Japan is rich in natural resources', 'China may lack natural resources, but it has tremendous manpower', 'China is rapidly industrializing', 'Taiwan lacks industrial organization and educated manpower']",C,high_school_geography,D) China is rapidly industrializing
which of the following statements best describes the united nations,"['the united nations (un) operates an international police force', 'member states have surrendered their sovereignty to the united nations', 'International laws are enforced by the United Nations.', 'the united nations (un) often practices intervention in world conflicts']",D,high_school_geography,D)the united nations (un) often practices intervention in world conflicts
Which of the following is a normal territory?,"['The Dixie', 'What was the result?', 'The marketplace of Winn-Dixie', 'The Pacific Northwest']",B,high_school_geography,D) The Pacific Northwest
Production activities and people focus on the space to benefit all is called,"['The Principle of Substitution', 'A decline', 'Worsening', 'Infrastructure']",C,high_school_geography,A) The Principle of Substitution
"which language family includes italian, spanish, portuguese, and romanian","['The Europeans', 'Slavic language', 'Germans', 'The Romans']",D,high_school_geography,D) The Romans
"Ankara, Turkey and Islamabad, Pakistan are both examples.","['The Desert Cities', 'Cities of the future', 'The ancient capitals of the colonies', 'Rival Cities']",B,high_school_geography,C) The ancient capitals of the colonies
Which of the following is not an example of similarity?,"['What is Halloween?', 'Foreign dishes have been adapted to American tastes', 'Hasidic Judaism', 'Catholicism in Louisiana']",C,high_school_geography,B) Foreign dishes have been adapted to American tastes
It's called the theory that whoever controlled the land of Europe controlled the world.,"['The concept of separation of powers', 'the domino theory', 'the concept of the novel', 'the rimland theory']",C,high_school_geography,D) the rimland theory
Which group represents the diversity of Islam in Persia (Iran) and believes in the inerrancy and divine right of imams born of Ali?,"['The Sunni', 'The fragrance', 'The Imam', 'untouchable']",B,high_school_geography,A)The Sunni
It is the result of reproduction.,"[""Adding non-core workers to the city's resources has increased core workers."", 'Ratio of urban and rural workers in wealth', 'Ratio of urban workers to agricultural workers in wealth', 'Increased rural employment created by urban wealth']",A,high_school_geography,A) Adding non-core workers to the city's resources has increased core workers.
It has been called the sacred book of hinduism.,"['The Talmud', 'the bible', 'the Torah', 'The Vedas']",D,high_school_geography,D) The Vedas
which of the following is a distinctive feature of an eastern european city?,"['The Central Park', 'Famous religious buildings', 'A large central plaza surrounded by government and administrative buildings', 'It was a luxurious residential building.']",C,high_school_geography,C)A large central plaza surrounded by government and administrative buildings
Which of the following countries is actively trying to preserve its native language with English or other languages?,"['What was the result?', 'What is Russia?', 'Japan and Japan', 'What was the result?']",C,high_school_geography,C) Japan and Japan
Which of the following is an example of a wholesale factory?,"['the iron', 'Canned orange juice', 'The paper', 'the copper']",B,high_school_geography,B) Canned orange juice
Which of the following is not an Export Processing Zone (EPZ) feature?,"['In the United States, for example, the United Nations General Assembly passed a resolution calling for an end to tariffs on exports.', 'duty-free imports of raw materials', 'It is also possible to obtain a copy of the customs declaration.', 'Strict Public Laws']",D,high_school_geography,A) In the United States
which of the following is not true about the kingdom,"['A Neutral Region', 'Worldwide Famous', 'The Boundaries', 'The national language']",D,high_school_geography,A) A Neutral Region
"You're thinking about moving from your hometown to Pittsburgh, you're stopping in Columbus, Ohio to visit relatives along the way, and you love the city, so you've decided to stay and make Columbus your new home.","['The opportunity to intervene', 'The Weakening of Distance', 'Persecution Without Permission', 'What are some of the reasons why?']",A,high_school_geography,B) The Weakening of Distance
It is a large office and commercial land use (n) with more jobs than residents outside the central city.,"['Suburbs', 'The first city', 'the city', 'A City on the Edge']",D,high_school_geography,A) Suburbs
what crop started the third agricultural revolution,"['The rice', 'the teak', 'the barley', 'Machiavellian']",A,high_school_geography,A) The rice
what is the reason for the great turmoil and ethnic conflict in eastern europe in the last quarter century,"['The introduction of new languages', 'The end of the Cold War', 'In the Soviet Occupation', 'Many eastern European countries join the European Union']",B,high_school_geography,B)The end of the Cold War
"If I want to send a small, expensive piece of jewelry to my aunt in Poughkeepsie, what is the best method of transportation?","['The Truck', 'The air', 'A ship', 'The train']",B,high_school_geography,B) The air
Which of the following is a practical area,"['The Dixie', 'I was born and raised in a small town in Pennsylvania.', 'The market area of Winn Dixie', 'Pacific Northwest']",C,high_school_geography,C)The market area of Winn Dixie
which example of a city has a distinct residential spine extending out from the city center with the main boulevard,"['The European', 'Muslims', 'Africa south of the Sahara', 'Latin America and Africa']",D,high_school_geography,D) Latin America and Africa
most european languages belong to what family?,"['The Ural Altai', 'The Basque language', 'The Indo-European', 'The Phoenician']",C,high_school_geography,C) The Indo-European
"What do racism, ethnic cleansing, and integration have in common?","['all occurred in nazi germany during world war i', 'All types of housing are segregation', 'They are all ways of integrating different ethnicities in the area', ""They're different expressions of the same concept.""]",B,high_school_geography,D)They're different expressions of the same concept.
Which of the following describes refugees in Europe?,"['Most have easy access to citizenship in the host countries', 'Muslims from North Africa are well integrated in France', 'Refugees rarely bring their families with them when they arrive in European cities', ""They're usually restricted to certain neighborhoods""]",D,high_school_geography,D) They're usually restricted to certain neighborhoods
Which of the following activities are not secondary resource activities?,"['Fitting automobile parts together', 'Knitting a Shirt', 'Mining of copper', 'What is the purpose of this brochure?']",C,high_school_geography,C)Mining of copper
Johnny and Susie are going to Scotland to renovate and live in the family castle. What makes their journey a persecution?,"[""They're crossing the border"", 'they take nothing with them', 'They are constantly on the move', ""They've been gone for over a year.""]",C,high_school_geography,A)They're crossing the border
Which of the following is a region?,"['Antarctica and the South Pole', 'American Samoa and the Pacific Islands', 'the Egyptians', 'The Marshall Islands']",C,high_school_geography,A) Antarctica and the South Pole
What is the most abundant fossil?,"['Phosphate', 'oil', 'What is the source of the oil?', 'coal,']",D,high_school_geography,B) oil
indifference to religion in some countries,"['Worship of Many Gods', 'Spirituality', 'Secularism', 'Unitarianism']",C,high_school_geography,C) Secularism
Which of the following resources is considered to be the most important for increasing productivity in post-factory resource?,"['Powerful', 'The work of the knee', 'What is it?', 'A special ability']",C,high_school_geography,A) Powerful
A city twice the size of the next largest city in a country is called a metropolis,"['A City of the World', ""The World's Leading City"", 'The city of Megalopolis', 'The first city']",D,high_school_geography,D) The first city
Any coastal state has a special economic zone (EEZ) under the United Nations Convention on the Law of the Sea. Which of the following statements regarding the law of the sea and the EEZ is incorrect?,"['The EEZ extends 200 nautical miles (370 km) from the coast', 'Countries have the right to use natural resources within their EEZ', 'Countries can exploit resources on the continental shelf up to 350 nautical miles (560 km) above the EEZ', 'A country has no right to exploit the resources of life in an EEZ']",D,high_school_geography,D)A country has no right to exploit the resources of life in an EEZ
Which of the following is likely to be influenced by public pressure?,"['A factory community with abundant natural resources and high food income', 'A community with a highly mechanised agricultural sector', 'It is not a Christian religion.', 'Burning up a farming community']",D,high_school_geography,A) A factory community with abundant natural resources and high food income
The Rio Grande forms part of the border between the United States and Mexico,"['Dividing the Waters', 'A waterway', 'Man-Made Boundary', 'A natural boundary']",D,high_school_geography,D) A natural boundary
What do we mean by health when we talk about the transmission of cultural behavior?,"['The Destination', 'A Starting Point', 'All Locations on the Transmission Path', 'Point of the compass']",B,high_school_geography,B)A Starting Point
Distance from the North Pole to the South Pole,"['A global network', ""The monk's shield"", 'Latitude', 'The Centaurs']",C,high_school_geography,C) Latitude
which state has jurisdiction for crimes against a seafarer,"['The coastal empire', 'State of the flag', 'All governments have such authority', 'The International Tribunal for the Law of the Sea']",B,international_law,B) State of the flag
How does Responsibility to Protect (R2P) differ from Human Intervention?,"['R2P is basically the same as human intervention', 'R2P, a government in crisis, needs a call for help', 'R2P is somewhat arbitrary because it requires some input from the UNSC and its main purpose is to prevent a humanitarian crisis.', 'R2P always involves armed force, not human intervention']",C,international_law,B) R2P
What is the Lotus Principle?,"[""The so-called Lotus Principle states that 'no restrictions on the liberty of states are conceivable,' or as it translates, 'what is not prohibited is permitted by international law.'"", 'The so-called Lotus Principle gives states the freedom to choose the court in which to file their cases', 'The so-called lotus principle does not preclude states from asserting their sovereignty on the high seas.', 'The so-called lotus principle of customary law is derived from a combination of state procedure and judicial opinion']",A,international_law,C)what is not prohibited is permitted by international law.
which of these statements best describes the constitution of the uk,"['the constitution of the united kingdom is the sole source of power for the sovereign', 'The UK constitution gives the judiciary the power to overrule acts of parliament', 'The UK constitution is uncodified and can be found in many sources.', 'the constitution of the united kingdom is based on a bill of rights']",C,international_law,C)The UK constitution is uncodified and can be found in many sources.
What is the obligation to settle disputes peaceably?,"['It is a result obligation, i.e. states have a strict obligation to resolve disputes as soon as possible.', 'It is a moral obligation, i.e. states have an obligation to try to resolve their differences peacefully. This does not include the obligation to resolve their differences.', 'International law is a permanent law and all countries have a legitimate interest in upholding its application in any dispute.', 'It is an obligation that applies only to our international courts and tribunals']",B,international_law,D) i.e. states have an obligation to try to resolve their differences peacefully. This does not include the obligation to resolve their differences.
Which of the following statements is false?,"['Article 14 changed the composition of the admissions committee from three judges to one judge', 'Ordinance 14 added a new criterion for acceptance', 'Article 14 abolished the Human Rights Commission', 'Article 14 extended the jurisdiction of the European Court of Human Rights']",C,international_law,C) Article 14 abolished the Human Rights Commission
What is a 'rock' under the United Nations Convention on the Law of the Sea (UNCLOS)?,"['rocks are islands less than 10 square miles', 'rocks are islands without any sea zone', 'Rocks are islands which are neither inhabited by humans nor capable of sustaining their own economic life and which have no special economic zone or continental shelf in accordance with Article 121 (3).', 'Rocks are small islands that can sustain human habitation']",C,international_law,C) Rocks are islands which are neither inhabited by humans nor capable of sustaining their own economic life and which have no special economic zone or continental shelf in accordance with Article 121 (3).
What is the meaning of an international legal entity?,"['It means that only countries are considered to be subjects of international law.', 'The existence of rights and obligations in international law and the existence of the capacity to enforce these against the entity concerned or vice versa.', 'This means that an entity can challenge the authority of the states.', 'Under international law, it is a term intended to refer to natural persons as opposed to legal persons.']",B,international_law,B)The existence of rights and obligations in international law and the existence of the capacity to enforce these against the entity concerned or vice versa.
Which of the following is a human rights mechanism based on consent?,"['the united nations commission on human rights', 'the united nations human rights council', 'the united nations universal up-to-date review', ""The UN's special mandate""]",A,international_law,C) the united nations universal periodic review
The UN Vienna Declaration of 1993 proclaimed,"['Third-generation rights are the primary benefits', 'Civil and political rights are fundamental rights', 'All types of rights are indivisible, interrelated and mutually reinforcing', 'Social and economic rights are not enforced']",C,international_law,"C)All types of rights are indivisible, interrelated and mutually reinforcing"
What is the main source of immunity in relation to international organizations (IOS),"['The main source of insurance for IOS is the UN authority', 'The main sources of insurance for IOSs are headquarters agreements and multilateral agreements that provide specific sources of insurance.', 'The main source of insurance for IOSs is customary law', 'The main source of insurance for IOIs is the Vienna Convention on Diplomatic Immunities']",B,international_law,B)The main sources of insurance for IOSs are headquarters agreements and multilateral agreements that provide specific sources of insurance.
"In international law, there is a hierarchy or priority between states.","['Yes, the founding members of the United Nations are given more power and authority than the United Nations.', 'Yes, the five permanent members of the United Nations Security Council (UK, US, France, Russia, China) are in a better position than the other governments.', 'No, all states are considered equal as sovereign states (the principle of sovereign equality, enshrined in Article 2, paragraph 1 of the United Nations Charter)', 'Whether or not there is a hierarchy between regions is a matter for each international organization']",C,international_law,C)Yes
What is the concept of the certificate,"['recognition is a commitment to the survival of the nation', 'Recognition is an expression of nationalism, not determination', 'Recognition is only an expression of interest', 'Recognition by the newly formed government requires a declaration']",B,international_law,C)not determination
"What is the function of ""standard setting"" in human rights diplomacy?","['Standardization means setting binding legal standards', 'Formalisation is simply the introduction of legally binding standards.', 'Standardization means setting non-binding legal standards.', 'Standardization means establishing specific ethical standards in human rights treaties.']",C,international_law,C)Standardization means setting non-binding legal standards.
what is the impact of the kadi ruling on the inclusion of the un security council resolutions,"['Kadhi court asks for UNSC decisions to be interpreted in terms of human rights', 'Kadhi court asks for inclusion of all UNSC decisions without any further implementing legislation', ""Kadi's ruling demands that important UNSC decisions not only be incorporated, but also changed"", 'Kadhi court says UNSC decisions are not binding if they violate human rights']",A,international_law,A)Kadhi court asks for UNSC decisions to be interpreted in terms of human rights
Magna was a map,"['Parliamentary charter of 1689 guaranteeing freedom of speech', 'Treaty of 1215 between the king and his slaves, which guaranteed certain protections for subjects', 'Constitutional document guaranteeing the right to vote in the 19th century', 'A document setting out the full rights of England']",B,international_law,C) which guaranteed certain protections for subjects
Individuals (physical) persons enjoy international legal personality in the same way as governments and international organizations.,"['Individuals enjoy a universal legal entity, but this is limited', 'Individuals enjoy an unlimited worldwide legal entity', 'Individuals are not satisfied with any international legal entity', 'Individuals can bring claims only before international courts']",A,international_law,B) but this is limited
"There is a hierarchy, or priority, among the various ways of settling disputes peacefully","['Yes, all political tactics (e.g. negotiation, mediation, inquiry, reconciliation) must end before they can be legalised', 'Because of their binding effect on political groups, legal methods take precedence over political methods', 'There is no hierarchy between these methods and the choice is disputed by the states.', 'It is up to an independent third party to decide which method takes precedence']",C,international_law,A)Yes
Which of the following statements is false?,"[""In the 1990's, the inadequacy of the European Court of Human Rights made it clear that it needed reform"", ""In the 1990's, the increasing workload of the European Court of Human Rights made clear the need for reform"", ""In the 1990's, it became clear that the European Court of Human Rights needed to be reformed because it was a temporary court that could not cope with the growing number of complaints"", ""In the 1990's, as the number of member states of the European Court of Human Rights began to increase, it became clear that the Court needed to be reformed by increasing the number of individuals who had access to it.""]",D,international_law,B) the inadequacy of the European Court of Human Rights made it clear that it needed reform
What does reasonableness mean in terms of the options available to the affected state?,"['The victim state can use the same tactics and force as the attacker.', 'The victimized state can use any means to defeat the aggressor and incapacitate him.', 'The victim state can only use these tactics and force when it is necessary to defeat the attacker.', 'The affected government cannot do anything without the approval of the Security Council.']",C,international_law,C)The victim state can only use these tactics and force when it is necessary to defeat the attacker.
What is the typical geographic jurisdictional boundary?,"['Jurisdiction is normally overseas', 'Jurisdiction is traditionally at sea', 'The jurisdiction is usually provincial', 'jurisdiction was based on the location of the offender']",C,international_law,D) jurisdiction was based on the location of the offender
what are the standard sources of international law,"['Process, Agreements, and Judgments', 'process, general legal and theoretical principles', 'agreements,common and general principles of law', 'conventions, customs and general assembly resolutions']",C,international_law,B) Agreements
what is the purpose of baselines under the law of the sea,"['Determination of baselines is used to measure inland waters of coastal states', 'Since they are the basis for measuring the area of each zone, the determination of baselines is useful for the formation of all marine zones', 'Determining the starting lines is a tool for safe navigation of ships on the high seas', 'Starting lines are drawn only before the International Court of Justice or the Special Court in maritime boundary disputes between opposing states.']",B,international_law,C) the determination of baselines is useful for the formation of all marine zones
What is the difference between conciliation and mediation?,"['Conciliation is a continuation of mediation with a binding difference, but not a mediation', 'Conciliation shall be conducted only by representatives of the Secretary-General of the United Nations, and mediation may be conducted by officials of third countries.', 'mediation is conducted by a person appointed by agreement of the parties, whereas conciliation involves a contract, which examines the dispute impartially and proposes solutions', 'Reconciliation is a mutually agreeable solution to a conflict, and mediation may be temporary']",C,international_law,D) and mediation may be conducted by officials of third countries.
"In Osman v. UK (1998), the European Court of Justice established a test that can be used to apply a general positive obligation to a state. Which of the following statements is not part of the Osman test?","['The danger must come from a government agent', 'A real and imminent danger (death/injury)', 'A state must take reasonable steps to prevent death/injury', 'A region knows or should know']",A,international_law,A)The danger must come from a government agent
Who has the right to consult on the ICJ,"['Only the main organs of the United Nations (the Security Council, the General Assembly, ECOSOC, the Governing Council, the Secretariat) may request an advisory opinion.', 'All international organizations can ask for advice', 'The General Assembly and the Security Council may request advice on any legal question, as may other organs of the United Nations and specialized agencies. It may at any time request advice from the Court on legal questions arising within the scope of its competence, as authorized by the General Assembly.', 'The main UN bodies can request an advisory opinion as well as a government approved by the General Assembly.']",C,international_law,B) the General Assembly
What is the purpose of world government?,"['The aim is to establish certain crimes as universal', 'The goal is to prevent certain international crimes.', 'The purpose is to give all states jurisdiction over specific crimes.', 'The goal is to empower all states to deal with all international crimes.']",C,international_law,B)The goal is to prevent certain international crimes.
All functions of government bodies are the universal responsibility of the government according to the law.,"['The action of any government body is considered an act of that state, even if it is illegal or extreme', 'The reason for this is that the level of government authority is only the behavior of the highest government bodies.', 'The conduct of any government body is considered to be the act of that state, if it is an intra-virus.', 'Only the actions of the executive branch of the government are considered to be acts of that state']",A,international_law,D)The conduct of any government body is considered to be the act of that state
"Under the Vienna Convention on the Law of Treaties (VCLT), what is a 'treaty'?","['treaties are agreements between states, international organizations and non-governmental entities (e.g. associations)', 'treaties are written agreements between states that are governed by international law', 'treaties are written and verbal agreements between states', 'treaties are written agreements between states that are governed by international or domestic law']",B,international_law,C)treaties are written agreements between states that are governed by international law
what was the outcome of al-adsani's case before the european court of human rights,"['The Court held that the right to a fair trial precludes the right to immunity', 'The court ruled that the right to immunity violates the right to a fair trial', 'The Court held that the right to be free from prosecution does not conflict with the right to a fair trial', 'The court said that human rights cases are superior to other international law cases, contrary to most cases of non-prosecution.']",C,international_law,B)The court ruled that the right to immunity violates the right to a fair trial
What other criteria did the Badinter Commission impose on the former Yugoslav republics?,"['Commission seeks commitment to refer disputes to ICJ', 'The Commission needed a change of boundaries', 'The Commission calls for commitment to human rights and democracy', 'The commission wanted to exchange nationalities']",C,international_law,C)The Commission calls for commitment to human rights and democracy
How contracts should be interpreted,"['the terms of the agreement must be interpreted in terms of their context and purpose, in accordance with the usual interpretations that can be interpreted in good faith', 'Contracts should only be interpreted according to their conventional meaning.', 'Agreements should be interpreted according to the interests of the parties, as reflected in the drafting of the agreement.', 'Agreements should only be interpreted in terms of their purpose and purpose.']",A,international_law,A)the terms of the agreement must be interpreted in terms of their context and purpose
"As coastal nations exercise their criminal jurisdiction over foreign ships in their ports,","['port states generally do not exercise their criminal jurisdiction over crimes that do not violate their customs laws or disturb the peace and public order.', 'Port states respect their authority in all matters pertaining to shipwrecks', 'Port states exercise jurisdiction only over the most serious crimes, such as drug trafficking', 'Port states do not have the right to impose their authority on any foreign ship']",A,international_law,A) port states generally do not exercise their criminal jurisdiction over crimes that do not violate their customs laws or disturb the peace and public order.
What is the value of UN General Assembly resolutions as a source of international law?,"['GA decisions are considered additional sources of international law and are therefore binding on states', 'GA decisions are equivalent to agreements', ""jehovah's decisions always reflect the law of the jungle"", 'GA decisions are considered to be a material source, which may explain statements of customary law.']",D,international_law,D)GA decisions are considered to be a material source
"treaties bind third states, non-governmental groups","['treaties can only create rights for third states', 'treaties create both obligations and rights for third states', 'Treaties do not create obligations or rights for third parties without their consent', 'Agreements do not create any obligations or rights for third states, even if the latter agreement is concluded.']",C,international_law,C) Treaties do not create obligations or rights for third parties without their consent
Which of the following statements is not a privilege?,"['Paragraph 3 of this issue', 'Paragraph 8 of this article', 'Paragraph 9 of this issue.', 'Paragraph 11 What does this mean?']",A,international_law,D)Paragraph 11 What does this mean?
What is the relationship between the direct sources of international law?,"['There is no hierarchy between direct sources of international law', 'In the past, it was customary for people to make such agreements.', 'Practice takes the place of agreements.', 'general principles of law replace custom and convention.']",A,international_law,A)There is no hierarchy between direct sources of international law
"According to UN Security Council Resolution 678, under Article 51 of the UN Charter, what is the special interest in joint defensive action during the Gulf War?","['resolution 678 authorized allies to attack iraq with nuclear and chemical weapons.', 'Resolution 678 is narrower than the right to self-defense under Article 51 of the United Nations Charter', 'Resolution 678 was swift to adopt and negotiate.', 'Resolution 678 is broad because it authorizes the use of force in any case that threatens the peace and security of the Gulf region.']",D,international_law,B)Resolution 678 is narrower than the right to self-defense under Article 51 of the United Nations Charter
How can customary law relate to contractual clauses?,"['Contracts can only regulate customary law', 'customary law is a separate international source and cannot be incorporated into treaties', 'Agreements can 1) put customary law into a framework, 2) ""strengthen"" customary law, 3) lead to the establishment of customary law.', 'Customary law can be established only by a few multilateral agreements']",C,international_law,"C) Agreements can 1) put customary law into a framework D) 2) ""strengthen"" customary law"
What Does Sovereignty Mean?,"['Sovereignty means recognition by all other nations', 'Sovereignty means signing treaties and becoming a member of the United Nations', ""Sovereignty means the freedom to decide one's own affairs without outside interference"", 'Sovereignty means the right to self-defense']",C,international_law,C)Sovereignty means the freedom to decide one's own affairs without outside interference
What Does Practical Recognition Mean?,"['Recognition is action, as opposed to force', 'Recognition is mutual between two states.', 'It is only recognized for certain administrative acts, not for the declared statehood as a whole.', 'It is recognized by the government, not the state.']",C,international_law,A)Recognition is action
What is meant by the doctrine of governmental action?,"['The doctrine of government action holds that all government actions lead to liberty.', ""Government doctrine holds that it is the executive, not the judiciary, that evaluates a government's criminal activity"", 'The doctrine of state action indicates that the courts are well placed to assess the existence of criminal acts committed by the state.', 'The doctrine of state action is a legal process that allows courts to grant free public actions to foreign governments.']",B,international_law,B)Government doctrine holds that it is the executive
How can the structure of the world community be seen?,"['The structure of international society follows a hierarchical model of domestic legal systems', 'The international community is made up of a collection of sovereign states and other international organizations, which are dispersed in a hierarchy of power.', 'the international community is so authoritarian that there is no hierarchy, direct or indirect.', ""The structure of the global community resembles the structure of the world's most powerful nations.""]",B,international_law,B)The international community is made up of a collection of sovereign states and other international organizations
Are there limits to the inclusion of customary offences under English law?,"['There are no restrictions to include traditional crimes.', 'For cultural crimes to be automatically included, they must be included in a multi-party agreement.', 'Courts can freely include traditional crimes in the domestic field.', 'The situation is unclear, but parliamentary action would be highly desirable.']",D,international_law,A)There are no restrictions to include traditional crimes.
What is the function of the neighbourhood zone?,"['The contiguous zone acts as a coastal security zone.', 'The next zone is the zone where the coastal state can explore and exploit its mineral resources.', 'The next zone is the zone where the coast is authorized to prevent and punish violations of customs, financial, immigration or sanitary laws.', 'The next zone is the zone where the coastal state protects its archaeological and historical materials.']",C,international_law,A)The contiguous zone acts as a coastal security zone.
Which of the following is an example of a case in the European Court of Human Rights where the state has a positive duty to protect ?,"['When the applicant is under State protection', 'The government should investigate the allegations against him', '(Matthew 24:14) The Kingdom of God is the only true government in the earth, and it will rule over the entire earth for a thousand years.', 'To provide housing for all homeless people in the Kingdom']",D,international_law,A)When the applicant is under State protection
"What case was the first to define the doctrine of ""gratuitous limitation"" that was upheld by the European Court of Human Rights?","['Goodwin V in the UK (January 2002)', 'Airy v. Ireland (born 1979)', 'Osman V from the United Kingdom (1998)', 'Handicapped V in the UK (1976)']",D,international_law,C)Osman V from the United Kingdom (1998)
How are the members of the Governing Body appointed?,"['all members of the privy council are appointed by the tribes', 'all members of the privy council are appointed by the tribes', 'All members of the Privy Council are appointed by an independent third party, such as the President of the ICJ.', 'All members of the Privy Council are appointed by the Tribes from a list of Privy Councillors.']",A,international_law,C) All members of the Privy Council are appointed by an independent third party
What is identity structure theory?,"['Recognition is the key to national security', 'Recognition requires constitutional approval in a third country', 'The constitution of the recognized state must include adequate human rights safeguards', 'Countries seeking recognition must have a valid constitution.']",A,international_law,A)Recognition is the key to national security
The mechanism for implementing the International Covenant on Civil and Political Rights (and its Protocol) includes:,"['The reporting method alone', ""The International Court of Justice's Decision"", 'The only right of individual complaint', 'Method of reporting and right of individual complaint']",D,international_law,D) Method of reporting and right of individual complaint
What are self-fulfilling promises?,"['Self-executing contracts are inherited only by the executor', 'Self-executing agreements to not require any further enforcement actions are clear and precise', 'Fulfilment itself depends on the implementation of the measures set out in the transnational agreements.', 'They follow the doctrine of the Reformation']",B,international_law,B) Self-executing agreements to not require any further enforcement actions are clear and precise
Is the ICJ hostile to the idea that armed attacks can be triggered by a series of low intensity and armed force situations?,"['ICJ was not opposed to the stock theory', 'The concept of an armed attack refers to a single attack, not many small armed forces', 'In the case of Nicaragua, the ICJ rejected the theory of reservoirs', 'The ICJ has never seen the case']",A,international_law,A) ICJ was not opposed to the stock theory
Is there a priority between international courts and tribunals?,"['According to the law of lis pendens, the court or special court that first heard the dispute has exclusive jurisdiction', 'The International Court of Justice takes precedence over any other court or tribunal in matters of interpretation', 'Since there is no law of lis pendens in international law and everything is based on the agreement of the disputing parties, there is no priority or hierarchy between international courts and special courts.', 'Regional or special courts have priority over all according to the lex specialis principle.']",C,international_law,D)Since there is no law of lis pendens in international law and everything is based on the agreement of the disputing parties
Do third states enjoy any fishing rights in another region's exclusive economic zone?,"[""When the coastal state is unable to collect the 'general allowable catch', the coastal state should make it available to other states, giving priority to developing and landlocked states."", 'Third States may not have fish stocks in the EEZ of another State', 'The coastal state should only provide fishery resources to neighbouring regions within the EEZ.', 'With certain exceptions, third countries are free to fish in other EEZs']",A,international_law,B) the coastal state should make it available to other states
What is the purpose of the Almighty's protection?,"['The purpose of impeachment is to protect foreign leaders from embarrassment.', 'It prevents one nation from attacking another with impunity', 'Failure to prosecute prevents prosecution in other states', 'The goal of impunity is to be unpunished for all crimes']",C,international_law,B) It prevents one nation from attacking another with impunity
What are the limits of intrinsic authority ?,"['The extent of authority depends on the nationality of the offender', 'jurisdiction based on the location of the crime is limited', 'The jurisdiction based on the nationality of the victims is limited', 'jurisdiction is limited by the country in which the legal entity is registered']",C,international_law,A)The extent of authority depends on the nationality of the offender
Which of the following types of rights are described as first-generation rights?,"['Social and economic rights', 'Civil and Political Rights', 'Cultural rights', 'The Rights of Man']",B,international_law,B) Civil and Political Rights
What is the problem with the 'dissolution' of international law?,"['The dissolution of international law refers to the possibility of different legal regimes applying the same international law.', 'It is possible for multiple legal regimes (i.e. foreign investment law and human rights law) to exist and develop separately from each other, ultimately resulting in different rules of international law.', 'Division is when governments interpret the same international law in different ways.', 'Separation is when governments do not agree to abide by the rule of international law.']",B,international_law,B)It is possible for multiple legal regimes (i.e. foreign investment law and human rights law) to exist and develop separately from each other
What do you mean by indirect authority?,"['When the government gives advance warning, the Security Council is expected to approve the armed forces.', 'Permitted by the UNSC Members based on the known number of votes', 'The assumption that all illegal attacks by armed forces are subject to UNSC resolutions', 'When repeated illegal attacks occur, UNSC allows neighboring countries to do whatever is necessary to remedy the situation.']",A,international_law,C)Permitted by the UNSC Members based on the known number of votes
Which philosopher has the idea of natural rights as 'meaningless statutes'?,"['Alan gerwits', 'Immanuel Kant What did he say?', 'John Locke', 'Jeremy Bentham was born in England.']",D,international_law,D) Jeremy Bentham
